check,comparisons,max_absolute_error,tolerance,passed
finite_gradient_Q_A_topsis_0_1,1,1.8388068845354155e-16,2e-10,True
finite_hull_00_from_14,17,9.71445146547012e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,7.979727989493313e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,7.632783294297951e-17,2e-10,True
finite_hull_00_from_14,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.3314002678121994e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,8.890457814381136e-17,2e-10,True
finite_hull_00_from_14,17,1.3877787807814457e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.0816681711721685e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,0.0,2e-10,True
finite_hull_00_from_14,17,6.591949208711867e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.0816681711721685e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,0.0,2e-10,True
finite_hull_00_from_14,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,8.760353553682876e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,4.5102810375396984e-17,2e-10,True
finite_hull_00_from_14,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,7.806255641895632e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,9.020562075079397e-17,2e-10,True
finite_hull_00_from_14,17,9.71445146547012e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.942890293094024e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.8041124150158794e-16,2e-10,True
finite_hull_00_from_15,17,8.326672684688674e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.977761266731438e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.9067460244336374e-16,2e-10,True
finite_hull_00_from_15,17,2.7755575615628914e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.684850176042474e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.209969624493823e-16,2e-10,True
finite_hull_00_from_15,17,4.163336342344337e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.203098814490545e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.0209528495129803e-16,2e-10,True
finite_hull_00_from_15,17,8.326672684688674e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.8301332671555315e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,3.9898639947466563e-17,2e-10,True
finite_hull_00_from_15,17,7.979727989493313e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,8.673617379884035e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.214306433183765e-16,2e-10,True
finite_hull_00_from_15,17,2.7755575615628914e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.2551405187698492e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,7.719519468096792e-17,2e-10,True
finite_hull_00_from_15,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.249000902703301e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.5439038936193583e-16,2e-10,True
finite_hull_00_from_15,17,1.0061396160665481e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.7755575615628914e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.3530843112619095e-16,2e-10,True
finite_hull_00_from_15,17,8.326672684688674e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.590524587036235e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.81603863891322e-16,2e-10,True
finite_hull_00_from_15,17,2.7755575615628914e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.951563910473908e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.9949319973733282e-17,2e-10,True
finite_hull_00_from_15,17,4.163336342344337e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,4.2240516640035253e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,4.0419056990259605e-16,2e-10,True
finite_hull_00_from_15,17,8.326672684688674e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,8.326672684688674e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,7.979727989493313e-17,2e-10,True
finite_hull_00_from_15,17,7.979727989493313e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,3.157196726277789e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.463307335887066e-16,2e-10,True
finite_hull_00_from_15,17,2.7755575615628914e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.6046192152785466e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.6046192152785466e-16,2e-10,True
finite_hull_00_from_15,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,9.540979117872439e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.231653667943533e-16,2e-10,True
finite_hull_00_from_15,17,1.0061396160665481e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.1163626406917047e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.97758476261356e-16,2e-10,True
finite_hull_00_from_16,17,4.163336342344337e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.4718044491490723e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.7077949257825473e-17,2e-10,True
finite_hull_00_from_16,17,2.7755575615628914e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,3.406563225949455e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,3.086723585066231e-16,2e-10,True
finite_hull_00_from_16,17,8.326672684688674e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.1033522146218786e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.70833702686879e-16,2e-10,True
finite_hull_00_from_16,17,2.7755575615628914e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,3.165870343657673e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,3.465110143263672e-16,2e-10,True
finite_hull_00_from_16,17,1.249000902703301e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.0408340855860843e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.168404344971009e-17,2e-10,True
finite_hull_00_from_16,17,2.7755575615628914e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.2941717969793274e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.8474805019152996e-16,2e-10,True
finite_hull_00_from_16,17,2.7755575615628914e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,3.0964814046186007e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,3.694961003830599e-16,2e-10,True
finite_hull_00_from_16,17,8.326672684688674e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.2724877535296173e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.491862189340054e-16,2e-10,True
finite_hull_00_from_16,17,4.163336342344337e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.3357370765021415e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.634434775021898e-16,2e-10,True
finite_hull_00_from_16,17,2.7755575615628914e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.0299920638612292e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,7.112366251504909e-17,2e-10,True
finite_hull_00_from_16,17,8.326672684688674e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.8102520310824275e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,3.0184188481996443e-16,2e-10,True
finite_hull_00_from_16,17,2.7755575615628914e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.717376241217039e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.5959455978986625e-16,2e-10,True
finite_hull_00_from_16,17,1.249000902703301e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.3357370765021415e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.7694179454963432e-16,2e-10,True
finite_hull_00_from_16,17,2.7755575615628914e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.1796119636642288e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,8.153200337090993e-17,2e-10,True
finite_hull_00_from_16,17,2.7755575615628914e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.0296264668928643e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.6306400674181987e-16,2e-10,True
finite_hull_00_from_16,17,8.326672684688674e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.249000902703301e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.1796119636642288e-16,2e-10,True
finite_hull_01_from_00,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.037039377982385e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.3723288998235272e-16,2e-10,True
finite_hull_01_from_00,17,9.71445146547012e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,3.3111534347707305e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.0209528495129803e-16,2e-10,True
finite_hull_01_from_00,17,4.163336342344337e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,9.6710833785707e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,3.9898639947466563e-17,2e-10,True
finite_hull_01_from_00,17,6.938893903907228e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.1250362580715887e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,7.979727989493313e-17,2e-10,True
finite_hull_01_from_00,17,7.28583859910259e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.949029909160572e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.437286483747414e-16,2e-10,True
finite_hull_01_from_00,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,3.469446951953614e-18,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.862293735361732e-17,2e-10,True
finite_hull_01_from_00,17,7.632783294297951e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,6.938893903907228e-18,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,5.724587470723463e-17,2e-10,True
finite_hull_01_from_00,17,1.4224732503009818e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.220446049250313e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.1449174941446927e-16,2e-10,True
finite_hull_01_from_00,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.71954464556201e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.740822113197038e-16,2e-10,True
finite_hull_01_from_00,17,9.71445146547012e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,6.472686969738461e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.7753810574450135e-17,2e-10,True
finite_hull_01_from_00,17,4.163336342344337e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,4.90059381963448e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,3.550762114890027e-17,2e-10,True
finite_hull_01_from_00,17,6.938893903907228e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.0842021724855044e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,7.101524229780054e-17,2e-10,True
finite_hull_01_from_00,17,7.28583859910259e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.8735013540549517e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.7759231585312563e-16,2e-10,True
finite_hull_01_from_00,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,4.2240516640035253e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,4.798678815420843e-16,2e-10,True
finite_hull_01_from_00,17,7.632783294297951e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,6.505213034913027e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,7.155734338404329e-17,2e-10,True
finite_hull_01_from_00,17,1.4224732503009818e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.3010426069826053e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.4311468676808659e-16,2e-10,True
finite_hull_01_from_02,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,6.678685382510707e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,6.201636426617085e-17,2e-10,True
finite_hull_01_from_02,17,1.1102230246251565e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,9.194034422677078e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.3357370765021415e-16,2e-10,True
finite_hull_01_from_02,17,4.163336342344337e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.220446049250313e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.0686577451023425e-16,2e-10,True
finite_hull_01_from_02,17,9.71445146547012e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,7.979727989493313e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,3.0357660829594124e-17,2e-10,True
finite_hull_01_from_02,17,1.1102230246251565e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,3.469446951953614e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,3.8337388819087437e-16,2e-10,True
finite_hull_01_from_02,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.6454533008646308e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.1250362580715887e-17,2e-10,True
finite_hull_01_from_02,17,1.1102230246251565e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,5.0306980803327406e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.0581813203458523e-16,2e-10,True
finite_hull_01_from_02,17,4.163336342344337e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.6349768761081407e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.0599841277224584e-16,2e-10,True
finite_hull_01_from_02,17,9.71445146547012e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,3.660266534311063e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,4.119968255444917e-16,2e-10,True
finite_hull_01_from_02,17,1.1102230246251565e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.0234868508263162e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,6.418476861114186e-17,2e-10,True
finite_hull_01_from_03,17,9.71445146547012e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,6.391371806802049e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,6.282951589553498e-17,2e-10,True
finite_hull_01_from_03,17,5.551115123125783e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,8.413408858487514e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.2988742026376343e-16,2e-10,True
finite_hull_01_from_03,17,1.1102230246251565e-15,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.0513105103425744e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.5977484052752686e-16,2e-10,True
finite_hull_01_from_03,17,2.2343238370581275e-15,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,6.678685382510707e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,7.546047120499111e-17,2e-10,True
finite_hull_01_from_03,17,5.717648576819556e-15,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.0061396160665481e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,3.2959746043559335e-17,2e-10,True
finite_hull_01_from_03,17,3.164135620181696e-15,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.3183898417423734e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.9081958235744878e-17,2e-10,True
finite_hull_01_from_03,17,6.356026815979021e-15,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.7929047963226594e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,4.0592529337857286e-16,2e-10,True
finite_hull_01_from_03,17,1.2906342661267445e-14,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.3877787807814457e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,7.632783294297951e-17,2e-10,True
finite_hull_01_from_03,17,9.71445146547012e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.4096393283490336e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.6511453622701797e-16,2e-10,True
finite_hull_01_from_03,17,5.551115123125783e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,8.565197162635485e-18,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,6.7220534694101275e-18,2e-10,True
finite_hull_01_from_03,17,1.1102230246251565e-15,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,5.2475385148298415e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.3444106938820255e-17,2e-10,True
finite_hull_01_from_03,17,2.2343238370581275e-15,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,3.0791341698588326e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.688821387764051e-17,2e-10,True
finite_hull_01_from_03,17,5.717648576819556e-15,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,3.452099717193846e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,3.7730235602495554e-16,2e-10,True
finite_hull_01_from_03,17,3.164135620181696e-15,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.0036056147532122e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.8604909279851256e-16,2e-10,True
finite_hull_01_from_03,17,6.356026815979021e-15,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,9.8879238130678e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,7.19910242530375e-17,2e-10,True
finite_hull_01_from_03,17,1.2906342661267445e-14,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,3.0184188481996443e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,3.0010716134398763e-16,2e-10,True
finite_hull_01_from_04,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.2589352263735485e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,3.139849491518021e-16,2e-10,True
finite_hull_01_from_04,17,4.163336342344337e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.949395506128937e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.0643209364124004e-16,2e-10,True
finite_hull_01_from_04,17,1.3877787807814457e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.2551405187698492e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,3.122502256758253e-17,2e-10,True
finite_hull_01_from_04,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.8362728832220796e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,3.8163916471489756e-16,2e-10,True
finite_hull_01_from_04,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.6653345369377348e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.5439038936193583e-16,2e-10,True
finite_hull_01_from_04,17,8.326672684688674e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.177077962350893e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.437286483747414e-16,2e-10,True
finite_hull_01_from_04,17,9.71445146547012e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,3.122502256758253e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,4.336808689942018e-17,2e-10,True
finite_hull_01_from_04,17,1.6653345369377348e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,6.245004513516506e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,8.673617379884035e-17,2e-10,True
finite_hull_01_from_04,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,6.320898665590491e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,3.9302328752599536e-17,2e-10,True
finite_hull_01_from_04,17,4.163336342344337e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.411265631607762e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.964574336543734e-16,2e-10,True
finite_hull_01_from_04,17,1.3877787807814457e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,8.673617379884035e-18,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,5.117434254131581e-17,2e-10,True
finite_hull_01_from_04,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,4.5102810375396984e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.0234868508263162e-16,2e-10,True
finite_hull_01_from_04,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.0122792321330962e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.5326962749261384e-16,2e-10,True
finite_hull_01_from_04,17,8.326672684688674e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.7755575615628914e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,5.0306980803327406e-17,2e-10,True
finite_hull_01_from_04,17,9.71445146547012e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,6.938893903907228e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.0061396160665481e-16,2e-10,True
finite_hull_01_from_04,17,1.6653345369377348e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.914335439641036e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.42861286636753e-16,2e-10,True
finite_hull_01_from_05,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.0842021724855044e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,7.28583859910259e-17,2e-10,True
finite_hull_01_from_05,17,4.163336342344337e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,7.979727989493313e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,7.979727989493313e-17,2e-10,True
finite_hull_01_from_05,17,4.163336342344337e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.4224732503009818e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.5959455978986625e-16,2e-10,True
finite_hull_01_from_05,17,8.326672684688674e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.457167719820518e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.249000902703301e-16,2e-10,True
finite_hull_01_from_05,17,8.326672684688674e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,3.469446951953614e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,9.194034422677078e-17,2e-10,True
finite_hull_01_from_05,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,7.28583859910259e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.8388068845354155e-16,2e-10,True
finite_hull_01_from_05,17,1.1102230246251565e-16,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.3877787807814457e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,7.632783294297951e-17,2e-10,True
finite_hull_01_from_05,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,5.811323644522304e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,7.35089072945172e-17,2e-10,True
finite_hull_01_from_05,17,4.163336342344337e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,7.45931094670027e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,7.632783294297951e-17,2e-10,True
finite_hull_01_from_05,17,4.163336342344337e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.717376241217039e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.5265566588595902e-16,2e-10,True
finite_hull_01_from_05,17,8.326672684688674e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,3.226585665316861e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,3.0531133177191805e-16,2e-10,True
finite_hull_01_from_05,17,8.326672684688674e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,1.8041124150158794e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,1.8214596497756474e-16,2e-10,True
finite_hull_01_from_05,17,5.551115123125783e-17,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,7.979727989493313e-17,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,7.979727989493313e-17,2e-10,True
finite_hull_01_from_05,17,1.1102230246251565e-16,2e-08,True
finite_decomposition_quality_score_soft_proxy_0_1,1,2.914335439641036e-16,2e-10,True
finite_gradient_quality_score_soft_proxy_0_1,1,2.8449465006019636e-16,2e-10,True
finite_hull_01_from_06,17,4.163336342344337e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.0843786766033823e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,3.24406842534819e-16,2e-10,True
finite_hull_01_from_06,17,8.326672684688674e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.8453120975703285e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.5433617925331156e-16,2e-10,True
finite_hull_01_from_06,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,7.589415207398531e-17,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.354168513434395e-16,2e-10,True
finite_hull_01_from_06,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.5872719805187785e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.732555071631836e-16,2e-10,True
finite_hull_01_from_06,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.7867651802561113e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.1076890233118206e-16,2e-10,True
finite_hull_01_from_06,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,1.2663481374630692e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,1.0950441942103595e-16,2e-10,True
finite_hull_01_from_06,17,5.551115123125783e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,2.0990154059319366e-16,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,2.250803710079907e-16,2e-10,True
finite_hull_01_from_06,17,8.326672684688674e-17,2e-08,True
finite_decomposition_Q_A_topsis_0_1,1,6.938893903907228e-18,2e-10,True
finite_gradient_Q_A_topsis_0_1,1,6.071532165918825e-18,2e-10,True
