axis,lambda_Q,lambda_p,direction_id,to_index,from_index,slope_per_fraction,sign,all_effects_disabled
quality_score_soft_proxy_0_1,0.0,0.0,10_from_08,10,8,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,10_from_09,10,9,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,10_from_11,10,11,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,10_from_12,10,12,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,10_from_13,10,13,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,10_from_14,10,14,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,10_from_15,10,15,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,10_from_16,10,16,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,11_from_00,11,0,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,11_from_01,11,1,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,11_from_02,11,2,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,11_from_03,11,3,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,11_from_04,11,4,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,11_from_05,11,5,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,11_from_06,11,6,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,11_from_07,11,7,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,11_from_08,11,8,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,11_from_09,11,9,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,11_from_10,11,10,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,11_from_12,11,12,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,11_from_13,11,13,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,11_from_14,11,14,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,11_from_15,11,15,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,11_from_16,11,16,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,12_from_00,12,0,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,12_from_01,12,1,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,12_from_02,12,2,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,12_from_03,12,3,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,12_from_04,12,4,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,12_from_05,12,5,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,12_from_06,12,6,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,12_from_07,12,7,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,12_from_08,12,8,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,12_from_09,12,9,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,12_from_10,12,10,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,12_from_11,12,11,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,12_from_13,12,13,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,12_from_14,12,14,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,12_from_15,12,15,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,12_from_16,12,16,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,13_from_00,13,0,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,13_from_01,13,1,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,13_from_02,13,2,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,13_from_03,13,3,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,13_from_04,13,4,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,13_from_05,13,5,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,13_from_06,13,6,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,13_from_07,13,7,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,13_from_08,13,8,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,13_from_09,13,9,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,13_from_10,13,10,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,13_from_11,13,11,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,13_from_12,13,12,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,13_from_14,13,14,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,13_from_15,13,15,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,13_from_16,13,16,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,14_from_00,14,0,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,14_from_01,14,1,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,14_from_02,14,2,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,14_from_03,14,3,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,14_from_04,14,4,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,14_from_05,14,5,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,14_from_06,14,6,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,14_from_07,14,7,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,14_from_08,14,8,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,14_from_09,14,9,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,14_from_10,14,10,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,14_from_11,14,11,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,14_from_12,14,12,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,14_from_13,14,13,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,14_from_15,14,15,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,14_from_16,14,16,-0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,15_from_00,15,0,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,15_from_01,15,1,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,15_from_02,15,2,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,15_from_03,15,3,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,15_from_04,15,4,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,15_from_05,15,5,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,15_from_06,15,6,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,15_from_07,15,7,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,15_from_08,15,8,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,15_from_09,15,9,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,15_from_10,15,10,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,15_from_11,15,11,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,15_from_12,15,12,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,15_from_13,15,13,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,15_from_14,15,14,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,15_from_16,15,16,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,16_from_00,16,0,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,16_from_01,16,1,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,16_from_02,16,2,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,16_from_03,16,3,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,16_from_04,16,4,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,16_from_05,16,5,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,16_from_06,16,6,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,16_from_07,16,7,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,16_from_08,16,8,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,16_from_09,16,9,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,16_from_10,16,10,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,16_from_11,16,11,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,16_from_12,16,12,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,16_from_13,16,13,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,16_from_14,16,14,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.0,16_from_15,16,15,0.0,0,True
quality_score_soft_proxy_0_1,0.0,0.5,00_from_01,0,1,-0.0501988684410517,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,00_from_02,0,2,1.137829685270742,1,False
quality_score_soft_proxy_0_1,0.0,0.5,00_from_03,0,3,0.03045350583336126,1,False
quality_score_soft_proxy_0_1,0.0,0.5,00_from_04,0,4,0.08390200221936028,1,False
quality_score_soft_proxy_0_1,0.0,0.5,00_from_05,0,5,0.7023294715098506,1,False
quality_score_soft_proxy_0_1,0.0,0.5,00_from_06,0,6,-0.04197234656249427,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,00_from_07,0,7,2.2073770823762526,1,False
quality_score_soft_proxy_0_1,0.0,0.5,00_from_08,0,8,0.15169935710908228,1,False
quality_score_soft_proxy_0_1,0.0,0.5,00_from_09,0,9,2.294807646892774,1,False
quality_score_soft_proxy_0_1,0.0,0.5,00_from_10,0,10,0.2141747485668108,1,False
quality_score_soft_proxy_0_1,0.0,0.5,00_from_11,0,11,0.059144174602767996,1,False
quality_score_soft_proxy_0_1,0.0,0.5,00_from_12,0,12,1.1596773242941945,1,False
quality_score_soft_proxy_0_1,0.0,0.5,00_from_13,0,13,0.6592010118038653,1,False
quality_score_soft_proxy_0_1,0.0,0.5,00_from_14,0,14,1.0111373686743126,1,False
quality_score_soft_proxy_0_1,0.0,0.5,00_from_15,0,15,0.16998524727319597,1,False
quality_score_soft_proxy_0_1,0.0,0.5,00_from_16,0,16,0.08559751414937222,1,False
quality_score_soft_proxy_0_1,0.0,0.5,01_from_00,1,0,0.0501988684410517,1,False
quality_score_soft_proxy_0_1,0.0,0.5,01_from_02,1,2,1.1880285537117934,1,False
quality_score_soft_proxy_0_1,0.0,0.5,01_from_03,1,3,0.08065237427441296,1,False
quality_score_soft_proxy_0_1,0.0,0.5,01_from_04,1,4,0.13410087066041199,1,False
quality_score_soft_proxy_0_1,0.0,0.5,01_from_05,1,5,0.7525283399509023,1,False
quality_score_soft_proxy_0_1,0.0,0.5,01_from_06,1,6,0.008226521878557436,1,False
quality_score_soft_proxy_0_1,0.0,0.5,01_from_07,1,7,2.2575759508173046,1,False
quality_score_soft_proxy_0_1,0.0,0.5,01_from_08,1,8,0.20189822555013398,1,False
quality_score_soft_proxy_0_1,0.0,0.5,01_from_09,1,9,2.345006515333826,1,False
quality_score_soft_proxy_0_1,0.0,0.5,01_from_10,1,10,0.2643736170078625,1,False
quality_score_soft_proxy_0_1,0.0,0.5,01_from_11,1,11,0.1093430430438197,1,False
quality_score_soft_proxy_0_1,0.0,0.5,01_from_12,1,12,1.2098761927352462,1,False
quality_score_soft_proxy_0_1,0.0,0.5,01_from_13,1,13,0.709399880244917,1,False
quality_score_soft_proxy_0_1,0.0,0.5,01_from_14,1,14,1.0613362371153645,1,False
quality_score_soft_proxy_0_1,0.0,0.5,01_from_15,1,15,0.22018411571424767,1,False
quality_score_soft_proxy_0_1,0.0,0.5,01_from_16,1,16,0.13579638259042393,1,False
quality_score_soft_proxy_0_1,0.0,0.5,02_from_00,2,0,-1.137829685270742,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,02_from_01,2,1,-1.1880285537117934,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,02_from_03,2,3,-1.1073761794373804,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,02_from_04,2,4,-1.0539276830513815,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,02_from_05,2,5,-0.4355002137608912,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,02_from_06,2,6,-1.179802031833236,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,02_from_07,2,7,1.0695473971055112,1,False
quality_score_soft_proxy_0_1,0.0,0.5,02_from_08,2,8,-0.9861303281616596,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,02_from_09,2,9,1.1569779616220321,1,False
quality_score_soft_proxy_0_1,0.0,0.5,02_from_10,2,10,-0.9236549367039311,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,02_from_11,2,11,-1.0786855106679738,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,02_from_12,2,12,0.02184763902345266,1,False
quality_score_soft_proxy_0_1,0.0,0.5,02_from_13,2,13,-0.47862867346687654,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,02_from_14,2,14,-0.1266923165964291,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,02_from_15,2,15,-0.9678444379975458,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,02_from_16,2,16,-1.0522321711213696,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,03_from_00,3,0,-0.03045350583336126,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,03_from_01,3,1,-0.08065237427441296,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,03_from_02,3,2,1.1073761794373804,1,False
quality_score_soft_proxy_0_1,0.0,0.5,03_from_04,3,4,0.05344849638599902,1,False
quality_score_soft_proxy_0_1,0.0,0.5,03_from_05,3,5,0.6718759656764893,1,False
quality_score_soft_proxy_0_1,0.0,0.5,03_from_06,3,6,-0.07242585239585553,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,03_from_07,3,7,2.1769235765428916,1,False
quality_score_soft_proxy_0_1,0.0,0.5,03_from_08,3,8,0.12124585127572102,1,False
quality_score_soft_proxy_0_1,0.0,0.5,03_from_09,3,9,2.264354141059413,1,False
quality_score_soft_proxy_0_1,0.0,0.5,03_from_10,3,10,0.18372124273344953,1,False
quality_score_soft_proxy_0_1,0.0,0.5,03_from_11,3,11,0.028690668769406735,1,False
quality_score_soft_proxy_0_1,0.0,0.5,03_from_12,3,12,1.1292238184608332,1,False
quality_score_soft_proxy_0_1,0.0,0.5,03_from_13,3,13,0.628747505970504,1,False
quality_score_soft_proxy_0_1,0.0,0.5,03_from_14,3,14,0.9806838628409514,1,False
quality_score_soft_proxy_0_1,0.0,0.5,03_from_15,3,15,0.1395317414398347,1,False
quality_score_soft_proxy_0_1,0.0,0.5,03_from_16,3,16,0.05514400831601096,1,False
quality_score_soft_proxy_0_1,0.0,0.5,04_from_00,4,0,-0.08390200221936028,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,04_from_01,4,1,-0.13410087066041199,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,04_from_02,4,2,1.0539276830513815,1,False
quality_score_soft_proxy_0_1,0.0,0.5,04_from_03,4,3,-0.05344849638599902,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,04_from_05,4,5,0.6184274692904903,1,False
quality_score_soft_proxy_0_1,0.0,0.5,04_from_06,4,6,-0.12587434878185455,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,04_from_07,4,7,2.1234750801568927,1,False
quality_score_soft_proxy_0_1,0.0,0.5,04_from_08,4,8,0.067797354889722,1,False
quality_score_soft_proxy_0_1,0.0,0.5,04_from_09,4,9,2.2109056446734137,1,False
quality_score_soft_proxy_0_1,0.0,0.5,04_from_10,4,10,0.1302727463474505,1,False
quality_score_soft_proxy_0_1,0.0,0.5,04_from_11,4,11,-0.024757827616592287,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,04_from_12,4,12,1.075775322074834,1,False
quality_score_soft_proxy_0_1,0.0,0.5,04_from_13,4,13,0.575299009584505,1,False
quality_score_soft_proxy_0_1,0.0,0.5,04_from_14,4,14,0.9272353664549524,1,False
quality_score_soft_proxy_0_1,0.0,0.5,04_from_15,4,15,0.08608324505383569,1,False
quality_score_soft_proxy_0_1,0.0,0.5,04_from_16,4,16,0.0016955119300119392,1,False
quality_score_soft_proxy_0_1,0.0,0.5,05_from_00,5,0,-0.7023294715098506,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,05_from_01,5,1,-0.7525283399509023,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,05_from_02,5,2,0.4355002137608912,1,False
quality_score_soft_proxy_0_1,0.0,0.5,05_from_03,5,3,-0.6718759656764893,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,05_from_04,5,4,-0.6184274692904903,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,05_from_06,5,6,-0.7443018180723449,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,05_from_07,5,7,1.5050476108664024,1,False
quality_score_soft_proxy_0_1,0.0,0.5,05_from_08,5,8,-0.5506301144007683,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,05_from_09,5,9,1.5924781753829236,1,False
quality_score_soft_proxy_0_1,0.0,0.5,05_from_10,5,10,-0.4881547229430398,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,05_from_11,5,11,-0.6431852969070826,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,05_from_12,5,12,0.45734785278434387,1,False
quality_score_soft_proxy_0_1,0.0,0.5,05_from_13,5,13,-0.04312845970598532,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,05_from_14,5,14,0.3088078971644621,1,False
quality_score_soft_proxy_0_1,0.0,0.5,05_from_15,5,15,-0.5323442242366546,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,05_from_16,5,16,-0.6167319573604784,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,06_from_00,6,0,0.04197234656249427,1,False
quality_score_soft_proxy_0_1,0.0,0.5,06_from_01,6,1,-0.008226521878557436,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,06_from_02,6,2,1.179802031833236,1,False
quality_score_soft_proxy_0_1,0.0,0.5,06_from_03,6,3,0.07242585239585553,1,False
quality_score_soft_proxy_0_1,0.0,0.5,06_from_04,6,4,0.12587434878185455,1,False
quality_score_soft_proxy_0_1,0.0,0.5,06_from_05,6,5,0.7443018180723449,1,False
quality_score_soft_proxy_0_1,0.0,0.5,06_from_07,6,7,2.2493494289387472,1,False
quality_score_soft_proxy_0_1,0.0,0.5,06_from_08,6,8,0.19367170367157654,1,False
quality_score_soft_proxy_0_1,0.0,0.5,06_from_09,6,9,2.336779993455268,1,False
quality_score_soft_proxy_0_1,0.0,0.5,06_from_10,6,10,0.25614709512930506,1,False
quality_score_soft_proxy_0_1,0.0,0.5,06_from_11,6,11,0.10111652116526226,1,False
quality_score_soft_proxy_0_1,0.0,0.5,06_from_12,6,12,1.2016496708566886,1,False
quality_score_soft_proxy_0_1,0.0,0.5,06_from_13,6,13,0.7011733583663595,1,False
quality_score_soft_proxy_0_1,0.0,0.5,06_from_14,6,14,1.053109715236807,1,False
quality_score_soft_proxy_0_1,0.0,0.5,06_from_15,6,15,0.21195759383569024,1,False
quality_score_soft_proxy_0_1,0.0,0.5,06_from_16,6,16,0.1275698607118665,1,False
quality_score_soft_proxy_0_1,0.0,0.5,07_from_00,7,0,-2.2073770823762526,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,07_from_01,7,1,-2.2575759508173046,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,07_from_02,7,2,-1.0695473971055112,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,07_from_03,7,3,-2.1769235765428916,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,07_from_04,7,4,-2.1234750801568927,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,07_from_05,7,5,-1.5050476108664024,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,07_from_06,7,6,-2.2493494289387472,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,07_from_08,7,8,-2.0556777252671705,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,07_from_09,7,9,0.0874305645165212,1,False
quality_score_soft_proxy_0_1,0.0,0.5,07_from_10,7,10,-1.993202333809442,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,07_from_11,7,11,-2.148232907773485,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,07_from_12,7,12,-1.0476997580820584,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,07_from_13,7,13,-1.5481760705723877,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,07_from_14,7,14,-1.19623971370194,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,07_from_15,7,15,-2.037391835103057,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,07_from_16,7,16,-2.1217795682268807,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,08_from_00,8,0,-0.15169935710908228,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,08_from_01,8,1,-0.20189822555013398,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,08_from_02,8,2,0.9861303281616596,1,False
quality_score_soft_proxy_0_1,0.0,0.5,08_from_03,8,3,-0.12124585127572102,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,08_from_04,8,4,-0.067797354889722,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,08_from_05,8,5,0.5506301144007683,1,False
quality_score_soft_proxy_0_1,0.0,0.5,08_from_06,8,6,-0.19367170367157654,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,08_from_07,8,7,2.0556777252671705,1,False
quality_score_soft_proxy_0_1,0.0,0.5,08_from_09,8,9,2.143108289783692,1,False
quality_score_soft_proxy_0_1,0.0,0.5,08_from_10,8,10,0.06247539145772851,1,False
quality_score_soft_proxy_0_1,0.0,0.5,08_from_11,8,11,-0.09255518250631428,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,08_from_12,8,12,1.0079779671851121,1,False
quality_score_soft_proxy_0_1,0.0,0.5,08_from_13,8,13,0.507501654694783,1,False
quality_score_soft_proxy_0_1,0.0,0.5,08_from_14,8,14,0.8594380115652305,1,False
quality_score_soft_proxy_0_1,0.0,0.5,08_from_15,8,15,0.018285890164113694,1,False
quality_score_soft_proxy_0_1,0.0,0.5,08_from_16,8,16,-0.06610184295971006,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,09_from_00,9,0,-2.294807646892774,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,09_from_01,9,1,-2.345006515333826,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,09_from_02,9,2,-1.1569779616220321,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,09_from_03,9,3,-2.264354141059413,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,09_from_04,9,4,-2.2109056446734137,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,09_from_05,9,5,-1.5924781753829236,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,09_from_06,9,6,-2.336779993455268,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,09_from_07,9,7,-0.0874305645165212,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,09_from_08,9,8,-2.143108289783692,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,09_from_10,9,10,-2.0806328983259634,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,09_from_11,9,11,-2.235663472290006,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,09_from_12,9,12,-1.1351303225985796,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,09_from_13,9,13,-1.6356066350889087,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,09_from_14,9,14,-1.2836702782184615,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,09_from_15,9,15,-2.1248223996195783,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,09_from_16,9,16,-2.2092101327434017,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,10_from_00,10,0,-0.2141747485668108,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,10_from_01,10,1,-0.2643736170078625,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,10_from_02,10,2,0.9236549367039311,1,False
quality_score_soft_proxy_0_1,0.0,0.5,10_from_03,10,3,-0.18372124273344953,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,10_from_04,10,4,-0.1302727463474505,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,10_from_05,10,5,0.4881547229430398,1,False
quality_score_soft_proxy_0_1,0.0,0.5,10_from_06,10,6,-0.25614709512930506,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,10_from_07,10,7,1.993202333809442,1,False
quality_score_soft_proxy_0_1,0.0,0.5,10_from_08,10,8,-0.06247539145772851,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,10_from_09,10,9,2.0806328983259634,1,False
quality_score_soft_proxy_0_1,0.0,0.5,10_from_11,10,11,-0.1550305739640428,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,10_from_12,10,12,0.9455025757273836,1,False
quality_score_soft_proxy_0_1,0.0,0.5,10_from_13,10,13,0.44502626323705446,1,False
quality_score_soft_proxy_0_1,0.0,0.5,10_from_14,10,14,0.796962620107502,1,False
quality_score_soft_proxy_0_1,0.0,0.5,10_from_15,10,15,-0.04418950129361482,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,10_from_16,10,16,-0.12857723441743857,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,11_from_00,11,0,-0.059144174602767996,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,11_from_01,11,1,-0.1093430430438197,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,11_from_02,11,2,1.0786855106679738,1,False
quality_score_soft_proxy_0_1,0.0,0.5,11_from_03,11,3,-0.028690668769406735,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,11_from_04,11,4,0.024757827616592287,1,False
quality_score_soft_proxy_0_1,0.0,0.5,11_from_05,11,5,0.6431852969070826,1,False
quality_score_soft_proxy_0_1,0.0,0.5,11_from_06,11,6,-0.10111652116526226,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,11_from_07,11,7,2.148232907773485,1,False
quality_score_soft_proxy_0_1,0.0,0.5,11_from_08,11,8,0.09255518250631428,1,False
quality_score_soft_proxy_0_1,0.0,0.5,11_from_09,11,9,2.235663472290006,1,False
quality_score_soft_proxy_0_1,0.0,0.5,11_from_10,11,10,0.1550305739640428,1,False
quality_score_soft_proxy_0_1,0.0,0.5,11_from_12,11,12,1.1005331496914263,1,False
quality_score_soft_proxy_0_1,0.0,0.5,11_from_13,11,13,0.6000568372010973,1,False
quality_score_soft_proxy_0_1,0.0,0.5,11_from_14,11,14,0.9519931940715447,1,False
quality_score_soft_proxy_0_1,0.0,0.5,11_from_15,11,15,0.11084107267042798,1,False
quality_score_soft_proxy_0_1,0.0,0.5,11_from_16,11,16,0.026453339546604226,1,False
quality_score_soft_proxy_0_1,0.0,0.5,12_from_00,12,0,-1.1596773242941945,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,12_from_01,12,1,-1.2098761927352462,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,12_from_02,12,2,-0.02184763902345266,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,12_from_03,12,3,-1.1292238184608332,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,12_from_04,12,4,-1.075775322074834,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,12_from_05,12,5,-0.45734785278434387,-1,False
quality_score_soft_proxy_0_1,0.0,0.5,12_from_06,12,6,-1.2016496708566886,-1,False
