dataset,role,scale,loss_observed,index,q_low_0_100,q_high_0_100,q_range_width_0_100
A6_A7_test_1m,test,1m,True,114,60.97868863201176,63.40914701370449,2.4304583816927305
A6_A7_test_1m,test,1m,True,115,63.07364916442806,64.01174204403827,0.9380928796102096
A6_A7_test_1m,test,1m,True,116,61.340741865958734,62.15706070500404,0.8163188390453087
A6_A7_test_1m,test,1m,True,117,61.27818826107816,61.64912094943698,0.3709326883588204
A6_A7_test_1m,test,1m,True,118,60.21725930475335,63.09729630847546,2.8800370037221086
A6_A7_test_1m,test,1m,True,119,59.95086742851272,60.94990112347136,0.9990336949586408
A6_A7_test_1m,test,1m,True,120,58.60903470769821,63.00964361307773,4.400608905379521
A6_A7_test_1m,test,1m,True,121,56.0299106186043,56.43470210237419,0.4047914837698911
A6_A7_test_1m,test,1m,True,122,58.869408320457175,60.6814462784989,1.812037958041728
A6_A7_test_1m,test,1m,True,123,61.9498872999677,63.43644601371649,1.486558713748792
A6_A7_test_1m,test,1m,True,124,59.28286101179504,61.50224446323712,2.219383451442077
A6_A7_test_1m,test,1m,True,125,58.70255422504769,62.84513495223369,4.142580727186001
A6_A7_test_1m,test,1m,True,126,56.111129089451325,62.387231910215256,6.276102820763931
A6_A7_test_1m,test,1m,True,127,58.773018398159664,64.26877330188158,5.495754903721917
A6_A7_test_1m,test,1m,True,128,61.20015499167317,62.62632462190056,1.4261696302273847
A6_A7_test_1m,test,1m,True,129,61.53862188613997,61.62527860122583,0.0866567150858657
A6_A7_test_1m,test,1m,True,130,56.86899196705375,58.492723094877405,1.6237311278236533
A6_A7_test_1m,test,1m,True,131,58.625372910218005,62.508494927532496,3.8831220173144914
A6_A7_test_1m,test,1m,True,132,61.05338629041656,61.53279361030658,0.4794073198900292
A6_A7_test_1m,test,1m,True,133,59.8575329883864,62.77088335835136,2.9133503699649523
A6_A7_test_1m,test,1m,True,134,62.30973171110048,63.76575905167612,1.4560273405756448
A6_A7_test_1m,test,1m,True,135,53.53061174361228,57.00781454929723,3.477202805684953
A6_A7_test_1m,test,1m,True,136,60.38047561469128,62.98635318529735,2.6058775706060686
A6_A7_test_1m,test,1m,True,137,57.69279173556131,60.919056735623535,3.2262650000622277
A6_A7_test_1m,test,1m,True,138,54.45903455683335,55.173211849863954,0.714177293030609
A6_A7_test_1m,test,1m,True,139,62.56661016357106,62.60219299693559,0.035582833364522
A6_A7_test_1m,test,1m,True,140,58.20147663062801,63.547578756666695,5.346102126038687
A6_A7_test_1m,test,1m,True,141,56.1753625587064,56.77396950223751,0.5986069435311023
A6_A7_test_1m,test,1m,True,142,60.28626188691623,60.89232203058713,0.6060601436709021
A6_A7_test_1m,test,1m,True,143,58.61285998543545,61.92490040494498,3.312040419509529
A6_A7_test_1m,test,1m,True,144,59.98544211570553,62.42004993783962,2.4346078221340903
A6_A7_test_1m,test,1m,True,145,58.01953186134472,58.41415609577109,0.3946242344263595
A6_A7_test_1m,test,1m,True,146,61.101995763435006,62.39909991496161,1.2971041515266035
A6_A7_test_1m,test,1m,True,147,58.18015153044182,58.82627360904824,0.6461220786064175
A6_A7_test_1m,test,1m,True,148,57.64367885742412,62.520988096369294,4.877309238945173
A6_A7_test_1m,test,1m,True,149,55.15476402316504,56.70889311464567,1.5541290914806325
A6_A7_test_1m,test,1m,True,150,58.97592636103283,64.05101103856329,5.075084677530455
A6_A7_test_1m,test,1m,True,151,60.69467190312215,62.317715606271925,1.6230437031497758
A6_A7_test_1m,test,1m,True,152,60.13040635954681,63.1587245818408,3.02831822229399
A6_A7_test_1m,test,1m,True,153,58.73039799175778,60.521869550984434,1.7914715592266504
A6_A7_test_1m,test,1m,True,154,57.44634650217002,57.82003731952189,0.3736908173518642
A6_A7_test_1m,test,1m,True,155,58.59462169278732,62.94318157254331,4.348559879755989
A6_A7_test_1m,test,1m,True,156,60.63753952205813,63.46143429233254,2.823894770274414
A6_A7_test_1m,test,1m,True,157,59.89191414666367,60.76857423753663,0.87666009087296
A6_A7_test_1m,test,1m,True,158,62.42988917179386,63.84521204462824,1.4153228728343734
A6_A7_test_1m,test,1m,True,159,53.40921257863089,54.90618639911634,1.4969738204854508
A6_A7_test_1m,test,1m,True,160,58.740117074773,62.17307954787854,3.4329624731055333
A6_A7_test_1m,test,1m,True,161,63.003002544356086,64.12568515834224,1.12268261398615
A6_A7_test_1m,test,1m,True,162,53.58905611631882,56.09055255027299,2.5014964339541663
A6_A7_test_1m,test,1m,True,163,61.6946149916274,62.419405432339815,0.7247904407124182
A6_A7_test_1m,test,1m,True,164,59.167924321641486,61.66876795704908,2.500843635407591
A6_A7_test_1m,test,1m,True,165,58.01981548241989,63.04970580190869,5.0298903194888
A6_A7_test_1m,test,1m,True,166,58.784759390599575,62.95051737693087,4.165757986331293
A6_A7_test_1m,test,1m,True,167,58.16927526414163,60.52926953117888,2.359994267037252
A6_A7_test_1m,test,1m,True,168,60.3613552052646,61.2990447844059,0.9376895791412992
A6_A7_test_1m,test,1m,True,169,60.92991815002647,63.60779032916681,2.677872179140344
A6_A7_test_1m,test,1m,True,170,62.72173356429075,63.94736301196231,1.225629447671558
A6_A7_test_1m,test,1m,True,171,60.8747594161097,61.997267769871776,1.122508353762072
A6_A7_test_1m,test,1m,True,172,62.1804089903921,63.18403130216429,1.0036223117721903
A6_A7_test_1m,test,1m,True,173,62.96024286634163,64.04107430724278,1.08083144090115
A6_A7_test_1m,test,1m,True,174,54.35771446497199,55.3459174876949,0.9882030227229066
A6_A7_test_1m,test,1m,True,175,57.50922144613718,59.776417709850485,2.267196263713302
A6_A7_test_1m,test,1m,True,176,60.47764172381879,64.01423323058638,3.536591506767593
A6_A7_test_1m,test,1m,True,177,62.36682861627718,64.20238557164087,1.8355569553636928
A6_A7_test_1m,test,1m,True,178,57.5925575224465,61.15086712016286,3.5583095977163595
A6_A7_test_1m,test,1m,True,179,61.45571324191358,63.82985978155279,2.374146539639213
A6_A7_test_1m,test,1m,True,180,57.3623010306778,63.35431079373915,5.992009763061354
A6_A7_test_1m,test,1m,True,181,59.16542465077088,61.84740795558144,2.681983304810558
A6_A7_test_1m,test,1m,True,182,61.857905388622726,63.47053872198295,1.612633333360222
A6_A7_test_1m,test,1m,True,183,57.49650699852239,63.9052943352929,6.408787336770516
A6_A7_test_1m,test,1m,True,184,62.36783888529399,62.89781660500902,0.5299777197150277
A6_A7_test_1m,test,1m,True,185,64.15245161383756,64.21010058978862,0.0576489759510678
A6_A7_test_1m,test,1m,True,186,63.1841548783223,63.21326810562055,0.0291132272982466
A6_A7_test_1m,test,1m,True,187,60.4515931664201,61.43370824128254,0.9821150748624348
A6_A7_test_1m,test,1m,True,188,59.91616820859944,62.87224033980702,2.956072131207577
A6_A7_test_1m,test,1m,True,189,62.86039383780328,64.293402644903,1.4330088070997178
A6_A7_test_1m,test,1m,True,190,60.55999516487546,62.50193671453826,1.9419415496628003
A6_A7_test_1m,test,1m,True,191,60.54738461696244,63.60482284515999,3.0574382281975474
A6_A7_test_1m,test,1m,True,192,58.60754442922767,60.350752717616125,1.743208288388459
A6_A7_test_1m,test,1m,True,193,63.3060608801741,63.79730205523022,0.4912411750561176
A6_A7_test_1m,test,1m,True,194,63.63073507147658,63.64043948057599,0.0097044090994131
A6_A7_test_1m,test,1m,True,195,59.98575619252903,64.28602453479114,4.300268342262108
A6_A7_test_1m,test,1m,True,196,60.44387521551884,62.68039821429166,2.23652299877282
A6_A7_test_1m,test,1m,True,197,60.15336804744623,61.557747025064586,1.4043789776183573
A6_A7_test_1m,test,1m,True,198,55.11052146677515,55.88465579943652,0.7741343326613759
A6_A7_test_1m,test,1m,True,199,59.54444153219967,61.54353816071856,1.999096628518892
A6_A7_test_1m,test,1m,True,200,58.89443257503864,61.9799247582369,3.0854921831982622
A6_A7_test_1m,test,1m,True,201,60.41534337096347,62.77280173474338,2.357458363779912
A6_A7_test_1m,test,1m,True,202,58.94395184665372,64.2773068236377,5.333354976983983
A6_A7_test_1m,test,1m,True,203,60.08213701675497,63.12727436898875,3.0451373522337803
A6_A7_test_1m,test,1m,True,204,58.36270526346608,62.84469258692217,4.481987323456096
A6_A7_test_1m,test,1m,True,205,62.46387575223117,63.0102247212121,0.5463489689809293
A6_A7_test_1m,test,1m,True,206,57.17783458977557,61.776569101696026,4.598734511920455
A6_A7_test_1m,test,1m,True,207,54.983047999587136,57.6575811488703,2.674533149283164
A6_A7_test_1m,test,1m,True,208,53.22937397470625,54.96105755707111,1.7316835823648589
A6_A7_test_1m,test,1m,True,209,58.12000093980426,64.24727485503566,6.127273915231399
A6_A7_test_1m,test,1m,True,210,58.29670553272804,61.76778658034118,3.47108104761314
A6_A7_test_1m,test,1m,True,211,60.853977367615045,61.33320744659855,0.4792300789835053
A6_A7_test_1m,test,1m,True,212,57.42236658009971,63.831054993455695,6.408688413355982
A6_A7_test_1m,test,1m,True,213,62.52005315251446,64.06841315835725,1.5483600058427882
A6_A7_test_1m,test,1m,True,214,61.02869390593728,64.06965418629551,3.0409602803582274
A6_A7_test_1m,test,1m,True,215,58.19277769534549,64.15335644157685,5.960578746231356
A6_A7_test_1m,test,1m,True,216,52.92272501394582,53.041100469930655,0.1183754559848324
A6_A7_test_1m,test,1m,True,217,62.76463941200917,62.99420629907492,0.2295668870657436
A6_A7_test_1m,test,1m,True,218,60.58986799472091,64.04194395905634,3.452075964335428
A6_A7_test_1m,test,1m,True,219,59.355106148898784,62.471279528391065,3.116173379492281
A6_A7_test_1m,test,1m,True,220,60.05217689192196,62.77092848128648,2.718751589364516
A6_A7_test_1m,test,1m,True,221,57.13131062356866,63.822965923919455,6.691655300350796
A6_A7_test_1m,test,1m,True,222,61.2865760973603,61.58292221451287,0.2963461171525665
A6_A7_test_1m,test,1m,True,223,58.56140203736686,59.05434847537301,0.4929464380061503
A6_A7_test_1m,test,1m,True,224,61.16563883164921,64.25605128309829,3.090412451449076
A6_A7_test_1m,test,1m,True,225,61.54644318837847,62.108417156597824,0.5619739682193554
A6_A7_test_1m,test,1m,True,226,59.94931930194623,63.46473771844392,3.5154184164976883
A6_A7_test_1m,test,1m,True,227,55.92852476021965,56.08455590508292,0.1560311448632632
A6_A7_test_1m,test,1m,True,228,63.34731606622033,63.4975511109538,0.1502350447334706
A6_A7_test_1m,test,1m,True,229,63.08776916123428,63.235793164631566,0.148024003397289
A6_A7_test_1m,test,1m,True,230,58.08640125462144,59.96754932801683,1.8811480733953871
A6_A7_test_1m,test,1m,True,231,58.19595022204319,59.58573200165177,1.3897817796085832
A6_A7_test_1m,test,1m,True,232,60.40061456131094,63.621315102747104,3.220700541436166
A6_A7_test_1m,test,1m,True,233,58.00279970715651,60.82156999500173,2.8187702878452185
A6_A7_test_1m,test,1m,True,234,63.37176771982874,63.94756265972742,0.5757949398986781
A6_A7_test_1m,test,1m,True,235,59.92581089020081,64.26359903962486,4.337788149424057
A6_A7_test_1m,test,1m,True,236,58.11551209379674,59.9980636736612,1.8825515798644616
A6_A7_test_1m,test,1m,True,237,55.04864779945781,56.12873872742848,1.08009092797068
A6_A7_test_1m,test,1m,True,238,56.47979177895252,64.31817845881035,7.838386679857834
A6_A7_test_1m,test,1m,True,239,60.64251660646864,63.28380239782842,2.6412857913597776
A6_A7_test_1m,test,1m,True,240,61.09517230105498,62.45699473393261,1.3618224328776307
A6_A7_test_1m,test,1m,True,241,53.32403761204197,54.16310192518687,0.8390643131448954
A6_A7_test_1m,test,1m,True,242,59.45977333577171,60.99690169853326,1.5371283627615495
A6_A7_test_1m,test,1m,True,243,59.23383242718252,63.2406888595175,4.006856432334978
A6_A7_test_1m,test,1m,True,244,60.984140255270624,62.62067655380397,1.6365362985333434
A6_A7_test_1m,test,1m,True,245,62.19323180397599,63.79951585059925,1.6062840466232586
A6_A7_test_1m,test,1m,True,246,59.470840290667255,60.028539354338136,0.5576990636708814
A6_A7_test_1m,test,1m,True,247,56.439863313187885,56.518206626915465,0.0783433137275793
A6_A7_test_1m,test,1m,True,248,61.13780077699261,61.15720959519144,0.0194088181988263
A6_A7_test_1m,test,1m,True,249,58.05689943324263,59.644510042945136,1.587610609702509
A6_A7_test_1m,test,1m,True,250,54.807802279625015,55.627691074324446,0.8198887946994304
A6_A7_test_1m,test,1m,True,251,60.228892875862655,63.39781371141935,3.1689208355566905
A6_A7_test_1m,test,1m,True,252,58.09426400298443,60.9066078756766,2.812343872692168
A6_A7_test_1m,test,1m,True,253,60.23639734731352,62.704056379671655,2.467659032358135
A6_A7_test_1m,test,1m,True,254,61.39200266485105,63.44537847007322,2.053375805222174
A6_A7_test_1m,test,1m,True,255,59.52306089167022,61.382679437716575,1.859618546046356
A6_A7_test_1m,test,1m,True,256,53.78512418313221,53.79342737260498,0.0083031894727696
A8_A9_test_60m,test,60m,True,1,62.36360357296689,64.17313150435582,1.809527931388935
A8_A9_test_60m,test,60m,True,2,62.71572008820634,64.01411676760901,1.2983966794026711
A8_A9_test_60m,test,60m,True,3,55.61793983488175,56.5176883546498,0.8997485197680462
A8_A9_test_60m,test,60m,True,4,59.92087249799828,60.872089841105286,0.951217343107004
A8_A9_test_60m,test,60m,True,5,62.632573509307605,63.18886519132863,0.5562916820210262
A8_A9_test_60m,test,60m,True,6,57.33863246590432,59.07245177276327,1.7338193068589476
A8_A9_test_60m,test,60m,True,7,51.82425504191595,51.8372072062128,0.0129521642968484
A8_A9_test_60m,test,60m,True,8,60.69024263271613,60.86417724786449,0.1739346151483616
A8_A9_test_60m,test,60m,True,9,60.33038280077616,64.26598126512954,3.935598464353376
A8_A9_test_60m,test,60m,True,10,61.517025981084224,64.07187975690971,2.554853775825485
A8_A9_test_60m,test,60m,True,11,55.96289512460098,59.33463067090042,3.3717355462994405
A8_A9_test_60m,test,60m,True,12,62.81410297666955,64.25243929648934,1.4383363198197898
A8_A9_test_60m,test,60m,True,13,55.55676988119584,56.78414628548029,1.2273764042844562
A8_A9_test_60m,test,60m,True,14,59.47862289737827,62.57541821465821,3.096795317279941
A8_A9_test_60m,test,60m,True,15,58.44952454379407,59.58500713463342,1.1354825908393522
A8_A9_test_60m,test,60m,True,16,60.38751783089782,62.97531314428185,2.587795313384028
A8_A9_test_60m,test,60m,True,17,60.244477746108345,61.08482719704662,0.8403494509382767
A8_A9_test_60m,test,60m,True,18,57.33017964802888,62.04102895014427,4.710849302115392
A8_A9_test_60m,test,60m,True,19,53.84594099131415,55.75370515709514,1.9077641657809887
A8_A9_test_60m,test,60m,True,20,59.21032992362576,59.76866964303791,0.5583397194121531
A8_A9_test_60m,test,60m,True,21,58.2833357914294,61.84413592514514,3.5608001337157376
A8_A9_test_60m,test,60m,True,22,55.44291713124537,59.71100779700736,4.2680906657619815
A8_A9_test_60m,test,60m,True,23,58.45388723609208,60.81789903219732,2.3640117961052383
A8_A9_test_60m,test,60m,True,24,55.999742790702086,56.41029470130965,0.4105519106075661
A8_A9_test_60m,test,60m,True,25,57.77597872115357,63.9896835495218,6.213704828368236
A8_A9_test_60m,test,60m,True,26,63.59522061324132,63.83287723934917,0.2376566261078565
A8_A9_test_60m,test,60m,True,27,57.34948341112312,63.97970469629919,6.63022128517607
A8_A9_test_60m,test,60m,True,28,56.77251088024532,59.4732120929544,2.700701212709077
A8_A9_test_60m,test,60m,True,29,55.12638472295606,55.26413465792475,0.1377499349686886
A8_A9_test_60m,test,60m,True,30,59.52957095712961,62.68830701414187,3.1587360570122627
A8_A9_test_60m,test,60m,True,31,56.261786622659095,58.66586102150546,2.4040743988463618
A8_A9_test_60m,test,60m,True,32,60.35294767841537,63.71774666308108,3.364798984665711
A8_A9_test_60m,test,60m,True,33,62.0633301352761,62.864405746160585,0.8010756108844816
A8_A9_test_60m,test,60m,True,34,59.69408560696843,60.64447707835715,0.9503914713887198
A8_A9_test_60m,test,60m,True,35,61.31785942222993,62.57769899301742,1.2598395707874914
A8_A9_test_60m,test,60m,True,36,59.28266331246813,61.369820836688575,2.0871575242204443
A8_A9_test_60m,test,60m,True,37,55.32039742701019,56.384639107374575,1.0642416803643826
A8_A9_test_60m,test,60m,True,38,57.77131382718156,59.12341237395364,1.3520985467720834
A8_A9_test_60m,test,60m,True,39,61.9157429218796,63.190255316936216,1.2745123950566182
A8_A9_test_60m,test,60m,True,40,60.127737018310974,61.17966228966852,1.0519252713575469
A8_A9_test_60m,test,60m,True,41,60.12857239173427,62.64606131209467,2.5174889203604067
A8_A9_test_60m,test,60m,True,42,60.0053986316938,62.62448217903577,2.6190835473419725
A8_A9_test_60m,test,60m,True,43,61.464371671257126,61.48378048945596,0.0194088181988334
A8_A9_test_60m,test,60m,True,44,57.916654732343005,63.17354344730494,5.256888714961931
A8_A9_test_60m,test,60m,True,45,61.67465255339616,64.12014217704859,2.445489623652435
A8_A9_test_60m,test,60m,True,46,61.290388568501584,61.646294002401866,0.3559054339002827
A8_A9_test_60m,test,60m,True,47,57.73171954458863,62.69705425450033,4.965334709911701
A8_A9_test_60m,test,60m,True,48,54.961135168022274,55.97857795351033,1.0174427854880577
A8_A9_test_60m,test,60m,True,49,61.09740433597638,61.660724128785326,0.5633197928089473
A8_A9_test_60m,test,60m,True,50,58.83069319318216,61.02324534128245,2.1925521481002974
A8_A9_test_60m,test,60m,True,51,59.55019198357805,61.07399273782257,1.5238007542445189
A8_A9_test_60m,test,60m,True,52,59.58239980351784,62.60157571883304,3.019175915315202
A8_A9_test_60m,test,60m,True,53,59.676782955260926,63.291411560125546,3.61462860486462
A8_A9_test_60m,test,60m,True,54,62.86869159519164,63.75759763047514,0.8889060352835045
A8_A9_test_60m,test,60m,True,55,61.14161410783316,63.25732552727273,2.115711419439563
A8_A9_test_60m,test,60m,True,56,61.31555752844155,63.41022510001909,2.0946675715775385
A8_A9_test_60m,test,60m,True,57,60.59987393639249,64.3230756511424,3.723201714749912
A8_A9_test_60m,test,60m,True,58,61.54120570844459,62.83277892755388,1.2915732191092817
A8_A9_test_60m,test,60m,True,59,59.28735776459155,63.25683271591197,3.9694749513204215
A8_A9_test_60m,test,60m,True,60,62.05057913426763,62.4199401482651,0.3693610139974694
A8_A9_test_60m,test,60m,True,61,63.53351778948607,63.53351778948607,0.0
A8_A9_test_60m,test,60m,True,62,62.8581355570484,63.08947713937182,0.2313415823234237
A8_A9_test_60m,test,60m,True,63,56.74706785548885,64.29591364486677,7.548845789377928
A8_A9_test_60m,test,60m,True,64,58.63778235862512,61.98823392130327,3.350451562678145
A8_A9_test_60m,test,60m,True,65,62.40400989412382,62.416962058420665,0.0129521642968484
A8_A9_test_60m,test,60m,True,66,57.710258603472354,64.31212726062277,6.601868657150419
A8_A9_test_60m,test,60m,True,67,62.15646672374482,62.33011741366066,0.1736506899158385
A8_A9_test_60m,test,60m,True,68,61.184740425609824,61.949257438709935,0.7645170131001109
A8_A9_test_60m,test,60m,True,69,57.48202518475352,62.19549828376528,4.713473099011765
A8_A9_test_60m,test,60m,True,70,63.03494067180648,63.09261180288767,0.0576711310811859
A8_A9_test_60m,test,60m,True,71,59.65252804507379,61.001560941717145,1.349032896643358
A8_A9_test_60m,test,60m,True,72,59.458557711852926,63.878251082581286,4.4196933707283605
A8_A9_test_60m,test,60m,True,73,61.25362516588942,64.27764029778446,3.024015131895041
A8_A9_test_60m,test,60m,True,74,60.82685392039398,64.30151630130354,3.4746623809095567
A8_A9_test_60m,test,60m,True,75,60.90522004380616,63.013960824619325,2.1087407808131644
A8_A9_test_60m,test,60m,True,76,60.00175968734038,62.58459689500637,2.582837207665989
A8_A9_test_60m,test,60m,True,77,62.16212896010998,62.29996358749207,0.1378346273820838
A8_A9_test_60m,test,60m,True,78,59.316930862962906,61.7989511981524,2.482020335189496
A8_A9_test_60m,test,60m,True,79,52.12473887470015,52.13444328379956,0.0097044090994131
A8_A9_test_60m,test,60m,True,80,61.0554279797865,63.95870963310576,2.9032816533192616
A8_A9_test_60m,test,60m,True,81,60.42841897577981,64.02035512294147,3.591936147161654
A8_A9_test_60m,test,60m,True,82,57.28840117181493,58.8262828098746,1.537881638059666
A8_A9_test_60m,test,60m,True,83,60.53325169989081,62.848834179551126,2.315582479660314
A8_A9_test_60m,test,60m,True,84,62.80870463158012,63.49500096587595,0.6862963342958324
A8_A9_test_60m,test,60m,True,85,56.364957569734216,58.05267587610436,1.6877183063701438
A8_A9_test_60m,test,60m,True,86,63.21006673020905,63.43446173321027,0.22439500300122
A8_A9_test_60m,test,60m,True,87,56.250679256471535,64.22838077393203,7.977701517460495
A8_A9_test_60m,test,60m,True,88,59.967913531029225,64.15875057405417,4.190837043024942
A8_A9_test_60m,test,60m,True,89,61.83392397851864,62.35628647116077,0.5223624926421309
A8_A9_test_60m,test,60m,True,90,58.7200039218559,60.349535346031,1.6295314241750989
A8_A9_test_60m,test,60m,True,91,62.60179510992237,63.030245988694624,0.42845087877226
A8_A9_test_60m,test,60m,True,92,58.489322017084646,62.72506594259247,4.235743925507819
A8_A9_test_60m,test,60m,True,93,56.24767602249483,57.62560258861967,1.3779265661248417
A8_A9_test_60m,test,60m,True,94,61.50893807184063,62.949153932806446,1.4402158609658144
A8_A9_test_60m,test,60m,True,95,61.069046993836295,62.51421371454761,1.4451667207113132
A8_A9_test_60m,test,60m,True,96,61.15988666596384,62.444252251532085,1.2843655855682456
A8_A9_test_60m,test,60m,True,97,59.61776934343354,63.78590517720588,4.168135833772332
A8_A9_test_60m,test,60m,True,98,58.839490139862974,63.11927720838873,4.279787068525756
A8_A9_test_60m,test,60m,True,99,59.17578194015701,62.78840490618595,3.612622966028944
A8_A9_test_60m,test,60m,True,100,60.17604925524407,63.64116658496098,3.465117329716911
A8_A9_test_60m,test,60m,True,101,57.2457000956111,63.55525124170568,6.309551146094584
A8_A9_test_60m,test,60m,True,102,60.43761437485615,63.204542118976896,2.7669277441207427
A8_A9_test_60m,test,60m,True,103,58.52141745672058,62.18389560315545,3.662478146434864
A8_A9_test_60m,test,60m,True,104,61.74533495711365,63.17690045756646,1.4315655004528125
A8_A9_test_60m,test,60m,True,105,59.817170599145314,62.96407940932588,3.1469088101805625
A8_A9_test_60m,test,60m,True,106,61.40060336996814,61.57090876947819,0.1703053995100489
A8_A9_test_60m,test,60m,True,107,62.86650643422111,64.06131952783593,1.194813093614826
A8_A9_test_60m,test,60m,True,108,58.420649717261234,60.83475676069977,2.414107043438534
A8_A9_test_60m,test,60m,True,109,63.89658204611453,64.17055219996845,0.2739701538539236
A8_A9_test_60m,test,60m,True,110,61.018151096328026,62.64946912461208,1.6313180282840565
A8_A9_test_60m,test,60m,True,111,62.455665593195874,62.84725157207211,0.3915859788762361
A8_A9_test_60m,test,60m,True,112,57.66199675854021,63.97192329669316,6.309926538152951
A8_A9_test_60m,test,60m,True,113,58.18424244447421,60.60596530794338,2.4217228634691708
A8_A9_test_60m,test,60m,True,114,60.97868863201176,63.40914701370449,2.4304583816927305
A8_A9_test_60m,test,60m,True,115,63.07364916442806,64.01174204403827,0.9380928796102096
A8_A9_test_60m,test,60m,True,116,61.340741865958734,62.15706070500404,0.8163188390453087
A8_A9_test_60m,test,60m,True,117,61.27818826107816,61.64912094943698,0.3709326883588204
A8_A9_test_60m,test,60m,True,118,60.21725930475335,63.09729630847546,2.8800370037221086
A8_A9_test_60m,test,60m,True,119,59.95086742851272,60.94990112347136,0.9990336949586408
A8_A9_test_60m,test,60m,True,120,58.60903470769821,63.00964361307773,4.400608905379521
A8_A9_test_60m,test,60m,True,121,56.0299106186043,56.43470210237419,0.4047914837698911
A8_A9_test_60m,test,60m,True,122,58.869408320457175,60.6814462784989,1.812037958041728
A8_A9_test_60m,test,60m,True,123,61.9498872999677,63.43644601371649,1.486558713748792
A8_A9_test_60m,test,60m,True,124,59.28286101179504,61.50224446323712,2.219383451442077
A8_A9_test_60m,test,60m,True,125,58.70255422504769,62.84513495223369,4.142580727186001
A8_A9_test_60m,test,60m,True,126,56.111129089451325,62.387231910215256,6.276102820763931
A8_A9_test_60m,test,60m,True,127,58.773018398159664,64.26877330188158,5.495754903721917
A8_A9_test_60m,test,60m,True,128,61.20015499167317,62.62632462190056,1.4261696302273847
A8_A9_test_60m,test,60m,True,129,61.53862188613997,61.62527860122583,0.0866567150858657
A8_A9_test_60m,test,60m,True,130,56.86899196705375,58.492723094877405,1.6237311278236533
A8_A9_test_60m,test,60m,True,131,58.625372910218005,62.508494927532496,3.8831220173144914
A8_A9_test_60m,test,60m,True,132,61.05338629041656,61.53279361030658,0.4794073198900292
A8_A9_test_60m,test,60m,True,133,59.8575329883864,62.77088335835136,2.9133503699649523
A8_A9_test_60m,test,60m,True,134,62.30973171110048,63.76575905167612,1.4560273405756448
A8_A9_test_60m,test,60m,True,135,53.53061174361228,57.00781454929723,3.477202805684953
A8_A9_test_60m,test,60m,True,136,60.38047561469128,62.98635318529735,2.6058775706060686
A8_A9_test_60m,test,60m,True,137,57.69279173556131,60.919056735623535,3.2262650000622277
A8_A9_test_60m,test,60m,True,138,54.45903455683335,55.173211849863954,0.714177293030609
A8_A9_test_60m,test,60m,True,139,62.56661016357106,62.60219299693559,0.035582833364522
A8_A9_test_60m,test,60m,True,140,58.20147663062801,63.547578756666695,5.346102126038687
A8_A9_test_60m,test,60m,True,141,56.1753625587064,56.77396950223751,0.5986069435311023
A8_A9_test_60m,test,60m,True,142,60.28626188691623,60.89232203058713,0.6060601436709021
A8_A9_test_60m,test,60m,True,143,58.61285998543545,61.92490040494498,3.312040419509529
A8_A9_test_60m,test,60m,True,144,59.98544211570553,62.42004993783962,2.4346078221340903
A8_A9_test_60m,test,60m,True,145,58.01953186134472,58.41415609577109,0.3946242344263595
A8_A9_test_60m,test,60m,True,146,61.101995763435006,62.39909991496161,1.2971041515266035
A8_A9_test_60m,test,60m,True,147,58.18015153044182,58.82627360904824,0.6461220786064175
A8_A9_test_60m,test,60m,True,148,57.64367885742412,62.520988096369294,4.877309238945173
A8_A9_test_60m,test,60m,True,149,55.15476402316504,56.70889311464567,1.5541290914806325
A8_A9_test_60m,test,60m,True,150,58.97592636103283,64.05101103856329,5.075084677530455
A8_A9_test_60m,test,60m,True,151,60.69467190312215,62.317715606271925,1.6230437031497758
A8_A9_test_60m,test,60m,True,152,60.13040635954681,63.1587245818408,3.02831822229399
A8_A9_test_60m,test,60m,True,153,58.73039799175778,60.521869550984434,1.7914715592266504
A8_A9_test_60m,test,60m,True,154,57.44634650217002,57.82003731952189,0.3736908173518642
A8_A9_test_60m,test,60m,True,155,58.59462169278732,62.94318157254331,4.348559879755989
A8_A9_test_60m,test,60m,True,156,60.63753952205813,63.46143429233254,2.823894770274414
A8_A9_test_60m,test,60m,True,157,59.89191414666367,60.76857423753663,0.87666009087296
A8_A9_test_60m,test,60m,True,158,62.42988917179386,63.84521204462824,1.4153228728343734
A8_A9_test_60m,test,60m,True,159,53.40921257863089,54.90618639911634,1.4969738204854508
A8_A9_test_60m,test,60m,True,160,58.740117074773,62.17307954787854,3.4329624731055333
A8_A9_test_60m,test,60m,True,161,63.003002544356086,64.12568515834224,1.12268261398615
A8_A9_test_60m,test,60m,True,162,53.58905611631882,56.09055255027299,2.5014964339541663
A8_A9_test_60m,test,60m,True,163,61.6946149916274,62.419405432339815,0.7247904407124182
A8_A9_test_60m,test,60m,True,164,59.167924321641486,61.66876795704908,2.500843635407591
A8_A9_test_60m,test,60m,True,165,58.01981548241989,63.04970580190869,5.0298903194888
A8_A9_test_60m,test,60m,True,166,58.784759390599575,62.95051737693087,4.165757986331293
A8_A9_test_60m,test,60m,True,167,58.16927526414163,60.52926953117888,2.359994267037252
A8_A9_test_60m,test,60m,True,168,60.3613552052646,61.2990447844059,0.9376895791412992
A8_A9_test_60m,test,60m,True,169,60.92991815002647,63.60779032916681,2.677872179140344
A8_A9_test_60m,test,60m,True,170,62.72173356429075,63.94736301196231,1.225629447671558
