candidate_index,mapping_scenario,Q_A_0_100,Q_B_hypothetical_0_1,mapped_mass,unmapped_mass,cost_family,Lctx,budget_flops,N_B,D_B,Q_star,loss,total_cost_flops,quality_cost_flops,quality_cost_share,budget_slack_flops,budget_active,Q_at_fixed_bound,support_status,q_scale_status
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,exponential,131072,1e+22,3.6355551077674515,84.56315961139171,0.7916605339585232,2.3169398281565137,1.0000000000008642e+22,9.619728531833207e+19,0.009619728531824894,-8642363392.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,exponential,131072,1e+24,11.965825000000002,299.89299999999986,0.7916605339585232,2.0974003347437864,1.1594146839084601e+23,3.411520172442119e+20,0.0029424503758583333,8.840585316091539e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,power,2048,1e+19,0.47307667889283517,2.0017366307337245,0.7916605339585232,3.312514081795992,1.000000000000582e+19,3.930269570171758e+18,0.39302695701694706,-5820416.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,power,2048,1e+22,8.469494487432746,177.77935242758304,0.7916605339585232,2.1665813615768905,1.0000000000000048e+22,3.490572977099681e+20,0.034905729770996645,-48234496.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,power,2048,1e+24,11.965825000000002,299.89299999999986,0.7916605339585232,2.0974003347437864,2.358945797336163e+22,5.888188856170793e+20,0.02496110280626212,9.764105420266384e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,power,4096,1e+19,0.45388441816274955,1.9768477392627721,0.7916605339585232,3.3240872915949664,1.0000000000007668e+19,3.881401976262695e+18,0.38814019762597185,-7667712.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,power,4096,1e+22,8.198874248193999,172.7915715410446,0.7916605339585232,2.1717488165037437,1.0000000000017784e+22,3.392641395391748e+20,0.03392641395385714,-17783848960.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,power,4096,1e+24,11.965825000000002,299.89299999999986,0.7916605339585232,2.0974003347437864,2.505929412075619e+22,5.888188856170793e+20,0.023497026004789597,9.749407058792439e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,power,8192,1e+19,0.4208254847982398,1.9312985755795542,0.7916605339585232,3.3456316936956254,1.0000000000013005e+19,3.7919693859696824e+18,0.37919693859647513,-13004800.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,power,8192,1e+22,7.726177681687311,163.99070592528057,0.7916605339585232,2.181334606965889,1.0000000000062862e+22,3.2198425676651974e+20,0.032198425676449566,-62862131200.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,power,8192,1e+24,11.965825000000002,299.89299999999986,0.7916605339585232,2.0974003347437864,2.7998966415545313e+22,5.888188856170793e+20,0.02103002221146853,9.720010335844546e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,power,32768,1e+19,0.3032396606786094,1.7330483954703464,0.7916605339585232,3.4454894212227343,1.0000000000004401e+19,3.40271905293327e+18,0.34027190529317725,-4401152.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,power,32768,1e+22,5.964419221194297,130.14332429607288,0.7916605339585232,2.2252306955463528,1.0000000000002844e+22,2.555272953437253e+20,0.025552729534365264,-2843738112.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,power,32768,1e+24,11.965825000000002,299.89299999999986,0.7916605339585232,2.0974003347437864,4.563700018428003e+22,5.888188856170793e+20,0.01290222589651942,9.5436299981572e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,power,131072,1e+19,0.16556403852188115,1.3704306965399504,0.7916605339585232,3.6615015841179837,1.0000000000004622e+19,2.690744617420519e+18,0.2690744617419275,-4622336.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,power,131072,1e+22,3.66732593401895,83.26108042411884,0.7916605339585232,2.3176771349320084,1.0000000000007342e+22,1.6347729553742066e+20,0.016347729553730064,-7342129152.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,power,131072,1e+24,11.965825000000002,299.89299999999986,0.7916605339585232,2.0974003347437864,1.1618913525921888e+23,5.888188856170793e+20,0.0050677620097905,8.838108647407812e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,logarithmic,2048,1e+19,0.548594147418971,1.5370887290770372,0.7916605339585232,3.36949013218974,1.0000000000000141e+19,4.595182478998031e+18,0.4595182478997966,-141312.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,logarithmic,2048,1e+22,8.654841508893865,171.04657539518684,0.7916605339585232,2.1681292713287075,1.0000000000009244e+22,5.1134993802246875e+20,0.0511349938021996,-9244246016.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,logarithmic,2048,1e+24,11.965825000000002,299.89299999999986,0.7916605339585232,2.0974003347437864,2.3897180083137597e+22,8.965409953930441e+20,0.03751660205405006,9.761028199168623e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,logarithmic,4096,1e+19,0.525758844096477,1.5209609031583418,0.7916605339585232,3.3805964970176525,1.0000000000000168e+19,4.546967758738895e+18,0.45469677587388185,-167936.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,logarithmic,4096,1e+22,8.373556494726065,166.41567659784786,0.7916605339585232,2.1732660119344187,1.0000000000003108e+22,4.975056981858246e+20,0.04975056981856699,-3107979264.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,logarithmic,4096,1e+24,11.965825000000002,299.89299999999986,0.7916605339585232,2.0974003347437864,2.5367016230532158e+22,8.965409953930441e+20,0.035342784789720465,9.746329837694678e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,logarithmic,8192,1e+19,0.4864706854700345,1.4913366902448866,0.7916605339585232,3.4012809043181687,1.0000000000000135e+19,4.4584051002801633e+18,0.4458405100280103,-135168.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,logarithmic,8192,1e+22,7.8828624927277815,158.22285828168216,0.7916605339585232,2.1827969245308383,1.0000000000074967e+22,4.730129708188985e+20,0.04730129708153524,-74966892544.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,logarithmic,8192,1e+24,11.965825000000002,299.89299999999986,0.7916605339585232,2.0974003347437864,2.8306688525321275e+22,8.965409953930441e+20,0.03167240825754162,9.716933114746787e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,logarithmic,32768,1e+19,0.3472910063114646,1.3606759108627706,0.7916605339585232,3.49730523885766,1.000000000000928e+19,4.0677899635278106e+18,0.4067789963524036,-9279488.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,logarithmic,32768,1e+22,6.061519241017723,126.44874828821973,0.7916605339585232,2.226472752641584,1.0000000000008103e+22,3.7802311710018254e+20,0.03780231170998762,-8103395328.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,logarithmic,32768,1e+24,11.965825000000002,299.89299999999986,0.7916605339585232,2.0974003347437864,4.594472229405599e+22,8.965409953930441e+20,0.019513470767218728,9.54055277705944e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,logarithmic,131072,1e+19,0.18602153527170814,1.1133243506332582,0.7916605339585232,3.7058578398273507,1.0000000000000147e+19,3.328323507091049e+18,0.3328323507091,-147456.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,logarithmic,131072,1e+22,3.7061442655600323,81.71219732991347,0.7916605339585232,2.3185820223746143,1.0000000000004e+22,2.4428157619522126e+20,0.024428157619512357,-3999268864.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_mid,61.41101681997613,0.7916605339585232,0.32,0.6819999999999999,logarithmic,131072,1e+24,11.965825000000002,299.89299999999986,0.7916605339585232,2.0974003347437864,1.1649685736899485e+23,8.965409953930441e+20,0.007695838459859216,8.835031426310051e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,exponential,2048,1e+19,0.5293248456796814,1.638299122099198,0.9348724071247273,3.303176813252995,1.0000000000000852e+19,4.441643400786203e+18,0.44416434007858246,-851968.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,exponential,2048,1e+22,8.605217293617176,172.80967121322522,0.9348724071247273,2.115835364250027,1.0000000000002523e+22,4.6850964233732896e+20,0.04685096423372108,-2522873856.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,exponential,2048,1e+24,11.965825000000002,299.89299999999986,0.9348724071247273,2.0455222010270018,2.381368827175756e+22,8.130491840130055e+20,0.034142094023178325,9.761863117282425e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,exponential,4096,1e+19,0.5074153807925774,1.620404685064532,0.9348724071247273,3.3143941703244493,1.0000000000010523e+19,4.3931292393039165e+18,0.4393129239299294,-10522624.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,exponential,4096,1e+22,8.326770588754583,168.08687493123233,0.9348724071247273,2.120980247573841,1.0000000000001978e+22,4.5570552332376755e+20,0.045570552332367745,-1977614336.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,exponential,4096,1e+24,11.965825000000002,299.89299999999986,0.9348724071247273,2.0455222010270018,2.528352441915212e+22,8.130491840130055e+20,0.03215727248045868,9.747164755808478e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,exponential,8192,1e+19,0.46971052522759704,1.5875616972825128,0.9348724071247273,3.3352832586007426,1.0000000000004243e+19,4.3040875997300695e+18,0.4304087599728243,-4243456.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,exponential,8192,1e+22,7.840874118044545,159.7371014071998,0.9348724071247273,2.1305257209727833,1.0000000000008321e+22,4.33068194175011e+20,0.04330681941746506,-8321499136.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,exponential,8192,1e+24,11.965825000000002,299.89299999999986,0.9348724071247273,2.0455222010270018,2.822319671394124e+22,8.130491840130055e+20,0.02880783464232415,9.717768032860587e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,exponential,32768,1e+19,0.3360220857642982,1.4431226876760728,0.9348724071247273,3.4322235141201682,1.0000000000007082e+19,3.912494535203179e+18,0.3912494535200408,-7081984.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,exponential,32768,1e+22,6.035433187311042,127.42498510808598,0.9348724071247273,2.1742601447532808,1.0000000000008898e+22,3.4546581669128235e+20,0.03454658166909749,-8898215936.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,exponential,32768,1e+24,11.965825000000002,299.89299999999986,0.9348724071247273,2.0455222010270018,4.586123048267595e+22,8.130491840130055e+20,0.017728464226884063,9.54138769517324e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,exponential,131072,1e+19,0.18076288812250316,1.171742414617313,0.9348724071247273,3.6425766978265113,1.00000000000002e+19,3.1767470867210486e+18,0.31767470867209846,-200704.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,exponential,131072,1e+22,3.695682449601611,82.1251872260649,0.9348724071247273,2.266459573455848,1.0000000000032047e+22,2.2265213413139818e+20,0.022265213413068467,-32046579712.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,exponential,131072,1e+24,11.965825000000002,299.89299999999986,0.9348724071247273,2.0455222010270018,1.164133655576148e+23,8.130491840130055e+20,0.006984156674094391,8.835866344423851e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,power,2048,1e+19,0.6019540625006476,1.3025843449642829,0.9348724071247273,3.3571676546081575,1.000000000001119e+19,4.974258674518093e+18,0.49742586745125267,-11190272.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,power,2048,1e+22,8.799903401803347,166.05055783848545,0.9348724071247273,2.1174718548412854,1.000000000000858e+22,6.341074425850734e+20,0.06341074425845293,-8579448832.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,power,2048,1e+24,11.965825000000002,299.89299999999986,0.9348724071247273,2.0455222010270018,2.4145858867518706e+22,1.1452197797741517e+21,0.047429241844642554,9.758541411324813e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,power,4096,1e+19,0.5765649310356994,1.2902438560436231,0.9348724071247273,3.3679909026915307,1.0000000000005706e+19,4.927133293118649e+18,0.4927133293115838,-5705728.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,power,4096,1e+22,8.510373924680557,161.6744214795313,0.9348724071247273,2.1225851214793146,1.0000000000007694e+22,6.173960224543497e+20,0.061739602245387465,-7694450688.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,power,4096,1e+24,11.965825000000002,299.89299999999986,0.9348724071247273,2.0455222010270018,2.5615695014913267e+22,1.1452197797741517e+21,0.04470773793595736,9.743843049850867e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,power,8192,1e+19,0.5329086806572934,1.2675346051990242,0.9348724071247273,3.3881526752891613,1.0000000000000918e+19,4.840412085050812e+18,0.48404120850503685,-917504.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,power,8192,1e+22,8.005754717360375,153.9173865193408,0.9348724071247273,2.1320740111575383,1.0000000000000038e+22,5.8777375761719185e+20,0.058777375761718965,-37748736.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,power,8192,1e+24,11.965825000000002,299.89299999999986,0.9348724071247273,2.0455222010270018,2.8555367309702385e+22,1.1452197797741517e+21,0.04010523721699896,9.714446326902975e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,power,32768,1e+19,0.37857129217295266,1.166698613805364,0.9348724071247273,3.4818293739058666,1.0000000000015208e+19,4.455343504399862e+18,0.4455343504393086,-15208448.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,power,32768,1e+22,6.138088412405725,123.64933505946732,0.9348724071247273,2.1755801265409667,1.000000000000157e+22,4.72187294355065e+20,0.04721872943549908,-1570766848.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,power,32768,1e+24,11.965825000000002,299.89299999999986,0.9348724071247273,2.0455222010270018,4.61934010784371e+22,1.1452197797741517e+21,0.024791848035383906,9.538065989215628e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,power,131072,1e+19,0.20068702597297108,0.9724057105624874,0.9348724071247273,3.6857200130066117,1.0000000000008948e+19,3.7133852864238234e+18,0.3713385286420501,-8947712.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,power,131072,1e+22,3.7370080658674607,80.51255326622497,0.9348724071247273,2.267426410451686,1.0000000000007086e+22,3.074582218344572e+20,0.03074582218342393,-7086276608.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,power,131072,1e+24,11.965825000000002,299.89299999999986,0.9348724071247273,2.0455222010270018,1.1674553615337595e+23,1.1452197797741517e+21,0.009809538056081257,8.83254463846624e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,logarithmic,2048,1e+19,0.5684032150845142,1.4428620799660816,0.9348724071247273,3.332370020358048,1.0000000000000176e+19,4.743311127398483e+18,0.47433111273983997,-176128.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,logarithmic,2048,1e+22,8.707416735303314,169.20905982623498,0.9348724071247273,2.1166926715041288,1.0000000000005155e+22,5.5626329603816574e+20,0.0556263296037879,-5154799616.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,logarithmic,2048,1e+24,11.965825000000002,299.89299999999986,0.9348724071247273,2.0455222010270018,2.398651696455614e+22,9.858778768115883e+20,0.041101335315518225,9.760134830354439e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,logarithmic,4096,1e+19,0.5446185329825496,1.4283072311269294,0.9348724071247273,3.343367341314182,1.0000000000000963e+19,4.695463050014692e+18,0.469546305001424,-962560.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,logarithmic,4096,1e+22,8.423133581197588,164.672849999939,0.9348724071247273,2.1218208480859335,1.000000000000943e+22,5.4135081421191256e+20,0.0541350814211402,-9430892544.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,logarithmic,4096,1e+24,11.965825000000002,299.89299999999986,0.9348724071247273,2.0455222010270018,2.54563531119507e+22,9.858778768115883e+20,0.03872816630394554,9.745436468880493e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,logarithmic,8192,1e+19,0.5037061382967668,1.4015532709890952,0.9348724071247273,3.3638505413773605,1.0000000000003699e+19,4.6075112224729037e+18,0.46075112224711995,-3698688.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,logarithmic,8192,1e+22,7.927378038761243,156.64180884672606,0.9348724071247273,2.131336437385628,1.0000000000018742e+22,5.149493116736204e+20,0.05149493116726553,-18742247424.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,logarithmic,8192,1e+24,11.965825000000002,299.89299999999986,0.9348724071247273,2.0455222010270018,2.839602540673982e+22,9.858778768115883e+20,0.03471886866876762,9.716039745932601e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,logarithmic,32768,1e+19,0.3588917199923951,1.283233303962097,0.9348724071247273,3.4589725304057786,1.0000000000008999e+19,4.218542363990064e+18,0.4218542363986268,-8998912.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,logarithmic,32768,1e+22,6.089211193319057,125.42494953840611,0.9348724071247273,2.174950484119696,9.999999999999994e+21,4.1232600610926055e+20,0.04123260061092608,6291456.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,logarithmic,32768,1e+24,11.965825000000002,299.89299999999986,0.9348724071247273,2.0455222010270018,4.603405917547453e+22,9.858778768115883e+20,0.021416270788843065,9.539659408245254e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,logarithmic,131072,1e+19,0.19144967482278155,1.0576561681324816,0.9348724071247273,3.6657409547013287,1.0000000000000178e+19,3.4769728450985247e+18,0.34769728450984627,-178176.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,logarithmic,131072,1e+22,3.7172810570784516,81.27609252651715,0.9348724071247273,2.26696433523746,1.0000000000006591e+22,2.6718963608882158e+20,0.026718963608864547,-6591348736.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
170,M2_interval_high,63.42144139317728,0.9348724071247273,0.32,0.6819999999999999,logarithmic,131072,1e+24,11.965825000000002,299.89299999999986,0.9348724071247273,2.0455222010270018,1.1658619425041339e+23,9.858778768115883e+20,0.008456214589988579,8.834138057495866e+23,False,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
186,M2_partial_raw,43.51647737657359,0.1,0.6859999999999999,0.316,exponential,2048,1e+19,0.25012225129425336,6.23758882820877,0.1,3.395163301880361,1.0000000000000004e+19,0.0,0.0,-4096.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
186,M2_partial_raw,43.51647737657359,0.1,0.6859999999999999,0.316,exponential,2048,1e+22,8.093962068979566,192.75600096259842,0.1,2.4140431656075667,9.999999999999998e+21,0.0,0.0,2097152.0,True,True,inside_B1_B6_support,HYPOTHETICAL_Q1_0_100_TO_B6_0.1_1.0
