domain,quality_score,density
stackexchange,53.6512025564,0.0278028216546
stackexchange,53.7855290148,0.0286164771613
stackexchange,53.9198554732,0.0294401243361
stackexchange,54.0541819317,0.0302732819749
stackexchange,54.1885083901,0.0311156142642
stackexchange,54.3228348485,0.0319669232062
stackexchange,54.457161307,0.0328271224403
stackexchange,54.5914877654,0.0336961946886
stackexchange,54.7258142238,0.0345741370455
stackexchange,54.8601406823,0.0354608999511
stackexchange,54.9944671407,0.0363563267401
stackexchange,55.1287935991,0.0372601009767
stackexchange,55.2631200575,0.0381717082989
stackexchange,55.397446516,0.0390904181906
stackexchange,55.5317729744,0.0400152890761
stackexchange,55.6660994328,0.040945197552
stackexchange,55.8004258913,0.0418788897
stackexchange,55.9347523497,0.0428150495566
stackexchange,56.0690788081,0.0437523772903
stackexchange,56.2034052666,0.0446896677813
stackexchange,56.337731725,0.0456258793841
stackexchange,56.4720581834,0.0465601828865
stackexchange,56.6063846419,0.0474919821207
stackexchange,56.7407111003,0.0484209002849
stackexchange,56.8750375587,0.0493467295862
stackexchange,57.0093640171,0.0502693459643
stackexchange,57.1436904756,0.0511885949725
stackexchange,57.278016934,0.0521041588542
stackexchange,57.4123433924,0.0530154179761
stackexchange,57.5466698509,0.0539213216123
stackexchange,57.6809963093,0.0548202833302
stackexchange,57.8153227677,0.055710114762
stackexchange,57.9496492262,0.0565880084462
stackexchange,58.0839756846,0.0574505759571
stackexchange,58.218302143,0.0582939421751
stackexchange,58.3526286014,0.0591138908584
stackexchange,58.4869550599,0.0599060512993
stackexchange,58.6212815183,0.0606661113987
stackexchange,58.7556079767,0.0613900394735
stackexchange,58.8899344352,0.062074295872
stackexchange,59.0242608936,0.0627160161427
stackexchange,59.158587352,0.0633131500069
stackexchange,59.2929138105,0.063864544419
stackexchange,59.4272402689,0.0643699641248
stackexchange,59.5615667273,0.0648300487841
stackexchange,59.6958931858,0.0652462113191
stackexchange,59.8302196442,0.065620487144
stackexchange,59.9645461026,0.0659553478629
stackexchange,60.098872561,0.0662534955723
stackexchange,60.2331990195,0.0665176549219
stackexchange,60.3675254779,0.0667503795595
stackexchange,60.5018519363,0.066953887653
stackexchange,60.6361783948,0.0671299381029
stackexchange,60.7705048532,0.0672797551353
stackexchange,60.9048313116,0.0674040045795
stackexchange,61.0391577701,0.0675028206416
stackexchange,61.1734842285,0.067575877743
stackexchange,61.3078106869,0.0676224983162
stackexchange,61.4421371453,0.0676417846044
stackexchange,61.5764636038,0.0676327607043
stackexchange,61.7107900622,0.0675945104598
stackexchange,61.8451165206,0.0675262974208
stackexchange,61.9794429791,0.0674276548885
stackexchange,62.1137694375,0.067298436967
stackexchange,62.2480958959,0.0671388253014
stackexchange,62.3824223544,0.0669492905051
stackexchange,62.5167488128,0.0667305117933
stackexchange,62.6510752712,0.0664832626234
stackexchange,62.7854017297,0.0662082737893
stackexchange,62.9197281881,0.0659060880471
stackexchange,63.0540546465,0.0655769216753
stackexchange,63.1883811049,0.0652205482356
stackexchange,63.3227075634,0.0648362181654
stackexchange,63.4570340218,0.0644226248555
stackexchange,63.5913604802,0.0639779238008
stackexchange,63.7256869387,0.0634998066645
stackexchange,63.8600133971,0.0629856271173
stackexchange,63.9943398555,0.0624325705878
stackexchange,64.128666314,0.0618378560294
stackexchange,64.2629927724,0.0611989548411
stackexchange,64.3973192308,0.0605138104224
stackexchange,64.5316456892,0.0597810416087
stackexchange,64.6659721477,0.0590001143987
stackexchange,64.8002986061,0.0581714687979
stackexchange,64.9346250645,0.0572965910051
stackexchange,65.068951523,0.0563780252428
stackexchange,65.2032779814,0.0554193239189
stackexchange,65.3376044398,0.0544249391578
stackexchange,65.4719308983,0.0534000627275
stackexchange,65.6062573567,0.0523504247484
stackexchange,65.7405838151,0.0512820641063
stackexchange,65.8749102736,0.0502010850675
stackexchange,66.009236732,0.0491134151688
stackexchange,66.1435631904,0.0480245790335
stackexchange,66.2778896488,0.0469395014265
stackexchange,66.4122161073,0.0458623507249
stackexchange,66.5465425657,0.0447964312056
stackexchange,66.6808690241,0.0437441293183
stackexchange,66.8151954826,0.0427069156235
stackexchange,66.949521941,0.0416854005274
stackexchange,67.0838483994,0.0406794385537
stackexchange,67.2181748579,0.03968827284
stackexchange,67.3525013163,0.0387107090199
stackexchange,67.4868277747,0.0377453058222
stackexchange,67.6211542332,0.0367905687031
stackexchange,67.7554806916,0.0358451327433
stackexchange,67.88980715,0.0349079219227
stackexchange,68.0241336084,0.0339782737317
stackexchange,68.1584600669,0.0330560207942
stackexchange,68.2927865253,0.0321415246109
stackexchange,68.4271129837,0.0312356604279
stackexchange,68.5614394422,0.0303397562979
stackexchange,68.6957659006,0.0294554932585
stackexchange,68.830092359,0.0285847768474
stackexchange,68.9644188175,0.0277295925643
stackexchange,69.0987452759,0.0268918590929
stackexchange,69.2330717343,0.0260732929811
stackexchange,69.3673981927,0.0252752969953
stackexchange,69.5017246512,0.024498881675
stackexchange,69.6360511096,0.0237446259781
stackexchange,69.770377568,0.0230126787256
stackexchange,69.9047040265,0.0223027982894
stackexchange,70.0390304849,0.0216144240862
stackexchange,70.1733569433,0.0209467703813
stackexchange,70.3076834018,0.0202989309841
stackexchange,70.4420098602,0.0196699828219
stackexchange,70.5763363186,0.0190590771302
stackexchange,70.7106627771,0.0184655089584
stackexchange,70.8449892355,0.017888758584
stackexchange,70.9793156939,0.0173285018872
stackexchange,71.1136421523,0.0167845903424
stackexchange,71.2479686108,0.0162570046217
stackexchange,71.3822950692,0.0157457885327
stackexchange,71.5166215276,0.0152509718596
stackexchange,71.6509479861,0.0147724915067
stackexchange,71.7852744445,0.0143101201412
stackexchange,71.9196009029,0.01386341038
stackexchange,72.0539273614,0.0134316606664
stackexchange,72.1882538198,0.0130139065747
stackexchange,72.3225802782,0.0126089386415
stackexchange,72.4569067366,0.0122153452393
stackexchange,72.5912331951,0.0118315766986
stackexchange,72.7255596535,0.011456025071
stackexchange,72.8598861119,0.0110871127002
stackexchange,72.9942125704,0.0107233822251
stackexchange,73.1285390288,0.0103635807434
stackexchange,73.2628654872,0.0100067315757
stackexchange,73.3971919457,0.00965218828259
stackexchange,73.5315184041,0.0092996671575
stackexchange,73.6658448625,0.00894925621327
stackexchange,73.800171321,0.00860140053484
stackexchange,73.9344977794,0.00825686564431
stackexchange,74.0688242378,0.00791668208302
stackexchange,74.2031506962,0.00758207564983
stackexchange,74.3374771547,0.00725438856321
stackexchange,74.4718036131,0.00693499718872
stackexchange,74.6061300715,0.00662523188114
stackexchange,74.74045653,0.0063263039599
stackexchange,74.8747829884,0.00603924393163
stackexchange,75.0091094468,0.00576485389535
stackexchange,75.1434359053,0.00550367573829
stackexchange,75.2777623637,0.00525597539206
stackexchange,75.4120888221,0.00502174220755
stackexchange,75.5464152805,0.00480070153983
stackexchange,75.680741739,0.00459233799588
stackexchange,75.8150681974,0.00439592652657
stackexchange,75.9493946558,0.00421056862548
stackexchange,76.0837211143,0.00403523126733
stackexchange,76.2180475727,0.00386878677551
stackexchange,76.3523740311,0.00371005242448
stackexchange,76.4867004896,0.003557829134
stackexchange,76.621026948,0.00341093899178
stackexchange,76.7553534064,0.00326826148533
stackexchange,76.8896798649,0.00312876821944
stackexchange,77.0240063233,0.0029915555835
stackexchange,77.1583327817,0.00285587440117
stackexchange,77.2926592401,0.00272115515906
stackexchange,77.4269856986,0.00258702709553
stackexchange,77.561312157,0.00245332934043
stackexchange,77.6956386154,0.00232011249847
stackexchange,77.8299650739,0.00218762957766
stackexchange,77.9642915323,0.00205631593649
stackexchange,78.0986179907,0.00192675886662
stackexchange,78.2329444492,0.00179965841419
stackexchange,78.3672709076,0.001675781931
stackexchange,78.501597366,0.00155591550902
stackexchange,78.6359238245,0.00144081578961
stackexchange,78.7702502829,0.00133116560579
stackexchange,78.9045767413,0.00122753651649
stackexchange,79.0389031997,0.0011303605848
stackexchange,79.1732296582,0.0010399128349
stackexchange,79.3075561166,0.000956304816754
stackexchange,79.441882575,0.000879488736328
stackexchange,79.5762090335,0.000809270783284
stackexchange,79.7105354919,0.000745331684611
stackexchange,79.8448619503,0.000687252174766
stackexchange,79.9791884088,0.000634541001339
stackexchange,80.1135148672,0.000586663248464
stackexchange,80.2478413256,0.000543067101067
stackexchange,80.382167784,0.000503207622232
stackexchange,80.5164942425,0.000466566603372
stackexchange,80.6508207009,0.000432668012049
stackexchange,80.7851471593,0.000401088960838
stackexchange,80.9194736178,0.000371466427327
stackexchange,81.0538000762,0.000343500163313
stackexchange,81.1881265346,0.0003169523483
stackexchange,81.3224529931,0.000291644586174
stackexchange,81.4567794515,0.000267452836121
stackexchange,81.5911059099,0.000244300830622
stackexchange,81.7254323684,0.000222152481999
stackexchange,81.8597588268,0.000201003725699
stackexchange,81.9940852852,0.000180874199006
wikipedia,30.1060368872,3.59825604231e-05
wikipedia,30.2389423105,3.66406285015e-05
wikipedia,30.3718477338,3.71129761281e-05
wikipedia,30.5047531572,3.74550920687e-05
wikipedia,30.6376585805,3.77350535571e-05
wikipedia,30.7705640039,3.8029503591e-05
wikipedia,30.9034694272,3.84186865815e-05
wikipedia,31.0363748506,3.89808523521e-05
wikipedia,31.1692802739,3.97864100213e-05
wikipedia,31.3021856973,4.08922589241e-05
wikipedia,31.4350911206,4.23367385819e-05
wikipedia,31.567996544,4.41356210381e-05
wikipedia,31.7009019673,4.6279516205e-05
wikipedia,31.8338073907,4.87329762853e-05
wikipedia,31.966712814,5.14354734375e-05
wikipedia,32.0996182374,5.43042927261e-05
wikipedia,32.2325236607,5.72392393317e-05
wikipedia,32.3654290841,6.01289159883e-05
wikipedia,32.4983345074,6.28581956232e-05
wikipedia,32.6312399308,6.53164070766e-05
wikipedia,32.7641453541,6.74056791605e-05
wikipedia,32.8970507774,6.90488582656e-05
wikipedia,33.0299562008,7.01964316476e-05
wikipedia,33.1628616241,7.08319524486e-05
wikipedia,33.2957670475,7.09755687149e-05
wikipedia,33.4286724708,7.06853980727e-05
wikipedia,33.5615778942,7.00566497154e-05
wikipedia,33.6944833175,6.92185612903e-05
wikipedia,33.8273887409,6.83293751058e-05
wikipedia,33.9602941642,6.75697121914e-05
wikipedia,34.0931995876,6.71348034534e-05
wikipedia,34.2261050109,6.72260978157e-05
wikipedia,34.3590104343,6.80427857081e-05
wikipedia,34.4919158576,6.97737547642e-05
wikipedia,34.624821281,7.25904389612e-05
wikipedia,34.7577267043,7.6640940912e-05
wikipedia,34.8906321277,8.20457089235e-05
wikipedia,35.023537551,8.88949447999e-05
wikipedia,35.1564429744,9.72478128788e-05
wikipedia,35.2893483977,0.00010713342109
wikipedia,35.422253821,0.000118553454352
wikipedia,35.5551592444,0.000131486260791
wikipedia,35.6880646677,0.000145892122133
wikipedia,35.8209700911,0.000161719380677
wikipedia,35.9538755144,0.000178911046249
wikipedia,36.0867809378,0.000197411468317
wikipedia,36.2196863611,0.000217172633115
wikipedia,36.3525917845,0.00023815963707
wikipedia,36.4854972078,0.000260354900732
wikipedia,36.6184026312,0.000283760727052
wikipedia,36.7513080545,0.000308399878648
wikipedia,36.8842134779,0.000334313953118
wikipedia,37.0171189012,0.00036155947274
wikipedia,37.1500243246,0.00039020177032
wikipedia,37.2829297479,0.000420306937027
wikipedia,37.4158351713,0.000451932287147
wikipedia,37.5487405946,0.000485115971494
wikipedia,37.6816460179,0.000519866516758
wikipedia,37.8145514413,0.00055615316348
wikipedia,37.9474568646,0.000593897904717
wikipedia,38.080362288,0.000632970079904
wikipedia,38.2132677113,0.00067318425052
wikipedia,38.3461731347,0.000714301880714
wikipedia,38.479078558,0.00075603708098
wikipedia,38.6119839814,0.00079806636764
wikipedia,38.7448894047,0.000840042072823
wikipedia,38.8777948281,0.000881608738688
wikipedia,39.0107002514,0.000922421575205
wikipedia,39.1436056748,0.00096216587757
wikipedia,39.2765110981,0.00100057620451
wikipedia,39.4094165215,0.00103745411948
wikipedia,39.5423219448,0.00107268339009
wikipedia,39.6752273682,0.00110624171304
wikipedia,39.8081327915,0.00113820826212
wikipedia,39.9410382149,0.00116876661904
wikipedia,40.0739436382,0.00119820291535
wikipedia,40.2068490615,0.00122689926547
wikipedia,40.3397544849,0.00125532279034
wikipedia,40.4726599082,0.00128401070973
wikipedia,40.6055653316,0.00131355212106
wikipedia,40.7384707549,0.00134456719087
wikipedia,40.8713761783,0.00137768457362
wikipedia,41.0042816016,0.00141351795363
wikipedia,41.137187025,0.00145264268593
wikipedia,41.2700924483,0.00149557359103
wikipedia,41.4029978717,0.00154274502665
wikipedia,41.535903295,0.00159449439708
wikipedia,41.6688087184,0.00165105024341
wikipedia,41.8017141417,0.00171252595733
wikipedia,41.9346195651,0.00177891995503
wikipedia,42.0675249884,0.00185012282411
wikipedia,42.2004304118,0.00192593151677
wikipedia,42.3333358351,0.00200607013135
wikipedia,42.4662412585,0.00209021624026
wikipedia,42.5991466818,0.00217803114482
wikipedia,42.7320521051,0.00226919193275
wikipedia,42.8649575285,0.00236342285124
wikipedia,42.9978629518,0.00246052334901
wikipedia,43.1307683752,0.00256039022644
wikipedia,43.2636737985,0.00266303168168
wikipedia,43.3965792219,0.00276857163855
wikipedia,43.5294846452,0.00287724354377
wikipedia,43.6623900686,0.00298937375341
wikipedia,43.7952954919,0.00310535559741
wikipedia,43.9282009153,0.00322561611303
wikipedia,44.0611063386,0.00335057817305
wikipedia,44.194011762,0.00348062121789
wikipedia,44.3269171853,0.00361604397689
wikipedia,44.4598226087,0.00375703240939
wikipedia,44.592728032,0.00390363562988
wikipedia,44.7256334554,0.00405575185517
wikipedia,44.8585388787,0.00421312550939
wikipedia,44.9914443021,0.00437535564579
wikipedia,45.1243497254,0.00454191490071
wikipedia,45.2572551487,0.00471217738274
wikipedia,45.3901605721,0.00488545329769
wikipedia,45.5230659954,0.0050610277642
wikipedia,45.6559714188,0.00523820119974
wikipedia,45.7888768421,0.00541632883038
wikipedia,45.9217822655,0.00559485724993
wikipedia,46.0546876888,0.00577335645519
wikipedia,46.1875931122,0.00595154633463
wikipedia,46.3204985355,0.00612931711311
wikipedia,46.4534039589,0.00630674369359
wikipedia,46.5863093822,0.0064840941481
wikipedia,46.7192148056,0.00666183278031
wikipedia,46.8521202289,0.00684061822139
wikipedia,46.9850256523,0.00702129696246
wikipedia,47.1179310756,0.00720489261584
wikipedia,47.250836499,0.00739259108719
wikipedia,47.3837419223,0.00758572177864
wikipedia,47.5166473457,0.00778573496633
wikipedia,47.649552769,0.00799417562301
wikipedia,47.7824581923,0.00821265418306
wikipedia,47.9153636157,0.00844281505025
wikipedia,48.048269039,0.00868630398083
wikipedia,48.1811744624,0.00894473578114
wikipedia,48.3140798857,0.00921966397527
wikipedia,48.4469853091,0.0095125541666
wikipedia,48.5798907324,0.00982476269372
wikipedia,48.7127961558,0.0101575218423
wikipedia,48.8457015791,0.0105119323289
wikipedia,48.9786070025,0.0108889630571
wikipedia,49.1115124258,0.0112894573293
wikipedia,49.2444178492,0.011714143874
wikipedia,49.3773232725,0.0121636503206
wikipedia,49.5102286959,0.0126385162392
wikipedia,49.6431341192,0.0131392026452
wikipedia,49.7760395426,0.0136660950296
wikipedia,49.9089449659,0.0142194975277
wikipedia,50.0418503893,0.0147996167764
wikipedia,50.1747558126,0.0154065352489
wikipedia,50.3076612359,0.0160401752863
wikipedia,50.4405666593,0.0167002565102
wikipedia,50.5734720826,0.0173862506298
wikipedia,50.706377506,0.0180973386695
wikipedia,50.8392829293,0.0188323761972
wikipedia,50.9721883527,0.0195898721132
wikipedia,51.105093776,0.0203679859098
wikipedia,51.2379991994,0.0211645470603
wikipedia,51.3709046227,0.0219770984189
wikipedia,51.5038100461,0.0228029633699
wikipedia,51.6367154694,0.0236393341618
wikipedia,51.7696208928,0.0244833766226
wikipedia,51.9025263161,0.0253323445282
wikipedia,52.0354317395,0.0261836954928
wikipedia,52.1683371628,0.0270351995336
wikipedia,52.3012425862,0.0278850315418
wikipedia,52.4341480095,0.0287318397746
wikipedia,52.5670534329,0.0295747841088
wikipedia,52.6999588562,0.0304135400264
wikipedia,52.8328642795,0.03124826693
wikipedia,52.9657697029,0.0320795421664
wikipedia,53.0986751262,0.0329082648227
wikipedia,53.2315805496,0.0337355357015
wikipedia,53.3644859729,0.0345625216798
wikipedia,53.4973913963,0.0353903137633
wikipedia,53.6302968196,0.0362197884881
wikipedia,53.763202243,0.0370514818829
wikipedia,53.8961076663,0.0378854840646
wikipedia,54.0290130897,0.0387213608167
wikipedia,54.161918513,0.0395581063624
wikipedia,54.2948239364,0.0403941292028
wikipedia,54.4277293597,0.0412272705339
wikipedia,54.5606347831,0.0420548525971
wikipedia,54.6935402064,0.0428737525046
wikipedia,54.8264456298,0.0436804957488
wikipedia,54.9593510531,0.0444713628237
wikipedia,55.0922564765,0.0452425021724
wikipedia,55.2251618998,0.0459900429993
wikipedia,55.3580673231,0.0467102022698
wikipedia,55.4909727465,0.0473993813531
wikipedia,55.6238781698,0.0480542491127
wikipedia,55.7567835932,0.0486718096798
wikipedia,55.8896890165,0.0492494545241
wikipedia,56.0225944399,0.0497849996593
wikipedia,56.1554998632,0.0502767097876
wikipedia,56.2884052866,0.0507233118572
wikipedia,56.4213107099,0.0511240008306
wikipedia,56.5542161333,0.0514784404469
wikipedia,56.6871215566,0.0517867614162
wikipedia,56.82002698,0.0520495588545
wikipedia,56.9529324033,0.0522678899005
wikipedia,57.0858378267,0.0524432714363
wikipedia,57.21874325,0.0525776767504
wikipedia,57.3516486734,0.0526735289489
wikipedia,57.4845540967,0.0527336880615
wikipedia,57.6174595201,0.0527614282273
wikipedia,57.7503649434,0.0527604012034
wikipedia,57.8832703667,0.0527345827903
wikipedia,58.0161757901,0.0526881996725
wikipedia,58.1490812134,0.0526256355901
wikipedia,58.2819866368,0.0525513176259
wikipedia,58.4148920601,0.0524695855295
wikipedia,58.5477974835,0.0523845492209
wikipedia,58.6807029068,0.0522999416512
wikipedia,58.8136083302,0.0522189758078
wikipedia,58.9465137535,0.0521442155995
wikipedia,59.0794191769,0.0520774704766
wikipedia,59.2123246002,0.0520197228465
wikipedia,59.3452300236,0.05197109564
wikipedia,59.4781354469,0.0519308648899
wikipedia,59.6110408703,0.0518975190935
wikipedia,59.7439462936,0.0518688637152
wikipedia,59.876851717,0.051842165754
wikipedia,60.0097571403,0.0518143301591
wikipedia,60.1426625636,0.0517820973125
wikipedia,60.275567987,0.0517422490364
wikipedia,60.4084734103,0.0516918097777
wikipedia,60.5413788337,0.0516282298447
wikipedia,60.674284257,0.0515495387982
wikipedia,60.8071896804,0.0514544592286
wikipedia,60.9400951037,0.0513424740136
wikipedia,61.0730005271,0.0512138435079
wikipedia,61.2059059504,0.0510695727136
wikipedia,61.3388113738,0.0509113320219
wikipedia,61.4717167971,0.0507413383311
wikipedia,61.6046222205,0.0505622059775
wikipedia,61.7375276438,0.050376778757
wikipedia,61.8704330672,0.0501879552278
wikipedia,62.0033384905,0.049998519401
wikipedia,62.1362439139,0.0498109878761
wikipedia,62.2691493372,0.0496274825663
wikipedia,62.4020547606,0.0494496355846
wikipedia,62.5349601839,0.0492785298682
wikipedia,62.6678656072,0.049114675998
wikipedia,62.8007710306,0.0489580227203
wikipedia,62.9336764539,0.0488079961696
wikipedia,63.0665818773,0.0486635609389
wikipedia,63.1994873006,0.0485232951046
wikipedia,63.332392724,0.0483854711234
wikipedia,63.4652981473,0.0482481351589
wikipedia,63.5982035707,0.0481091787267
wikipedia,63.731108994,0.0479663983916
wikipedia,63.8640144174,0.0478175413638
wikipedia,63.9969198407,0.0476603369863
wikipedia,64.1298252641,0.0474925160317
wikipedia,64.2627306874,0.0473118212549
wikipedia,64.3956361108,0.0471160136157
wikipedia,64.5285415341,0.0469028789357
wikipedia,64.6614469575,0.0466702394728
wikipedia,64.7943523808,0.0464159740441
wikipedia,64.9272578042,0.0461380490313
wikipedia,65.0601632275,0.0458345610038
wikipedia,65.1930686508,0.0455037899837
wikipedia,65.3259740742,0.0451442607346
wikipedia,65.4588794975,0.0447548080474
wikipedia,65.5917849209,0.0443346409812
wikipedia,65.7246903442,0.0438834004793
wikipedia,65.8575957676,0.043401204799
wikipedia,65.9905011909,0.0428886777536
wikipedia,66.1234066143,0.0423469558381
wikipedia,66.2563120376,0.0417776717851
wikipedia,66.389217461,0.041182913859
wikipedia,66.5221228843,0.0405651620707
wikipedia,66.6550283077,0.0399272043259
wikipedia,66.787933731,0.0392720371377
wikipedia,66.9208391544,0.0386027567963
wikipedia,67.0537445777,0.0379224476849
wikipedia,67.1866500011,0.0372340747027
wikipedia,67.3195554244,0.0365403864768
wikipedia,67.4524608478,0.0358438352519
wikipedia,67.5853662711,0.0351465181187
wikipedia,67.7182716944,0.0344501426783
wikipedia,67.8511771178,0.0337560184932
wikipedia,67.9840825411,0.0330650738663
wikipedia,68.1169879645,0.0323778957833
wikipedia,68.2498933878,0.0316947893574
wikipedia,68.3827988112,0.0310158519401
wikipedia,68.5157042345,0.0303410562748
wikipedia,68.6486096579,0.0296703367026
wikipedia,68.7815150812,0.029003672491
wikipedia,68.9144205046,0.0283411628032
wikipedia,69.0473259279,0.0276830886217
wikipedia,69.1802313513,0.0270299579876
wikipedia,69.3131367746,0.0263825321582
wikipedia,69.446042198,0.0257418316076
wikipedia,69.5789476213,0.0251091221244
wikipedia,69.7118530447,0.0244858825113
wikipedia,69.844758468,0.0238737564861
wikipedia,69.9776638914,0.0232744922648
wikipedia,70.1105693147,0.0226898739256
wikipedia,70.243474738,0.0221216489742
wikipedia,70.3763801614,0.0215714565502
wikipedia,70.5092855847,0.0210407604271
wikipedia,70.6421910081,0.0205307904132
wikipedia,70.7750964314,0.020042494995
wikipedia,70.9080018548,0.0195765071544
wikipedia,71.0409072781,0.0191331243254
wikipedia,71.1738127015,0.0187123025115
wikipedia,71.3067181248,0.0183136637503
wikipedia,71.4396235482,0.017936515451
wikipedia,71.5725289715,0.0175798796859
wikipedia,71.7054343949,0.0172425302954
wikipedia,71.8383398182,0.0169230356593
wikipedia,71.9712452416,0.0166198051406
wikipedia,72.1041506649,0.0163311374664
wikipedia,72.2370560883,0.0160552695966
wikipedia,72.3699615116,0.0157904248853
wikipedia,72.502866935,0.0155348595092
wikipedia,72.6357723583,0.0152869061965
wikipedia,72.7686777816,0.015045014245
wikipedia,72.901583205,0.0148077847043
wikipedia,73.0344886283,0.0145739994644
wikipedia,73.1673940517,0.0143426429135
wikipedia,73.300299475,0.0141129148704
wikipedia,73.4332048984,0.0138842337092
wikipedia,73.5661103217,0.0136562290106
wikipedia,73.6990157451,0.0134287236832
wikipedia,73.8319211684,0.0132017062593
wikipedia,73.9648265918,0.0129752949051
wikipedia,74.0977320151,0.0127496954835
wikipedia,74.2306374385,0.0125251566715
wikipedia,74.3635428618,0.0123019255347
wikipedia,74.4964482852,0.0120802070379
wikipedia,74.6293537085,0.0118601306643
wikipedia,74.7622591319,0.0116417266491
wikipedia,74.8951645552,0.011424913365
wikipedia,75.0280699786,0.0112094962384
wikipedia,75.1609754019,0.0109951773797
wikipedia,75.2938808252,0.0107815740244
wikipedia,75.4267862486,0.0105682430708
wikipedia,75.5596916719,0.0103547085493
wikipedia,75.6925970953,0.0101404888515
wikipedia,75.8255025186,0.00992512095302
wikipedia,75.958407942,0.00970817962279
wikipedia,76.0913133653,0.00948929058884
wikipedia,76.2242187887,0.00926813766865
wikipedia,76.357124212,0.009044464805
wikipedia,76.4900296354,0.00881807463044
wikipedia,76.6229350587,0.00858882551554
wikipedia,76.7558404821,0.00835662900248
wikipedia,76.8887459054,0.0081214491138
wikipedia,77.0216513288,0.00788330434808
wikipedia,77.1545567521,0.00764227236247
wikipedia,77.2874621755,0.0073984965498
wikipedia,77.4203675988,0.00715219309059
wikipedia,77.5532730222,0.00690365670945
wikipedia,77.6861784455,0.0066532633546
wikipedia,77.8190838688,0.00640146834707
wikipedia,77.9519892922,0.00614879915772
wikipedia,78.0848947155,0.005895842759
wikipedia,78.2178001389,0.00564322833286
wikipedia,78.3507055622,0.00539160685773
wikipedia,78.4836109856,0.00514162962659
wikipedia,78.6165164089,0.00489392798052
wikipedia,78.7494218323,0.00464909644313
wikipedia,78.8823272556,0.00440768102715
wikipedia,79.015232679,0.00417017381914
wikipedia,79.1481381023,0.00393701413067
wikipedia,79.2810435257,0.00370859565136
wikipedia,79.413948949,0.00348527826896
wikipedia,79.5468543724,0.00326740263612
wikipedia,79.6797597957,0.00305530523328
wikipedia,79.8126652191,0.00284933163841
wikipedia,79.9455706424,0.00264984596073
wikipedia,80.0784760658,0.00245723488668
wikipedia,80.2113814891,0.00227190545362
wikipedia,80.3442869124,0.00209427642216
wikipedia,80.4771923358,0.00192476387151
wikipedia,80.6100977591,0.00176376230571
wikipedia,80.7430031825,0.00161162306277
wikipedia,80.8759086058,0.00146863211468
wikipedia,81.0088140292,0.00133498941165
wikipedia,81.1417194525,0.00121079176365
wikipedia,81.2746248759,0.00109602089376
wikipedia,81.4075302992,0.000990537790595
wikipedia,81.5404357226,0.000894083889189
wikipedia,81.6733411459,0.000806288989449
wikipedia,81.8062465693,0.000726685240254
wikipedia,81.9391519926,0.000654726031977
wikipedia,82.072057416,0.000589808290538
wikipedia,82.2049628393,0.000531296476487
wikipedia,82.3378682627,0.000478546568186
wikipedia,82.470773686,0.000430928437169
wikipedia,82.6036791093,0.000387845280044
wikipedia,82.7365845327,0.000348749118304
wikipedia,82.869489956,0.000313151773713
wikipedia,83.0023953794,0.000280631130596
wikipedia,83.1353008027,0.00025083286988
book,44.2594555132,0.0030538005987
book,44.3214020617,0.00312820983892
book,44.3833486103,0.0032004144559
book,44.4452951588,0.00327045066982
book,44.5072417074,0.00333839944984
book,44.5691882559,0.00340438860502
book,44.6311348045,0.00346859464903
book,44.693081353,0.00353124443122
book,44.7550279016,0.00359261652723
book,44.8169744501,0.00365304238307
book,44.8789209987,0.00371290720706
book,44.9408675472,0.00377265060337
book,45.0028140958,0.00383276694121
book,45.0647606443,0.00389380545282
book,45.1267071929,0.00395637005278
book,45.1886537415,0.00402111887077
book,45.25060029,0.00408876348891
book,45.3125468386,0.00416006787444
book,45.3744933871,0.00423584699807
book,45.4364399357,0.0043169651279
book,45.4983864842,0.0044043337891
book,45.5603330328,0.00449890937931
book,45.6222795813,0.0046016904305
book,45.6842261299,0.00471371450835
book,45.7461726784,0.0048360547413
book,45.808119227,0.00496981597205
book,45.8700657755,0.00511613052586
book,45.9320123241,0.00527615359089
book,45.9939588727,0.00545105820737
book,46.0559054212,0.00564202986394
book,46.1178519698,0.00585026070105
book,46.1797985183,0.00607694332326
book,46.2417450669,0.00632326422421
book,46.3036916154,0.00659039683057
book,46.365638164,0.00687949417405
book,46.4275847125,0.00719168120372
book,46.4895312611,0.00752804675494
book,46.5514778096,0.00788963519596
book,46.6134243582,0.00827743777843
book,46.6753709067,0.00869238372473
book,46.7373174553,0.0091353310923
book,46.7992640038,0.00960705746339
book,46.8612105524,0.010108250518
book,46.923157101,0.010639498558
book,46.9851036495,0.0112012810606
book,47.0470501981,0.011793959352
book,47.1089967466,0.0124177675014
book,47.1709432952,0.0130728035493
book,47.2328898437,0.0137590211927
book,47.2948363923,0.0144762220601
book,47.3567829408,0.0152240487199
book,47.4187294894,0.0160019785666
book,47.4806760379,0.0168093187398
book,47.5426225865,0.0176452022265
book,47.604569135,0.0185085852972
book,47.6665156836,0.0193982464201
book,47.7284622321,0.0203127867863
book,47.7904087807,0.0212506325654
book,47.8523553293,0.0222100389921
book,47.9143018778,0.0231890963605
book,47.9762484264,0.0241857379778
book,48.0381949749,0.0251977500975
book,48.1001415235,0.0262227838178
book,48.162088072,0.0272583688994
book,48.2240346206,0.0283019294133
book,48.2859811691,0.0293508010969
book,48.3479277177,0.0304022502567
book,48.4098742662,0.0314534940187
