source_row_dataset,source_row_index,quality_axis,N_params_B,D_tokens_B,Q_A,Q_B_assumed,p_effect_centered,Q_effect_centered,scenario_variant,predicted_loss,observed_joint_row,interpretation
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.162405,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.6991009901812086,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,3.781286666671478,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,3.846858131645716,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,3.885270015641479,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,3.950841480615717,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.6658770445250304,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.7314485094992684,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.769860393495031,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.8354318584692693,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.5316082948432372,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.5971797598174753,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.635591643813238,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.701163108787476,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.455843688820984,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.521415153795222,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.559827037790985,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.625398502765223,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.4040606656397925,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.4696321306140305,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.5080440146097933,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,0.409009,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.5736154795840314,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,3.6543843903426003,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,3.7199558553168384,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,3.758367739312601,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,3.823939204286839,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.5389747681961525,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.6045462331703906,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.6429581171661534,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.7085295821403914,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.4047060185143594,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.4702774834885974,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.50868936748436,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.5742608324585983,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.3289414124921066,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.3945128774663447,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.4329247614621075,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.4984962264363455,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.2771583893109146,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.3427298542851527,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.3811417382809155,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.040867,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.4467132032551535,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,3.6125517301248005,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,3.6781231950990385,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,3.7165350790948013,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,3.7821065440690393,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.4971421079783527,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.5627135729525907,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.6011254569483535,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.6666969219225916,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.3628733582965595,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.4284448232707976,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.4668567072665604,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.5324281722407984,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.2871087522743068,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.352680217248545,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.3910921012443076,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.4566635662185456,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.2353257290931143,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.3008971940673524,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.339309078063115,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,1.416184,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.404880543037353,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,3.5207784691390414,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,3.5863499341132794,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,3.624761818109042,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,3.6903332830832802,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.4053688469925936,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.4709403119668316,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.5093521959625944,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.5749236609368324,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.2711000973108004,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.3366715622850385,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.3750834462808013,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.4406549112550393,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.195335491288547,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.2609069562627853,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.299318840258548,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.364890305232786,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.1435524681073552,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.2091239330815933,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.247535817077356,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,2.782831,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.313107282051594,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,3.3981804642644415,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,3.4637519292386796,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,3.5021638132344424,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,3.5677352782086804,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.282770842117994,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.3483423070922322,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.386754191087995,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.452325656062233,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.1485020924362006,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.2140735574104387,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.2524854414062014,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.3180569063804395,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.072737486413948,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.138308951388186,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.1767208353839487,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.2422923003581867,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.020954463232756,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.086525928206994,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.1249378122027567,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,6.86104,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.1905092771769947,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,3.3226161802382483,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,3.3881876452124864,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,3.426599529208249,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,0.134,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,3.492170994182487,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.2072065580918006,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.2727780230660386,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.3111899070618014,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,69.206,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.3767613720360394,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,2.0729378084100074,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.1385092733842455,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.1769211573800082,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,146.801,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.2424926223542463,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,1.9971732023877542,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.0627446673619922,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.101156551357755,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,224.395,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.166728016331993,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_only,1.9453901792065624,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q,2.0109616441808007,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_p,2.049373528176563,False,model_based_scenario
A10_A11_test_1b,4,quality_score_soft_proxy_0_1,11.965825,299.893,0.1565422464504962,0.368860997712373,0.10398334897000083,0.06557146497423816,scale_plus_Q_plus_p,2.1149449931508015,False,model_based_scenario
A10_A11_test_1b,5,Q_A_topsis_0_1,0.070542,0.134,0.5997632017384001,0.6874055126628876,0.17221285861800784,-0.04974014788121202,scale_only,4.020063102631266,False,model_based_scenario
A10_A11_test_1b,5,Q_A_topsis_0_1,0.070542,0.134,0.5997632017384001,0.6874055126628876,0.17221285861800784,-0.04974014788121202,scale_plus_Q,3.9703229547500536,False,model_based_scenario
A10_A11_test_1b,5,Q_A_topsis_0_1,0.070542,0.134,0.5997632017384001,0.6874055126628876,0.17221285861800784,-0.04974014788121202,scale_plus_p,4.1922759612492735,False,model_based_scenario
A10_A11_test_1b,5,Q_A_topsis_0_1,0.070542,0.134,0.5997632017384001,0.6874055126628876,0.17221285861800784,-0.04974014788121202,scale_plus_Q_plus_p,4.142535813368061,False,model_based_scenario
A10_A11_test_1b,5,Q_A_topsis_0_1,0.070542,69.206,0.5997632017384001,0.6874055126628876,0.17221285861800784,-0.04974014788121202,scale_only,2.9046534804848188,False,model_based_scenario
A10_A11_test_1b,5,Q_A_topsis_0_1,0.070542,69.206,0.5997632017384001,0.6874055126628876,0.17221285861800784,-0.04974014788121202,scale_plus_Q,2.8549133326036067,False,model_based_scenario
A10_A11_test_1b,5,Q_A_topsis_0_1,0.070542,69.206,0.5997632017384001,0.6874055126628876,0.17221285861800784,-0.04974014788121202,scale_plus_p,3.0768663391028266,False,model_based_scenario
A10_A11_test_1b,5,Q_A_topsis_0_1,0.070542,69.206,0.5997632017384001,0.6874055126628876,0.17221285861800784,-0.04974014788121202,scale_plus_Q_plus_p,3.0271261912216145,False,model_based_scenario
A10_A11_test_1b,5,Q_A_topsis_0_1,0.070542,146.801,0.5997632017384001,0.6874055126628876,0.17221285861800784,-0.04974014788121202,scale_only,2.770384730803025,False,model_based_scenario
A10_A11_test_1b,5,Q_A_topsis_0_1,0.070542,146.801,0.5997632017384001,0.6874055126628876,0.17221285861800784,-0.04974014788121202,scale_plus_Q,2.720644582921813,False,model_based_scenario
A10_A11_test_1b,5,Q_A_topsis_0_1,0.070542,146.801,0.5997632017384001,0.6874055126628876,0.17221285861800784,-0.04974014788121202,scale_plus_p,2.942597589421033,False,model_based_scenario
A10_A11_test_1b,5,Q_A_topsis_0_1,0.070542,146.801,0.5997632017384001,0.6874055126628876,0.17221285861800784,-0.04974014788121202,scale_plus_Q_plus_p,2.892857441539821,False,model_based_scenario
A10_A11_test_1b,5,Q_A_topsis_0_1,0.070542,224.395,0.5997632017384001,0.6874055126628876,0.17221285861800784,-0.04974014788121202,scale_only,2.6946201247807724,False,model_based_scenario
A10_A11_test_1b,5,Q_A_topsis_0_1,0.070542,224.395,0.5997632017384001,0.6874055126628876,0.17221285861800784,-0.04974014788121202,scale_plus_Q,2.6448799768995603,False,model_based_scenario
A10_A11_test_1b,5,Q_A_topsis_0_1,0.070542,224.395,0.5997632017384001,0.6874055126628876,0.17221285861800784,-0.04974014788121202,scale_plus_p,2.8668329833987802,False,model_based_scenario
A10_A11_test_1b,5,Q_A_topsis_0_1,0.070542,224.395,0.5997632017384001,0.6874055126628876,0.17221285861800784,-0.04974014788121202,scale_plus_Q_plus_p,2.817092835517568,False,model_based_scenario
A10_A11_test_1b,5,Q_A_topsis_0_1,0.070542,299.893,0.5997632017384001,0.6874055126628876,0.17221285861800784,-0.04974014788121202,scale_only,2.6428371015995804,False,model_based_scenario
