axis,quality_case,lambda_Q,N_params_B,D_tokens_B,scale_loss,quality_increment_loss,predicted_loss,quality_gain,relative_to_scale,N_in_B1_range,D_in_B1_range,observed_joint_row
Q_A_topsis_0_1,formal_coordinate,1.0,100.0,1.0,3.0040680941764153,-0.03808585336030597,2.965982240816109,0.03808585336030597,-0.012678092561928977,False,True,False
Q_A_topsis_0_1,formal_coordinate,1.0,100.0,10.0,2.414866820728054,-0.03808585336030597,2.376780967367748,0.03808585336030597,-0.015771409434837347,False,True,False
Q_A_topsis_0_1,formal_coordinate,1.0,100.0,100.0,2.105562812307295,-0.03808585336030597,2.067476958946989,0.03808585336030597,-0.0180882057460785,False,True,False
Q_A_topsis_0_1,formal_coordinate,1.0,100.0,1000.0,1.943192203253387,-0.03808585336030597,1.9051063498930811,0.03808585336030597,-0.01959963265421749,False,False,False
Q_A_topsis_0_1,formal_coordinate,1.0,100.0,10000.0,1.8579549804344937,-0.03808585336030597,1.8198691270741878,0.03808585336030597,-0.02049880312568142,False,False,False
Q_A_topsis_0_1,formal_coordinate,1.0,100.0,36000.0,1.8295766614027644,-0.03808585336030597,1.7914908080424585,0.03808585336030597,-0.020816757320846535,False,False,False
Q_A_topsis_0_1,formal_coordinate,1.0,1000.0,0.1,4.086298347956808,-0.03808585336030597,4.048212494596502,0.03808585336030597,-0.00932037999118418,False,False,False
Q_A_topsis_0_1,formal_coordinate,1.0,1000.0,1.0,2.963913473587776,-0.03808585336030597,2.92582762022747,0.03808585336030597,-0.01284985331039501,False,True,False
Q_A_topsis_0_1,formal_coordinate,1.0,1000.0,10.0,2.3747122001394145,-0.03808585336030597,2.3366263467791084,0.03808585336030597,-0.01603809226148334,False,True,False
Q_A_topsis_0_1,formal_coordinate,1.0,1000.0,100.0,2.0654081917186558,-0.03808585336030597,2.0273223383583496,0.03808585336030597,-0.018439867486249484,False,True,False
Q_A_topsis_0_1,formal_coordinate,1.0,1000.0,1000.0,1.9030375826647477,-0.03808585336030597,1.8649517293044418,0.03808585336030597,-0.02001319033698523,False,False,False
Q_A_topsis_0_1,formal_coordinate,1.0,1000.0,10000.0,1.8178003598458543,-0.03808585336030597,1.7797145064855484,0.03808585336030597,-0.020951615040683325,False,False,False
Q_A_topsis_0_1,formal_coordinate,1.0,1000.0,36000.0,1.789422040814125,-0.03808585336030597,1.7513361874538191,0.03808585336030597,-0.021283885238709943,False,False,False
Q_A_topsis_0_1,formal_coordinate,1.0,10000.0,0.1,4.067943155401934,-0.03808585336030597,4.029857302041628,0.03808585336030597,-0.009362434996106228,False,False,False
Q_A_topsis_0_1,formal_coordinate,1.0,10000.0,1.0,2.945558281032902,-0.03808585336030597,2.907472427672596,0.03808585336030597,-0.012929926936278702,False,True,False
Q_A_topsis_0_1,formal_coordinate,1.0,10000.0,10.0,2.3563570075845406,-0.03808585336030597,2.3182711542242345,0.03808585336030597,-0.01616302336094111,False,True,False
Q_A_topsis_0_1,formal_coordinate,1.0,10000.0,100.0,2.047052999163782,-0.03808585336030597,2.0089671458034757,0.03808585336030597,-0.018605211186942472,False,True,False
Q_A_topsis_0_1,formal_coordinate,1.0,10000.0,1000.0,1.8846823901098737,-0.03808585336030597,1.8465965367495678,0.03808585336030597,-0.020208101672815837,False,False,False
Q_A_topsis_0_1,formal_coordinate,1.0,10000.0,10000.0,1.7994451672909804,-0.03808585336030597,1.7613593139306745,0.03808585336030597,-0.021165331432489887,False,False,False
Q_A_topsis_0_1,formal_coordinate,1.0,10000.0,36000.0,1.771066848259251,-0.03808585336030597,1.7329809948989452,0.03808585336030597,-0.021504469691666195,False,False,False
quality_score_soft_proxy_0_1,reference,0.0,0.1,0.1,4.826870824491312,-0.0,4.826870824491312,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.0,0.1,1.0,3.7044859501222813,-0.0,3.7044859501222813,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.0,0.1,10.0,3.1152846766739195,-0.0,3.1152846766739195,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.0,0.1,100.0,2.805980668253161,-0.0,2.805980668253161,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.0,0.1,1000.0,2.643610059199253,-0.0,2.643610059199253,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.0,0.1,10000.0,2.5583728363803595,-0.0,2.5583728363803595,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.0,0.1,36000.0,2.52999451734863,-0.0,2.52999451734863,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.0,1.0,0.1,4.4064683415040955,-0.0,4.4064683415040955,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.0,1.0,1.0,3.2840834671350643,-0.0,3.2840834671350643,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.0,1.0,10.0,2.6948821936867025,-0.0,2.6948821936867025,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.0,1.0,100.0,2.3855781852659437,-0.0,2.3855781852659437,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.0,1.0,1000.0,2.223207576212036,-0.0,2.223207576212036,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.0,1.0,10000.0,2.1379703533931425,-0.0,2.1379703533931425,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.0,1.0,36000.0,2.109592034361413,-0.0,2.109592034361413,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.0,10.0,0.1,4.214296969625643,-0.0,4.214296969625643,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.0,10.0,1.0,3.091912095256612,-0.0,3.091912095256612,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.0,10.0,10.0,2.5027108218082503,-0.0,2.5027108218082503,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.0,10.0,100.0,2.1934068133874915,-0.0,2.1934068133874915,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.0,10.0,1000.0,2.0310362043335832,-0.0,2.0310362043335832,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.0,10.0,10000.0,1.94579898151469,-0.0,1.94579898151469,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.0,10.0,36000.0,1.9174206624829608,-0.0,1.9174206624829608,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.0,100.0,0.1,4.126452968545447,-0.0,4.126452968545447,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.0,100.0,1.0,3.0040680941764153,-0.0,3.0040680941764153,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.0,100.0,10.0,2.414866820728054,-0.0,2.414866820728054,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.0,100.0,100.0,2.105562812307295,-0.0,2.105562812307295,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.0,100.0,1000.0,1.943192203253387,-0.0,1.943192203253387,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.0,100.0,10000.0,1.8579549804344937,-0.0,1.8579549804344937,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.0,100.0,36000.0,1.8295766614027644,-0.0,1.8295766614027644,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.0,1000.0,0.1,4.086298347956808,-0.0,4.086298347956808,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.0,1000.0,1.0,2.963913473587776,-0.0,2.963913473587776,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.0,1000.0,10.0,2.3747122001394145,-0.0,2.3747122001394145,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.0,1000.0,100.0,2.0654081917186558,-0.0,2.0654081917186558,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.0,1000.0,1000.0,1.9030375826647477,-0.0,1.9030375826647477,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.0,1000.0,10000.0,1.8178003598458543,-0.0,1.8178003598458543,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.0,1000.0,36000.0,1.789422040814125,-0.0,1.789422040814125,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.0,10000.0,0.1,4.067943155401934,-0.0,4.067943155401934,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.0,10000.0,1.0,2.945558281032902,-0.0,2.945558281032902,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.0,10000.0,10.0,2.3563570075845406,-0.0,2.3563570075845406,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.0,10000.0,100.0,2.047052999163782,-0.0,2.047052999163782,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.0,10000.0,1000.0,1.8846823901098737,-0.0,1.8846823901098737,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.0,10000.0,10000.0,1.7994451672909804,-0.0,1.7994451672909804,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.0,10000.0,36000.0,1.771066848259251,-0.0,1.771066848259251,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.5,0.1,0.1,4.826870824491312,-0.0,4.826870824491312,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.5,0.1,1.0,3.7044859501222813,-0.0,3.7044859501222813,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.5,0.1,10.0,3.1152846766739195,-0.0,3.1152846766739195,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.5,0.1,100.0,2.805980668253161,-0.0,2.805980668253161,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.5,0.1,1000.0,2.643610059199253,-0.0,2.643610059199253,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.5,0.1,10000.0,2.5583728363803595,-0.0,2.5583728363803595,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.5,0.1,36000.0,2.52999451734863,-0.0,2.52999451734863,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.5,1.0,0.1,4.4064683415040955,-0.0,4.4064683415040955,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.5,1.0,1.0,3.2840834671350643,-0.0,3.2840834671350643,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.5,1.0,10.0,2.6948821936867025,-0.0,2.6948821936867025,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.5,1.0,100.0,2.3855781852659437,-0.0,2.3855781852659437,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.5,1.0,1000.0,2.223207576212036,-0.0,2.223207576212036,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.5,1.0,10000.0,2.1379703533931425,-0.0,2.1379703533931425,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.5,1.0,36000.0,2.109592034361413,-0.0,2.109592034361413,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.5,10.0,0.1,4.214296969625643,-0.0,4.214296969625643,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.5,10.0,1.0,3.091912095256612,-0.0,3.091912095256612,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.5,10.0,10.0,2.5027108218082503,-0.0,2.5027108218082503,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.5,10.0,100.0,2.1934068133874915,-0.0,2.1934068133874915,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,0.5,10.0,1000.0,2.0310362043335832,-0.0,2.0310362043335832,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.5,10.0,10000.0,1.94579898151469,-0.0,1.94579898151469,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.5,10.0,36000.0,1.9174206624829608,-0.0,1.9174206624829608,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,0.5,100.0,0.1,4.126452968545447,-0.0,4.126452968545447,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.5,100.0,1.0,3.0040680941764153,-0.0,3.0040680941764153,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.5,100.0,10.0,2.414866820728054,-0.0,2.414866820728054,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.5,100.0,100.0,2.105562812307295,-0.0,2.105562812307295,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.5,100.0,1000.0,1.943192203253387,-0.0,1.943192203253387,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.5,100.0,10000.0,1.8579549804344937,-0.0,1.8579549804344937,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.5,100.0,36000.0,1.8295766614027644,-0.0,1.8295766614027644,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.5,1000.0,0.1,4.086298347956808,-0.0,4.086298347956808,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.5,1000.0,1.0,2.963913473587776,-0.0,2.963913473587776,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.5,1000.0,10.0,2.3747122001394145,-0.0,2.3747122001394145,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.5,1000.0,100.0,2.0654081917186558,-0.0,2.0654081917186558,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.5,1000.0,1000.0,1.9030375826647477,-0.0,1.9030375826647477,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.5,1000.0,10000.0,1.8178003598458543,-0.0,1.8178003598458543,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.5,1000.0,36000.0,1.789422040814125,-0.0,1.789422040814125,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.5,10000.0,0.1,4.067943155401934,-0.0,4.067943155401934,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.5,10000.0,1.0,2.945558281032902,-0.0,2.945558281032902,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.5,10000.0,10.0,2.3563570075845406,-0.0,2.3563570075845406,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.5,10000.0,100.0,2.047052999163782,-0.0,2.047052999163782,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,0.5,10000.0,1000.0,1.8846823901098737,-0.0,1.8846823901098737,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.5,10000.0,10000.0,1.7994451672909804,-0.0,1.7994451672909804,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,0.5,10000.0,36000.0,1.771066848259251,-0.0,1.771066848259251,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,1.0,0.1,0.1,4.826870824491312,-0.0,4.826870824491312,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,1.0,0.1,1.0,3.7044859501222813,-0.0,3.7044859501222813,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,1.0,0.1,10.0,3.1152846766739195,-0.0,3.1152846766739195,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,1.0,0.1,100.0,2.805980668253161,-0.0,2.805980668253161,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,1.0,0.1,1000.0,2.643610059199253,-0.0,2.643610059199253,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,1.0,0.1,10000.0,2.5583728363803595,-0.0,2.5583728363803595,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,1.0,0.1,36000.0,2.52999451734863,-0.0,2.52999451734863,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,1.0,1.0,0.1,4.4064683415040955,-0.0,4.4064683415040955,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,1.0,1.0,1.0,3.2840834671350643,-0.0,3.2840834671350643,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,1.0,1.0,10.0,2.6948821936867025,-0.0,2.6948821936867025,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,1.0,1.0,100.0,2.3855781852659437,-0.0,2.3855781852659437,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,1.0,1.0,1000.0,2.223207576212036,-0.0,2.223207576212036,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,1.0,1.0,10000.0,2.1379703533931425,-0.0,2.1379703533931425,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,1.0,1.0,36000.0,2.109592034361413,-0.0,2.109592034361413,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,1.0,10.0,0.1,4.214296969625643,-0.0,4.214296969625643,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,1.0,10.0,1.0,3.091912095256612,-0.0,3.091912095256612,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,1.0,10.0,10.0,2.5027108218082503,-0.0,2.5027108218082503,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,1.0,10.0,100.0,2.1934068133874915,-0.0,2.1934068133874915,0.0,0.0,True,True,False
quality_score_soft_proxy_0_1,reference,1.0,10.0,1000.0,2.0310362043335832,-0.0,2.0310362043335832,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,1.0,10.0,10000.0,1.94579898151469,-0.0,1.94579898151469,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,1.0,10.0,36000.0,1.9174206624829608,-0.0,1.9174206624829608,0.0,0.0,True,False,False
quality_score_soft_proxy_0_1,reference,1.0,100.0,0.1,4.126452968545447,-0.0,4.126452968545447,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,1.0,100.0,1.0,3.0040680941764153,-0.0,3.0040680941764153,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,1.0,100.0,10.0,2.414866820728054,-0.0,2.414866820728054,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,1.0,100.0,100.0,2.105562812307295,-0.0,2.105562812307295,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,1.0,100.0,1000.0,1.943192203253387,-0.0,1.943192203253387,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,1.0,100.0,10000.0,1.8579549804344937,-0.0,1.8579549804344937,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,1.0,100.0,36000.0,1.8295766614027644,-0.0,1.8295766614027644,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,1.0,1000.0,0.1,4.086298347956808,-0.0,4.086298347956808,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,1.0,1000.0,1.0,2.963913473587776,-0.0,2.963913473587776,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,1.0,1000.0,10.0,2.3747122001394145,-0.0,2.3747122001394145,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,1.0,1000.0,100.0,2.0654081917186558,-0.0,2.0654081917186558,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,1.0,1000.0,1000.0,1.9030375826647477,-0.0,1.9030375826647477,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,1.0,1000.0,10000.0,1.8178003598458543,-0.0,1.8178003598458543,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,1.0,1000.0,36000.0,1.789422040814125,-0.0,1.789422040814125,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,1.0,10000.0,0.1,4.067943155401934,-0.0,4.067943155401934,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,1.0,10000.0,1.0,2.945558281032902,-0.0,2.945558281032902,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,1.0,10000.0,10.0,2.3563570075845406,-0.0,2.3563570075845406,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,1.0,10000.0,100.0,2.047052999163782,-0.0,2.047052999163782,0.0,0.0,False,True,False
quality_score_soft_proxy_0_1,reference,1.0,10000.0,1000.0,1.8846823901098737,-0.0,1.8846823901098737,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,1.0,10000.0,10000.0,1.7994451672909804,-0.0,1.7994451672909804,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,reference,1.0,10000.0,36000.0,1.771066848259251,-0.0,1.771066848259251,0.0,0.0,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,0.1,0.1,4.826870824491312,-0.07141620744485681,4.826870824491312,0.07141620744485681,0.0,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,0.1,1.0,3.7044859501222813,-0.07141620744485681,3.7044859501222813,0.07141620744485681,0.0,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,0.1,10.0,3.1152846766739195,-0.07141620744485681,3.1152846766739195,0.07141620744485681,0.0,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,0.1,100.0,2.805980668253161,-0.07141620744485681,2.805980668253161,0.07141620744485681,0.0,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,0.1,1000.0,2.643610059199253,-0.07141620744485681,2.643610059199253,0.07141620744485681,0.0,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,0.1,10000.0,2.5583728363803595,-0.07141620744485681,2.5583728363803595,0.07141620744485681,0.0,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,0.1,36000.0,2.52999451734863,-0.07141620744485681,2.52999451734863,0.07141620744485681,0.0,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,1.0,0.1,4.4064683415040955,-0.07141620744485681,4.4064683415040955,0.07141620744485681,0.0,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,1.0,1.0,3.2840834671350643,-0.07141620744485681,3.2840834671350643,0.07141620744485681,0.0,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,1.0,10.0,2.6948821936867025,-0.07141620744485681,2.6948821936867025,0.07141620744485681,0.0,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,1.0,100.0,2.3855781852659437,-0.07141620744485681,2.3855781852659437,0.07141620744485681,0.0,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,1.0,1000.0,2.223207576212036,-0.07141620744485681,2.223207576212036,0.07141620744485681,0.0,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,1.0,10000.0,2.1379703533931425,-0.07141620744485681,2.1379703533931425,0.07141620744485681,0.0,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,1.0,36000.0,2.109592034361413,-0.07141620744485681,2.109592034361413,0.07141620744485681,0.0,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,10.0,0.1,4.214296969625643,-0.07141620744485681,4.214296969625643,0.07141620744485681,0.0,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,10.0,1.0,3.091912095256612,-0.07141620744485681,3.091912095256612,0.07141620744485681,0.0,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,10.0,10.0,2.5027108218082503,-0.07141620744485681,2.5027108218082503,0.07141620744485681,0.0,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,10.0,100.0,2.1934068133874915,-0.07141620744485681,2.1934068133874915,0.07141620744485681,0.0,True,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,10.0,1000.0,2.0310362043335832,-0.07141620744485681,2.0310362043335832,0.07141620744485681,0.0,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,10.0,10000.0,1.94579898151469,-0.07141620744485681,1.94579898151469,0.07141620744485681,0.0,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,10.0,36000.0,1.9174206624829608,-0.07141620744485681,1.9174206624829608,0.07141620744485681,0.0,True,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,100.0,0.1,4.126452968545447,-0.07141620744485681,4.126452968545447,0.07141620744485681,0.0,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,100.0,1.0,3.0040680941764153,-0.07141620744485681,3.0040680941764153,0.07141620744485681,0.0,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,100.0,10.0,2.414866820728054,-0.07141620744485681,2.414866820728054,0.07141620744485681,0.0,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,100.0,100.0,2.105562812307295,-0.07141620744485681,2.105562812307295,0.07141620744485681,0.0,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,100.0,1000.0,1.943192203253387,-0.07141620744485681,1.943192203253387,0.07141620744485681,0.0,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,100.0,10000.0,1.8579549804344937,-0.07141620744485681,1.8579549804344937,0.07141620744485681,0.0,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,100.0,36000.0,1.8295766614027644,-0.07141620744485681,1.8295766614027644,0.07141620744485681,0.0,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,1000.0,0.1,4.086298347956808,-0.07141620744485681,4.086298347956808,0.07141620744485681,0.0,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,1000.0,1.0,2.963913473587776,-0.07141620744485681,2.963913473587776,0.07141620744485681,0.0,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,1000.0,10.0,2.3747122001394145,-0.07141620744485681,2.3747122001394145,0.07141620744485681,0.0,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,1000.0,100.0,2.0654081917186558,-0.07141620744485681,2.0654081917186558,0.07141620744485681,0.0,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,1000.0,1000.0,1.9030375826647477,-0.07141620744485681,1.9030375826647477,0.07141620744485681,0.0,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,1000.0,10000.0,1.8178003598458543,-0.07141620744485681,1.8178003598458543,0.07141620744485681,0.0,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,1000.0,36000.0,1.789422040814125,-0.07141620744485681,1.789422040814125,0.07141620744485681,0.0,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,10000.0,0.1,4.067943155401934,-0.07141620744485681,4.067943155401934,0.07141620744485681,0.0,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,10000.0,1.0,2.945558281032902,-0.07141620744485681,2.945558281032902,0.07141620744485681,0.0,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,10000.0,10.0,2.3563570075845406,-0.07141620744485681,2.3563570075845406,0.07141620744485681,0.0,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,10000.0,100.0,2.047052999163782,-0.07141620744485681,2.047052999163782,0.07141620744485681,0.0,False,True,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,10000.0,1000.0,1.8846823901098737,-0.07141620744485681,1.8846823901098737,0.07141620744485681,0.0,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,10000.0,10000.0,1.7994451672909804,-0.07141620744485681,1.7994451672909804,0.07141620744485681,0.0,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.0,10000.0,36000.0,1.771066848259251,-0.07141620744485681,1.771066848259251,0.07141620744485681,0.0,False,False,False
quality_score_soft_proxy_0_1,feasible_99pct,0.5,0.1,0.1,4.826870824491312,-0.07141620744485681,4.791162720768884,0.07141620744485681,-0.0073977748775142516,True,False,False
