id,dataset,domain,Q_candidate,score_status
BkiUdFA5qYVBL4eBuw06,A3,github,38.69621513,candidate_not_validated
BkiUdZ84eIZjv1U1E57x,A3,github,30.10297357,candidate_not_validated
BkiUdrk4dbghOwL14IJ5,A3,github,34.72065965,candidate_not_validated
BkiUaY7xK6-gDz87NVEe,A3,github,42.99046389,candidate_not_validated
BkiUf485qhDCuB568WV7,A3,github,43.44213446,candidate_not_validated
BkiUdYY4uBhjDhBB1qNZ,A3,github,65.6863268,candidate_not_validated
BkiUderxK0iCl36cXSv4,A3,github,48.69243716,candidate_not_validated
BkiUdcc4eIZijkByyofZ,A3,github,27.20128138,candidate_not_validated
BkiUfx_xK6wB9mn5BgTc,A3,github,32.62543418,candidate_not_validated
BkiUfvw5qhDCwgy0ASB0,A3,github,45.18669657,candidate_not_validated
BkiUfHI25V5jRCMJtRds,A3,github,42.07023219,candidate_not_validated
BkiUf0I5qhDCgmFdhmqd,A3,github,31.67793672,candidate_not_validated
BkiUdsY5qdmDNqo3lA4r,A3,github,55.0044972,candidate_not_validated
BkiUc7s25V5irJ1Xw1_Y,A3,github,42.93172546,candidate_not_validated
BkiUdzE4eIXh7gjUqgXh,A3,github,43.47970656,candidate_not_validated
BkiUclfxK6-gDw5Auqtx,A3,github,40.97318073,candidate_not_validated
BkiUdSg4uzlhZ3WGMCsZ,A3,github,46.6979814,candidate_not_validated
BkiUdUY4eIXh1x7bjPmZ,A3,github,28.29464002,candidate_not_validated
BkiUcJo5jDKDx8o5rVDH,A3,github,37.87195496,candidate_not_validated
BkiUaIU25V5ha7jY62pF,A3,github,59.71428675,candidate_not_validated
BkiUdTU4eILhQGyaED5C,A3,github,38.90910297,candidate_not_validated
BkiUdDI5qdmDBjMqdxcc,A3,github,34.05936851,candidate_not_validated
BkiUa6I5qoYDgYgh3tYB,A3,github,50.36076359,candidate_not_validated
BkiUa905qoTDtpmP3PMN,A3,github,52.9335,candidate_not_validated
BkiUf7E5qhDC0V1enrsa,A3,github,25.9147878,candidate_not_validated
BkiUeKbxK6Ot9TMSrpV2,A3,github,41.96500961,candidate_not_validated
BkiUgMzxK0zjCrsOCsq6,A3,github,36.37509101,candidate_not_validated
BkiUfUDxK6wB9k0iNmvn,A3,github,51.14621039,candidate_not_validated
BkiUa-E4eIXguy2tNdsX,A3,github,37.02925842,candidate_not_validated
BkiUfn7xK4sA-46xQPo0,A3,github,26.14897207,candidate_not_validated
BkiUbjA25V5hcJY57gqV,A3,github,45.33828544,candidate_not_validated
BkiUaTY25V5hd-427wtN,A3,github,19.07697096,candidate_not_validated
BkiUdL45qU2Ap3mnjKre,A3,github,26.18276386,candidate_not_validated
BkiUdjc5qsJBjms2Yt6a,A3,github,44.62819724,candidate_not_validated
BkiUbV85i7PA9OgJDOmz,A3,github,20.32905248,candidate_not_validated
BkiUdnE4dbgj44SNmS14,A3,github,44.06918074,candidate_not_validated
BkiUbDY5qsNCPe9kHDvN,A3,github,40.53930956,candidate_not_validated
BkiUdLXxK03BfL1dVMzh,A3,github,36.57345584,candidate_not_validated
BkiUeZs4eIOjRst-ADXC,A3,github,26.90795524,candidate_not_validated
BkiUc7o5qoYDgc3N6LWW,A3,github,52.38275135,candidate_not_validated
BkiUbfc4ukPiEPtYOZST,A3,github,53.38224216,candidate_not_validated
BkiUfH7xK7IAFiMOES9-,A3,github,40.85254677,candidate_not_validated
BkiUdV84dbghRjxcs6Q-,A3,github,52.23429321,candidate_not_validated
BkiUdA3xK6EuNCwyvCPT,A3,github,25.2123025,candidate_not_validated
BkiUdWk4uBhi07hH1x2W,A3,github,41.28863208,candidate_not_validated
BkiUdYc4eIXh6uVu4Q2c,A3,github,34.22119853,candidate_not_validated
BkiUdJg5qhLA9mqw0-2Y,A3,github,27.9783088,candidate_not_validated
BkiUf2DxK4tBVhvvuyRv,A3,github,36.64445623,candidate_not_validated
BkiUdyc5qhLBINsxunjf,A3,github,40.8421439,candidate_not_validated
BkiUdc7xaJiQn_Iny_1_,A3,github,28.10948386,candidate_not_validated
BkiUbAXxK0wg09KOU6ra,A3,github,36.61579816,candidate_not_validated
BkiUbcjxaKPQoktPgIXJ,A3,github,58.78773611,candidate_not_validated
BkiUbczxK7kjXIdG89II,A3,github,42.44252189,candidate_not_validated
BkiUb3zxK4sA-5Y3rQaA,A3,github,33.15527296,candidate_not_validated
BkiUbvnxK0-nUKDhpcW2,A3,github,39.93302165,candidate_not_validated
BkiUaebxK7FjYCv2PP4v,A3,github,31.3293362,candidate_not_validated
BkiUb0TxK1ThhAcYjJRY,A3,github,54.13726033,candidate_not_validated
BkiUfRw5qhDCqaup9gg0,A3,github,44.55490911,candidate_not_validated
BkiUfOTxK7IAHO1E1JUA,A3,github,23.59964252,candidate_not_validated
BkiUfETxK1UJ-2RwXvF1,A3,github,50.17258227,candidate_not_validated
BkiUc5jxK0iCl4YJnWM2,A3,github,44.81252477,candidate_not_validated
BkiUfmk5qhLBs5BiHRYs,A3,github,48.25745476,candidate_not_validated
BkiUd2I5qoTA0iwhHxl1,A3,github,30.80565764,candidate_not_validated
BkiUd0k5qWTD6ix2jozd,A3,github,38.96548945,candidate_not_validated
BkiUdAU5qoYAq3Pz84Rh,A3,github,36.07384753,candidate_not_validated
BkiUd0DxK7DgtAWe0ym7,A3,github,27.07359507,candidate_not_validated
BkiUef7xK0wg09KOYOO0,A3,github,34.79687569,candidate_not_validated
BkiUdgY4eIZijb56Iwzf,A3,github,45.13089009,candidate_not_validated
BkiUfKrxK1fBGsWmxaWL,A3,github,38.6219433,candidate_not_validated
BkiUdO05qWTA-GNL-a5M,A3,github,25.88274224,candidate_not_validated
BkiUaxDxK7Tt6AlxBer8,A3,github,37.34837777,candidate_not_validated
BkiUfUjxK2li-HhsA-Pu,A3,github,28.0635765,candidate_not_validated
BkiUetrxK0zjCxh74r3z,A3,github,30.41639772,candidate_not_validated
BkiUbPbxK7Dgs_XS-FFN,A3,github,55.60928697,candidate_not_validated
BkiUdg05qYVBNAWDbrvR,A3,github,42.2484965,candidate_not_validated
BkiUcAPxK7kjXLSrEO_G,A3,github,38.6541196,candidate_not_validated
BkiUdps5qX_AY3RB4AyZ,A3,github,36.70720045,candidate_not_validated
BkiUfFPxK0zjCxh75EVA,A3,github,29.84111349,candidate_not_validated
BkiUdxc5i7PA9PQ0URy7,A3,github,40.28634304,candidate_not_validated
BkiUaqLxK7Tt6AlxBXhP,A3,github,33.72236839,candidate_not_validated
BkiUdco5qdmC_bV0wkmU,A3,github,38.53264371,candidate_not_validated
BkiUeKLxK1Thg9qFeUUS,A3,github,53.77996886,candidate_not_validated
BkiUdhM4dbjiU_-ddiXo,A3,github,49.75337589,candidate_not_validated
BkiUdLQ5jDKDx8o5sD63,A3,github,38.9734394,candidate_not_validated
BkiUdqM5qoTBEBw4JLoc,A3,github,43.3736352,candidate_not_validated
BkiUaws25V5hd-428G1M,A3,github,42.92581691,candidate_not_validated
BkiUdaY5qoYAv4ZEwImj,A3,github,47.18034613,candidate_not_validated
BkiUdR85qoYDgb9DHjXq,A3,github,38.84968253,candidate_not_validated
BkiUdj04eIOjRsQM8hx3,A3,github,40.9171271,candidate_not_validated
BkiUewTxK6wB9k0iNAub,A3,github,51.37050838,candidate_not_validated
BkiUbKbxaKgS2Kkr4EIp,A3,github,35.59544708,candidate_not_validated
BkiUc885qhLA-t92I4l4,A3,github,42.82794581,candidate_not_validated
BkiUdrDxK7IAHABiArWX,A3,github,35.84361473,candidate_not_validated
BkiUeXLxK0iCl4YJoN3b,A3,github,48.86677627,candidate_not_validated
BkiUetDxK1fBGsWmw7Gu,A3,github,46.41016329,candidate_not_validated
BkiUdOQ4uBhi6bG9lNCJ,A3,github,31.88855478,candidate_not_validated
BkiUdI05qhDACtwIST9c,A3,github,44.62325617,candidate_not_validated
BkiUbafxK7kjXLSrDuQU,A3,github,51.71667002,candidate_not_validated
BkiUbkE5i7PA9LCKwL2r,A3,github,28.42872442,candidate_not_validated
BkiUbC7xK0wg0_748mWG,A3,github,21.55005262,candidate_not_validated
BkiUd1HxK0wg09lKC70R,A3,github,41.0955811,candidate_not_validated
BkiUdhc4eIXgu4C77SGX,A3,github,35.87956285,candidate_not_validated
BkiUbQDxK02iP5rWI-RO,A3,github,42.51043382,candidate_not_validated
BkiUdaA241xg-MOC_K4x,A3,github,33.21810127,candidate_not_validated
BkiUdrY5qrqCysbsCibV,A3,github,42.80437084,candidate_not_validated
BkiUd_04eIOjSdSJzE6T,A3,github,27.46526818,candidate_not_validated
BkiUd6w5qhLBU-R-y2ZC,A3,github,24.23410654,candidate_not_validated
BkiUb_bxK6EuNArbBAQk,A3,github,32.36469087,candidate_not_validated
BkiUfUI25V5jWJMbO4Ql,A3,github,62.64663499,candidate_not_validated
BkiUdw05qoTBBnDyhN8z,A3,github,52.58129852,candidate_not_validated
BkiUdM44dbghQuQSbdJe,A3,github,52.47343773,candidate_not_validated
BkiUf6rxK7IDP-3_8PyW,A3,github,45.12206815,candidate_not_validated
BkiUdbg4ukPiEUQBmFUW,A3,github,39.14595909,candidate_not_validated
BkiUfdI5qhLBoPwGrEtU,A3,github,41.39424788,candidate_not_validated
BkiUccjxK0zjCrsN_FW0,A3,github,42.38759124,candidate_not_validated
BkiUeKQ4eIOjRurQN9om,A3,github,39.3017775,candidate_not_validated
BkiUegLxK0iCl2n2AILa,A3,github,36.44094406,candidate_not_validated
BkiUdxY25V5hdn6rRgY4,A3,github,41.59831806,candidate_not_validated
BkiUfno5qhLB10-R4Y_S,A3,github,40.9068651,candidate_not_validated
BkiUb0M5qsNCPfdFdnGi,A3,github,24.91515629,candidate_not_validated
BkiUdv44eIOjR3SlnsW-,A3,github,52.00481011,candidate_not_validated
BkiUc-bxaKgTskq9Xiib,A3,github,39.688889,candidate_not_validated
BkiUeaLxK7IAHABiA913,A3,github,26.9699216,candidate_not_validated
BkiUbFQ5qsJBjjDuqfIs,A3,github,44.04129214,candidate_not_validated
BkiUd7I4eIZjyluABbCY,A3,github,41.61451708,candidate_not_validated
BkiUd2zxK7Ehm4qs0x9x,A3,github,43.82801367,candidate_not_validated
BkiUdPI5qoTApGm2gDSj,A3,github,48.77255106,candidate_not_validated
BkiUfFPxK7FjYEXSGqc8,A3,github,60.93231878,candidate_not_validated
BkiUcm_xK1Thg98UfamS,A3,github,35.23414537,candidate_not_validated
BkiUfgo25V5jgwLP80Su,A3,github,30.21598601,candidate_not_validated
BkiUfZ_xK2li-DeX1TNm,A3,github,45.59164864,candidate_not_validated
BkiUdqs5qsJBjnJ8-VSX,A3,github,46.74624034,candidate_not_validated
BkiUdeg4uBhhxMInUpC8,A3,github,26.14589952,candidate_not_validated
BkiUbAXxK03BfNelU8sw,A3,github,27.32835111,candidate_not_validated
BkiUeL04eIOjRpquN3Jl,A3,github,43.29039194,candidate_not_validated
BkiUdGDxK6Ot9TMSqpho,A3,github,31.45960329,candidate_not_validated
BkiUd3I5qdmDKLU7qATs,A3,github,43.35471092,candidate_not_validated
BkiUfO3xaKgQRTAkvRGh,A3,github,36.31044322,candidate_not_validated
BkiUdz05qsMAIzHy-Vix,A3,github,26.88313043,candidate_not_validated
BkiUe8A5qhDCWb0lMmCp,A3,github,24.38888117,candidate_not_validated
BkiUe8vxK3YB9m3uxwpl,A3,github,32.44314593,candidate_not_validated
BkiUd685qhLAB-QFv-GT,A3,github,35.07394936,candidate_not_validated
BkiUdmo5qoTBAkU3VCKE,A3,github,32.48664854,candidate_not_validated
BkiUdczxaKgT8WttETY6,A3,github,46.2077195,candidate_not_validated
BkiUfDjxK6EuNBRhJ6lq,A3,github,34.11815439,candidate_not_validated
BkiUdwvxK6nrxrSHf6By,A3,github,55.13229071,candidate_not_validated
BkiUfDPxaKgQVeJrmi-P,A3,github,44.07790515,candidate_not_validated
BkiUdQ45qoTAjvd_fKT5,A3,github,36.29902687,candidate_not_validated
BkiUcyXxK1Thg98UfiW7,A3,github,37.38951042,candidate_not_validated
BkiUdmI4eIZjyluABC56,A3,github,39.97859845,candidate_not_validated
BkiUbNo5qhLACAkw_dhW,A3,github,44.74286174,candidate_not_validated
BkiUf2TxK6wB9mpb4pUM,A3,github,44.00959456,candidate_not_validated
BkiUdwY5qg5A57oeA491,A3,github,46.83027844,candidate_not_validated
BkiUfOM4uzlh9r2JtlsH,A3,github,42.51584305,candidate_not_validated
BkiUbWTxK7FjYEB4TpcY,A3,github,21.74340271,candidate_not_validated
BkiUfHQ5qhDCo-3ZMDMM,A3,github,58.59442438,candidate_not_validated
BkiUdsU4eIOjRwCobEnX,A3,github,45.61721368,candidate_not_validated
BkiUeF04ubnhC4Ri7fBe,A3,github,27.94199315,candidate_not_validated
BkiUbIg25YjgKJ9_cHCd,A3,github,49.01806711,candidate_not_validated
BkiUeUvxK1UJ-rRIA36L,A3,github,35.06143393,candidate_not_validated
BkiUdPA5qsBC7daIezjd,A3,github,44.78167799,candidate_not_validated
BkiUbIA25V5hRtaNjm5F,A3,github,48.25974317,candidate_not_validated
BkiUfyc4eIZjf-0DrBM9,A3,github,41.91506708,candidate_not_validated
BkiUbTo4uzlgp9y5Cw8P,A3,github,49.87656791,candidate_not_validated
BkiUdVw5qdmC-HfOZd-l,A3,github,32.91623611,candidate_not_validated
BkiUcMY5qhLAB-QFu-n8,A3,github,44.00705546,candidate_not_validated
BkiUbNzxaJJQnMsbydMG,A3,github,24.97824914,candidate_not_validated
BkiUc9I5qX_AYwyj73N1,A3,github,39.30798534,candidate_not_validated
BkiUe6Q241xiDDeOZtUE,A3,github,37.5848377,candidate_not_validated
BkiUdcY5ixsDMFcyP_lt,A3,github,42.10338632,candidate_not_validated
BkiUbTfxK7Dgs_cY4IFL,A3,github,36.59727383,candidate_not_validated
BkiUbqE5qsMAIoJibiCB,A3,github,48.44283103,candidate_not_validated
BkiUdh85qU2Ap6C-CRB2,A3,github,36.54995561,candidate_not_validated
BkiUa0HxK0fkXPSOn8Q-,A3,github,39.09189371,candidate_not_validated
BkiUdes4eILhQJnKqsAj,A3,github,41.63591341,candidate_not_validated
BkiUbg3xaL3SuhOomB8n,A3,github,47.77772083,candidate_not_validated
BkiUd144eIOjRst9_gOI,A3,github,49.11907006,candidate_not_validated
BkiUdRk4eIXhxFYKUvOc,A3,github,40.46839641,candidate_not_validated
BkiUd0g4ukPiEUQBmgWT,A3,github,30.32286235,candidate_not_validated
BkiUdqs5qrqCypefTRvG,A3,github,62.7422001,candidate_not_validated
BkiUf1Y241xiKxw8KD5Y,A3,github,54.06559862,candidate_not_validated
BkiUdOg5qhDBdMC-E8IZ,A3,github,47.85912943,candidate_not_validated
BkiUeEHxaL3Suji9iUNl,A3,github,40.14196265,candidate_not_validated
BkiUdzM4uBhi65FQgt-v,A3,github,40.40991754,candidate_not_validated
BkiUckw4eILhQLGUTv8C,A3,github,29.5904529,candidate_not_validated
BkiUdTM4uBhi65FQgMWm,A3,github,26.17553739,candidate_not_validated
BkiUeunxK0wg09FXXMrJ,A3,github,43.03578808,candidate_not_validated
BkiUfEQ4uzkg3srlXUE-,A3,github,62.02916195,candidate_not_validated
BkiUbg85qhDACnCyy4Fy,A3,github,41.22048124,candidate_not_validated
BkiUdoE5qsMAIxrFvV_i,A3,github,46.45983202,candidate_not_validated
BkiUdJM4uBhhxQOlnaFR,A3,github,54.14289369,candidate_not_validated
BkiUc9A4eIXhwKJrYC78,A3,github,55.56617731,candidate_not_validated
BkiUa2k5qhLACA4PuGlo,A3,github,57.22276058,candidate_not_validated
BkiUdO85qX_BoWGV67bg,A3,github,32.33052619,candidate_not_validated
BkiUdb05qoTAqrHwawyf,A3,github,53.04019041,candidate_not_validated
BkiUdyo5qoYDgb9DIBgl,A3,github,31.88403629,candidate_not_validated
BkiUdZI5qsNCPeN2Fvga,A3,github,25.19564168,candidate_not_validated
BkiUagbxK2li-LJstZIa,A3,github,37.34642735,candidate_not_validated
BkiUe_s5qhLA14d4gLCd,A3,github,47.67044207,candidate_not_validated
BkiUc145qYVBRaD6OIyW,A3,github,39.18294151,candidate_not_validated
BkiUfN85qsFCiE6UfHP4,A3,github,27.19577319,candidate_not_validated
BkiUcCnxaL3Sug5GLIQW,A3,github,35.24358696,candidate_not_validated
BkiUb-HxaL3SuhgbkTlT,A3,github,32.82248874,candidate_not_validated
BkiUbN44eIXgu113IIfu,A3,github,41.1221977,candidate_not_validated
BkiUdoI5qoTArwHy4hgt,A3,github,42.21399879,candidate_not_validated
BkiUdjI4uBhi32IAyW8d,A3,github,37.48237022,candidate_not_validated
BkiUdKfxK7Tt6AlxDuSP,A3,github,46.42806312,candidate_not_validated
BkiUdhjxaL3Suji9huaQ,A3,github,26.30984489,candidate_not_validated
BkiUdCg4eILhQJztm9by,A3,github,26.75412878,candidate_not_validated
BkiUa785qoaAwjlS5xRF,A3,github,39.54223825,candidate_not_validated
BkiUfWQ5qhLBcdv_XgOR,A3,github,44.13098005,candidate_not_validated
BkiUbCY5qhLACAkw_Rwr,A3,github,56.29432368,candidate_not_validated
BkiUc4M4eIXhu5p8hEJN,A3,github,40.36528749,candidate_not_validated
BkiUaX_xK3YB9m7_7SOW,A3,github,42.03528413,candidate_not_validated
BkiUd0o5qhDBdMC-Fc4W,A3,github,49.69400961,candidate_not_validated
BkiUdF04dbgg3Wyis2xZ,A3,github,28.22835375,candidate_not_validated
BkiUbrs4uzqh_E1zmlN1,A3,github,38.33220152,candidate_not_validated
BkiUbOo5jDKDyDF8vk3v,A3,github,50.81776138,candidate_not_validated
BkiUcvLxK4sA-7sDesgm,A3,github,43.0593792,candidate_not_validated
BkiUdxs4ubnjop7FFnso,A3,github,39.47893355,candidate_not_validated
BkiUdb85qoYA4vSM24Sx,A3,github,36.2599258,candidate_not_validated
BkiUad3xK5YsWTJsNHhq,A3,github,41.99352468,candidate_not_validated
BkiUbBw5qsFAfyH9wXrM,A3,github,46.64742514,candidate_not_validated
BkiUfEg241xiDDeOZ70v,A3,github,45.07624547,candidate_not_validated
BkiUdW04dbjiVFoXI4rQ,A3,github,36.41484478,candidate_not_validated
BkiUfvM241xiMHY2axzk,A3,github,53.32444515,candidate_not_validated
BkiUbcg5qsJBjjX4VN7-,A3,github,37.76913483,candidate_not_validated
BkiUehTxK3xgpbERD62L,A3,github,42.44187624,candidate_not_validated
BkiUd1o5qhLBCSMaN2Kz,A3,github,60.47429853,candidate_not_validated
BkiUfwvxK6nrxl9bP4C7,A3,github,22.31597062,candidate_not_validated
BkiUe8bxK03BfJXwxo_E,A3,github,45.63040547,candidate_not_validated
BkiUfa025V5jXvdT3EqF,A3,github,35.92344651,candidate_not_validated
BkiUe545qg5DOdqYBBYw,A3,github,37.71412724,candidate_not_validated
BkiUbPE5qoTDtozcqcyy,A3,github,31.9767253,candidate_not_validated
BkiUbz_xK1yAgXBVDdYC,A3,github,31.78703784,candidate_not_validated
BkiUfhM5qhDCU1N83ZWx,A3,github,27.56334832,candidate_not_validated
BkiUfOU25V5jZT5RAyxj,A3,github,25.2972876,candidate_not_validated
BkiUd3Q4uBhhxIH74JUe,A3,github,51.21275247,candidate_not_validated
BkiUa6o4eILhQLGUS1KR,A3,github,47.48622273,candidate_not_validated
BkiUcy05qX_BhIhya-Tc,A3,github,64.58477536,candidate_not_validated
BkiUc-E4uzlgqFtGnouX,A3,github,42.60164527,candidate_not_validated
BkiUdhI5qsMAIw7A6bVv,A3,github,33.46976326,candidate_not_validated
BkiUfjTxK6EuNArbEW0Z,A3,github,44.76341779,candidate_not_validated
BkiUe0TxK4sA-5Y3t8ki,A3,github,47.61511786,candidate_not_validated
BkiUdbA4uzlh5508AlDl,A3,github,44.74584961,candidate_not_validated
BkiUcAbxK7Tt6AlxCniz,A3,github,29.47788409,candidate_not_validated
BkiUdLzxaKgTv2K-ULsT,A3,github,29.86605253,candidate_not_validated
BkiUeEc4ubnjosH9IDvu,A3,github,42.09936114,candidate_not_validated
BkiUa8fxK6EuM_Ubow9I,A3,github,26.19602601,candidate_not_validated
BkiUc77xK6-gD0SrdAh-,A3,github,30.70225638,candidate_not_validated
BkiUbcU5qhDAChH9TDVl,A3,github,44.09153395,candidate_not_validated
BkiUbJg5i7PA9OgJDBH4,A3,github,36.85928822,candidate_not_validated
BkiUeJDxK7Tt52mM-ASD,A3,github,25.45370488,candidate_not_validated
BkiUc4o5qWTA-GNL-Fap,A3,github,38.20820511,candidate_not_validated
BkiUc33xK1ThhAcYkFaa,A3,github,46.74177745,candidate_not_validated
BkiUfIm6NNjgBtyghVWK,A3,github,45.58783252,candidate_not_validated
BkiUbkQ5qg5A5-klCnQt,A3,github,55.9326167,candidate_not_validated
BkiUfJzxaKgQX72ac7of,A3,github,42.84029087,candidate_not_validated
BkiUfSvxK7kjXIK5tp3Y,A3,github,63.10902652,candidate_not_validated
BkiUdT025V5ihkoTW7mG,A3,github,42.94981652,candidate_not_validated
BkiUf_HxK7Tt6CA5Jwt9,A3,github,46.66420691,candidate_not_validated
BkiUc7w5qhLA7iWj6abF,A3,github,46.51553434,candidate_not_validated
BkiUfEQ5qhDCZ_S7eRD5,A3,github,49.33312732,candidate_not_validated
BkiUaX3xK7kjXIdG79k-,A3,github,48.63965221,candidate_not_validated
BkiUddM4eILhQFSF1jM7,A3,github,53.87647797,candidate_not_validated
BkiUdyc5qsBB3ZsxcoMR,A3,github,45.38496761,candidate_not_validated
BkiUdSs5qsBDDqo4B9mF,A3,github,39.4447922,candidate_not_validated
BkiUd-E4eIOjRxJW9g2E,A3,github,47.79180862,candidate_not_validated
BkiUftrxK7Tt6CA5JeYu,A3,github,40.44966499,candidate_not_validated
BkiUdJ04dbghMG6xo__j,A3,github,30.4151789,candidate_not_validated
BkiUdVE5qoTDtvpI1qCZ,A3,github,34.87515434,candidate_not_validated
BkiUdww5qoTBG46msZgl,A3,github,29.85777313,candidate_not_validated
BkiUffvxK7IAHUGvo5A9,A3,github,25.27212599,candidate_not_validated
BkiUfmfxK7Tt6AlxGIJK,A3,github,49.36999954,candidate_not_validated
BkiUfgXxK3YB9raX28YL,A3,github,33.37301148,candidate_not_validated
BkiUfFjxK7FjYAb_80FE,A3,github,41.5756361,candidate_not_validated
BkiUdtA5qYVBYPffxlbW,A3,github,39.50393019,candidate_not_validated
BkiUeurxK7Dgs_cY6p6r,A3,github,41.6857727,candidate_not_validated
BkiUfXE4uzqj8WoUXT_m,A3,github,64.95590307,candidate_not_validated
BkiUdXw5qrqCyqr5g8X1,A3,github,42.33320554,candidate_not_validated
BkiUdac5qYVBjZJQy8xZ,A3,github,40.10268268,candidate_not_validated
BkiUbo025V5hc_Oxwk_L,A3,github,26.47820178,candidate_not_validated
BkiUfejxK7FjYEXSHBaV,A3,github,40.49191114,candidate_not_validated
BkiUfsc5qhLBvG9b_s8t,A3,github,54.81842147,candidate_not_validated
BkiUe6M4uzlh_1000-Yh,A3,github,45.60263482,candidate_not_validated
BkiUcsg4uzlhZ3WGLaKg,A3,github,40.20634725,candidate_not_validated
BkiUb4zxaL3SufhMnm4K,A3,github,37.76552098,candidate_not_validated
BkiUdMg5qhLACGN8YAWg,A3,github,38.01653694,candidate_not_validated
BkiUdtE5qsMAIxrFvbm5,A3,github,44.85126647,candidate_not_validated
BkiUb-HxK7ICUn2IY4KI,A3,github,50.96500372,candidate_not_validated
BkiUag7xK7kjXIK5pGXK,A3,github,49.04671832,candidate_not_validated
BkiUdsY5qsFAfyQRaN2i,A3,github,59.83616047,candidate_not_validated
BkiUbDTxaKgS2MYsNOxd,A3,github,49.56632289,candidate_not_validated
BkiUf0_xK6nrxq6DqDHb,A3,github,37.02944181,candidate_not_validated
BkiUdgM5qX_Bxrt1vtuH,A3,github,34.13981298,candidate_not_validated
BkiUdPc5qhDBJHJmtUqK,A3,github,41.77735623,candidate_not_validated
BkiUbXM4ukPiEPtYORS1,A3,github,45.937533,candidate_not_validated
BkiUfw_xK7kjXIK5uF-A,A3,github,46.59980044,candidate_not_validated
BkiUbKk4uzki01MTGqPD,A3,github,38.66394747,candidate_not_validated
BkiUfbrxK7Ehm4VQwxr7,A3,github,39.82465092,candidate_not_validated
BkiUe9jxK7Tt52mM-0XA,A3,github,25.6356187,candidate_not_validated
BkiUfX45qhLBgmacwtac,A3,github,26.70182019,candidate_not_validated
BkiUdEk5qWTBEb4NrRgt,A3,github,28.58722517,candidate_not_validated
BkiUdLk4eIXh1x7bjILB,A3,github,42.32116579,candidate_not_validated
BkiUeVXxK6mkyCfODUfP,A3,github,44.15847947,candidate_not_validated
BkiUeD7xK5YsWR0Kj2CK,A3,github,29.14697833,candidate_not_validated
BkiUdXo5qYVBc0cisiHj,A3,github,24.29493661,candidate_not_validated
BkiUgHU5qhDBLPWJMYQH,A3,github,62.83944695,candidate_not_validated
BkiUbjY4uzki0oIgADq9,A3,github,51.74237441,candidate_not_validated
BkiUaQrxK03BfHDu110h,A3,github,41.81880715,candidate_not_validated
BkiUdCnxK7FjYEB4VPvL,A3,github,22.98856546,candidate_not_validated
BkiUbH85qdmB63dEy5zp,A3,github,48.80858493,candidate_not_validated
BkiUdM04eIXhqCi86sZn,A3,github,32.59333607,candidate_not_validated
BkiUdvQ4dbghU_Qx7W6F,A3,github,30.64888937,candidate_not_validated
BkiUcG7xK19JmhArCYPf,A3,github,31.03358603,candidate_not_validated
BkiUeEU4eIOjRt7BLRrZ,A3,github,36.2345592,candidate_not_validated
BkiUbn7xK0iCl4WD29DU,A3,github,41.0257921,candidate_not_validated
BkiUdEo4eIXhzes6oJZf,A3,github,26.70639931,candidate_not_validated
BkiUbdE5qWTD6eww3EHa,A3,github,17.12104956,candidate_not_validated
BkiUeLHxK7IAHYL5-SFi,A3,github,28.8269825,candidate_not_validated
BkiUeJQ4eIOjRt7BLWaI,A3,github,47.15756635,candidate_not_validated
BkiUbF7xaJJQnHaRvlqv,A3,github,31.62894329,candidate_not_validated
BkiUfm05qhDCgpdHtHo8,A3,github,31.41708632,candidate_not_validated
BkiUdxY5qsNCPfdFe34X,A3,github,41.18973869,candidate_not_validated
BkiUbUTxK1Thg98UeL9d,A3,github,37.82301625,candidate_not_validated
BkiUdsE5qoYDgcJKZv_E,A3,github,43.0602601,candidate_not_validated
BkiUdPM5qsFAf8zx0aa5,A3,github,68.30772905,candidate_not_validated
BkiUdBM5qsFAf3AIAB5U,A3,github,23.91962182,candidate_not_validated
BkiUbNM25YjgKJqWJDKe,A3,github,25.98812239,candidate_not_validated
BkiUdeY4uzqh-8QpQsqB,A3,github,26.30946209,candidate_not_validated
BkiUcY3xK03BfNelWS18,A3,github,44.9880944,candidate_not_validated
BkiUdtI5qX_BqBVRHHH6,A3,github,40.92254738,candidate_not_validated
BkiUc1M5qhDACrLp7RyU,A3,github,39.0827515,candidate_not_validated
BkiUdZo4uzlh3iJcU7d0,A3,github,46.37579982,candidate_not_validated
BkiUbLTxaKPQokFdapYN,A3,github,27.44239828,candidate_not_validated
BkiUbUk25YjgKKTXW6ps,A3,github,25.59080388,candidate_not_validated
BkiUdQE4eIZjyglw5Ysv,A3,github,24.96226739,candidate_not_validated
BkiUc-vxK0-nUKDhqcBy,A3,github,27.98802823,candidate_not_validated
BkiUduQ5qWTBIrGEFACI,A3,github,34.07847435,candidate_not_validated
BkiUc-zxaJiQn8otX-XD,A3,github,27.0865939,candidate_not_validated
BkiUa8c5qhDACjhvv4hG,A3,github,40.91764151,candidate_not_validated
BkiUa2zxK6wB9mn482cD,A3,github,32.0674473,candidate_not_validated
BkiUbd_xK2li-F6JxMUH,A3,github,25.53953555,candidate_not_validated
BkiUfFE4uzliCt-nLksp,A3,github,20.35400923,candidate_not_validated
BkiUczQ5qoTAhudwxlTv,A3,github,49.00669429,candidate_not_validated
BkiUe_A5qhLBqN_YUSep,A3,github,28.5970535,candidate_not_validated
