dataset_x,scale,index,model,loss_mean_observed,loss_mean_pred,abs_error_mean,dataset_key,dataset_y,nearest_train_aitchison
train,1m,380,M1_Q_proxy_scale_p,5.615977342312153,5.284503816079029,0.33147352623312365,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,381,M1_Q_proxy_scale_p,5.012710406230046,5.180039921933754,0.1673295157037078,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,382,M1_Q_proxy_scale_p,6.049166532663199,5.5632337510249865,0.48593278163821285,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,383,M1_Q_proxy_scale_p,6.205285732562725,5.388949912017463,0.8163358205452624,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,384,M1_Q_proxy_scale_p,4.9754770535689135,4.885459299911888,0.09001775365702525,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,385,M1_Q_proxy_scale_p,5.126936912536621,5.455179443911851,0.3282425313752295,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,386,M1_Q_proxy_scale_p,6.058488790805523,5.485307138883095,0.573181651922428,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,387,M1_Q_proxy_scale_p,6.239235474513127,5.595353550849243,0.6438819236638844,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,388,M1_Q_proxy_scale_p,5.574407174037053,5.337889620336387,0.23651755370066585,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,389,M1_Q_proxy_scale_p,5.805640147282527,5.313076951766383,0.49256319551614425,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,390,M1_Q_proxy_scale_p,5.128426423439612,5.304673848478803,0.17624742503919055,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,391,M1_Q_proxy_scale_p,5.583163958329421,5.506011398877605,0.07715255945181632,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,392,M1_Q_proxy_scale_p,5.3277291517991285,5.426972300833791,0.09924314903466236,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,393,M1_Q_proxy_scale_p,4.8987074081714335,5.303980676592091,0.4052732684206575,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,394,M1_Q_proxy_scale_p,5.782568711500901,5.520731466926907,0.2618372445739938,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,395,M1_Q_proxy_scale_p,5.253134094751799,5.369714101568836,0.11658000681703751,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,396,M1_Q_proxy_scale_p,5.5238377681145305,5.413097583976666,0.1107401841378648,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,397,M1_Q_proxy_scale_p,5.1657520440908575,5.260423697026031,0.09467165293517343,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,398,M1_Q_proxy_scale_p,5.180898207884568,5.3903227462958325,0.2094245384112643,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,399,M1_Q_proxy_scale_p,5.519307631712693,5.469363250287762,0.04994438142493163,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,400,M1_Q_proxy_scale_p,5.013546888644878,5.320426519663522,0.3068796310186439,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,401,M1_Q_proxy_scale_p,4.867796861208403,5.3576132032716215,0.4898163420632189,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,402,M1_Q_proxy_scale_p,5.215671227528499,5.479026329223702,0.26335510169520315,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,403,M1_Q_proxy_scale_p,4.9522881141075725,5.17894633194331,0.22665821783573747,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,404,M1_Q_proxy_scale_p,5.017572696392353,5.299078403909733,0.2815057075173799,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,405,M1_Q_proxy_scale_p,5.418186976359441,5.368609280724689,0.049577695634751784,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,406,M1_Q_proxy_scale_p,5.359878778457642,5.384461325336408,0.02458254687876682,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,407,M1_Q_proxy_scale_p,5.137108692756066,5.442546814887399,0.30543812213133315,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,408,M1_Q_proxy_scale_p,5.67198214164147,5.602057233790291,0.06992490785117855,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,409,M1_Q_proxy_scale_p,4.944631301439726,5.187962189074148,0.24333088763442223,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,410,M1_Q_proxy_scale_p,5.49001851448646,5.319436538343617,0.17058197614284243,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,411,M1_Q_proxy_scale_p,5.2178285488715535,5.248693493694696,0.030864944823142615,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,412,M1_Q_proxy_scale_p,5.691750398048987,5.523539634667908,0.16821076338107943,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,413,M1_Q_proxy_scale_p,5.358504588787373,5.292217027742142,0.0662875610452307,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,414,M1_Q_proxy_scale_p,5.09181979069343,5.232300264412108,0.14048047371867778,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,415,M1_Q_proxy_scale_p,5.052486749795767,5.37333936903363,0.3208526192378631,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,416,M1_Q_proxy_scale_p,5.228025381381695,5.307397288186815,0.07937190680511996,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,417,M1_Q_proxy_scale_p,4.965925161655132,5.198039830718875,0.23211466906374234,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,418,M1_Q_proxy_scale_p,5.894948904330914,5.560827947883583,0.33412095644733064,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,419,M1_Q_proxy_scale_p,4.907001770459688,5.19938483096945,0.2923830605097617,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,420,M1_Q_proxy_scale_p,5.029015962894146,5.334904720325612,0.3058887574314664,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,421,M1_Q_proxy_scale_p,5.417145197208111,5.418239110364453,0.001093913156342552,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,422,M1_Q_proxy_scale_p,4.96103495817918,5.105361211548638,0.14432625336945826,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,423,M1_Q_proxy_scale_p,5.655895123114953,5.546412871595915,0.10948225151903834,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,424,M1_Q_proxy_scale_p,4.899122439897978,5.1645894853921215,0.2654670454941437,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,425,M1_Q_proxy_scale_p,4.995036235222449,5.339840484474836,0.3448042492523866,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,426,M1_Q_proxy_scale_p,5.170091940806462,5.439787836730746,0.26969589592428367,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,427,M1_Q_proxy_scale_p,5.257874892308162,5.324150774723024,0.06627588241486215,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,428,M1_Q_proxy_scale_p,4.988566600359404,5.387085449317653,0.3985188489582496,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,429,M1_Q_proxy_scale_p,6.001700621384841,5.650669533656445,0.351031087728396,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,430,M1_Q_proxy_scale_p,5.0852461228003865,5.090319643758064,0.005073520957677324,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,431,M1_Q_proxy_scale_p,4.967501548620371,5.040907784208381,0.07340623558800985,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,432,M1_Q_proxy_scale_p,5.407969749890841,5.32428865317168,0.08368109671916013,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,433,M1_Q_proxy_scale_p,5.276859686924861,5.384617915291541,0.10775822836667981,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,434,M1_Q_proxy_scale_p,4.836559809171236,5.321104190122313,0.48454438095107655,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,435,M1_Q_proxy_scale_p,6.334114698263315,5.533117924981899,0.8009967732814163,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,436,M1_Q_proxy_scale_p,5.860291627737192,5.4318723062022025,0.42841932153498963,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,437,M1_Q_proxy_scale_p,5.229294428458581,5.496241838101231,0.2669474096426496,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,438,M1_Q_proxy_scale_p,4.912032475838294,5.1657440212133885,0.25371154537509444,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,439,M1_Q_proxy_scale_p,5.155846769993122,5.123122221608217,0.03272454838490546,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,440,M1_Q_proxy_scale_p,5.038766714242788,5.321961662978139,0.28319494873535067,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,441,M1_Q_proxy_scale_p,5.302644949692946,5.202453246081707,0.10019170361123919,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,442,M1_Q_proxy_scale_p,4.949524090840266,5.235624498111768,0.2861004072715021,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,443,M1_Q_proxy_scale_p,5.054934795086201,5.356957475764724,0.30202268067852334,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,444,M1_Q_proxy_scale_p,5.759063757382906,5.475861434292213,0.28320232309069304,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,445,M1_Q_proxy_scale_p,4.95904712493603,5.291465844030219,0.3324187190941883,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,446,M1_Q_proxy_scale_p,5.325273202015803,5.330104530099699,0.004831328083895414,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,447,M1_Q_proxy_scale_p,5.274159523156973,5.279087431320262,0.004927908163288919,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,448,M1_Q_proxy_scale_p,5.06376838684082,5.331533821263836,0.2677654344230156,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,449,M1_Q_proxy_scale_p,5.247996366941012,5.422538281595679,0.17454191465466629,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,450,M1_Q_proxy_scale_p,5.777711996665368,5.565318823403134,0.2123931732622344,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,451,M1_Q_proxy_scale_p,5.305993015949543,5.409363401327697,0.10337038537815424,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,452,M1_Q_proxy_scale_p,5.576637203876789,5.401812927348739,0.17482427652805033,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,453,M1_Q_proxy_scale_p,5.505244493484497,5.421725076376637,0.08351941710786015,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,454,M1_Q_proxy_scale_p,5.030335224591768,5.132340884668092,0.1020056600763235,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,455,M1_Q_proxy_scale_p,5.263978536312397,5.371791758186187,0.10781322187378972,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,456,M1_Q_proxy_scale_p,5.485509193860567,5.580417558561319,0.09490836470075159,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,457,M1_Q_proxy_scale_p,5.417599476300753,5.398292058759551,0.01930741754120202,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,458,M1_Q_proxy_scale_p,5.454484902895414,5.567688589670348,0.11320368677493331,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,459,M1_Q_proxy_scale_p,5.288934634282039,5.423147707381452,0.13421307309941355,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,460,M1_Q_proxy_scale_p,5.500341011927678,5.4619377621134175,0.038403249814260576,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,461,M1_Q_proxy_scale_p,5.305441599625808,5.49121243181355,0.18577083218774249,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,462,M1_Q_proxy_scale_p,5.101687339635996,5.32114046398759,0.21945312435159448,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,463,M1_Q_proxy_scale_p,5.435612165010893,5.295436154086636,0.14017601092425647,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,464,M1_Q_proxy_scale_p,5.392031669616699,5.442250637719388,0.05021896810268878,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,465,M1_Q_proxy_scale_p,6.246409948055561,5.633127942404471,0.6132820056510901,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,466,M1_Q_proxy_scale_p,4.991350669127244,5.409761040984305,0.4184103718570613,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,467,M1_Q_proxy_scale_p,5.219642088963435,5.195554117026915,0.024087971936520347,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,468,M1_Q_proxy_scale_p,5.8366319583012505,5.541906040635039,0.29472591766621115,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,469,M1_Q_proxy_scale_p,5.090020106388972,5.479831371989845,0.38981126560087276,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,470,M1_Q_proxy_scale_p,5.082184608166035,5.290438330666238,0.2082537225002037,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,471,M1_Q_proxy_scale_p,5.141508432535025,5.524145063170128,0.382636630635103,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,472,M1_Q_proxy_scale_p,5.559896487456101,5.1839945508204,0.37590193663570126,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,473,M1_Q_proxy_scale_p,5.452413852398212,5.327387549576453,0.12502630282175975,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,474,M1_Q_proxy_scale_p,5.464592860295222,5.434003690881111,0.03058916941411116,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,475,M1_Q_proxy_scale_p,5.070542518909161,5.178775261335785,0.10823274242662428,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,476,M1_Q_proxy_scale_p,5.3017718975360575,5.298849543226354,0.0029223543097032234,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,477,M1_Q_proxy_scale_p,4.841120279752291,5.266377854882267,0.42525757512997586,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,478,M1_Q_proxy_scale_p,5.035210719475379,5.258300716926314,0.22308999745093505,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,479,M1_Q_proxy_scale_p,4.991526310260479,5.213904482418211,0.2223781721577316,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,480,M1_Q_proxy_scale_p,6.170672178268433,5.536098105480348,0.6345740727880846,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,481,M1_Q_proxy_scale_p,5.745120635399451,5.407218490414303,0.33790214498514803,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,482,M1_Q_proxy_scale_p,5.4759024656735935,5.256886278078203,0.21901618759539065,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,483,M1_Q_proxy_scale_p,5.1057652326730585,5.291636957556839,0.18587172488378023,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,484,M1_Q_proxy_scale_p,5.455598702797523,5.216312245815447,0.23928645698207518,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,485,M1_Q_proxy_scale_p,5.068595409393311,5.345678301997918,0.2770828926046063,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,486,M1_Q_proxy_scale_p,5.178144821753869,5.2345469499157,0.05640212816183077,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,487,M1_Q_proxy_scale_p,6.174967270631057,5.609068637728051,0.5658986329030053,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,488,M1_Q_proxy_scale_p,5.847340822219849,5.520636543341853,0.3267042788779957,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,489,M1_Q_proxy_scale_p,5.207778472166795,5.116899432847676,0.09087903931911878,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,490,M1_Q_proxy_scale_p,5.490812044877273,5.581963535899362,0.09115149102208964,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,491,M1_Q_proxy_scale_p,5.529909739127526,5.3675676524908615,0.16234208663666472,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,492,M1_Q_proxy_scale_p,5.235699919553904,4.982915988970829,0.2527839305830746,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,493,M1_Q_proxy_scale_p,5.376889632298396,5.27404735423841,0.10284227805998647,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,494,M1_Q_proxy_scale_p,5.393037410882803,5.362071357490587,0.030966053392216253,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,495,M1_Q_proxy_scale_p,4.911649593940148,5.209000271278585,0.2973506773384367,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,496,M1_Q_proxy_scale_p,5.179699375079228,5.254890446577505,0.07519107149827686,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,497,M1_Q_proxy_scale_p,4.952001645014836,5.049370630926981,0.09736898591214427,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,498,M1_Q_proxy_scale_p,5.3830383374140816,5.377538445060908,0.005499892353173941,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,499,M1_Q_proxy_scale_p,5.063532792604887,5.336965215531818,0.2734324229269314,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,500,M1_Q_proxy_scale_p,5.382334030591524,5.116922027813169,0.26541200277835486,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,501,M1_Q_proxy_scale_p,5.51168416096614,5.105850189694835,0.4058339712713046,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,502,M1_Q_proxy_scale_p,5.310084141217745,5.101971136912384,0.2081130043053605,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,503,M1_Q_proxy_scale_p,5.27580294242272,5.381401008787165,0.10559806636444513,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,504,M1_Q_proxy_scale_p,5.0050808282998895,5.33618813352034,0.33110730522045007,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,505,M1_Q_proxy_scale_p,5.226062151101919,5.1197225095480015,0.10633964155391773,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,506,M1_Q_proxy_scale_p,5.218978533378015,5.360004122950932,0.14102558957291667,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,507,M1_Q_proxy_scale_p,4.94292347247784,5.348790595411959,0.40586712293411864,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,508,M1_Q_proxy_scale_p,5.213699120741624,5.378040341651834,0.16434122091021042,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,509,M1_Q_proxy_scale_p,5.799065553225004,5.523369047897427,0.27569650532757706,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,510,M1_Q_proxy_scale_p,5.8304275549375095,5.597736245557101,0.23269130938040838,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,511,M1_Q_proxy_scale_p,5.1176449335538425,5.395383146342529,0.2777382127886865,A4_A5_train_1m,A4_A5_train_1m,0.0
train,1m,512,M1_Q_proxy_scale_p,6.006154610560491,5.567750884597497,0.4384037259629938,A4_A5_train_1m,A4_A5_train_1m,0.0
A6_A7,1m,1,M1_Q_proxy_scale_p,5.373965153327355,5.42986741394151,0.05590226061415482,A6_A7_test_1m,A6_A7_test_1m,9.336461025681805
A6_A7,1m,2,M1_Q_proxy_scale_p,4.87088759128864,5.293674843785419,0.4227872524967786,A6_A7_test_1m,A6_A7_test_1m,9.474291101821734
A6_A7,1m,3,M1_Q_proxy_scale_p,5.0853205277369575,5.355091681390116,0.2697711536531582,A6_A7_test_1m,A6_A7_test_1m,8.411037715758837
A6_A7,1m,4,M1_Q_proxy_scale_p,5.274973685924824,5.333571831430256,0.05859814550543252,A6_A7_test_1m,A6_A7_test_1m,9.833427384503441
A6_A7,1m,5,M1_Q_proxy_scale_p,5.359663541500385,5.380230598904377,0.020567057403991562,A6_A7_test_1m,A6_A7_test_1m,7.550217520360392
A6_A7,1m,6,M1_Q_proxy_scale_p,4.832554211983314,5.305637520347995,0.47308330836468127,A6_A7_test_1m,A6_A7_test_1m,8.882909842781219
A6_A7,1m,7,M1_Q_proxy_scale_p,6.122660013345572,5.625098649731831,0.49756136361374104,A6_A7_test_1m,A6_A7_test_1m,7.370784841782823
A6_A7,1m,8,M1_Q_proxy_scale_p,5.555017544673039,5.304178609660026,0.2508389350130136,A6_A7_test_1m,A6_A7_test_1m,7.50805760957028
A6_A7,1m,9,M1_Q_proxy_scale_p,5.278190264335046,5.379327056763717,0.10113679242867146,A6_A7_test_1m,A6_A7_test_1m,8.740921570209458
A6_A7,1m,10,M1_Q_proxy_scale_p,5.622174207980816,5.521923165280469,0.10025104270034735,A6_A7_test_1m,A6_A7_test_1m,8.564302665730851
A6_A7,1m,11,M1_Q_proxy_scale_p,5.316068282494178,5.374712678538255,0.058644396044076785,A6_A7_test_1m,A6_A7_test_1m,10.425487859883967
A6_A7,1m,12,M1_Q_proxy_scale_p,5.243096773441021,5.417355403480281,0.1742586300392599,A6_A7_test_1m,A6_A7_test_1m,7.560122622870206
A6_A7,1m,13,M1_Q_proxy_scale_p,5.3679552261645975,5.514936554815212,0.14698132865061453,A6_A7_test_1m,A6_A7_test_1m,7.2305417503334395
A6_A7,1m,14,M1_Q_proxy_scale_p,5.620352524977464,5.420758758386177,0.19959376659128658,A6_A7_test_1m,A6_A7_test_1m,7.945068236547537
A6_A7,1m,15,M1_Q_proxy_scale_p,5.108994245529175,5.302494770603297,0.1935005250741222,A6_A7_test_1m,A6_A7_test_1m,8.967039540505205
A6_A7,1m,16,M1_Q_proxy_scale_p,5.430535133068378,5.430251049844965,0.000284083223413667,A6_A7_test_1m,A6_A7_test_1m,7.179073193163715
A6_A7,1m,17,M1_Q_proxy_scale_p,5.153882228411161,5.328911317855916,0.17502908944475504,A6_A7_test_1m,A6_A7_test_1m,8.995116924960659
A6_A7,1m,18,M1_Q_proxy_scale_p,5.012001450245197,5.174154590697835,0.16215314045263796,A6_A7_test_1m,A6_A7_test_1m,8.99654755895355
A6_A7,1m,19,M1_Q_proxy_scale_p,5.573129892349243,5.488565091941188,0.08456480040805481,A6_A7_test_1m,A6_A7_test_1m,9.19580498912462
A6_A7,1m,20,M1_Q_proxy_scale_p,5.411105082585261,5.508395319251221,0.09729023666595982,A6_A7_test_1m,A6_A7_test_1m,8.942083426140004
A6_A7,1m,21,M1_Q_proxy_scale_p,5.185511203912588,5.4196458193196975,0.23413461540710934,A6_A7_test_1m,A6_A7_test_1m,8.353578361395556
A6_A7,1m,22,M1_Q_proxy_scale_p,5.426152119269738,5.380218818535621,0.04593330073411739,A6_A7_test_1m,A6_A7_test_1m,9.580874749974795
A6_A7,1m,23,M1_Q_proxy_scale_p,5.119761852117685,5.058106307379303,0.06165554473838242,A6_A7_test_1m,A6_A7_test_1m,7.328984826724789
A6_A7,1m,24,M1_Q_proxy_scale_p,5.380604853996863,5.459844128276154,0.07923927427929023,A6_A7_test_1m,A6_A7_test_1m,9.496931469616547
A6_A7,1m,25,M1_Q_proxy_scale_p,4.985298065038828,5.210186172732778,0.22488810769394973,A6_A7_test_1m,A6_A7_test_1m,8.902150436709764
A6_A7,1m,26,M1_Q_proxy_scale_p,6.030289613283598,5.468671959828098,0.5616176534554995,A6_A7_test_1m,A6_A7_test_1m,9.515791163548597
A6_A7,1m,27,M1_Q_proxy_scale_p,5.3554720145005446,5.087967126327252,0.2675048881732929,A6_A7_test_1m,A6_A7_test_1m,10.50250297112377
A6_A7,1m,28,M1_Q_proxy_scale_p,4.822077512741089,5.353957346647722,0.5318798339066335,A6_A7_test_1m,A6_A7_test_1m,7.914677722733117
A6_A7,1m,29,M1_Q_proxy_scale_p,5.511135798234206,5.548867182804236,0.03773138457003,A6_A7_test_1m,A6_A7_test_1m,7.4167444686610144
A6_A7,1m,30,M1_Q_proxy_scale_p,5.3289276269766,5.291884467638464,0.03704315933813529,A6_A7_test_1m,A6_A7_test_1m,8.074265535429719
A6_A7,1m,31,M1_Q_proxy_scale_p,5.541824230780969,5.43367442894756,0.10814980183340861,A6_A7_test_1m,A6_A7_test_1m,8.980270387340893
A6_A7,1m,32,M1_Q_proxy_scale_p,4.942216506371131,5.159454334798079,0.21723782842694828,A6_A7_test_1m,A6_A7_test_1m,8.261604299084512
A6_A7,1m,33,M1_Q_proxy_scale_p,4.850861732776348,5.200773674473933,0.34991194169758444,A6_A7_test_1m,A6_A7_test_1m,9.35720848434709
A6_A7,1m,34,M1_Q_proxy_scale_p,5.470191625448374,5.274471344872596,0.1957202805757774,A6_A7_test_1m,A6_A7_test_1m,9.892843308878543
A6_A7,1m,35,M1_Q_proxy_scale_p,4.842583014414861,5.202912814732065,0.36032980031720463,A6_A7_test_1m,A6_A7_test_1m,8.593084948204348
A6_A7,1m,36,M1_Q_proxy_scale_p,4.996479859718909,5.344353081538626,0.34787322181971714,A6_A7_test_1m,A6_A7_test_1m,9.876832917320018
A6_A7,1m,37,M1_Q_proxy_scale_p,5.3476937183967,5.414153611714098,0.06645989331739788,A6_A7_test_1m,A6_A7_test_1m,9.145782987219693
A6_A7,1m,38,M1_Q_proxy_scale_p,5.533937160785381,5.487384517223801,0.046552643561580176,A6_A7_test_1m,A6_A7_test_1m,8.627963509441566
A6_A7,1m,39,M1_Q_proxy_scale_p,5.247154749356783,5.330106273254146,0.08295152389736327,A6_A7_test_1m,A6_A7_test_1m,8.31797058976047
A6_A7,1m,40,M1_Q_proxy_scale_p,4.861885676017175,5.324166789666308,0.4622811136491336,A6_A7_test_1m,A6_A7_test_1m,6.828263225875634
A6_A7,1m,41,M1_Q_proxy_scale_p,4.824003237944383,5.367266793256048,0.5432635553116656,A6_A7_test_1m,A6_A7_test_1m,6.3096746460801105
A6_A7,1m,42,M1_Q_proxy_scale_p,5.514141229482798,5.172892057618678,0.34124917186411974,A6_A7_test_1m,A6_A7_test_1m,10.143979289826762
A6_A7,1m,43,M1_Q_proxy_scale_p,5.512701438023494,5.396602533732172,0.11609890429132186,A6_A7_test_1m,A6_A7_test_1m,9.248113166266858
A6_A7,1m,44,M1_Q_proxy_scale_p,5.065673901484563,5.405915601459243,0.3402416999746798,A6_A7_test_1m,A6_A7_test_1m,10.378981060649581
A6_A7,1m,45,M1_Q_proxy_scale_p,4.894003648024339,5.109448557394902,0.2154449093705635,A6_A7_test_1m,A6_A7_test_1m,9.572404275148415
A6_A7,1m,46,M1_Q_proxy_scale_p,5.1635107810680685,5.255777636975803,0.09226685590773442,A6_A7_test_1m,A6_A7_test_1m,8.081747427408661
A6_A7,1m,47,M1_Q_proxy_scale_p,5.117653076465313,5.334233027576944,0.21657995111163064,A6_A7_test_1m,A6_A7_test_1m,8.268480017544878
A6_A7,1m,48,M1_Q_proxy_scale_p,5.232946267494788,5.458423366662616,0.22547709916782743,A6_A7_test_1m,A6_A7_test_1m,8.93978760230291
A6_A7,1m,49,M1_Q_proxy_scale_p,5.485732243611262,5.322473806892514,0.16325843671874818,A6_A7_test_1m,A6_A7_test_1m,7.703630797309201
A6_A7,1m,50,M1_Q_proxy_scale_p,4.918953253672673,5.206136817736046,0.28718356406337264,A6_A7_test_1m,A6_A7_test_1m,7.3870863127249216
A6_A7,1m,51,M1_Q_proxy_scale_p,5.210708599824172,5.25648015891316,0.04577155908898778,A6_A7_test_1m,A6_A7_test_1m,7.873024312476952
