run_id,N_params_B,D_tokens_B,val_loss,L_hat,epsilon_N,epsilon_D
662,1.416184,73.4,2.3769,2.376985563607417,-0.04498051504988854,-0.0438837360561936
663,1.416184,75.497,2.374,2.3740587808059384,-0.04503596784613522,-0.043592797881129984
664,1.416184,77.595,2.3712,2.3712329145178836,-0.0450896385009693,-0.04331120987423425
665,1.416184,79.692,2.3684,2.368504463028269,-0.045141580514697605,-0.04303869134124594
666,1.416184,81.789,2.3659,2.3658663882918827,-0.04519191592827197,-0.0427746019831322
667,1.416184,83.886,2.3633,2.3633134920238557,-0.04524073309700886,-0.042518478235631686
668,1.416184,85.983,2.361,2.3608409955094696,-0.045288113481839254,-0.042269892706507994
669,1.416184,88.08,2.3581,2.3584444964741245,-0.04533413233894362,-0.0420284505573168
670,1.416184,90.178,2.3562,2.356118839325848,-0.045378880357241864,-0.041793675980332644
671,1.416184,92.275,2.354,2.353862481474164,-0.045422379496975196,-0.04156545375913828
672,1.416184,94.372,2.3514,2.3516708156527644,-0.0454647113896906,-0.041343355606345056
673,1.416184,96.469,2.3495,2.3495406101865406,-0.04550593186330264,-0.04112708861568514
674,1.416184,98.566,2.3474,2.347468860674257,-0.04554609294646893,-0.04091637981404057
675,1.416184,100.663,2.3453,2.3454527695691607,-0.045585243200975276,-0.040710974417553704
676,1.416184,102.76,2.3434,2.343489727976341,-0.045623428018836454,-0.04051063427286111
677,1.416184,104.858,2.3414,2.3415763991085377,-0.04566070744388952,-0.040315044354471606
678,1.416184,106.955,2.3399,2.339712327356423,-0.045697085777213896,-0.04012418209637788
679,1.416184,109.052,2.338,2.3378944549686453,-0.045732618378037576,-0.03993775705131937
680,1.416184,111.149,2.3362,2.3361207810132623,-0.04576734036449815,-0.03975558496877042
681,1.416184,113.246,2.3345,2.334389426910273,-0.04580128477480498,-0.0395774925107391
682,1.416184,115.343,2.3326,2.332698626847554,-0.045834482726001324,-0.03940331641880766
683,1.416184,117.441,2.331,2.3310459403832975,-0.04586697888057518,-0.03923282236714173
684,1.416184,119.538,2.3295,2.329431376913306,-0.0458987699645768,-0.03906602753281849
685,1.416184,121.635,2.3277,2.3278526631804155,-0.04592989780166545,-0.03890271248417852
686,1.416184,123.732,2.3264,2.3263084053935934,-0.04596038713926304,-0.038742747381605804
687,1.416184,125.829,2.3248,2.324797286413045,-0.045990261405619674,-0.03858600930664021
688,1.416184,127.926,2.3233,2.323318060340185,-0.04601954280059101,-0.038432381785705454
689,1.416184,130.023,2.3219,2.3218695475710214,-0.04604825237880459,-0.03828175435376951
690,1.416184,132.121,2.3205,2.320449960514109,-0.04607642342501663,-0.03813395237930986
691,1.416184,134.218,2.319,2.31905959180974,-0.04610404807828801,-0.03798901710546389
692,1.416184,136.315,2.3178,2.3176967514430364,-0.04613115794835639,-0.03784678268884726
693,1.416184,138.412,2.3162,2.3163604832946856,-0.04615777021249123,-0.037707159007342374
694,1.416184,140.509,2.3151,2.315049878302986,-0.046183901227901815,-0.03757006024135238
695,1.416184,142.606,2.3138,2.3137640714863035,-0.04620956658235677,-0.03743540460822129
696,1.416184,144.703,2.3125,2.3125022391945618,-0.04623478114099058,-0.03730311411665935
697,1.416184,146.801,2.3113,2.311263011306921,-0.04625957080356407,-0.037173052881198994
698,1.416184,148.898,2.3099,2.3100468204589233,-0.046283925490293934,-0.03704527378634664
699,1.416184,150.995,2.3089,2.3088523563737313,-0.04630787006456143,-0.036919646384094985
700,1.416184,153.092,2.3077,2.307678937158266,-0.046331416903632516,-0.0367961057359844
701,1.416184,155.189,2.3065,2.3065259112898624,-0.04635457784968919,-0.03667458971092229
702,1.416184,157.286,2.3055,2.3053926558748348,-0.04637736423977576,-0.036555038828067175
703,1.416184,159.384,2.3042,2.304278048237333,-0.04639979754135948,-0.03643734045638568
704,1.416184,161.481,2.303,2.3031825803158013,-0.046421866781638794,-0.03632155216568631
705,1.416184,163.578,2.3019,2.3021051700357456,-0.046443592720636244,-0.03620756503660908
706,1.416184,165.675,2.3011,2.3010452939029173,-0.04646498493554737,-0.036095328821520396
707,1.416184,167.772,2.2999,2.300002449981912,-0.0464860526205318,-0.03598479528241953
708,1.416184,169.869,2.2991,2.29897615675198,-0.04650680460656288,-0.03587591808679587
709,1.416184,171.966,2.2978,2.2979659520368347,-0.04652724938001927,-0.035768652710086425
710,1.416184,174.064,2.2971,2.296970921388808,-0.046547404636958056,-0.03566290630830674
711,1.416184,176.161,2.296,2.2959915867644707,-0.04656725901503888,-0.035558738495016305
712,1.416184,178.258,2.295,2.2950270602945064,-0.04658682974460924,-0.03545605886961858
713,1.416184,180.355,2.294,2.294076947778941,-0.04660612409741799,-0.03535482928021716
714,1.416184,182.452,2.2932,2.2931408699402542,-0.046625149077734976,-0.03525501297826871
715,1.416184,184.549,2.2922,2.292218461694665,-0.04664391143511052,-0.035156574551639175
716,1.416184,186.647,2.2914,2.2913089410700325,-0.046662426441403795,-0.03505943387512039
717,1.416184,188.744,2.2904,2.2904128362587093,-0.04668068272436738,-0.03496365061425037
718,1.416184,190.841,2.2895,2.2895293841446676,-0.04669869522428258,-0.034869146383474506
719,1.416184,192.938,2.2886,2.288658269961319,-0.04671646978516293,-0.03477589052164053
720,1.416184,195.035,2.2878,2.2877991900857904,-0.046734012049895815,-0.03468385342282292
721,1.416184,197.132,2.287,2.2869518515296114,-0.04675132746922497,-0.03459300648919537
722,1.416184,199.229,2.286,2.2861159714578116,-0.04676842131024161,-0.03450332208648127
723,1.416184,201.327,2.2852,2.2852908860869054,-0.0467853066618957,-0.034414731542305774
724,1.416184,203.424,2.2845,2.2844771179926457,-0.04680197235293797,-0.03432729346765136
725,1.416184,205.521,2.2837,2.2836740162583027,-0.04681843124545053,-0.034240940380426084
726,1.416184,207.618,2.2829,2.2828813343637013,-0.046834687947988354,-0.034155648101424185
727,1.416184,209.715,2.2821,2.282098833903078,-0.046850746921573545,-0.03407139322548455
728,1.416184,211.812,2.2814,2.2813262842400146,-0.04686661248582824,-0.033988153089313924
729,1.416184,213.91,2.2805,2.280563100697898,-0.0468822962559081,-0.033905866752934194
730,1.416184,216.007,2.2797,2.279809794664546,-0.04689778733622086,-0.033824591381068164
731,1.416184,218.104,2.2791,2.2790657908490948,-0.04691309717626781,-0.03374426690285863
732,1.416184,220.201,2.2782,2.2783308865874146,-0.04692822958536888,-0.03366487333235952
733,1.416184,222.298,2.2776,2.2776048855073245,-0.04694318825778063,-0.03358639128731555
734,1.416184,224.395,2.2767,2.276887597276085,-0.04695797677721147,-0.033508801965472075
735,1.416184,226.492,2.2763,2.2761788373602703,-0.046972598621119854,-0.033432087122024966
736,1.416184,228.59,2.2755,2.275478094755237,-0.04698706402124777,-0.033356193075202524
737,1.416184,230.687,2.2748,2.2747858637941833,-0.04700136246621448,-0.033281174973926644
738,1.416184,232.784,2.2742,2.274101640034871,-0.04701550407200434,-0.03320697974375886
739,1.416184,234.881,2.2736,2.2734252599658364,-0.04702949193008347,-0.033133591165038896
740,1.416184,236.978,2.2728,2.27275656483654,-0.047043329044305686,-0.03306099347777256
741,1.416184,239.075,2.2719,2.2720954004780674,-0.04705701833413984,-0.03298917136469917
742,1.416184,241.172,2.2713,2.2714416171320937,-0.04707056263775125,-0.032918109935124285
743,1.416184,243.27,2.2707,2.2707947626706377,-0.047083971072518674,-0.03284776135388523
744,1.416184,245.367,2.2702,2.2701553122581384,-0.04709723354163779,-0.03277817859479061
745,1.416184,247.464,2.2696,2.269522818386294,-0.04711035908122461,-0.032709314249030196
746,1.416184,249.561,2.2688,2.2688971473805473,-0.04712335023235787,-0.03264115498460154
747,1.416184,251.658,2.2683,2.268278169230775,-0.04713620946829002,-0.032573687825359125
748,1.416184,253.755,2.2676,2.2676657574612955,-0.0471489391968014,-0.032506900138662816
749,1.416184,255.853,2.267,2.267059501555162,-0.04716154774229233,-0.0324407482497839
750,1.416184,257.95,2.2663,2.266459859628026,-0.04717402536957294,-0.032375283235287634
751,1.416184,260.047,2.2658,2.265866424588883,-0.047186380343055896,-0.032310461735176065
752,1.416184,262.144,2.2652,2.2652790829099145,-0.04719861483021654,-0.03224627237759122
753,1.416184,264.241,2.2646,2.2646977240268225,-0.047210730943422326,-0.03218270407980382
754,1.416184,266.338,2.2642,2.2641222402386827,-0.04722273074175534,-0.03211974603865094
755,1.416184,268.435,2.2635,2.2635525266119365,-0.04723461623276094,-0.03205738772136211
756,1.416184,270.533,2.2632,2.2629882132469907,-0.04724639496190862,-0.03199558953994038
757,1.416184,272.63,2.2625,2.262429738387198,-0.04725805761085385,-0.03193440038393389
758,1.416184,274.727,2.2619,2.261876734544474,-0.04726961168321303,-0.03187378088493189
759,1.416184,276.824,2.2613,2.2613291069718024,-0.047281058996488844,-0.03181372150724013
760,1.416184,278.921,2.2609,2.260786763264908,-0.04729240132439818,-0.0317542129448903
761,1.416184,281.018,2.2602,2.2602496132872316,-0.04730364039824486,-0.03169524611443844
762,1.416184,283.116,2.2597,2.259717316585271,-0.04731478319543897,-0.03163678440826344
763,1.416184,285.213,2.2594,2.259190294743363,-0.047325820744709236,-0.031578874894961646
764,1.416184,287.31,2.2587,2.2586682090809234,-0.04733675999305685,-0.03152148112645509
765,1.416184,289.407,2.2583,2.2581509778398026,-0.047347602514820064,-0.03146459484283393
766,1.416184,291.504,2.2576,2.2576385211959336,-0.04735834984804112,-0.03140820797461853
767,1.416184,293.601,2.2571,2.257130761200055,-0.047369003495555485,-0.03135231263704509
768,1.416184,295.698,2.2568,2.256627621720664,-0.0473795649260408,-0.031296901124561766
769,1.416184,297.796,2.2561,2.2561287916968857,-0.04739004054675253,-0.031241939820915804
770,1.416184,299.893,2.2558,2.2556346739706146,-0.047400421775305665,-0.03118747375437643
778,2.782831,0.134,4.1162,4.116626220858013,-0.02064294101050126,-0.14799958565966717
779,2.782831,0.268,3.7324,3.732757831579071,-0.022765814465790263,-0.13443749400466046
780,2.782831,0.537,3.4164,3.415810344957527,-0.024878217364995816,-0.12094229406235982
781,2.782831,1.074,3.1558,3.1555234116942454,-0.026930325385806003,-0.10783229120521191
782,2.782831,2.097,2.9476,2.9478926203888434,-0.028827126080408404,-0.0957144775845333
783,2.782831,4.194,2.7702,2.770118021229625,-0.030677130572845896,-0.08389562402729393
784,2.782831,6.291,2.6811,2.6810376473761743,-0.0316964113960207,-0.07738389347093562
785,2.782831,8.389,2.6238,2.623669270597195,-0.03238947575892897,-0.07295621437910714
786,2.782831,10.486,2.5824,2.582267412589397,-0.032908780796734295,-0.0696386061146693
787,2.782831,12.583,2.5504,2.550306514983886,-0.033321199526477954,-0.0670038467986631
788,2.782831,14.68,2.5246,2.524527194223267,-0.03366146042471159,-0.06483007168410673
789,2.782831,16.777,2.503,2.5030774218432468,-0.03394991760857186,-0.06298724739502277
790,2.782831,18.874,2.4846,2.484811270009949,-0.03419948760901847,-0.06139285597618236
791,2.782831,20.972,2.469,2.4689669457803136,-0.034418959064920616,-0.05999075073378698
792,2.782831,23.069,2.455,2.45503793410704,-0.034614239991515174,-0.05874318799360022
793,2.782831,25.166,2.4427,2.442642013907716,-0.03478990034381078,-0.05762097235137794
794,2.782831,27.263,2.4313,2.4315023040025685,-0.03494928715451669,-0.05660272110799496
795,2.782831,29.36,2.4212,2.4214086032844757,-0.035094974108948865,-0.055671992135891024
796,2.782831,31.457,2.4123,2.412197864347813,-0.035228980796080174,-0.05481588318190194
797,2.782831,33.554,2.4037,2.4037412710475548,-0.035352919743488274,-0.05402409252655883
798,2.782831,35.652,2.396,2.3959318416792534,-0.035468150955368864,-0.05328793170964886
799,2.782831,37.749,2.3887,2.3886928330237764,-0.03557563830083667,-0.052601243001306065
800,2.782831,39.846,2.3819,2.38195104274116,-0.03567633033366638,-0.05195796651454077
801,2.782831,41.943,2.3757,2.3756487247124505,-0.03577097546260364,-0.051353320999684905
802,2.782831,44.04,2.3697,2.369737314610431,-0.03586020767598232,-0.05078325618804688
803,2.782831,46.137,2.3642,2.3641756127031948,-0.035944568492646586,-0.05024431255726116
804,2.782831,48.234,2.3589,2.3589283907760565,-0.0360245239201592,-0.0497335129928596
805,2.782831,50.332,2.3539,2.3539630071129025,-0.03610051304233553,-0.04924805238418725
806,2.782831,52.429,2.3492,2.3492578871494056,-0.0361728155534975,-0.04878614388897162
807,2.782831,54.526,2.3448,2.344787667047267,-0.036241777212376335,-0.04834557860889529
808,2.782831,56.623,2.3405,2.34053223940095,-0.0363076700285935,-0.04792461879580925
809,2.782831,58.72,2.3366,2.33647388352886,-0.03637073490892501,-0.04752172540377168
810,2.782831,60.817,2.3325,2.3325969086819436,-0.03643118616986981,-0.04713552926026085
811,2.782831,62.915,2.3288,2.3288856297597573,-0.03648924238852424,-0.04676463397369876
812,2.782831,65.012,2.3253,2.3253311200868807,-0.036545019978178266,-0.0464082958314988
813,2.782831,67.109,2.3221,2.3219204043417485,-0.036598701695610386,-0.046065347282116975
814,2.782831,69.206,2.3186,2.3186434374233413,-0.03665042708502449,-0.04573489683987457
815,2.782831,71.303,2.3156,2.3154911537877734,-0.03670032256458514,-0.04541613687550351
816,2.782831,73.4,2.3123,2.312455346394999,-0.03674850300220201,-0.04510833354916283
817,2.782831,75.497,2.3095,2.30952856359352,-0.03679507306340947,-0.04481081819943658
818,2.782831,77.595,2.3068,2.3067026973054654,-0.03684014950809299,-0.044522844899494235
819,2.782831,79.692,2.304,2.3039742458158505,-0.036883776975277366,-0.04424412847051618
820,2.782831,81.789,2.3014,2.3013361710794644,-0.03692605769959907,-0.043974015781009256
821,2.782831,83.886,2.2987,2.2987832748114374,-0.03696706565190462,-0.043712034264227664
822,2.782831,85.983,2.2964,2.2963107782970513,-0.037006869036461824,-0.04345774819352506
823,2.782831,88.08,2.2941,2.293914279261706,-0.03704553086735446,-0.043210755000025934
824,2.782831,90.178,2.2915,2.2915886221134296,-0.03708312714569255,-0.042970569146536707
825,2.782831,92.275,2.2893,2.2893322642617457,-0.03711967614576841,-0.042737073886754344
826,2.782831,94.372,2.2873,2.287140598440346,-0.03715524629198748,-0.04250983208767156
827,2.782831,96.469,2.2851,2.2850103929741223,-0.03718988434396022,-0.04228854502299287
828,2.782831,98.566,2.2829,2.2829386434618386,-0.037223633882070735,-0.04207293427708213
829,2.782831,100.663,2.2809,2.2809225523567425,-0.03725653558541505,-0.041862739969338675
830,2.782831,102.76,2.2789,2.2789595107639227,-0.037288627480252634,-0.041657719166951344
831,2.782831,104.858,2.2769,2.2770461818961194,-0.037319959917849185,-0.04145755019814141
832,2.782831,106.955,2.2751,2.2751821101440046,-0.03735053640786409,-0.041262210641260386
833,2.782831,109.052,2.2733,2.273364237756227,-0.03738040338108241,-0.041071403870731854
834,2.782831,111.149,2.2715,2.271590563800844,-0.037409590264042426,-0.04088494189352758
835,2.782831,113.246,2.2698,2.269859209697855,-0.037438124742003906,-0.04070264784087115
836,2.782831,115.343,2.2682,2.2681684096351358,-0.03746603289176605,-0.04052435511972332
837,2.782831,117.441,2.2666,2.2665157231708792,-0.03749335218401565,-0.04034982434657913
838,2.782831,119.538,2.2648,2.2649011597008877,-0.03752007979486285,-0.040179073562011225
839,2.782831,121.635,2.2634,2.2633224459679973,-0.037546250818499716,-0.04001187856487925
840,2.782831,123.732,2.2617,2.261778188181175,-0.03757188599815413,-0.03984810683595236
841,2.782831,125.829,2.2603,2.260267069200627,-0.03759700497229681,-0.03968763291380027
842,2.782831,127.926,2.2588,2.2587878431277666,-0.037621626350610705,-0.039530337909458986
843,2.782831,130.023,2.2572,2.257339330358603,-0.037645767783594505,-0.03937610906176493
844,2.782831,132.121,2.2559,2.255919743301691,-0.03766945720998115,-0.03922476788261467
845,2.782831,134.218,2.2545,2.254529374597322,-0.037692687971578424,-0.03907635690822858
846,2.782831,136.315,2.2532,2.253166534230618,-0.03771548660448763,-0.038930706611291124
847,2.782831,138.412,2.2518,2.2518302660822673,-0.03773786751134737,-0.03878772497976816
848,2.782831,140.509,2.2507,2.250519661090568,-0.03775984440779115,-0.03864732439059482
849,2.782831,142.606,2.2492,2.2492338542738852,-0.037781430364824536,-0.03850942133894632
850,2.782831,144.703,2.2479,2.2479720219821435,-0.0378026378480122,-0.038373936187890076
851,2.782831,146.801,2.2467,2.2467327940945028,-0.03782348860657627,-0.03824072999134651
852,2.782831,148.898,2.2455,2.245516603246505,-0.03784397412897952,-0.03810985712573067
853,2.782831,150.995,2.2443,2.244322139161313,-0.0378641152963945,-0.03798118419054448
854,2.782831,153.092,2.2432,2.243148719945848,-0.03788392248976973,-0.037854644866538126
855,2.782831,155.189,2.2421,2.241995694077444,-0.037903405641652094,-0.03773017569909965
856,2.782831,157.286,2.2408,2.2408624386624165,-0.03792257426126492,-0.03760771593804257
857,2.782831,159.384,2.2397,2.2397478310249146,-0.03794144638174198,-0.0374871503777184
858,2.782831,161.481,2.2387,2.238652363103383,-0.037960012746977044,-0.037368538151261455
859,2.782831,163.578,2.2375,2.2375749528233273,-0.03797829079746784,-0.037251767839110515
860,2.782831,165.675,2.2366,2.236515076690499,-0.037996288567481266,-0.03713678811391787
861,2.782831,167.772,2.2355,2.2354722327694936,-0.0380140137702248,-0.037023549699441355
862,2.782831,169.869,2.2343,2.2344459395395617,-0.03803147381447315,-0.03691200526432361
863,2.782831,171.966,2.2336,2.2334357348244165,-0.03804867582014193,-0.036802109322599565
864,2.782831,174.064,2.2326,2.2324407041763896,-0.038065634657385425,-0.03669376687548592
865,2.782831,176.161,2.2314,2.2314613695520524,-0.03808234074718201,-0.03658703911907936
866,2.782831,178.258,2.2305,2.230496843082088,-0.03809880856949827,-0.03648183354733175
867,2.782831,180.355,2.2296,2.229546730566523,-0.03811504422599012,-0.03637811117948494
868,2.782831,182.452,2.2286,2.228610652727836,-0.03813105359405845,-0.03627583446744614
869,2.782831,184.549,2.2277,2.2276882444822466,-0.03814684233753963,-0.036174967227490966
870,2.782831,186.647,2.2269,2.226778723857614,-0.03816242329288956,-0.03607542745322797
871,2.782831,188.744,2.2259,2.225882619046291,-0.03817778687533182,-0.035977276377518776
872,2.782831,190.841,2.2249,2.2249991669322493,-0.03819294564349034,-0.03588043376891636
873,2.782831,192.938,2.224,2.2241280527489007,-0.03820790450191254,-0.035784868294454986
874,2.782831,195.035,2.2232,2.223268972873372,-0.03822266818648881,-0.03569054969864322
875,2.782831,197.132,2.2224,2.222421634317193,-0.038237241271980034,-0.03559744875537417
876,2.782831,199.229,2.2217,2.2215857542453934,-0.03825162817913353,-0.03550553722246505
877,2.782831,201.327,2.2207,2.220760668874487,-0.038265839912647315,-0.035414744795808493
878,2.782831,203.424,2.22,2.2199469007802275,-0.03827986705879663,-0.035325131615493284
879,2.782831,205.521,2.2191,2.2191437990458844,-0.038293720432173585,-0.03523662859191394
880,2.782831,207.618,2.2184,2.218351117151283,-0.03830740390122807,-0.03514921101126967
881,2.782831,209.715,2.2178,2.21756861669066,-0.03832092121066886,-0.03506285495028625
882,2.782831,211.812,2.2168,2.2167960670275964,-0.03833427598660424,-0.03497753724337515
883,2.782831,213.91,2.216,2.2160328834854797,-0.038347477996714265,-0.0348931954891851
884,2.782831,216.007,2.2154,2.2152795774521277,-0.038360518060294856,-0.03480988833913972
885,2.782831,218.104,2.2146,2.2145355736366765,-0.03837340580621292,-0.03472755427870303
886,2.782831,220.201,2.214,2.2138006693749963,-0.03838614443252752,-0.03464617287690209
887,2.782831,222.298,2.2131,2.2130746682949063,-0.038398737040774206,-0.03456572431940958
888,2.782831,224.395,2.2123,2.2123573800636667,-0.0384111866397504,-0.03448618938436079
889,2.782831,226.492,2.2117,2.211648620147852,-0.03842349614911871,-0.034407549419333536
890,2.782831,228.59,2.211,2.210947877542819,-0.03843567417514072,-0.034329749442761216
891,2.782831,230.687,2.2103,2.210255646581765,-0.03844771186124013,-0.03425284603535946
892,2.782831,232.784,2.2096,2.2095714228224526,-0.03845961771668112,-0.034176784835234876
893,2.782831,234.881,2.209,2.208895042753418,-0.03847139433729131,-0.034101549258802474
894,2.782831,236.978,2.2083,2.2082263476241217,-0.03848304424538985,-0.0340271231920903
895,2.782831,239.075,2.2077,2.207565183265649,-0.038494569892493474,-0.03395349097345138
896,2.782831,241.172,2.207,2.2069113999196754,-0.038505973661900374,-0.033880637377056544
897,2.782831,243.27,2.2063,2.2062645454582195,-0.038517263224118636,-0.03380851339945085
898,2.782831,245.367,2.2056,2.20562509504572,-0.038528430071971584,-0.03373717338919171
899,2.782831,247.464,2.2051,2.204992601173876,-0.038539481807881866,-0.03366656877779164
900,2.782831,249.561,2.2043,2.204366930168129,-0.03855042056585981,-0.033596685932010505
901,2.782831,251.658,2.2038,2.203747952018357,-0.0385612484229988,-0.03352751158222514
902,2.782831,253.755,2.2031,2.2031355402488773,-0.03857196740144958,-0.03345903280981628
903,2.782831,255.853,2.2025,2.2025292843427438,-0.03858258450570992,-0.03339120486617192
904,2.782831,257.95,2.202,2.2019296424156076,-0.038593091533219444,-0.033324080153791694
905,2.782831,260.047,2.2014,2.201336207376465,-0.03860349543822401,-0.033257614245100625
906,2.782831,262.144,2.2008,2.2007488656974963,-0.038613798041205266,-0.03319179550985341
907,2.782831,264.241,2.2001,2.200167506814404,-0.038624001116394614,-0.03312661261327709
908,2.782831,266.338,2.1997,2.1995920230262644,-0.03863410639330182,-0.03306205450630495
909,2.782831,268.435,2.1991,2.1990223093995183,-0.03864411555818176,-0.032998110416206934
910,2.782831,270.533,2.1986,2.1984579960345725,-0.038654034961202115,-0.03293473977459388
911,2.782831,272.63,2.1979,2.19789952117478,-0.038663856750846,-0.03287199274130523
912,2.782831,274.727,2.1974,2.197346517332056,-0.038673587242231446,-0.032809828971868585
913,2.782831,276.824,2.1968,2.196798889759384,-0.03868322796210193,-0.0327482387126009
914,2.782831,278.921,2.1964,2.19625654605249,-0.03869278040044768,-0.03268721244461914
915,2.782831,281.018,2.1957,2.1957193960748134,-0.03870224601165716,-0.03262674087648411
916,2.782831,283.116,2.1952,2.195187099372853,-0.03871163066862619,-0.03256678648888378
917,2.782831,285.213,2.1947,2.1946600775309446,-0.038720926812073245,-0.032507397574696284
918,2.782831,287.31,2.1942,2.194137991868505,-0.03873014028943879,-0.03244853677723259
919,2.782831,289.407,2.1936,2.1936207606273843,-0.03873927242334736,-0.03239019564683439
920,2.782831,291.504,2.1931,2.1931083039835153,-0.038748324505953564,-0.03233236592850232
921,2.782831,293.601,2.1927,2.192600543987637,-0.03875729779985582,-0.03227503955605819
922,2.782831,295.698,2.192,2.1920974045082455,-0.0387661935389765,-0.032218208646522264
923,2.782831,297.796,2.1916,2.1915985744844675,-0.038775017117103426,-0.032161838741389975
924,2.782831,299.893,2.1911,2.1911044567581963,-0.03878376130236349,-0.032105976041873076
932,6.86104,0.134,4.0512,4.050588767365679,-0.015436789097647095,-0.1504124486571719
933,6.86104,0.268,3.6658,3.6667203780867363,-0.017052864160792353,-0.13685870665316657
934,6.86104,0.537,3.3494,3.3497728914651925,-0.018666365317611868,-0.12332655155627784
935,6.86104,1.074,3.0899,3.0894859582019105,-0.020238992948689048,-0.11013719564943879
936,6.86104,2.097,2.8818,2.881855166896509,-0.02169716411892387,-0.09790776628086933
937,6.86104,4.194,2.7039,2.70408056773729,-0.023123602628247242,-0.08594447325021068
938,6.86104,6.291,2.6151,2.61500019388384,-0.023911311620307983,-0.07933809419263915
939,6.86104,8.389,2.5577,2.5576318171048604,-0.024447648838643886,-0.07483992671870834
940,6.86104,10.486,2.5161,2.5162299590970623,-0.024849908609132138,-0.07146624360699878
941,6.86104,12.583,2.4841,2.4842690614915517,-0.025169610446937867,-0.06878495959572768
942,6.86104,14.68,2.4586,2.4584897407309327,-0.025433534859711105,-0.06657147119975859
943,6.86104,16.777,2.4371,2.437039968350912,-0.02565738983978732,-0.06469403820456114
944,6.86104,18.874,2.4187,2.4187738165176147,-0.025851149907495673,-0.063069006033539
945,6.86104,20.972,2.4032,2.402929492287979,-0.02602160601207878,-0.061639420170100975
946,6.86104,23.069,2.3889,2.389000480614705,-0.026173324380007416,-0.06036698446270796
947,6.86104,25.166,2.3764,2.376604560415381,-0.026309839493110155,-0.05922205582366252
948,6.86104,27.263,2.3654,2.3654648505102336,-0.02643374071258548,-0.05818291772850384
949,6.86104,29.36,2.3553,2.3553711497921412,-0.02654701978863939,-0.05723286571278949
950,6.86104,31.457,2.3462,2.346160410855478,-0.026651240142749978,-0.056358787631025344
951,6.86104,33.554,2.3377,2.33770381755522,-0.026747650430974792,-0.05555021122085058
952,6.86104,35.652,2.3299,2.3298943881869185,-0.026837304231536654,-0.05479830030395973
953,6.86104,37.749,2.3225,2.322655379531442,-0.026920947926306796,-0.05409679510470872
954,6.86104,39.846,2.3161,2.315913589248825,-0.02699931673331711,-0.053439529476642995
955,6.86104,41.943,2.3096,2.3096112712201156,-0.027072990724577698,-0.05282163845615546
956,6.86104,44.04,2.3038,2.3036998611180963,-0.02714246138504102,-0.05223900004396733
957,6.86104,46.137,2.2982,2.2981381592108603,-0.027208148593030335,-0.0516880927932126
958,6.86104,48.234,2.2929,2.292890937283722,-0.02727041374117703,-0.05116588576640595
959,6.86104,50.332,2.288,2.2879255536205676,-0.027329597514295707,-0.050669521698939346
960,6.86104,52.429,2.2832,2.283220433657071,-0.027385916664634104,-0.050197182727205046
961,6.86104,54.526,2.2788,2.2787502135549325,-0.02743963956697835,-0.04974661803829564
962,6.86104,56.623,2.2746,2.2744947859086153,-0.027490977297687482,-0.049316057371300126
963,6.86104,58.72,2.2704,2.2704364300365256,-0.0275401168233177,-0.04890393267005333
964,6.86104,60.817,2.2666,2.266559455189609,-0.027587224495680174,-0.04850884877069066
965,6.86104,62.915,2.2628,2.262848176267423,-0.027632470078599182,-0.04812938189338386
966,6.86104,65.012,2.2594,2.2592936665945462,-0.027675943790596926,-0.0477647753909934
967,6.86104,67.109,2.2558,2.255882950849414,-0.027717787618182235,-0.04741383844723066
968,6.86104,69.206,2.2528,2.252605983931007,-0.02775810992653272,-0.04707566222209618
969,6.86104,71.303,2.2494,2.2494537002954385,-0.027797008898164912,-0.04674942327580758
970,6.86104,73.4,2.2463,2.246417892902664,-0.027834573754364055,-0.046434373324879055
971,6.86104,75.497,2.2435,2.2434911101011856,-0.02787088580007886,-0.046129830478769965
972,6.86104,77.595,2.2406,2.240665243813131,-0.027906035806005956,-0.045835033459349445
973,6.86104,79.692,2.238,2.2379367923235156,-0.027940058333016247,-0.045549692410571475
974,6.86104,81.789,2.2352,2.23529871758713,-0.027973032879747537,-0.04527314059111258
975,6.86104,83.886,2.2327,2.232745821319103,-0.02800501692851934,-0.04500489590670242
976,6.86104,85.983,2.2301,2.230273324804717,-0.02803606348499786,-0.04474451380798748
977,6.86104,88.08,2.2278,2.2278768257693717,-0.028066221525298616,-0.044491583540758856
978,6.86104,90.178,2.2253,2.225551168621095,-0.028095550174145573,-0.044245609236184126
979,6.86104,92.275,2.2231,2.223294810769411,-0.02812406353860167,-0.04400647258076665
980,6.86104,94.372,2.2212,2.2211031449480116,-0.028151814860712315,-0.04377372704268153
981,6.86104,96.469,2.219,2.2189729394817874,-0.028178840494433845,-0.043547067727585466
982,6.86104,98.566,2.2169,2.216901189969504,-0.02820517432442825,-0.043326210450679685
983,6.86104,100.663,2.2148,2.214885098864408,-0.028230847981767098,-0.04311088992763867
984,6.86104,102.76,2.2129,2.212922057271588,-0.028255891036766113,-0.0429008581573395
985,6.86104,104.858,2.211,2.211008728403785,-0.028280342686961623,-0.042695786396825426
986,6.86104,106.955,2.209,2.20914465665167,-0.028304205582396814,-0.04249565242064259
987,6.86104,109.052,2.2074,2.207326784263892,-0.02832751587526013,-0.0423001530266403
988,6.86104,111.149,2.2056,2.2055531103085095,-0.028350296454378265,-0.04210909625018824
989,6.86104,113.246,2.2038,2.2038217562055205,-0.02837256885546925,-0.04192230147494469
