dataset,role,scale_label,total_scale_tokens,log10_scale,index,original_mixture_sum,p_train_the_pile_arxiv,tokens_train_the_pile_arxiv,p_train_the_pile_freelaw,tokens_train_the_pile_freelaw,p_train_the_pile_nih_exporter,tokens_train_the_pile_nih_exporter,p_train_the_pile_pubmed_central,tokens_train_the_pile_pubmed_central,p_train_the_pile_wikipedia_en,tokens_train_the_pile_wikipedia_en,p_train_the_pile_dm_mathematics,tokens_train_the_pile_dm_mathematics,p_train_the_pile_github,tokens_train_the_pile_github,p_train_the_pile_philpapers,tokens_train_the_pile_philpapers,p_train_the_pile_stackexchange,tokens_train_the_pile_stackexchange,p_train_the_pile_enron_emails,tokens_train_the_pile_enron_emails,p_train_the_pile_gutenberg_pg_19,tokens_train_the_pile_gutenberg_pg_19,p_train_the_pile_pile_cc,tokens_train_the_pile_pile_cc,p_train_the_pile_ubuntu_irc,tokens_train_the_pile_ubuntu_irc,p_train_the_pile_europarl,tokens_train_the_pile_europarl,p_train_the_pile_hackernews,tokens_train_the_pile_hackernews,p_train_the_pile_pubmed_abstracts,tokens_train_the_pile_pubmed_abstracts,p_train_the_pile_uspto_backgrounds,tokens_train_the_pile_uspto_backgrounds
A6_A7_validation_1m,validation,1M,1000000,6.0,24,1.0,0.0,0.0,0.011,11000.0,0.008,8000.0,0.006,6000.0,0.36,360000.0,0.0,0.0,0.533,533000.0,0.004,4000.0,0.0,0.0,0.0,0.0,0.003,3000.0,0.0,0.0,0.02,20000.0,0.0,0.0,0.0,0.0,0.055,55000.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,25,1.0,0.025,25000.0,0.064,64000.0,0.002,2000.0,0.001,1000.0,0.007,7000.0,0.038,38000.0,0.011,11000.0,0.051,51000.0,0.002,2000.0,0.0,0.0,0.015,15000.0,0.106,106000.0,0.005,5000.0,0.007,7000.0,0.0,0.0,0.086,86000.0,0.58,580000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,26,1.0,0.961,961000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1000.0,0.001,1000.0,0.03,30000.0,0.007,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,27,1.0,0.0,0.0,0.181,181000.0,0.006,6000.0,0.0,0.0,0.002,2000.0,0.0,0.0,0.009,9000.0,0.0,0.0,0.08,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,158000.0,0.086,86000.0,0.0,0.0,0.017,17000.0,0.461,461000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,28,0.9990000000000002,0.006006006006006005,6006.006006006005,0.20720720720720714,207207.20720720713,0.0,0.0,0.10310310310310307,103103.10310310307,0.08708708708708707,87087.08708708707,0.016016016016016012,16016.016016016012,0.22022022022022017,220220.22022022016,0.0010010010010010008,1001.0010010010008,0.03403403403403403,34034.03403403403,0.0010010010010010008,1001.0010010010008,0.20320320320320318,203203.2032032032,0.01201201201201201,12012.01201201201,0.05705705705705705,57057.05705705705,0.0,0.0,0.0,0.0,0.005005005005005004,5005.005005005004,0.047047047047047034,47047.04704704703
A6_A7_validation_1m,validation,1M,1000000,6.0,29,1.0,0.0,0.0,0.001,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,24000.0,0.717,717000.0,0.003,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249,249000.0,0.0,0.0,0.0,0.0,0.002,2000.0,0.0,0.0,0.004,4000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,30,0.998,0.003006012024048096,3006.012024048096,0.0,0.0,0.0,0.0,0.0,0.0,0.008016032064128256,8016.032064128256,0.0,0.0,0.02004008016032064,20040.080160320642,0.0,0.0,0.16733466933867736,167334.66933867737,0.0,0.0,0.10521042084168336,105210.42084168336,0.026052104208416832,26052.104208416833,0.0,0.0,0.0,0.0,0.025050100200400802,25050.1002004008,0.4498997995991984,449899.7995991984,0.19539078156312625,195390.78156312625
A6_A7_validation_1m,validation,1M,1000000,6.0,31,1.0,0.0,0.0,0.0,0.0,0.002,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442,442000.0,0.0,0.0,0.029,29000.0,0.0,0.0,0.0,0.0,0.013,13000.0,0.0,0.0,0.0,0.0,0.021,21000.0,0.348,348000.0,0.145,145000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,32,1.0,0.061,61000.0,0.007,7000.0,0.0,0.0,0.367,367000.0,0.0,0.0,0.106,106000.0,0.0,0.0,0.0,0.0,0.18,180000.0,0.008,8000.0,0.001,1000.0,0.0,0.0,0.086,86000.0,0.001,1000.0,0.0,0.0,0.001,1000.0,0.182,182000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,33,0.9990000000000001,0.1481481481481481,148148.14814814812,0.001001001001001001,1001.001001001001,0.035035035035035036,35035.035035035035,0.03703703703703703,37037.03703703703,0.2582582582582582,258258.25825825823,0.06606606606606606,66066.06606606607,0.039039039039039033,39039.03903903903,0.02202202202202202,22022.022022022018,0.002002002002002002,2002.002002002002,0.0,0.0,0.0030030030030030025,3003.0030030030025,0.34234234234234234,342342.34234234237,0.018018018018018014,18018.018018018014,0.0,0.0,0.015015015015015013,15015.015015015013,0.002002002002002002,2002.002002002002,0.01101101101101101,11011.011011011009
A6_A7_validation_1m,validation,1M,1000000,6.0,34,1.0,0.017,17000.0,0.012,12000.0,0.0,0.0,0.0,0.0,0.43,430000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,3000.0,0.008,8000.0,0.275,275000.0,0.0,0.0,0.001,1000.0,0.0,0.0,0.013,13000.0,0.241,241000.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,35,1.0,0.049,49000.0,0.0,0.0,0.009,9000.0,0.061,61000.0,0.132,132000.0,0.146,146000.0,0.062,62000.0,0.003,3000.0,0.154,154000.0,0.0,0.0,0.0,0.0,0.198,198000.0,0.002,2000.0,0.001,1000.0,0.02,20000.0,0.163,163000.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,36,1.0,0.138,138000.0,0.049,49000.0,0.012,12000.0,0.324,324000.0,0.049,49000.0,0.071,71000.0,0.194,194000.0,0.0,0.0,0.0,0.0,0.017,17000.0,0.031,31000.0,0.017,17000.0,0.0,0.0,0.005,5000.0,0.0,0.0,0.093,93000.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,5000.0,0.0,0.0,0.026,26000.0,0.537,537000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139,139000.0,0.01,10000.0,0.0,0.0,0.012,12000.0,0.011,11000.0,0.26,260000.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,38,0.999,0.17317317317317316,173173.17317317316,0.001001001001001001,1001.001001001001,0.0,0.0,0.035035035035035036,35035.035035035035,0.0,0.0,0.0,0.0,0.40540540540540543,405405.40540540544,0.0,0.0,0.0,0.0,0.0,0.0,0.001001001001001001,1001.001001001001,0.004004004004004004,4004.004004004004,0.0,0.0,0.0,0.0,0.0,0.0,0.3803803803803804,380380.38038038043,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,39,1.0,0.234,234000.0,0.0,0.0,0.0,0.0,0.313,313000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351,351000.0,0.0,0.0,0.0,0.0,0.021,21000.0,0.007,7000.0,0.0,0.0,0.074,74000.0,0.0,0.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,40,0.999,0.03003003003003003,30030.03003003003,0.09109109109109109,91091.09109109109,0.001001001001001001,1001.001001001001,0.001001001001001001,1001.001001001001,0.0940940940940941,94094.0940940941,0.022022022022022022,22022.02202202202,0.0850850850850851,85085.0850850851,0.0,0.0,0.2982982982982983,298298.29829829826,0.007007007007007007,7007.007007007007,0.1051051051051051,105105.10510510509,0.22522522522522523,225225.22522522524,0.02302302302302302,23023.023023023023,0.003003003003003003,3003.003003003003,0.0,0.0,0.002002002002002002,2002.002002002002,0.012012012012012012,12012.012012012012
A6_A7_validation_1m,validation,1M,1000000,6.0,41,1.0,0.028,28000.0,0.001,1000.0,0.001,1000.0,0.029,29000.0,0.065,65000.0,0.021,21000.0,0.09,90000.0,0.0,0.0,0.066,66000.0,0.001,1000.0,0.015,15000.0,0.185,185000.0,0.002,2000.0,0.004,4000.0,0.001,1000.0,0.349,349000.0,0.142,142000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,42,1.0010000000000001,0.0,0.0,0.11788211788211786,117882.11788211786,0.020979020979020976,20979.020979020977,0.0029970029970029966,2997.0029970029964,0.5124875124875125,512487.51248751243,0.0,0.0,0.003996003996003996,3996.003996003996,0.0,0.0,0.000999000999000999,999.000999000999,0.024975024975024972,24975.02497502497,0.0,0.0,0.0,0.0,0.007992007992007992,7992.007992007992,0.0909090909090909,90909.0909090909,0.0,0.0,0.21678321678321677,216783.21678321678,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,43,1.0,0.0,0.0,0.0,0.0,0.005,5000.0,0.001,1000.0,0.762,762000.0,0.0,0.0,0.001,1000.0,0.0,0.0,0.127,127000.0,0.0,0.0,0.0,0.0,0.104,104000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,44,1.001,0.19380619380619382,193806.19380619383,0.2547452547452548,254745.2547452548,0.0,0.0,0.034965034965034975,34965.034965034974,0.0,0.0,0.0029970029970029974,2997.0029970029973,0.0,0.0,0.0,0.0,0.02497502497502498,24975.02497502498,0.0,0.0,0.11988011988011989,119880.11988011989,0.0,0.0,0.007992007992007994,7992.007992007993,0.07892107892107893,78921.07892107892,0.0,0.0,0.0,0.0,0.2817182817182817,281718.28171828174
A6_A7_validation_1m,validation,1M,1000000,6.0,45,1.0,0.22,220000.0,0.031,31000.0,0.001,1000.0,0.381,381000.0,0.0,0.0,0.014,14000.0,0.001,1000.0,0.0,0.0,0.02,20000.0,0.004,4000.0,0.004,4000.0,0.08,80000.0,0.152,152000.0,0.022,22000.0,0.04,40000.0,0.03,30000.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,46,0.9990000000000001,0.0,0.0,0.0,0.0,0.005005005005005005,5005.005005005005,0.0,0.0,0.34234234234234234,342342.34234234237,0.057057057057057055,57057.057057057056,0.0,0.0,0.001001001001001001,1001.001001001001,0.5245245245245245,524524.5245245245,0.0,0.0,0.001001001001001001,1001.001001001001,0.02302302302302302,23023.023023023023,0.0,0.0,0.001001001001001001,1001.001001001001,0.019019019019019017,19019.01901901902,0.02202202202202202,22022.022022022018,0.004004004004004004,4004.004004004004
A6_A7_validation_1m,validation,1M,1000000,6.0,47,0.9990000000000001,0.0,0.0,0.3743743743743743,374374.37437437434,0.007007007007007006,7007.007007007006,0.2202202202202202,220220.2202202202,0.0,0.0,0.03403403403403403,34034.03403403403,0.1251251251251251,125125.12512512511,0.007007007007007006,7007.007007007006,0.013013013013013011,13013.013013013011,0.001001001001001001,1001.001001001001,0.0,0.0,0.0,0.0,0.0,0.0,0.052052052052052045,52052.052052052044,0.053053053053053044,53053.053053053045,0.1131131131131131,113113.1131131131,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,48,1.0,0.001,1000.0,0.0,0.0,0.0,0.0,0.158,158000.0,0.0,0.0,0.024,24000.0,0.553,553000.0,0.0,0.0,0.013,13000.0,0.0,0.0,0.159,159000.0,0.039,39000.0,0.0,0.0,0.041,41000.0,0.0,0.0,0.0,0.0,0.012,12000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,49,1.0,0.019,19000.0,0.062,62000.0,0.0,0.0,0.0,0.0,0.004,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,12000.0,0.003,3000.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,50,0.9990000000000001,0.006006006006006005,6006.006006006005,0.029029029029029027,29029.02902902903,0.0,0.0,0.028028028028028024,28028.028028028024,0.0,0.0,0.001001001001001001,1001.001001001001,0.08008008008008008,80080.08008008008,0.001001001001001001,1001.001001001001,0.17017017017017017,170170.17017017017,0.001001001001001001,1001.001001001001,0.2162162162162162,216216.2162162162,0.0,0.0,0.028028028028028024,28028.028028028024,0.03603603603603603,36036.03603603603,0.02202202202202202,22022.022022022018,0.3513513513513513,351351.3513513513,0.030030030030030026,30030.030030030026
A6_A7_validation_1m,validation,1M,1000000,6.0,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,273000.0,0.0,0.0,0.093,93000.0,0.031,31000.0,0.0,0.0,0.001,1000.0,0.0,0.0,0.34,340000.0,0.206,206000.0,0.0,0.0,0.04,40000.0,0.0,0.0,0.016,16000.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805,805000.0,0.001,1000.0,0.0,0.0,0.137,137000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,50000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,53,1.0,0.008,8000.0,0.003,3000.0,0.0,0.0,0.076,76000.0,0.061,61000.0,0.126,126000.0,0.001,1000.0,0.025,25000.0,0.004,4000.0,0.001,1000.0,0.09,90000.0,0.154,154000.0,0.177,177000.0,0.0,0.0,0.0,0.0,0.01,10000.0,0.264,264000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,54,1.0010000000000001,0.6683316683316683,668331.6683316684,0.014985014985014982,14985.014985014983,0.003996003996003996,3996.003996003996,0.012987012987012984,12987.012987012984,0.08091908091908091,80919.08091908091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014985014985014982,14985.014985014983,0.0,0.0,0.000999000999000999,999.000999000999,0.15184815184815184,151848.15184815184,0.000999000999000999,999.000999000999,0.049950049950049945,49950.04995004994,0.0,0.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,55,1.001,0.0,0.0,0.0029970029970029974,2997.0029970029973,0.0,0.0,0.5934065934065934,593406.5934065934,0.020979020979020983,20979.020979020985,0.0,0.0,0.003996003996003997,3996.0039960039967,0.0,0.0,0.32567432567432575,325674.32567432575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05294705294705295,52947.05294705295,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,56,1.0,0.185,185000.0,0.004,4000.0,0.002,2000.0,0.384,384000.0,0.142,142000.0,0.108,108000.0,0.002,2000.0,0.023,23000.0,0.096,96000.0,0.0,0.0,0.001,1000.0,0.006,6000.0,0.0,0.0,0.033,33000.0,0.011,11000.0,0.0,0.0,0.003,3000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901,901000.0,0.0,0.0,0.0,0.0,0.001,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,32000.0,0.001,1000.0,0.0,0.0,0.065,65000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,58,0.9999999999999999,0.0,0.0,0.0,0.0,0.023000000000000003,23000.000000000004,0.061000000000000006,61000.00000000001,0.06800000000000002,68000.00000000001,0.08700000000000001,87000.00000000001,0.007000000000000001,7000.000000000001,0.0,0.0,0.34900000000000003,349000.00000000006,0.009000000000000001,9000.000000000002,0.015000000000000001,15000.000000000002,0.19600000000000004,196000.00000000003,0.08700000000000001,87000.00000000001,0.023000000000000003,23000.000000000004,0.0,0.0,0.06800000000000002,68000.00000000001,0.007000000000000001,7000.000000000001
A6_A7_validation_1m,validation,1M,1000000,6.0,59,0.9990000000000001,0.028028028028028024,28028.028028028024,0.06506506506506506,65065.06506506506,0.02302302302302302,23023.023023023023,0.006006006006006005,6006.006006006005,0.002002002002002002,2002.002002002002,0.2392392392392392,239239.2392392392,0.001001001001001001,1001.001001001001,0.0,0.0,0.13613613613613612,136136.13613613613,0.02202202202202202,22022.022022022018,0.06406406406406406,64064.06406406406,0.09009009009009007,90090.09009009007,0.016016016016016016,16016.016016016016,0.0,0.0,0.0,0.0,0.0,0.0,0.30730730730730726,307307.30730730726
A6_A7_validation_1m,validation,1M,1000000,6.0,60,0.9990000000000001,0.36836836836836834,368368.36836836836,0.013013013013013011,13013.013013013011,0.007007007007007006,7007.007007007006,0.0,0.0,0.001001001001001001,1001.001001001001,0.0,0.0,0.0,0.0,0.0,0.0,0.5135135135135135,513513.5135135135,0.0,0.0,0.027027027027027025,27027.027027027027,0.001001001001001001,1001.001001001001,0.0,0.0,0.0030030030030030025,3003.0030030030025,0.06406406406406406,64064.06406406406,0.002002002002002002,2002.002002002002,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,61,1.0,0.011,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,236000.0,0.0,0.0,0.002,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1000.0,0.75,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,62,0.999,0.14014014014014015,140140.14014014014,0.0,0.0,0.0,0.0,0.0,0.0,0.001001001001001001,1001.001001001001,0.0,0.0,0.04704704704704705,47047.04704704705,0.002002002002002002,2002.002002002002,0.1971971971971972,197197.19719719718,0.0,0.0,0.0,0.0,0.5835835835835835,583583.5835835836,0.0,0.0,0.0,0.0,0.0,0.0,0.005005005005005005,5005.005005005005,0.024024024024024024,24024.024024024024
A6_A7_validation_1m,validation,1M,1000000,6.0,63,1.0,0.001,1000.0,0.834,834000.0,0.019,19000.0,0.007,7000.0,0.0,0.0,0.0,0.0,0.003,3000.0,0.003,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,116000.0,0.003,3000.0,0.0,0.0,0.0,0.0,0.014,14000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,64,1.0,0.028,28000.0,0.138,138000.0,0.0,0.0,0.395,395000.0,0.001,1000.0,0.087,87000.0,0.177,177000.0,0.001,1000.0,0.018,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,72000.0,0.008,8000.0,0.006,6000.0,0.042,42000.0,0.027,27000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,65,0.999,0.0990990990990991,99099.0990990991,0.0,0.0,0.004004004004004004,4004.004004004004,0.0,0.0,0.0,0.0,0.0,0.0,0.056056056056056056,56056.056056056055,0.0,0.0,0.0,0.0,0.0,0.0,0.14014014014014015,140140.14014014014,0.7007007007007007,700700.7007007006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,66,1.0,0.0,0.0,0.725,725000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,8000.0,0.0,0.0,0.0,0.0,0.109,109000.0,0.144,144000.0,0.014,14000.0,0.0,0.0,0.0,0.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,67,1.0,0.753,753000.0,0.0,0.0,0.009,9000.0,0.001,1000.0,0.001,1000.0,0.0,0.0,0.0,0.0,0.004,4000.0,0.0,0.0,0.0,0.0,0.198,198000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,34000.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,68,1.0020000000000002,0.12475049900199597,124750.49900199598,0.0009980039920159678,998.0039920159678,0.0009980039920159678,998.0039920159678,0.0029940119760479035,2994.0119760479033,0.06786427145708582,67864.27145708582,0.00898203592814371,8982.03592814371,0.08183632734530936,81836.32734530937,0.0009980039920159678,998.0039920159678,0.3233532934131736,323353.2934131736,0.0009980039920159678,998.0039920159678,0.01397205588822355,13972.055888223551,0.25049900199600794,250499.00199600795,0.005988023952095807,5988.023952095807,0.019960079840319358,19960.07984031936,0.03692614770459081,36926.14770459081,0.016966067864271454,16966.067864271456,0.04191616766467065,41916.16766467065
A6_A7_validation_1m,validation,1M,1000000,6.0,69,1.0,0.001,1000.0,0.32,320000.0,0.001,1000.0,0.188,188000.0,0.0,0.0,0.11,110000.0,0.08,80000.0,0.01,10000.0,0.006,6000.0,0.025,25000.0,0.127,127000.0,0.007,7000.0,0.008,8000.0,0.073,73000.0,0.003,3000.0,0.0,0.0,0.041,41000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,2000.0,0.0,0.0,0.002,2000.0,0.003,3000.0,0.402,402000.0,0.0,0.0,0.003,3000.0,0.579,579000.0,0.0,0.0,0.0,0.0,0.008,8000.0,0.0,0.0,0.001,1000.0
A6_A7_validation_1m,validation,1M,1000000,6.0,71,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.2737262737262738,273726.2737262738,0.4495504495504496,449550.4495504496,0.11288711288711291,112887.1128871129,0.14385614385614387,143856.14385614387,0.018981018981018984,18981.018981018984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009990009990009992,999.0009990009992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,72,1.001,0.25074925074925075,250749.25074925076,0.47052947052947053,470529.47052947053,0.0,0.0,0.0,0.0,0.004995004995004996,4995.004995004996,0.16783216783216787,167832.16783216788,0.0019980019980019984,1998.0019980019983,0.0,0.0,0.07392607392607393,73926.07392607394,0.0029970029970029974,2997.0029970029973,0.0,0.0,0.020979020979020983,20979.020979020985,0.0,0.0,0.0,0.0,0.0,0.0,0.0019980019980019984,1998.0019980019983,0.003996003996003997,3996.0039960039967
A6_A7_validation_1m,validation,1M,1000000,6.0,73,0.9980000000000002,0.0020040080160320635,2004.0080160320636,0.0,0.0,0.008016032064128254,8016.032064128254,0.5521042084168336,552104.2084168337,0.0020040080160320635,2004.0080160320636,0.0,0.0,0.004008016032064127,4008.016032064127,0.0,0.0,0.0,0.0,0.009018036072144285,9018.036072144285,0.0,0.0,0.06813627254509017,68136.27254509016,0.0,0.0,0.007014028056112223,7014.028056112223,0.005010020040080159,5010.02004008016,0.3426853707414829,342685.37074148294,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,74,0.999,0.0,0.0,0.36236236236236236,362362.3623623623,0.0,0.0,0.0,0.0,0.0,0.0,0.002002002002002002,2002.002002002002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004004004004004004,4004.004004004004,0.5755755755755755,575575.5755755755,0.0,0.0,0.03003003003003003,30030.03003003003,0.001001001001001001,1001.001001001001,0.0,0.0,0.025025025025025027,25025.02502502503
A6_A7_validation_1m,validation,1M,1000000,6.0,75,0.9990000000000001,0.045045045045045036,45045.04504504504,0.019019019019019017,19019.01901901902,0.006006006006006005,6006.006006006005,0.08908908908908908,89089.08908908907,0.3943943943943944,394394.39439439436,0.04804804804804804,48048.04804804804,0.0,0.0,0.004004004004004004,4004.004004004004,0.0,0.0,0.014014014014014012,14014.014014014012,0.0,0.0,0.050050050050050046,50050.05005005005,0.0,0.0,0.07207207207207206,72072.07207207206,0.06606606606606606,66066.06606606607,0.19219219219219216,192192.19219219216,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,76,1.001,0.05794205794205795,57942.05794205795,0.018981018981018984,18981.018981018984,0.0,0.0,0.1018981018981019,101898.1018981019,0.02497502497502498,24975.02497502498,0.0009990009990009992,999.0009990009992,0.02497502497502498,24975.02497502498,0.018981018981018984,18981.018981018984,0.2247752247752248,224775.2247752248,0.0,0.0,0.07892107892107893,78921.07892107892,0.2127872127872128,212787.2127872128,0.0,0.0,0.019980019980019983,19980.019980019984,0.0,0.0,0.0009990009990009992,999.0009990009992,0.21378621378621382,213786.21378621383
A6_A7_validation_1m,validation,1M,1000000,6.0,77,1.002,0.000998003992015968,998.0039920159679,0.000998003992015968,998.0039920159679,0.0,0.0,0.0,0.0,0.6227544910179641,622754.4910179641,0.04291417165668662,42914.17165668662,0.0,0.0,0.000998003992015968,998.0039920159679,0.0,0.0,0.000998003992015968,998.0039920159679,0.0,0.0,0.33033932135728544,330339.32135728543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,78,0.999,0.021021021021021023,21021.021021021024,0.001001001001001001,1001.001001001001,0.03203203203203203,32032.03203203203,0.5755755755755755,575575.5755755755,0.001001001001001001,1001.001001001001,0.0960960960960961,96096.0960960961,0.1921921921921922,192192.1921921922,0.0,0.0,0.0,0.0,0.024024024024024024,24024.024024024024,0.006006006006006006,6006.006006006006,0.0,0.0,0.031031031031031032,31031.031031031034,0.0,0.0,0.0,0.0,0.02002002002002002,20020.02002002002,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,79,1.0,0.004,4000.0,0.0,0.0,0.0,0.0,0.003,3000.0,0.0,0.0,0.0,0.0,0.913,913000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6_A7_validation_1m,validation,1M,1000000,6.0,80,0.9999999999999999,0.060000000000000005,60000.00000000001,0.0,0.0,0.0,0.0,0.47500000000000003,475000.00000000006,0.10100000000000002,101000.00000000001,0.0020000000000000005,2000.0000000000005,0.0010000000000000002,1000.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000000000002,1000.0000000000002,0.005000000000000001,5000.000000000001,0.0,0.0,0.013000000000000001,13000.000000000002,0.0,0.0,0.31300000000000006,313000.00000000006,0.029000000000000005,29000.000000000004
A6_A7_validation_1m,validation,1M,1000000,6.0,81,0.9990000000000001,0.0,0.0,0.07407407407407406,74074.07407407406,0.001001001001001001,1001.001001001001,0.06506506506506506,65065.06506506506,0.05505505505505505,55055.05505505505,0.013013013013013011,13013.013013013011,0.005005005005005005,5005.005005005005,0.0,0.0,0.02302302302302302,23023.023023023023,0.0,0.0,0.0,0.0,0.07907907907907907,79079.07907907908,0.006006006006006005,6006.006006006005,0.07307307307307306,73073.07307307306,0.016016016016016016,16016.016016016016,0.5615615615615616,561561.5615615615,0.028028028028028024,28028.028028028024
A6_A7_validation_1m,validation,1M,1000000,6.0,82,1.001,0.006993006993006994,6993.006993006994,0.0029970029970029974,2997.0029970029973,0.0,0.0,0.20079920079920083,200799.20079920083,0.0009990009990009992,999.0009990009992,0.0,0.0,0.35564435564435565,355644.35564435564,0.01098901098901099,10989.01098901099,0.09590409590409592,95904.09590409591,0.0009990009990009992,999.0009990009992,0.08691308691308691,86913.08691308691,0.0,0.0,0.02397602397602398,23976.02397602398,0.0,0.0,0.0,0.0,0.2127872127872128,212787.2127872128,0.0009990009990009992,999.0009990009992
A6_A7_validation_1m,validation,1M,1000000,6.0,83,1.0,0.0,0.0,0.005,5000.0,0.0,0.0,0.647,647000.0,0.129,129000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,53000.0,0.0,0.0,0.11,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,56000.0,0.0,0.0,0.0,0.0
