axis,source_recipe_id,N0_B,lambda_Q,lambda_p,delta_QA,gain_quality,gain_residual,gain_total,quality_up_loss_not_improved,observed_joint_row,N_required_B,required_status,N_required_ratio,required_in_B1,N_scale_equivalent_B,scale_status,N_scale_ratio,scale_is_expansion,scale_in_B1,quality_cost_ceiling_FLOPs,quality_cost_ceiling_per_token
quality_score_soft_proxy_0_1,487,10.0,0.0,1.0,-0.16109275773430418,-0.0,-0.2999236148569239,-0.2999236148569239,False,False,,BELOW_ASYMPTOTIC_FLOOR,,False,0.4576477862847342,FINITE,0.04576477862847342,False,True,,
quality_score_soft_proxy_0_1,488,10.0,0.0,1.0,0.2778408598477987,0.0,-0.22592715579861572,-0.22592715579861572,True,False,,BELOW_ASYMPTOTIC_FLOOR,,False,0.7649754578896862,FINITE,0.07649754578896863,False,True,,
quality_score_soft_proxy_0_1,489,10.0,0.0,1.0,0.05506550412151026,0.0,0.2603654011033577,0.2603654011033577,False,False,0.5955895549696716,FINITE,0.05955895549696716,True,,BELOW_ASYMPTOTIC_FLOOR,,True,False,5.642646267018197e+21,56426462670.18196
quality_score_soft_proxy_0_1,490,10.0,0.0,1.0,-0.03270867210541639,-0.0,-0.2756611000734567,-0.2756611000734567,False,False,,BELOW_ASYMPTOTIC_FLOOR,,False,0.5363937416515069,FINITE,0.05363937416515069,False,True,,
quality_score_soft_proxy_0_1,491,10.0,0.0,1.0,-0.16055796494701713,-0.0,-0.016253949197413964,-0.016253949197413964,False,False,13.653094797012276,FINITE,1.3653094797012275,False,7.54612895740988,FINITE,0.754612895740988,False,True,-2.1918568782073658e+21,-21918568782.073658
quality_score_soft_proxy_0_1,492,10.0,0.0,1.0,-0.08163312766716549,-0.0,0.4411811240918773,0.4411811240918773,False,False,0.2087217514909722,FINITE,0.02087217514909722,True,,BELOW_ASYMPTOTIC_FLOOR,,True,False,5.874766949105418e+21,58747669491.05417
quality_score_soft_proxy_0_1,493,10.0,0.0,1.0,-0.09086164272969027,-0.0,0.08804372815809514,0.08804372815809514,False,False,2.7862255680306984,FINITE,0.27862255680306985,True,100.79850419268534,FINITE,10.079850419268535,True,False,4.328264659181581e+21,43282646591.81581
quality_score_soft_proxy_0_1,494,10.0,0.0,1.0,-0.022514239892340582,-0.0,-0.019577387802988344,-0.019577387802988344,False,False,14.612903726103173,FINITE,1.4612903726103172,False,7.146635268751107,FINITE,0.7146635268751107,False,True,-2.767742235661904e+21,-27677422356.61904
quality_score_soft_proxy_0_1,495,10.0,0.0,1.0,-0.11118816125461664,-0.0,0.15818227017407704,0.15818227017407704,False,False,1.345715233934486,FINITE,0.1345715233934486,True,710862.3987849052,FINITE,71086.23987849052,True,False,5.192570859639308e+21,51925708596.39308
quality_score_soft_proxy_0_1,496,10.0,0.0,1.0,0.09507370214574387,0.0,0.10389491465510459,0.10389491465510459,False,False,2.3250948686028154,FINITE,0.23250948686028156,True,205.35174459004563,FINITE,20.535174459004562,True,False,4.6049430788383105e+21,46049430788.3831
quality_score_soft_proxy_0_1,497,10.0,0.0,1.0,0.032031851310867915,0.0,0.3388130779793711,0.3388130779793711,False,False,0.3607711088539051,FINITE,0.03607711088539051,True,,BELOW_ASYMPTOTIC_FLOOR,,True,False,5.783537334687657e+21,57835373346.876564
quality_score_soft_proxy_0_1,498,10.0,0.0,1.0,-0.05533974059976532,-0.0,-0.04225301559138517,-0.04225301559138517,False,False,24.35508088877081,FINITE,2.4355080888770813,False,5.053916218412875,FINITE,0.5053916218412875,False,True,-8.613048533262486e+21,-86130485332.62486
quality_score_soft_proxy_0_1,499,10.0,0.0,1.0,0.1335611822000349,0.0,0.0013638864249427094,0.0013638864249427094,False,False,9.756133232375097,FINITE,0.9756133232375097,True,10.252104848213142,FINITE,1.0252104848213142,True,True,1.4632006057494174e+20,1463200605.7494173
quality_score_soft_proxy_0_1,500,10.0,0.0,1.0,-0.0713158404941942,-0.0,0.2615502426757187,0.2615502426757187,False,False,0.5907000040492802,FINITE,0.059070000404928026,True,,BELOW_ASYMPTOTIC_FLOOR,,True,False,5.645579997570432e+21,56455799975.70432
quality_score_soft_proxy_0_1,501,10.0,0.0,1.0,-0.11993406657552758,-0.0,0.280619485251136,0.280619485251136,False,False,0.5189034006361012,FINITE,0.05189034006361012,True,,BELOW_ASYMPTOTIC_FLOOR,,True,False,5.68865795961834e+21,56886579596.18339
quality_score_soft_proxy_0_1,502,10.0,0.0,1.0,-0.13096367606150444,-0.0,0.29096491818885367,0.29096491818885367,False,False,0.4847970927045126,FINITE,0.04847970927045126,True,,BELOW_ASYMPTOTIC_FLOOR,,True,False,5.709121744377293e+21,57091217443.77292
quality_score_soft_proxy_0_1,503,10.0,0.0,1.0,-0.1586463998504366,-0.0,-0.03633747642567864,-0.03633747642567864,False,False,21.12990292483171,FINITE,2.112990292483171,False,5.510697499642251,FINITE,0.5510697499642251,False,True,-6.677941754899027e+21,-66779417548.990265
quality_score_soft_proxy_0_1,504,10.0,0.0,1.0,0.05324747106870267,0.0,0.007777056408493355,0.007777056408493355,False,False,8.71029195750435,FINITE,0.8710291957504349,True,11.559036733391098,FINITE,1.1559036733391097,True,True,7.738248254973904e+20,7738248254.973904
quality_score_soft_proxy_0_1,505,10.0,0.0,1.0,0.015909615826215973,0.0,0.2563749521643862,0.2563749521643862,False,False,0.6124616358366187,FINITE,0.061246163583661875,True,,BELOW_ASYMPTOTIC_FLOOR,,True,False,5.632523018498029e+21,56325230184.980286
quality_score_soft_proxy_0_1,506,10.0,0.0,1.0,-0.11240900806036845,-0.0,-0.01390132597259508,-0.01390132597259508,False,False,13.02413890060723,FINITE,1.302413890060723,False,7.847195093759607,FINITE,0.7847195093759607,False,True,-1.8144833403643382e+21,-18144833403.643383
quality_score_soft_proxy_0_1,507,10.0,0.0,1.0,0.02189800269566944,0.0,0.0045072023407921324,0.0045072023407921324,False,False,9.223670704543494,FINITE,0.9223670704543494,True,10.86645175814808,FINITE,1.0866451758148081,True,True,4.657975772739036e+20,4657975772.739036
quality_score_soft_proxy_0_1,508,10.0,0.0,1.0,0.12013196647783356,0.0,-0.04847359389261907,-0.04847359389261907,True,False,28.500101675055262,FINITE,2.850010167505526,False,4.626675629722445,FINITE,0.46266756297224454,False,True,-1.1100061005033159e+22,-111000610050.33157
quality_score_soft_proxy_0_1,509,10.0,0.0,1.0,-0.18874429541102514,-0.0,-0.20054751964116468,-0.20054751964116468,False,False,,BELOW_ASYMPTOTIC_FLOOR,,False,0.9335223219674561,FINITE,0.09335223219674561,False,True,,
quality_score_soft_proxy_0_1,510,10.0,0.0,1.0,-0.07196546150090741,-0.0,-0.29381141378108344,-0.29381141378108344,False,False,,BELOW_ASYMPTOTIC_FLOOR,,False,0.4759422299190079,FINITE,0.04759422299190079,False,True,,
quality_score_soft_proxy_0_1,511,10.0,0.0,1.0,-0.051838486488288094,-0.0,-0.057960745417813375,-0.057960745417813375,False,False,36.85700543321697,FINITE,3.6857005433216967,False,4.063485797801742,FINITE,0.4063485797801742,False,True,-1.6114203259930182e+22,-161142032599.30182
quality_score_soft_proxy_0_1,512,10.0,0.0,1.0,-0.18683103992163674,-0.0,-0.24878984216297584,-0.24878984216297584,False,False,,BELOW_ASYMPTOTIC_FLOOR,,False,0.6463411467284349,FINITE,0.0646341146728435,False,True,,
quality_score_soft_proxy_0_1,1,0.1,0.5,0.0,-0.07887606026986682,-0.02663257768397232,-0.0,-0.02663257768397232,False,False,0.11084253601159624,FINITE,1.1084253601159624,True,0.09053268305078778,FINITE,0.9053268305078778,False,True,-6.505521606957743e+18,-65055216.069577426
quality_score_soft_proxy_0_1,2,0.1,0.5,0.0,0.0649290309178103,0.021923349796468514,0.0,0.021923349796468514,False,False,0.09211654222234267,FINITE,0.9211654222234267,True,0.10881446630308694,FINITE,1.0881446630308693,True,True,4.730074666594403e+18,47300746.665944025
quality_score_soft_proxy_0_1,3,0.1,0.5,0.0,-0.1634229352692634,-0.05517991142065425,-0.0,-0.05517991142065425,False,False,0.12428847015211206,FINITE,1.2428847015211204,True,0.08167174110092915,FINITE,0.8167174110092914,False,True,-1.4573082091267232e+19,-145730820.9126723
quality_score_soft_proxy_0_1,4,0.1,0.5,0.0,0.0718120070977554,0.024247393329856662,-0.0,0.024247393329856662,False,False,0.09133029382481553,FINITE,0.9133029382481552,True,0.10980906436674688,FINITE,1.0980906436674687,True,True,5.201823705110687e+18,52018237.05110686
quality_score_soft_proxy_0_1,5,0.1,0.5,0.0,-0.010014192361558427,-0.003381301691526511,0.0,-0.003381301691526511,False,False,0.10129546927823943,FINITE,1.0129546927823943,True,0.09872663497784033,FINITE,0.9872663497784032,False,True,-7.77281566943655e+17,-7772815.66943655
quality_score_soft_proxy_0_1,6,0.1,0.5,0.0,-0.0025441738610196274,-0.0008590427534452227,-0.0,-0.0008590427534452227,False,False,0.1003270093721702,FINITE,1.003270093721702,True,0.09967441728185618,FINITE,0.9967441728185618,False,True,-1.9620562330212032e+17,-1962056.2330212032
quality_score_soft_proxy_0_1,7,0.1,0.5,0.0,-0.06974032114967085,-0.02354788657507732,-0.0,-0.02354788657507732,False,False,0.10950842639661834,FINITE,1.0950842639661833,True,0.09156599519371039,FINITE,0.9156599519371039,False,True,-5.705055837971001e+18,-57050558.37971001
quality_score_soft_proxy_0_1,8,0.1,0.5,0.0,-0.038722313727375585,-0.01307462650795527,-0.0,-0.01307462650795527,False,False,0.10513615817105991,FINITE,1.051361581710599,True,0.09519455335270086,FINITE,0.9519455335270085,False,True,-3.0816949026359424e+18,-30816949.026359424
quality_score_soft_proxy_0_1,9,0.1,0.5,0.0,-0.09752729828228426,-0.03293018615438083,-0.0,-0.03293018615438083,False,False,0.11363459826556793,FINITE,1.1363459826556792,True,0.08847111726159132,FINITE,0.8847111726159131,False,True,-8.180758959340755e+18,-81807589.59340756
quality_score_soft_proxy_0_1,10,0.1,0.5,0.0,0.13974803423277968,0.04718605829389774,-0.0,0.04718605829389774,False,False,0.08403129543432579,FINITE,0.8403129543432578,True,0.12031249924179428,FINITE,1.2031249924179428,True,True,9.58122273940453e+18,95812227.3940453
quality_score_soft_proxy_0_1,11,0.1,0.5,0.0,-0.0361484293115123,-0.01220555195706479,-0.0,-0.01220555195706479,False,False,0.10478393058574807,FINITE,1.0478393058574806,True,0.09550425128199716,FINITE,0.9550425128199715,False,True,-2.87035835144884e+18,-28703583.514488403
quality_score_soft_proxy_0_1,12,0.1,0.5,0.0,-0.07774588712408129,-0.026250973633282042,-0.0,-0.026250973633282042,False,False,0.11067631832069148,FINITE,1.1067631832069147,True,0.09065966335672615,FINITE,0.9065966335672615,False,True,-6.405790992414887e+18,-64057909.924148865
quality_score_soft_proxy_0_1,13,0.1,0.5,0.0,-0.08647346735321745,-0.029197849499676805,-0.0,-0.029197849499676805,False,False,0.11196863645096655,FINITE,1.1196863645096655,True,0.08968523359406085,FINITE,0.8968523359406084,False,True,-7.181181870579928e+18,-71811818.70579928
quality_score_soft_proxy_0_1,14,0.1,0.5,0.0,-0.030028065093187895,-0.010139005086683117,0.0,-0.010139005086683117,False,False,0.10395270565535494,FINITE,1.0395270565535493,True,0.09624611460943923,FINITE,0.9624611460943923,False,True,-2.371623393212963e+18,-23716233.932129625
quality_score_soft_proxy_0_1,15,0.1,0.5,0.0,0.08974121301449264,0.03030120696805968,0.0,0.03030120696805968,False,False,0.08932400290895352,FINITE,0.8932400290895351,True,0.1124577030668364,FINITE,1.124577030668364,True,True,6.40559825462789e+18,64055982.546278894
quality_score_soft_proxy_0_1,16,0.1,0.5,0.0,-0.02153953054415811,-0.007272843224305162,0.0,-0.007272843224305162,False,False,0.10281441341029968,FINITE,1.0281441341029967,True,0.09728786641537426,FINITE,0.9728786641537426,False,True,-1.6886480461798026e+18,-16886480.461798027
quality_score_soft_proxy_0_1,17,0.1,0.5,0.0,-0.1013423828890049,-0.034218353144615646,-0.0,-0.034218353144615646,False,False,0.11421729017155201,FINITE,1.14217290171552,True,0.08805719522760985,FINITE,0.8805719522760985,False,True,-8.530374102931201e+18,-85303741.02931201
quality_score_soft_proxy_0_1,18,0.1,0.5,0.0,-0.014422819408901444,-0.004869878858239784,0.0,-0.004869878858239784,False,False,0.10187291567281008,FINITE,1.0187291567281007,True,0.09817293715656718,FINITE,0.9817293715656717,False,True,-1.1237494036860447e+18,-11237494.036860446
quality_score_soft_proxy_0_1,19,0.1,0.5,0.0,-0.024062318283157552,-0.008124664933061874,0.0,-0.008124664933061874,False,False,0.1031509615171199,FINITE,1.0315096151711989,True,0.09697668697486322,FINITE,0.9697668697486322,False,True,-1.8905769102719375e+18,-18905769.102719378
quality_score_soft_proxy_0_1,20,0.1,0.5,0.0,-0.0726658476444007,-0.024535693412422344,0.0,-0.024535693412422344,False,False,0.10993329345692922,FINITE,1.0993329345692922,True,0.09123338663373758,FINITE,0.9123338663373757,False,True,-5.959976074157527e+18,-59599760.74157528
quality_score_soft_proxy_0_1,21,0.1,0.5,0.0,-0.13906164486567402,-0.04695429826330862,-0.0,-0.04695429826330862,False,False,0.12019978581584019,FINITE,1.2019978581584019,True,0.08410105890890186,FINITE,0.8410105890890186,False,True,-1.2119871489504113e+19,-121198714.89504111
quality_score_soft_proxy_0_1,22,0.1,0.5,0.0,-0.0577330216577496,-0.019493610342222915,0.0,-0.019493610342222915,False,False,0.10778749927021551,FINITE,1.0778749927021551,True,0.09294827725878593,FINITE,0.9294827725878593,False,True,-4.672499562129304e+18,-46724995.62129304
quality_score_soft_proxy_0_1,23,0.1,0.5,0.0,-0.04998681408543565,-0.01687809589816997,0.0,-0.01687809589816997,False,False,0.10669647418546539,FINITE,1.066964741854654,True,0.0938548913253169,FINITE,0.9385489132531689,False,True,-4.017884511279232e+18,-40178845.11279232
quality_score_soft_proxy_0_1,24,0.1,0.5,0.0,-0.04593913445112388,-0.01551139297295016,-0.0,-0.01551139297295016,False,False,0.10613225540545483,FINITE,1.0613225540545483,True,0.09433334764931313,FINITE,0.9433334764931313,False,True,-3.6793532432728955e+18,-36793532.43272895
quality_score_soft_proxy_0_1,25,0.1,0.5,0.0,0.0697108951816813,0.023537950868657297,-0.0,0.023537950868657297,False,False,0.09156934893420672,FINITE,0.9156934893420672,True,0.1095041641212996,FINITE,1.095041641212996,True,True,5.058390639475971e+18,50583906.39475971
quality_score_soft_proxy_0_1,26,0.1,0.5,0.0,-0.11780678322443314,-0.039777573768123756,-0.0,-0.039777573768123756,False,False,0.11677840382224826,FINITE,1.1677840382224824,True,0.08630033219797545,FINITE,0.8630033219797545,False,True,-1.0067042293348952e+19,-100670422.93348952
quality_score_soft_proxy_0_1,27,0.1,0.5,0.0,-0.03437291365955239,-0.01160604738789458,0.0,-0.01160604738789458,False,False,0.10454187820685913,FINITE,1.0454187820685912,True,0.09571867425580029,FINITE,0.9571867425580028,False,True,-2.7251269241154755e+18,-27251269.241154756
quality_score_soft_proxy_0_1,28,0.1,0.5,0.0,0.005470365853913084,0.0018470742968858397,0.0,0.0018470742968858397,False,False,0.0993017009300458,FINITE,0.9930170093004579,True,0.10070489479550655,FINITE,1.0070489479550655,True,True,4.189794419725251e+17,4189794.4197252514
quality_score_soft_proxy_0_1,29,0.1,0.5,0.0,-0.13255201035372505,-0.04475631390353475,-0.0,-0.04475631390353475,False,False,0.11913782600129863,FINITE,1.1913782600129863,True,0.08476656196112561,FINITE,0.8476656196112561,False,True,-1.1482695600779176e+19,-114826956.00779174
quality_score_soft_proxy_0_1,30,0.1,0.5,0.0,-0.020082307561081786,-0.006780810481203297,-0.0,-0.006780810481203297,False,False,0.10262068529350386,FINITE,1.0262068529350385,True,0.09746822099626816,FINITE,0.9746822099626815,False,True,-1.5724111761023148e+18,-15724111.761023147
quality_score_soft_proxy_0_1,31,0.1,0.5,0.0,-0.02715038377293913,-0.009167353218562116,0.0,-0.009167353218562116,False,False,0.10356493196088196,FINITE,1.0356493196088195,True,0.09659759471446439,FINITE,0.9659759471446439,False,True,-2.1389591765291707e+18,-21389591.765291706
quality_score_soft_proxy_0_1,32,0.1,0.5,0.0,-0.033620893229156595,-0.011352126965602618,-0.0,-0.011352126965602618,False,False,0.10443958268261211,FINITE,1.044395826826121,True,0.09580968768319838,FINITE,0.9580968768319837,False,True,-2.6637496095672617e+18,-26637496.09567262
quality_score_soft_proxy_0_1,33,0.1,0.5,0.0,0.010709779636490502,0.0036161674045480257,-0.0,0.0036161674045480257,False,False,0.09863899572647186,FINITE,0.9863899572647186,True,0.10138628607555776,FINITE,1.0138628607555775,True,True,8.166025641168861e+17,8166025.641168862
quality_score_soft_proxy_0_1,34,0.1,0.5,0.0,0.22419315084778776,0.07569903321412827,-0.0,0.07569903321412827,False,False,0.0760080048726,FINITE,0.7600800487259999,True,0.1353337892702887,FINITE,1.3533378927028867,True,True,1.4395197076440007e+19,143951970.76440006
quality_score_soft_proxy_0_1,35,0.1,0.5,0.0,0.149862074290698,0.05060107365622336,0.0,0.05060107365622336,False,False,0.08301225140064969,FINITE,0.8301225140064968,True,0.12198989001277438,FINITE,1.2198989001277438,True,True,1.019264915961019e+19,101926491.5961019
quality_score_soft_proxy_0_1,36,0.1,0.5,0.0,-0.1288150031927131,-0.043494509838008504,0.0,-0.043494509838008504,False,False,0.11853385848769983,FINITE,1.1853385848769982,True,0.08515180033067474,FINITE,0.8515180033067473,False,True,-1.1120315092619895e+19,-111203150.92619894
quality_score_soft_proxy_0_1,37,0.1,0.5,0.0,0.05120345605815982,0.01728889623151947,0.0,0.01728889623151947,False,False,0.09371171381565223,FINITE,0.9371171381565222,True,0.10686685112850228,FINITE,1.0686685112850227,True,True,3.772971710608666e+18,37729717.106086664
quality_score_soft_proxy_0_1,38,0.1,0.5,0.0,-0.04962633621358278,-0.0167563801977074,-0.0,-0.0167563801977074,False,False,0.10664606324184753,FINITE,1.066460632418475,True,0.09389736956110505,FINITE,0.9389736956110504,False,True,-3.9876379451085133e+18,-39876379.45108513
quality_score_soft_proxy_0_1,39,0.1,0.5,0.0,0.16915826049333896,0.05711644950395137,0.0,0.05711644950395137,False,False,0.08111352188284414,FINITE,0.8111352188284413,True,0.12527808242590913,FINITE,1.2527808242590912,True,True,1.133188687029352e+19,113318868.7029352
quality_score_soft_proxy_0_1,40,0.1,0.5,0.0,-0.057331525857383214,-0.019358044898709847,-0.0,-0.019358044898709847,False,False,0.10773058364588103,FINITE,1.0773058364588102,True,0.09299497916506747,FINITE,0.9299497916506746,False,True,-4.638350187528618e+18,-46383501.87528617
quality_score_soft_proxy_0_1,41,0.1,0.5,0.0,0.1987186150904812,0.06709753169138057,-0.0,0.06709753169138057,False,False,0.07831603916883322,FINITE,0.7831603916883321,True,0.13054969840669736,FINITE,1.3054969840669735,True,True,1.3010376498700075e+19,130103764.98700075
quality_score_soft_proxy_0_1,42,0.1,0.5,0.0,0.12188836919016524,0.0411557251987892,0.0,0.0411557251987892,False,False,0.08587207632672356,FINITE,0.8587207632672356,True,0.11742519499203392,FINITE,1.1742519499203392,True,True,8.47675420396587e+18,84767542.0396587
quality_score_soft_proxy_0_1,43,0.1,0.5,0.0,-0.06281073785093558,-0.02120810610316107,0.0,-0.02120810610316107,False,False,0.10851080073660206,FINITE,1.0851080073660206,True,0.09236034114467923,FINITE,0.9236034114467923,False,True,-5.106480441961233e+18,-51064804.41961233
quality_score_soft_proxy_0_1,44,0.1,0.5,0.0,-0.021616600160315413,-0.007298865854395461,-0.0,-0.007298865854395461,False,False,0.10282467294345433,FINITE,1.0282467294345432,True,0.09727834027663797,FINITE,0.9727834027663796,False,True,-1.6948037660725972e+18,-16948037.660725974
quality_score_soft_proxy_0_1,45,0.1,0.5,0.0,-0.1911881526522654,-0.06455486379955339,-0.0,-0.06455486379955339,False,False,0.1291789668650694,FINITE,1.291789668650694,True,0.07901626588963717,FINITE,0.7901626588963717,False,True,-1.7507380119041642e+19,-175073801.19041643
quality_score_soft_proxy_0_1,46,0.1,0.5,0.0,0.05556999251593467,0.018763261470144517,0.0,0.018763261470144517,False,False,0.0932002523765989,FINITE,0.932002523765989,True,0.10748134590288189,FINITE,1.0748134590288188,True,True,4.079848574040662e+18,40798485.74040662
quality_score_soft_proxy_0_1,47,0.1,0.5,0.0,0.12061127941057972,0.040724514605259936,0.0,0.040724514605259936,False,False,0.08600576683899908,FINITE,0.8600576683899908,True,0.11722230525549585,FINITE,1.1722230525549584,True,True,8.396539896600558e+18,83965398.96600558
quality_score_soft_proxy_0_1,48,0.1,0.5,0.0,-0.0017270815174891263,-0.0005831507370387078,-0.0,-0.0005831507370387078,False,False,0.10022183034457624,FINITE,1.0022183034457623,True,0.09977882708624702,FINITE,0.9977882708624702,False,True,-1.3309820674574091e+17,-1330982.067457409
quality_score_soft_proxy_0_1,49,0.1,0.5,0.0,-0.16704157814637502,-0.05640174967177246,-0.0,-0.05640174967177246,False,False,0.12491163043993901,FINITE,1.24911630439939,True,0.0813189416009868,FINITE,0.8131894160098679,False,True,-1.4946978263963404e+19,-149469782.63963404
quality_score_soft_proxy_0_1,50,0.1,0.5,0.0,-0.0897859397268041,-0.030316308985529963,0.0,-0.030316308985529963,False,False,0.11246441692220908,FINITE,1.1246441692220908,True,0.08931907216207928,FINITE,0.8931907216207927,False,True,-7.478650153325447e+18,-74786501.53325447
quality_score_soft_proxy_0_1,51,0.1,0.5,0.0,0.1892030263355959,0.06388458398765214,-0.0,0.06388458398765214,False,False,0.07920225096944415,FINITE,0.7920225096944414,True,0.12882083894342197,FINITE,1.2882083894342196,True,True,1.2478649418333512e+19,124786494.18333513
quality_score_soft_proxy_0_1,52,0.1,0.5,0.0,-0.05774418225774278,-0.019497378729554895,-0.0,-0.019497378729554895,False,False,0.10778908196070384,FINITE,1.0778908196070385,True,0.0929469795091525,FINITE,0.9294697950915249,False,True,-4.673449176422303e+18,-46734491.76422303
quality_score_soft_proxy_0_1,53,0.1,0.5,0.0,-0.046245968060922266,-0.015614995636686795,-0.0,-0.015614995636686795,False,False,0.10617488566477694,FINITE,1.0617488566477693,True,0.09429696402176699,FINITE,0.9429696402176698,False,True,-3.7049313988661596e+18,-37049313.988661595
quality_score_soft_proxy_0_1,54,0.1,0.5,0.0,-0.060349252122386926,-0.0203769830772484,-0.0,-0.0203769830772484,False,False,0.1081593618520615,FINITE,1.081593618520615,True,0.0926447261732353,FINITE,0.9264472617323529,False,True,-4.895617111236897e+18,-48956171.11236897
quality_score_soft_proxy_0_1,55,0.1,0.5,0.0,-0.05625312494661791,-0.01899392179301518,-0.0,-0.01899392179301518,False,False,0.10757790987446511,FINITE,1.075779098744651,True,0.09312057427901708,FINITE,0.9312057427901708,False,True,-4.5467459246790636e+18,-45467459.24679063
quality_score_soft_proxy_0_1,56,0.1,0.5,0.0,-0.07498401201637792,-0.02531842384431343,0.0,-0.02531842384431343,False,False,0.11027152471611437,FINITE,1.1027152471611437,True,0.09097097894167727,FINITE,0.9097097894167727,False,True,-6.16291482966862e+18,-61629148.296686195
quality_score_soft_proxy_0_1,57,0.1,0.5,0.0,-0.06591195992150456,-0.022255236720829998,-0.0,-0.022255236720829998,False,False,0.10895575983339167,FINITE,1.0895575983339167,True,0.09200370767640677,FINITE,0.9200370767640677,False,True,-5.373455900035001e+18,-53734559.00035001
quality_score_soft_proxy_0_1,58,0.1,0.5,0.0,0.035321960410656245,0.011926493937050505,-0.0,0.011926493937050505,False,False,0.09560398095641241,FINITE,0.956039809564124,True,0.10467116646812645,FINITE,1.0467116646812644,True,True,2.6376114261525555e+18,26376114.261525556
quality_score_soft_proxy_0_1,59,0.1,0.5,0.0,-0.12726500391465687,-0.0429711510895911,-0.0,-0.0429711510895911,False,False,0.1182845544310749,FINITE,1.1828455443107488,True,0.08531227409983491,FINITE,0.8531227409983491,False,True,-1.0970732658644937e+19,-109707326.58644935
quality_score_soft_proxy_0_1,60,0.1,0.5,0.0,-0.03659649764230319,-0.012356842660310964,-0.0,-0.012356842660310964,False,False,0.10484513346448837,FINITE,1.0484513346448836,True,0.09545024132438593,FINITE,0.9545024132438592,False,True,-2.9070800786930196e+18,-29070800.786930196
quality_score_soft_proxy_0_1,61,0.1,0.5,0.0,0.01648752138437745,0.00556702746794441,0.0,0.00556702746794441,False,False,0.0979150530306441,FINITE,0.979150530306441,True,0.10214486940317755,FINITE,1.0214486940317753,True,True,1.2509681816135432e+18,12509681.816135433
quality_score_soft_proxy_0_1,62,0.1,0.5,0.0,-0.004989035077016368,-0.0016845524966903256,0.0,-0.0016845524966903256,False,False,0.10064260533051582,FINITE,1.006426053305158,True,0.09936288074686504,FINITE,0.9936288074686503,False,True,-3.855631983094881e+17,-3855631.9830948818
quality_score_soft_proxy_0_1,63,0.1,0.5,0.0,-0.027152068215317154,-0.00916792197215267,0.0,-0.00916792197215267,False,False,0.10356515837566438,FINITE,1.0356515837566438,True,0.09659738847392416,FINITE,0.9659738847392415,False,True,-2.1390950253986237e+18,-21390950.25398624
quality_score_soft_proxy_0_1,64,0.1,0.5,0.0,-0.1500343547958582,-0.05065924433464488,-0.0,-0.05065924433464488,False,False,0.1220187329934239,FINITE,1.220187329934239,True,0.08299503701563424,FINITE,0.8299503701563423,False,True,-1.3211239796054338e+19,-132112397.9605434
quality_score_soft_proxy_0_1,65,0.1,0.5,0.0,-0.06728321236225046,-0.022718241427550297,-0.0,-0.022718241427550297,False,False,0.1091532848767927,FINITE,1.091532848767927,True,0.09184660504528976,FINITE,0.9184660504528975,False,True,-5.491970926075614e+18,-54919709.26075615
quality_score_soft_proxy_0_1,66,0.1,0.5,0.0,-0.042340801416397206,-0.014296412359665495,-0.0,-0.014296412359665495,False,False,0.10563402441838372,FINITE,1.0563402441838372,True,0.09476143703118103,FINITE,0.9476143703118103,False,True,-3.3804146510302305e+18,-33804146.510302305
quality_score_soft_proxy_0_1,67,0.1,0.5,0.0,0.10787131471407305,0.0364228532607417,-0.0,0.0364228532607417,False,False,0.08735483085687126,FINITE,0.8735483085687126,True,0.11522380197860985,FINITE,1.1522380197860984,True,True,7.587101485877246e+18,75871014.85877246
quality_score_soft_proxy_0_1,68,0.1,0.5,0.0,-0.06589860634191538,-0.022250727871826248,0.0,-0.022250727871826248,False,False,0.10895383864371368,FINITE,1.0895383864371366,True,0.09200523934857581,FINITE,0.9200523934857581,False,True,-5.372303186228204e+18,-53723031.86228203
quality_score_soft_proxy_0_1,69,0.1,0.5,0.0,-0.02919255600765258,-0.009856894639608921,0.0,-0.009856894639608921,False,False,0.10383991887791326,FINITE,1.0383991887791326,True,0.096347986927356,FINITE,0.9634798692735599,False,True,-2.3039513267479524e+18,-23039513.267479524
quality_score_soft_proxy_0_1,70,0.1,0.5,0.0,-0.09363893653039126,-0.03161727706553478,-0.0,-0.03161727706553478,False,False,0.11304480594842341,FINITE,1.130448059484234,True,0.08889567677979981,FINITE,0.8889567677979981,False,True,-7.826883569054041e+18,-78268835.69054042
quality_score_soft_proxy_0_1,71,0.1,0.5,0.0,0.1069914706515401,0.036125773066003036,-0.0,0.036125773066003036,False,False,0.08744904335461205,FINITE,0.8744904335461204,True,0.11508747253765605,FINITE,1.1508747253765605,True,True,7.530573987232772e+18,75305739.87232772
quality_score_soft_proxy_0_1,72,0.1,0.5,0.0,-0.01778230576241735,-0.006004212659676342,0.0,-0.006004212659676342,False,False,0.10231590935936138,FINITE,1.0231590935936137,True,0.09775379562143724,FINITE,0.9775379562143723,False,True,-1.3895456156168274e+18,-13895456.156168273
quality_score_soft_proxy_0_1,73,0.1,0.5,0.0,0.03637256262024882,0.012281230784532433,-0.0,0.012281230784532433,False,False,0.09547722923503198,FINITE,0.9547722923503197,True,0.10481453958147945,FINITE,1.0481453958147944,True,True,2.713662458980817e+18,27136624.589808173
