axis,N0_B,D_B,lambda_Q,t_QA,delta_QB,gain,observed_joint_row,N_required_B,required_status,N_required_ratio,required_in_B1,N_scale_equivalent_B,scale_status,N_scale_ratio,scale_is_expansion,scale_in_B1,quality_cost_ceiling_FLOPs,quality_cost_ceiling_per_token
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.02326598673421471,0.043402680192339754,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.025381076437325137,0.04734837839164337,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.027496166140435565,0.05129407659094698,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.029611255843545993,0.05523977479025059,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.03172634554665642,0.059185472989554205,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.03384143524976685,0.06313117118885782,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.03595652495287728,0.06707686938816144,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.038071614655987705,0.07102256758746506,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.04018670435909813,0.07496826578676866,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.04230179406220856,0.07891396398607228,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.04441688376531899,0.0828596621853759,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.04653197346842942,0.08680536038467951,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.04864706317153984,0.09075105858398311,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.050762152874650274,0.09469675678328673,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.052877242577760705,0.09864245498259036,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.05499233228087113,0.10258815318189396,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.057107421983981554,0.10653385138119757,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.059222511687091986,0.11047954958050119,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.06133760139020242,0.11442524777980481,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.06345269109331284,0.11837094597910841,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.06556778079642327,0.12231664417841202,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.0676828704995337,0.12626234237771564,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.06979796020264413,0.13020804057701926,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.07191304990575456,0.1341537387763229,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.07402813960886498,0.1380994369756265,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.07614322931197541,0.14204513517493011,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.07825831901508584,0.1459908333742337,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.08037340871819626,0.1499365315735373,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.08248849842130669,0.15388222977284094,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.08460358812441712,0.15782792797214457,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.08671867782752755,0.16177362617144816,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.08883376753063799,0.1657193243707518,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.0909488572337484,0.1696650225700554,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.09306394693685884,0.17361072076935902,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.09517903663996927,0.17755641896866264,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.09729412634307968,0.18150211716796621,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.09940921604619012,0.18544781536726984,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.10152430574930055,0.18939351356657347,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.10363939545241098,0.1933392117658771,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.0,0.10575448515552141,0.19728490996518072,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.0,0.0,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.002115089703110428,0.003945698199303614,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.004230179406220856,0.007891396398607227,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.006345269109331284,0.011837094597910842,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.008460358812441712,0.015782792797214455,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.01057544851555214,0.01972849099651807,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.012690538218662568,0.023674189195821684,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.014805627921772996,0.027619887395125296,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.016920717624883425,0.03156558559442891,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.019035807327993853,0.03551128379373253,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.02115089703110428,0.03945698199303614,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.02326598673421471,0.043402680192339754,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.025381076437325137,0.04734837839164337,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.027496166140435565,0.05129407659094698,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.029611255843545993,0.05523977479025059,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.03172634554665642,0.059185472989554205,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.03384143524976685,0.06313117118885782,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.03595652495287728,0.06707686938816144,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.038071614655987705,0.07102256758746506,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.04018670435909813,0.07496826578676866,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.04230179406220856,0.07891396398607228,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.04441688376531899,0.0828596621853759,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.04653197346842942,0.08680536038467951,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.04864706317153984,0.09075105858398311,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.050762152874650274,0.09469675678328673,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.052877242577760705,0.09864245498259036,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.05499233228087113,0.10258815318189396,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.057107421983981554,0.10653385138119757,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.059222511687091986,0.11047954958050119,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.06133760139020242,0.11442524777980481,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.06345269109331284,0.11837094597910841,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.06556778079642327,0.12231664417841202,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.0676828704995337,0.12626234237771564,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.06979796020264413,0.13020804057701926,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.07191304990575456,0.1341537387763229,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.07402813960886498,0.1380994369756265,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.07614322931197541,0.14204513517493011,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.07825831901508584,0.1459908333742337,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.08037340871819626,0.1499365315735373,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.08248849842130669,0.15388222977284094,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.08460358812441712,0.15782792797214457,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.08671867782752755,0.16177362617144816,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.08883376753063799,0.1657193243707518,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.0909488572337484,0.1696650225700554,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.09306394693685884,0.17361072076935902,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.09517903663996927,0.17755641896866264,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.09729412634307968,0.18150211716796621,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.09940921604619012,0.18544781536726984,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.10152430574930055,0.18939351356657347,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.10363939545241098,0.1933392117658771,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,1.0,100.0,0.0,0.10575448515552141,0.19728490996518072,0.0,False,1.0,FINITE,1.0,True,1.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.0,0.0,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.002115089703110428,0.003945698199303614,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.004230179406220856,0.007891396398607227,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.006345269109331284,0.011837094597910842,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.008460358812441712,0.015782792797214455,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.01057544851555214,0.01972849099651807,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.012690538218662568,0.023674189195821684,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.014805627921772996,0.027619887395125296,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.016920717624883425,0.03156558559442891,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.019035807327993853,0.03551128379373253,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.02115089703110428,0.03945698199303614,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.02326598673421471,0.043402680192339754,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.025381076437325137,0.04734837839164337,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.027496166140435565,0.05129407659094698,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.029611255843545993,0.05523977479025059,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.03172634554665642,0.059185472989554205,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.03384143524976685,0.06313117118885782,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.03595652495287728,0.06707686938816144,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.038071614655987705,0.07102256758746506,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.04018670435909813,0.07496826578676866,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.04230179406220856,0.07891396398607228,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.04441688376531899,0.0828596621853759,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.04653197346842942,0.08680536038467951,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.04864706317153984,0.09075105858398311,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.050762152874650274,0.09469675678328673,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.052877242577760705,0.09864245498259036,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.05499233228087113,0.10258815318189396,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.057107421983981554,0.10653385138119757,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.059222511687091986,0.11047954958050119,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.06133760139020242,0.11442524777980481,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.06345269109331284,0.11837094597910841,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.06556778079642327,0.12231664417841202,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.0676828704995337,0.12626234237771564,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.06979796020264413,0.13020804057701926,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.07191304990575456,0.1341537387763229,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.07402813960886498,0.1380994369756265,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.07614322931197541,0.14204513517493011,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.07825831901508584,0.1459908333742337,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.08037340871819626,0.1499365315735373,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.08248849842130669,0.15388222977284094,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.08460358812441712,0.15782792797214457,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.08671867782752755,0.16177362617144816,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.08883376753063799,0.1657193243707518,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.0909488572337484,0.1696650225700554,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.09306394693685884,0.17361072076935902,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.09517903663996927,0.17755641896866264,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.09729412634307968,0.18150211716796621,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.09940921604619012,0.18544781536726984,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.10152430574930055,0.18939351356657347,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.10363939545241098,0.1933392117658771,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,10.0,100.0,0.0,0.10575448515552141,0.19728490996518072,0.0,False,10.0,FINITE,1.0,True,10.0,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.5,0.0,0.0,0.0,False,0.1,FINITE,1.0,True,0.1,FINITE,1.0,False,True,0.0,0.0
quality_score_soft_proxy_0_1,0.1,100.0,0.5,0.002115089703110428,0.003945698199303614,0.0007141620744485687,False,0.0997292283081846,FINITE,0.997292283081846,True,0.10027175770397753,FINITE,1.0027175770397752,True,True,1.6246301508923978e+17,1624630.1508923976
quality_score_soft_proxy_0_1,0.1,100.0,0.5,0.004230179406220856,0.007891396398607227,0.0014283241488971374,False,0.09945943814744831,FINITE,0.9945943814744831,True,0.10054450592582086,FINITE,1.0054450592582085,True,True,3.243371115310145e+17,3243371.115310145
quality_score_soft_proxy_0_1,0.1,100.0,0.5,0.006345269109331284,0.011837094597910842,0.002142486223345706,False,0.0991906250611723,FINITE,0.9919062506117229,True,0.10081824919601262,FINITE,1.008182491960126,True,True,4.8562496329662694e+17,4856249.63296627
quality_score_soft_proxy_0_1,0.1,100.0,0.5,0.008460358812441712,0.015782792797214455,0.0028566482977942747,False,0.0989227846170451,FINITE,0.9892278461704509,True,0.10109299206997391,FINITE,1.010929920699739,True,True,6.463292297729462e+17,6463292.297729461
quality_score_soft_proxy_0_1,0.1,100.0,0.5,0.01057544851555214,0.01972849099651807,0.003570810372242843,False,0.09865591240690887,FINITE,0.9865591240690886,True,0.10136873912822451,FINITE,1.013687391282245,True,True,8.064525558546836e+17,8064525.5585468365
