dataset,role,scale,loss_observed,index,mixture_domain,proportion_raw,proportion_normalized,mapping_type_A16,quality_domain_proxy,mapping_confidence,domain_quality_score_0_1,weighted_quality_contribution
A6_A7_test_1m,test,1m,True,149,freelaw,0.006,0.006,inferred,book,inferred_proxy,0.0029239766081871343,1.7543859649122806e-05
A6_A7_test_1m,test,1m,True,150,freelaw,0.001,0.000999000999000999,inferred,book,inferred_proxy,0.0029239766081871343,2.9210555526344997e-06
A6_A7_test_1m,test,1m,True,151,freelaw,0.061,0.06093906093906094,inferred,book,inferred_proxy,0.0029239766081871343,0.0001781843887107045
A6_A7_test_1m,test,1m,True,152,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,153,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,154,freelaw,0.004,0.004,inferred,book,inferred_proxy,0.0029239766081871343,1.1695906432748537e-05
A6_A7_test_1m,test,1m,True,155,freelaw,0.385,0.3838484546360917,inferred,book,inferred_proxy,0.0029239766081871343,0.0011223639024447124
A6_A7_test_1m,test,1m,True,156,freelaw,0.037,0.037,inferred,book,inferred_proxy,0.0029239766081871343,0.00010818713450292396
A6_A7_test_1m,test,1m,True,157,freelaw,0.045,0.04504504504504504,inferred,book,inferred_proxy,0.0029239766081871343,0.00013171065802644748
A6_A7_test_1m,test,1m,True,158,freelaw,0.001,0.001,inferred,book,inferred_proxy,0.0029239766081871343,2.9239766081871343e-06
A6_A7_test_1m,test,1m,True,159,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,160,freelaw,0.005,0.005,inferred,book,inferred_proxy,0.0029239766081871343,1.4619883040935671e-05
A6_A7_test_1m,test,1m,True,161,freelaw,0.038,0.038000000000000006,inferred,book,inferred_proxy,0.0029239766081871343,0.00011111111111111112
A6_A7_test_1m,test,1m,True,162,freelaw,0.085,0.08508508508508508,inferred,book,inferred_proxy,0.0029239766081871343,0.00024878679849440083
A6_A7_test_1m,test,1m,True,163,freelaw,0.001,0.0009990009990009992,inferred,book,inferred_proxy,0.0029239766081871343,2.9210555526345005e-06
A6_A7_test_1m,test,1m,True,164,freelaw,0.026,0.025974025974025976,inferred,book,inferred_proxy,0.0029239766081871343,7.5947444368497e-05
A6_A7_test_1m,test,1m,True,165,freelaw,0.079,0.07907907907907907,inferred,book,inferred_proxy,0.0029239766081871343,0.0002312253774242078
A6_A7_test_1m,test,1m,True,166,freelaw,0.276,0.27572427572427577,inferred,book,inferred_proxy,0.0029239766081871343,0.0008062113325271221
A6_A7_test_1m,test,1m,True,167,freelaw,0.023,0.02302302302302302,inferred,book,inferred_proxy,0.0029239766081871343,6.731878076907315e-05
A6_A7_test_1m,test,1m,True,168,freelaw,0.003,0.003,inferred,book,inferred_proxy,0.0029239766081871343,8.771929824561403e-06
A6_A7_test_1m,test,1m,True,169,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,170,freelaw,0.001,0.0009990009990009992,inferred,book,inferred_proxy,0.0029239766081871343,2.9210555526345005e-06
A6_A7_test_1m,test,1m,True,171,freelaw,0.011,0.011,inferred,book,inferred_proxy,0.0029239766081871343,3.216374269005848e-05
A6_A7_test_1m,test,1m,True,172,freelaw,0.024,0.02402402402402402,inferred,book,inferred_proxy,0.0029239766081871343,7.024568428077198e-05
A6_A7_test_1m,test,1m,True,173,freelaw,0.004,0.004,inferred,book,inferred_proxy,0.0029239766081871343,1.1695906432748537e-05
A6_A7_test_1m,test,1m,True,174,freelaw,0.087,0.08708708708708708,inferred,book,inferred_proxy,0.0029239766081871343,0.0002546406055177985
A6_A7_test_1m,test,1m,True,175,freelaw,0.044,0.044,inferred,book,inferred_proxy,0.0029239766081871343,0.0001286549707602339
A6_A7_test_1m,test,1m,True,176,freelaw,0.141,0.14085914085914084,inferred,book,inferred_proxy,0.0029239766081871343,0.0004118688329214644
A6_A7_test_1m,test,1m,True,177,freelaw,0.008,0.008,inferred,book,inferred_proxy,0.0029239766081871343,2.3391812865497074e-05
A6_A7_test_1m,test,1m,True,178,freelaw,0.264,0.264,inferred,book,inferred_proxy,0.0029239766081871343,0.0007719298245614035
A6_A7_test_1m,test,1m,True,179,freelaw,0.001,0.0010010010010010012,inferred,book,inferred_proxy,0.0029239766081871343,2.926903511698834e-06
A6_A7_test_1m,test,1m,True,180,freelaw,0.668,0.6673326673326673,inferred,book,inferred_proxy,0.0029239766081871343,0.0019512651091598456
A6_A7_test_1m,test,1m,True,181,freelaw,0.22,0.22,inferred,book,inferred_proxy,0.0029239766081871343,0.0006432748538011695
A6_A7_test_1m,test,1m,True,182,freelaw,0.062,0.06193806193806194,inferred,book,inferred_proxy,0.0029239766081871343,0.00018110544426333902
A6_A7_test_1m,test,1m,True,183,freelaw,0.761,0.761,inferred,book,inferred_proxy,0.0029239766081871343,0.002225146198830409
A6_A7_test_1m,test,1m,True,184,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,185,freelaw,0.006,0.006,inferred,book,inferred_proxy,0.0029239766081871343,1.7543859649122806e-05
A6_A7_test_1m,test,1m,True,186,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,187,freelaw,0.06,0.06,inferred,book,inferred_proxy,0.0029239766081871343,0.00017543859649122806
A6_A7_test_1m,test,1m,True,188,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,189,freelaw,0.128,0.12812812812812813,inferred,book,inferred_proxy,0.0029239766081871343,0.00037464364949745064
A6_A7_test_1m,test,1m,True,190,freelaw,0.102,0.1018981018981019,inferred,book,inferred_proxy,0.0029239766081871343,0.000297947666368719
A6_A7_test_1m,test,1m,True,191,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,192,freelaw,0.047,0.046999999999999986,inferred,book,inferred_proxy,0.0029239766081871343,0.00013742690058479528
A6_A7_test_1m,test,1m,True,193,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,194,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,195,freelaw,0.009,0.009009009009009009,inferred,book,inferred_proxy,0.0029239766081871343,2.6342131605289498e-05
A6_A7_test_1m,test,1m,True,196,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,197,freelaw,0.001,0.000999000999000999,inferred,book,inferred_proxy,0.0029239766081871343,2.9210555526344997e-06
A6_A7_test_1m,test,1m,True,198,freelaw,0.087,0.087,inferred,book,inferred_proxy,0.0029239766081871343,0.00025438596491228065
A6_A7_test_1m,test,1m,True,199,freelaw,0.023,0.023,inferred,book,inferred_proxy,0.0029239766081871343,6.72514619883041e-05
A6_A7_test_1m,test,1m,True,200,freelaw,0.167,0.16716716716716717,inferred,book,inferred_proxy,0.0029239766081871343,0.0004887928864537052
A6_A7_test_1m,test,1m,True,201,freelaw,0.079,0.079,inferred,book,inferred_proxy,0.0029239766081871343,0.0002309941520467836
A6_A7_test_1m,test,1m,True,202,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,203,freelaw,0.001,0.000999000999000999,inferred,book,inferred_proxy,0.0029239766081871343,2.9210555526344997e-06
A6_A7_test_1m,test,1m,True,204,freelaw,0.485,0.4849999999999999,inferred,book,inferred_proxy,0.0029239766081871343,0.0014181286549707598
A6_A7_test_1m,test,1m,True,205,freelaw,0.01,0.01,inferred,book,inferred_proxy,0.0029239766081871343,2.9239766081871343e-05
A6_A7_test_1m,test,1m,True,206,freelaw,0.252,0.25225225225225223,inferred,book,inferred_proxy,0.0029239766081871343,0.0007375796849481059
A6_A7_test_1m,test,1m,True,207,freelaw,0.225,0.225,inferred,book,inferred_proxy,0.0029239766081871343,0.0006578947368421052
A6_A7_test_1m,test,1m,True,208,freelaw,0.025,0.025,inferred,book,inferred_proxy,0.0029239766081871343,7.309941520467836e-05
A6_A7_test_1m,test,1m,True,209,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,210,freelaw,0.033,0.03296703296703297,inferred,book,inferred_proxy,0.0029239766081871343,9.63948332369385e-05
A6_A7_test_1m,test,1m,True,211,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,212,freelaw,0.714,0.7147147147147146,inferred,book,inferred_proxy,0.0029239766081871343,0.0020898091073529666
A6_A7_test_1m,test,1m,True,213,freelaw,0.002,0.002,inferred,book,inferred_proxy,0.0029239766081871343,5.8479532163742686e-06
A6_A7_test_1m,test,1m,True,214,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,215,freelaw,0.617,0.6157684630738521,inferred,book,inferred_proxy,0.0029239766081871343,0.001800492582087287
A6_A7_test_1m,test,1m,True,216,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,217,freelaw,0.007,0.007,inferred,book,inferred_proxy,0.0029239766081871343,2.046783625730994e-05
A6_A7_test_1m,test,1m,True,218,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,219,freelaw,0.027,0.027054108216432858,inferred,book,inferred_proxy,0.0029239766081871343,7.910557958021303e-05
A6_A7_test_1m,test,1m,True,220,freelaw,0.014,0.014,inferred,book,inferred_proxy,0.0029239766081871343,4.093567251461988e-05
A6_A7_test_1m,test,1m,True,221,freelaw,0.022,0.021956087824351295,inferred,book,inferred_proxy,0.0029239766081871343,6.419908720570553e-05
A6_A7_test_1m,test,1m,True,222,freelaw,0.016,0.016,inferred,book,inferred_proxy,0.0029239766081871343,4.678362573099415e-05
A6_A7_test_1m,test,1m,True,223,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,224,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,225,freelaw,0.004,0.004004004004004004,inferred,book,inferred_proxy,0.0029239766081871343,1.1707614046795332e-05
A6_A7_test_1m,test,1m,True,226,freelaw,0.006,0.005999999999999998,inferred,book,inferred_proxy,0.0029239766081871343,1.7543859649122802e-05
A6_A7_test_1m,test,1m,True,227,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,228,freelaw,0.002,0.0019980019980019984,inferred,book,inferred_proxy,0.0029239766081871343,5.842111105269001e-06
A6_A7_test_1m,test,1m,True,229,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,230,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,231,freelaw,0.081,0.08075772681954137,inferred,book,inferred_proxy,0.0029239766081871343,0.00023613370415070573
A6_A7_test_1m,test,1m,True,232,freelaw,0.024,0.024,inferred,book,inferred_proxy,0.0029239766081871343,7.017543859649122e-05
A6_A7_test_1m,test,1m,True,233,freelaw,0.013,0.013013013013013013,inferred,book,inferred_proxy,0.0029239766081871343,3.804974565208483e-05
A6_A7_test_1m,test,1m,True,234,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,235,freelaw,0.007,0.007,inferred,book,inferred_proxy,0.0029239766081871343,2.046783625730994e-05
A6_A7_test_1m,test,1m,True,236,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,237,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,238,freelaw,0.415,0.4154154154154154,inferred,book,inferred_proxy,0.0029239766081871343,0.0012146649573550156
A6_A7_test_1m,test,1m,True,239,freelaw,0.084,0.084,inferred,book,inferred_proxy,0.0029239766081871343,0.0002456140350877193
A6_A7_test_1m,test,1m,True,240,freelaw,0.022,0.022,inferred,book,inferred_proxy,0.0029239766081871343,6.432748538011695e-05
A6_A7_test_1m,test,1m,True,241,freelaw,0.073,0.07292707292707291,inferred,book,inferred_proxy,0.0029239766081871343,0.00021323705534231845
A6_A7_test_1m,test,1m,True,242,freelaw,0.039,0.039,inferred,book,inferred_proxy,0.0029239766081871343,0.00011403508771929824
A6_A7_test_1m,test,1m,True,243,freelaw,0.377,0.377,inferred,book,inferred_proxy,0.0029239766081871343,0.0011023391812865497
A6_A7_test_1m,test,1m,True,244,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,245,freelaw,0.001,0.001,inferred,book,inferred_proxy,0.0029239766081871343,2.9239766081871343e-06
A6_A7_test_1m,test,1m,True,246,freelaw,0.014,0.014,inferred,book,inferred_proxy,0.0029239766081871343,4.093567251461988e-05
A6_A7_test_1m,test,1m,True,247,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,248,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,249,freelaw,0.093,0.093,inferred,book,inferred_proxy,0.0029239766081871343,0.0002719298245614035
A6_A7_test_1m,test,1m,True,250,freelaw,0.003,0.0030030030030030025,inferred,book,inferred_proxy,0.0029239766081871343,8.780710535096498e-06
A6_A7_test_1m,test,1m,True,251,freelaw,0.202,0.202,inferred,book,inferred_proxy,0.0029239766081871343,0.0005906432748538011
A6_A7_test_1m,test,1m,True,252,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,253,freelaw,0.014,0.013986013986013984,inferred,book,inferred_proxy,0.0029239766081871343,4.089477773688299e-05
A6_A7_test_1m,test,1m,True,254,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,255,freelaw,0.104,0.1041041041041041,inferred,book,inferred_proxy,0.0029239766081871343,0.00030439796521667864
A6_A7_test_1m,test,1m,True,256,freelaw,0.0,0.0,inferred,book,inferred_proxy,0.0029239766081871343,0.0
A6_A7_test_1m,test,1m,True,1,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,2,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,3,nih_exporter,0.004,0.004,inferred,arxiv,inferred_proxy,0.004619364375461937,1.8477457501847746e-05
A6_A7_test_1m,test,1m,True,4,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,5,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,6,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,7,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,8,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,9,nih_exporter,0.021,0.020979020979020976,inferred,arxiv,inferred_proxy,0.004619364375461937,9.69097421425581e-05
A6_A7_test_1m,test,1m,True,10,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,11,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,12,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,13,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,14,nih_exporter,0.006,0.005994005994005995,inferred,arxiv,inferred_proxy,0.004619364375461937,2.7688497755016607e-05
A6_A7_test_1m,test,1m,True,15,nih_exporter,0.004,0.004,inferred,arxiv,inferred_proxy,0.004619364375461937,1.8477457501847746e-05
A6_A7_test_1m,test,1m,True,16,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,17,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,18,nih_exporter,0.004,0.004012036108324975,inferred,arxiv,inferred_proxy,0.004619364375461937,1.8533056671863335e-05
A6_A7_test_1m,test,1m,True,19,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,20,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,21,nih_exporter,0.014,0.014014014014014012,inferred,arxiv,inferred_proxy,0.004619364375461937,6.473583709356067e-05
A6_A7_test_1m,test,1m,True,22,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,23,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,24,nih_exporter,0.008,0.008,inferred,arxiv,inferred_proxy,0.004619364375461937,3.695491500369549e-05
A6_A7_test_1m,test,1m,True,25,nih_exporter,0.002,0.002,inferred,arxiv,inferred_proxy,0.004619364375461937,9.238728750923873e-06
A6_A7_test_1m,test,1m,True,26,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,27,nih_exporter,0.006,0.006,inferred,arxiv,inferred_proxy,0.004619364375461937,2.7716186252771622e-05
A6_A7_test_1m,test,1m,True,28,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,29,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,30,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,31,nih_exporter,0.002,0.002,inferred,arxiv,inferred_proxy,0.004619364375461937,9.238728750923873e-06
A6_A7_test_1m,test,1m,True,32,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,33,nih_exporter,0.035,0.035035035035035036,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0001618395927339017
A6_A7_test_1m,test,1m,True,34,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,35,nih_exporter,0.009,0.009,inferred,arxiv,inferred_proxy,0.004619364375461937,4.157427937915743e-05
A6_A7_test_1m,test,1m,True,36,nih_exporter,0.012,0.012,inferred,arxiv,inferred_proxy,0.004619364375461937,5.5432372505543244e-05
A6_A7_test_1m,test,1m,True,37,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,38,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,39,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,40,nih_exporter,0.001,0.001001001001001001,inferred,arxiv,inferred_proxy,0.004619364375461937,4.623988363825763e-06
A6_A7_test_1m,test,1m,True,41,nih_exporter,0.001,0.001,inferred,arxiv,inferred_proxy,0.004619364375461937,4.6193643754619364e-06
A6_A7_test_1m,test,1m,True,42,nih_exporter,0.021,0.020979020979020976,inferred,arxiv,inferred_proxy,0.004619364375461937,9.69097421425581e-05
A6_A7_test_1m,test,1m,True,43,nih_exporter,0.005,0.005,inferred,arxiv,inferred_proxy,0.004619364375461937,2.3096821877309682e-05
A6_A7_test_1m,test,1m,True,44,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,45,nih_exporter,0.001,0.001,inferred,arxiv,inferred_proxy,0.004619364375461937,4.6193643754619364e-06
A6_A7_test_1m,test,1m,True,46,nih_exporter,0.005,0.005005005005005005,inferred,arxiv,inferred_proxy,0.004619364375461937,2.3119941819128813e-05
A6_A7_test_1m,test,1m,True,47,nih_exporter,0.007,0.007007007007007006,inferred,arxiv,inferred_proxy,0.004619364375461937,3.2367918546780335e-05
A6_A7_test_1m,test,1m,True,48,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,49,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,50,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,51,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,52,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,53,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,54,nih_exporter,0.004,0.003996003996003996,inferred,arxiv,inferred_proxy,0.004619364375461937,1.84589985033444e-05
A6_A7_test_1m,test,1m,True,55,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,56,nih_exporter,0.002,0.002,inferred,arxiv,inferred_proxy,0.004619364375461937,9.238728750923873e-06
A6_A7_test_1m,test,1m,True,57,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,58,nih_exporter,0.023,0.023000000000000003,inferred,arxiv,inferred_proxy,0.004619364375461937,0.00010624538063562455
A6_A7_test_1m,test,1m,True,59,nih_exporter,0.023,0.02302302302302302,inferred,arxiv,inferred_proxy,0.004619364375461937,0.00010635173236799253
A6_A7_test_1m,test,1m,True,60,nih_exporter,0.007,0.007007007007007006,inferred,arxiv,inferred_proxy,0.004619364375461937,3.2367918546780335e-05
A6_A7_test_1m,test,1m,True,61,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,62,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,63,nih_exporter,0.019,0.019,inferred,arxiv,inferred_proxy,0.004619364375461937,8.776792313377679e-05
A6_A7_test_1m,test,1m,True,64,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,65,nih_exporter,0.004,0.004004004004004004,inferred,arxiv,inferred_proxy,0.004619364375461937,1.849595345530305e-05
A6_A7_test_1m,test,1m,True,66,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,67,nih_exporter,0.009,0.009,inferred,arxiv,inferred_proxy,0.004619364375461937,4.157427937915743e-05
A6_A7_test_1m,test,1m,True,68,nih_exporter,0.001,0.0009980039920159678,inferred,arxiv,inferred_proxy,0.004619364375461937,4.610144087287361e-06
A6_A7_test_1m,test,1m,True,69,nih_exporter,0.001,0.001,inferred,arxiv,inferred_proxy,0.004619364375461937,4.6193643754619364e-06
A6_A7_test_1m,test,1m,True,70,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,71,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,72,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,73,nih_exporter,0.008,0.008016032064128254,inferred,arxiv,inferred_proxy,0.004619364375461937,3.702897294959467e-05
A6_A7_test_1m,test,1m,True,74,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,75,nih_exporter,0.006,0.006006006006006005,inferred,arxiv,inferred_proxy,0.004619364375461937,2.774393018295457e-05
A6_A7_test_1m,test,1m,True,76,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,77,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,78,nih_exporter,0.032,0.03203203203203203,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0001479676276424244
A6_A7_test_1m,test,1m,True,79,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,80,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,81,nih_exporter,0.001,0.001001001001001001,inferred,arxiv,inferred_proxy,0.004619364375461937,4.623988363825763e-06
A6_A7_test_1m,test,1m,True,82,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,83,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,84,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,85,nih_exporter,0.002,0.002,inferred,arxiv,inferred_proxy,0.004619364375461937,9.238728750923873e-06
A6_A7_test_1m,test,1m,True,86,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,87,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,88,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,89,nih_exporter,0.001,0.001,inferred,arxiv,inferred_proxy,0.004619364375461937,4.6193643754619364e-06
A6_A7_test_1m,test,1m,True,90,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,91,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,92,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,93,nih_exporter,0.01,0.01001001001001001,inferred,arxiv,inferred_proxy,0.004619364375461937,4.6239883638257626e-05
A6_A7_test_1m,test,1m,True,94,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
A6_A7_test_1m,test,1m,True,95,nih_exporter,0.0,0.0,inferred,arxiv,inferred_proxy,0.004619364375461937,0.0
