dataset,role,scale,loss_observed,index,mixture_sum_raw,mapped_share_direct_near_direct,quality_score_mapped_0_1,quality_score_proxy_0_1,proxy_low_share,proxy_middle_share,proxy_high_share,loss_mean_13_domains,p_arxiv,p_freelaw,p_nih_exporter,p_pubmed_central,p_wikipedia_en,p_dm_mathematics,p_github,p_philpapers,p_stackexchange,p_enron_emails,p_gutenberg_pg_19,p_pile_cc,p_ubuntu_irc,p_europarl,p_hackernews,p_pubmed_abstracts,p_uspto_backgrounds,metric/the_pile_arxiv_val_loss,metric/the_pile_freelaw_val_loss,metric/the_pile_pubmed_central_val_loss,metric/the_pile_wikipedia_en_val_loss,metric/the_pile_dm_mathematics_val_loss,metric/the_pile_github_val_loss,metric/the_pile_stackexchange_val_loss,metric/the_pile_gutenberg_pg_19_val_loss,metric/the_pile_pile_cc_val_loss,metric/the_pile_ubuntu_irc_val_loss,metric/the_pile_hackernews_val_loss,metric/the_pile_pubmed_abstracts_val_loss,metric/the_pile_uspto_backgrounds_val_loss,quality_score_soft_proxy_0_1,quality_score_soft_low_0_1,quality_score_soft_high_0_1,quality_score_soft_range_width
A6_A7_test_1m,test,1m,True,10,1.0,0.2289999999999999,0.0190004923726095,0.0091187280431391,0.984054691311916,0.0136531612898896,0.0022921473981943,5.622174207980816,0.189,0.0,0.0,0.752,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.019,0.003,0.0,0.004,0.0,0.012,4.128886699676514,6.216910362243652,3.921809911727905,6.253468036651611,5.406350612640381,7.414235115051269,6.661818504333496,5.406179904937744,5.8529953956604,6.284662246704102,5.451416969299316,5.02186918258667,5.067661762237549,0.10018359571107906,0.009118728043139157,0.39574926275332767,0.3866305347101885
A6_A7_test_1m,test,1m,True,11,1.0,0.5750000000000001,0.4393802266625355,0.2593702103096045,0.5931367152468097,0.2949861488871717,0.1118771358660185,5.316068282494178,0.0,0.011,0.0,0.0,0.02,0.0,0.328,0.0,0.204,0.023,0.023,0.0,0.008,0.0,0.0,0.0,0.383,5.405319690704346,5.282281398773193,6.224606037139893,5.827968597412109,5.119053363800049,4.033261775970459,4.447871208190918,5.393258094787598,5.847929954528809,5.875129699707031,5.439520835876465,5.854355335235596,4.358331680297852,0.3108995998667456,0.25937021030960444,0.468394880330958,0.20902467002135355
A6_A7_test_1m,test,1m,True,12,1.0,0.804,0.1864587074998451,0.1536690100230111,0.6959804045040456,0.3007011709458866,0.0033184245500678,5.243096773441021,0.0,0.021,0.0,0.0,0.0,0.008,0.0,0.006,0.026,0.0,0.0,0.778,0.0,0.002,0.012,0.016,0.131,5.896109104156494,4.795616149902344,6.142894744873047,5.619059085845947,2.621875047683716,5.771225929260254,5.079184055328369,5.171623229980469,5.165400981903076,7.085399150848389,4.877265930175781,5.377688884735107,4.556915760040283,0.17747572697785216,0.15264938564962383,0.24941220082987545,0.09676281518025162
A6_A7_test_1m,test,1m,True,13,1.0,0.6480000000000001,0.465270835261858,0.3031147359587775,0.5731859132240927,0.2473987016342595,0.1794153851416478,5.3679552261645975,0.0,0.004,0.0,0.331,0.037,0.001,0.562,0.015,0.0,0.0,0.039,0.01,0.0,0.0,0.0,0.001,0.0,5.580986022949219,5.622203350067139,4.285419464111328,5.707287311553955,4.191052436828613,3.917838335037232,5.036253452301025,5.33380126953125,5.9236674308776855,7.441464900970459,5.681320667266846,5.3566575050354,5.705465793609619,0.34468455533383946,0.3030893051422684,0.4801883012496841,0.1770989961074157
A6_A7_test_1m,test,1m,True,14,1.001,0.6233766233766235,0.4567883807598435,0.2858625985035291,0.558644265393892,0.3109862722051579,0.1303694624009501,5.620352524977464,0.0,0.0,0.0059940059940059,0.0,0.5064935064935066,0.0,0.0019980019980019,0.0,0.0299700299700299,0.0,0.0009990009990009,0.0839160839160839,0.0,0.0,0.0,0.0,0.3706293706293707,5.893779277801514,5.696706295013428,6.312638282775879,4.850355625152588,5.637340545654297,5.507870197296143,5.117123126983643,5.506552696228027,5.459989070892334,7.627058029174805,5.575377464294434,5.583060264587402,4.296731948852539,0.33083385468547477,0.28586259850352896,0.47594405553860364,0.19008145703507467
A6_A7_test_1m,test,1m,True,15,1.0,0.8300000000000001,0.4670276574544762,0.3973181002912651,0.3832595458969799,0.4388447076235102,0.1778957464795098,5.108994245529175,0.017,0.0,0.004,0.0,0.4,0.001,0.229,0.004,0.182,0.017,0.002,0.0,0.031,0.001,0.001,0.0,0.111,4.6905388832092285,5.868082046508789,6.050545692443848,5.010171890258789,3.56638503074646,4.145564079284668,4.472921371459961,5.592903137207031,5.604483604431152,5.456282615661621,5.368185997009277,5.881106853485107,4.70975399017334,0.41722434050773116,0.39680659271680413,0.47393345568721534,0.07712686297041121
A6_A7_test_1m,test,1m,True,16,0.999,0.3803803803803804,0.085142806519352,0.057283912374142,0.9013880374807488,0.0826561002902181,0.0159558622290329,5.430535133068378,0.1741741741741742,0.0,0.0,0.5045045045045046,0.0,0.0,0.0,0.0,0.0810810810810811,0.0,0.1251251251251251,0.0,0.0,0.044044044044044,0.0,0.0,0.071071071071071,4.075926303863525,6.163503170013428,4.04384183883667,6.345938682556152,5.391704082489014,5.797766208648682,4.834705829620361,5.028318881988525,6.041892051696777,7.32139253616333,5.708514213562012,5.105025291442871,4.738427639007568,0.11656929407178675,0.03505373716969778,0.3469365530303842,0.3118828158606864
A6_A7_test_1m,test,1m,True,17,0.999,0.7417417417417417,0.0633231994771371,0.0525226390239991,0.9081488185427036,0.0786570848665944,0.0131940965907019,5.153882228411161,0.2402402402402402,0.001001001001001,0.0,0.0,0.0,0.011011011011011,0.038038038038038,0.0,0.0,0.0,0.3193193193193193,0.1441441441441441,0.0,0.001001001001001,0.022022022022022,0.2232232232232232,0.0,4.057654857635498,5.69425630569458,5.457371234893799,5.922251224517822,2.416212797164917,5.001890659332275,5.432930946350098,4.751383304595947,5.546292781829834,7.437126159667969,5.022347927093506,4.797939777374268,5.46281099319458,0.0825157959967819,0.0520174077693526,0.17807426507763618,0.1260568573082836
A6_A7_test_1m,test,1m,True,18,0.997,0.2808425275827482,0.3069382545921748,0.1475213351874924,0.7835874229403739,0.1377824837442669,0.0786300933153589,5.012001450245197,0.1093279839518555,0.1163490471414242,0.0040120361083249,0.0,0.0,0.160481444332999,0.1715145436308926,0.0,0.0,0.0,0.0,0.0,0.0030090270812437,0.1033099297893681,0.0351053159478435,0.0310932798395185,0.2657973921765296,4.286649703979492,4.585196495056152,5.863691806793213,6.347979545593262,1.8939253091812127,4.367530345916748,5.186124324798584,5.720988750457764,5.991843223571777,5.997579097747803,5.127335548400879,5.344841957092285,4.442332744598389,0.20507435815681882,0.09537812514801726,0.45128160610412116,0.3559034809561039
A6_A7_test_1m,test,1m,True,19,1.0,0.686,0.4945931714100675,0.3486776092467715,0.5073896309921244,0.287865519522208,0.2047448494856675,5.573129892349243,0.007,0.0,0.0,0.001,0.0,0.0,0.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.09,0.176,5.132803440093994,6.46541166305542,5.671140670776367,6.643282413482666,5.356551170349121,3.8418099880218506,4.938686847686768,5.93950080871582,6.222510814666748,7.362194538116455,5.123873710632324,5.152342319488525,4.600580215454102,0.3857945317931685,0.3486776092467715,0.49869301558730633,0.15001540634053484
A6_A7_test_1m,test,1m,True,20,0.999,0.915915915915916,0.1992008185501992,0.2028705653701605,0.7062307470825686,0.1817973750945417,0.1119718778228897,5.411105082585261,0.5475475475475475,0.015015015015015,0.0,0.011011011011011,0.0,0.0,0.3323323323323323,0.006006006006006,0.036036036036036,0.0,0.0,0.0,0.001001001001001,0.036036036036036,0.01001001001001,0.005005005005005,0.0,3.825753688812256,5.326462268829346,5.204957962036133,6.6664886474609375,4.506697177886963,4.103049755096436,4.76651668548584,6.022952079772949,6.234071731567383,6.519203186035156,5.3815765380859375,5.935938358306885,5.850697994232178,0.20225237348309505,0.18467205769377523,0.22513648545889114,0.04046442776511591
A6_A7_test_1m,test,1m,True,21,0.999,0.2502502502502502,0.3545017323084554,0.1327210991283304,0.8025584030323121,0.1294409956787146,0.0680006012889731,5.185511203912588,0.0,0.1421421421421421,0.014014014014014,0.5095095095095095,0.001001001001001,0.002002002002002,0.1481481481481481,0.0,0.034034034034034,0.0,0.062062062062062,0.005005005005005,0.0,0.081081081081081,0.0,0.0,0.001001001001001,5.27518892288208,4.508422374725342,4.085028171539307,6.083395481109619,3.286208391189575,4.428317070007324,4.935534477233887,5.164412498474121,5.92173433303833,7.462247848510742,5.661258220672607,5.135101318359375,5.464796543121338,0.2055222685562596,0.09179736750196717,0.4693246076847985,0.37752724018283135
A6_A7_test_1m,test,1m,True,22,1.001,0.4405594405594407,0.4620731060044409,0.2483498399644715,0.6253882656599401,0.2525237887511766,0.1220879455888832,5.426152119269738,0.0089910089910089,0.4195804195804196,0.0,0.0,0.0,0.0,0.3426573426573427,0.0049950049950049,0.0839160839160839,0.0,0.0049950049950049,0.0,0.0699300699300699,0.0609390609390609,0.0,0.0039960039960039,0.0,4.998721122741699,4.20258903503418,6.383687496185303,6.474578857421875,5.378572463989258,4.0851731300354,4.659025192260742,5.5563483238220215,5.973258972167969,5.0413737297058105,5.588252544403076,6.2494730949401855,5.948923587799072,0.3235863391061566,0.21758384159710187,0.4875706690788795,0.26998682748177766
A6_A7_test_1m,test,1m,True,23,0.998,0.4478957915831663,0.0518548784615725,0.0482198999470693,0.9158183854120776,0.0719234292817056,0.0122581853062165,5.119761852117685,0.0,0.1062124248496994,0.0,0.1432865731462925,0.0420841683366733,0.0240480961923847,0.001002004008016,0.0100200400801603,0.0,0.001002004008016,0.4038076152304609,0.001002004008016,0.1222444889779559,0.001002004008016,0.003006012024048,0.1412825651302605,0.0,5.974077224731445,4.5561628341674805,4.346107006072998,5.526055335998535,2.2948906421661377,6.382839202880859,6.293262958526611,4.722231864929199,5.720693111419678,4.967207431793213,5.285273551940918,4.910611629486084,5.577491283416748,0.11941247700416922,0.047697174595301164,0.3035012832388003,0.2558041086434992
A6_A7_test_1m,test,1m,True,24,1.0,0.896,0.5011978377141744,0.4530391129630446,0.3458558243872204,0.4022101252994698,0.2519340503133098,5.380604853996863,0.0,0.011,0.008,0.006,0.36,0.0,0.533,0.004,0.0,0.0,0.003,0.0,0.02,0.0,0.0,0.055,0.0,6.354084491729736,5.265047550201416,5.238595962524414,5.074743270874023,5.357925891876221,3.935701847076416,5.056411266326904,5.617358207702637,5.741121768951416,5.715027809143066,5.679369926452637,5.287684440612793,5.624790668487549,0.46608291559076787,0.4530323314119755,0.5018688625919002,0.0488365311799247
A6_A7_test_1m,test,1m,True,25,1.0,0.1659999999999999,0.1749415044453916,0.0361982457897011,0.9352664715412664,0.0570705653380645,0.0076629631206688,4.985298065038828,0.025,0.064,0.002,0.001,0.007,0.038,0.011,0.051,0.002,0.0,0.015,0.106,0.005,0.007,0.0,0.086,0.58,4.673755168914795,4.6624755859375,5.373389720916748,5.723810195922852,2.0910918712615967,5.438327312469482,5.58441686630249,5.27302360534668,5.524257659912109,5.810364246368408,5.538445949554443,4.956873893737793,4.158642768859863,0.1359208693948189,0.032578698849827406,0.45242038973793497,0.4198416908881076
A6_A7_test_1m,test,1m,True,26,1.0,0.969,0.0078780739036018,0.0077770539082294,0.987378005042482,0.0096898820985766,0.0029321128589411,6.030289613283598,0.961,0.0,0.0,0.0,0.0,0.001,0.001,0.03,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63838243484497,6.644392013549805,6.334427356719971,6.864594459533691,3.5105972290039062,5.90994119644165,5.627216815948486,6.7244133949279785,6.523739337921143,7.771899700164795,6.217837810516357,6.67041015625,5.955913066864014,0.01088567152249794,0.0077261922752112095,0.023371003612590133,0.015644811337378925
A6_A7_test_1m,test,1m,True,27,1.0,0.091,0.3990340662630906,0.1103655753224935,0.8078210869356298,0.1636266754837531,0.028552237580617,5.3554720145005446,0.0,0.181,0.006,0.0,0.002,0.0,0.009,0.0,0.08,0.0,0.0,0.0,0.158,0.086,0.0,0.017,0.461,5.653238296508789,4.409954071044922,6.18015718460083,6.18751859664917,5.538437843322754,5.079224586486816,4.805886268615723,5.790920257568359,5.913768768310547,4.7232184410095215,5.685388565063477,5.39720344543457,4.256219863891602,0.20293088061407233,0.06695913731079764,0.4977659500299413,0.4308068127191437
A6_A7_test_1m,test,1m,True,28,0.9990000000000002,0.5625625625625624,0.3024136935317027,0.1818882664208824,0.7263945710781285,0.1834343250019778,0.0901711039198934,4.822077512741089,0.006006006006006,0.2072072072072071,0.0,0.103103103103103,0.087087087087087,0.016016016016016,0.2202202202202201,0.001001001001001,0.034034034034034,0.001001001001001,0.2032032032032031,0.012012012012012,0.057057057057057,0.0,0.0,0.005005005005005,0.047047047047047,5.023565769195557,4.386865615844727,4.604784965515137,5.422136306762695,2.3743984699249268,4.27716875076294,4.85537576675415,4.8738694190979,5.627602577209473,5.260054111480713,5.496301174163818,5.532416820526123,4.952467918395996,0.24736201303922004,0.18188656933603012,0.39219173750231884,0.21030516816628872
A6_A7_test_1m,test,1m,True,29,1.0,0.966,0.4172061679747451,0.4035201482876867,0.4094199936438705,0.3741197161368855,0.2164602902192439,5.511135798234206,0.0,0.001,0.0,0.0,0.0,0.024,0.717,0.003,0.0,0.0,0.0,0.249,0.0,0.0,0.002,0.0,0.004,6.494710922241211,5.776304721832275,6.525815486907959,6.077332496643066,2.2593801021575928,3.807701826095581,4.918722629547119,5.6172404289245605,5.617587089538574,7.265665531158447,5.297531127929688,6.36092472076416,5.625848293304443,0.4071285757319047,0.4035150621243848,0.42028125826360374,0.016766196139218925
A6_A7_test_1m,test,1m,True,30,0.998,0.3296593186372746,0.2533294210643475,0.0906665740076716,0.8344786822030872,0.1497094875784821,0.0158118302184305,5.3289276269766,0.003006012024048,0.0,0.0,0.0,0.0080160320641282,0.0,0.0200400801603206,0.0,0.1673346693386773,0.0,0.1052104208416833,0.0260521042084168,0.0,0.0,0.0250501002004008,0.4498997995991984,0.1953907815631262,4.947505950927734,5.989390850067139,5.671145439147949,5.765146255493164,5.330224990844727,4.763460636138916,4.558650493621826,5.00350284576416,5.693624019622803,7.610491752624512,5.006138801574707,4.51407527923584,4.422701835632324,0.1699683692800216,0.09066657400767154,0.42381085123263557,0.33314427722496404
A6_A7_test_1m,test,1m,True,31,1.0,0.484,0.4841850276524209,0.2401626042038684,0.6547790938674287,0.2101166038574054,0.1351043022751657,5.541824230780969,0.0,0.0,0.002,0.0,0.0,0.0,0.442,0.0,0.029,0.0,0.0,0.013,0.0,0.0,0.021,0.348,0.145,5.902873992919922,6.302437782287598,5.867735385894775,6.408310413360596,5.382725715637207,4.002618789672852,4.81737232208252,5.91068696975708,5.955560207366943,7.033232688903809,5.218817234039307,4.664252758026123,4.577090740203857,0.3012297055939196,0.2401626042038684,0.4962929533837717,0.2561303491799033
A6_A7_test_1m,test,1m,True,32,1.0,0.242,0.2875401041467411,0.0897379887329422,0.8293092794307964,0.1619054636725226,0.0087852568966808,4.942216506371131,0.061,0.007,0.0,0.367,0.0,0.106,0.0,0.0,0.18,0.008,0.001,0.0,0.086,0.001,0.0,0.001,0.182,4.309329032897949,5.44785737991333,4.134260654449463,6.326297283172607,1.912314891815185,5.23765754699707,4.545831680297852,5.985081672668457,5.943833351135254,5.076182842254639,5.672904014587402,5.153139114379883,4.504125118255615,0.17755958972669772,0.08923326270955036,0.4543834052035114,0.36515014249396105
A6_A7_test_1m,test,1m,True,33,0.999,0.7927927927927927,0.2694721718650911,0.220359925288489,0.6381345315024534,0.2830110864181148,0.0788543820794315,4.850861732776348,0.1481481481481481,0.001001001001001,0.035035035035035,0.037037037037037,0.2582582582582582,0.066066066066066,0.039039039039039,0.022022022022022,0.002002002002002,0.0,0.003003003003003,0.3423423423423423,0.018018018018018,0.0,0.015015015015015,0.002002002002002,0.011011011011011,4.192681312561035,5.420831203460693,4.683298110961914,5.009446144104004,2.001476764678955,4.925670146942139,5.268683910369873,5.240689754486084,5.257004737854004,5.521758079528809,4.991066932678223,5.433222770690918,5.115372657775879,0.24387143057742042,0.22032258942174213,0.3188243344516036,0.09850174502986145
A6_A7_test_1m,test,1m,True,34,1.0,0.7250000000000001,0.3038994796712198,0.2254315976273691,0.6589202537181693,0.2312962973089232,0.1097834489729074,5.470191625448374,0.017,0.012,0.0,0.0,0.43,0.0,0.0,0.0,0.003,0.008,0.275,0.0,0.001,0.0,0.013,0.241,0.0,4.803925037384033,5.030000686645508,5.844715595245361,4.909939289093018,5.708593845367432,6.418883323669434,5.863054275512695,4.739097595214844,5.5822367668151855,6.865334987640381,5.13875675201416,4.741809368133545,5.466143608093262,0.25876656032088446,0.2254315976273691,0.3599308727616343,0.1344992751342652
A6_A7_test_1m,test,1m,True,35,1.0,0.595,0.3245532564769192,0.1993375551271436,0.6612451564250531,0.2788345768956067,0.0599202666793402,4.842583014414861,0.049,0.0,0.009,0.061,0.132,0.146,0.062,0.003,0.154,0.0,0.0,0.198,0.002,0.001,0.02,0.163,0.0,4.398528575897217,5.756601333618164,4.4216413497924805,5.203149318695068,1.8950774669647217,4.4889445304870605,4.529262542724609,5.430629730224609,5.395052433013916,6.22810697555542,4.973849773406982,4.833061218261719,5.399673938751221,0.2443354989282392,0.19882774294044991,0.39870743760376703,0.19987969466331712
A6_A7_test_1m,test,1m,True,36,1.0,0.429,0.2927528916106728,0.1336391996171995,0.8064031030635876,0.1199153946384255,0.0736815022979867,4.996479859718909,0.138,0.049,0.012,0.324,0.049,0.071,0.194,0.0,0.0,0.017,0.031,0.017,0.0,0.005,0.0,0.093,0.0,4.210174083709717,4.825873851776123,4.151459693908691,5.554932117462158,2.008009672164917,4.333016872406006,5.187543869018555,5.286000728607178,5.817778587341309,7.498673439025879,5.657538890838623,4.894928455352783,5.528307914733887,0.2019864050135151,0.13111556950024048,0.41545914050097865,0.28434357100073815
A6_A7_test_1m,test,1m,True,37,1.0,0.686,0.3943348946300605,0.2799278329154561,0.6055846401887222,0.2289750537916434,0.1654403060196343,5.3476937183967,0.0,0.0,0.0,0.005,0.0,0.026,0.537,0.0,0.0,0.0,0.139,0.01,0.0,0.012,0.011,0.26,0.0,6.385950565338135,6.213112831115723,5.082302570343018,6.37013053894043,2.220000743865967,3.944034337997437,5.0823187828063965,5.052714347839356,5.973471641540527,7.401644229888916,5.289828777313232,4.819079399108887,5.685429573059082,0.3127189971224402,0.2738711206347543,0.42991583771622155,0.15604471708146728
A6_A7_test_1m,test,1m,True,38,0.999,0.5835835835835836,0.349703893596446,0.2060033334926456,0.7114456750868761,0.1651019828409566,0.1234523420721672,5.533937160785381,0.1731731731731731,0.001001001001001,0.0,0.035035035035035,0.0,0.0,0.4054054054054054,0.0,0.0,0.0,0.001001001001001,0.004004004004004,0.0,0.0,0.0,0.3803803803803804,0.0,4.1789164543151855,6.107463836669922,4.502473831176758,6.526838302612305,5.362011432647705,4.047596454620361,5.102680683135986,6.084811687469482,6.216047763824463,7.691286563873291,5.868858337402344,4.647796154022217,5.604401588439941,0.2552619104821461,0.20600333349264552,0.41547524521194,0.2094719117192945
A6_A7_test_1m,test,1m,True,39,1.0,0.606,0.231010277135901,0.1560038047615104,0.7032732828368407,0.2814458248032977,0.0152808923598615,5.247154749356783,0.234,0.0,0.0,0.313,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.021,0.007,0.0,0.074,0.0,0.0,3.964540958404541,6.14521598815918,4.2034831047058105,6.264334678649902,5.232204437255859,5.104424953460693,4.299896717071533,5.7508063316345215,5.762011528015137,5.748526096343994,4.883105754852295,5.2944865226745605,5.559974670410156,0.20228052385329356,0.15600380476151043,0.34000632794435603,0.1840025231828456
A6_A7_test_1m,test,1m,True,40,0.999,0.8378378378378378,0.2936974887842809,0.2534171478682852,0.5557767875617334,0.3816121291399628,0.0626110832983038,4.861885676017175,0.03003003003003,0.091091091091091,0.001001001001001,0.001001001001001,0.0940940940940941,0.022022022022022,0.0850850850850851,0.0,0.2982982982982983,0.007007007007007,0.1051051051051051,0.2252252252252252,0.023023023023023,0.003003003003003,0.0,0.002002002002002,0.012012012012012,4.543789863586426,4.568397045135498,5.745736122131348,5.2967209815979,2.2424657344818115,4.348556995391846,4.356703758239746,4.946931838989258,5.345311164855957,5.452869892120361,5.202138423919678,5.950051784515381,5.204840183258057,0.27750648954190693,0.2519014541043458,0.32839249060304604,0.07649103649870026
A6_A7_test_1m,test,1m,True,41,1.0,0.449,0.3047123110684195,0.1418315966806849,0.7649380789980698,0.1864606486424902,0.0486012723594399,4.824003237944383,0.028,0.001,0.001,0.029,0.065,0.021,0.09,0.0,0.066,0.001,0.015,0.185,0.002,0.004,0.001,0.349,0.142,4.560307502746582,5.607853889465332,4.474624633789063,5.351922035217285,2.2651255130767822,4.509538650512695,4.759253025054932,5.261906623840332,5.417335033416748,6.165627479553223,5.222824573516846,4.60019588470459,4.515527248382568,0.20551153140767783,0.13981269258711768,0.4165309776697203,0.27671828508260266
A6_A7_test_1m,test,1m,True,42,1.001,0.5174825174825174,0.5073514050020946,0.3160805737694932,0.5226858112336036,0.322467229993806,0.1548469587725901,5.514141229482798,0.0,0.1178821178821178,0.0209790209790209,0.0029970029970029,0.5124875124875125,0.0,0.0039960039960039,0.0,0.0009990009990009,0.0249750249750249,0.0,0.0,0.0079920079920079,0.0909090909090909,0.0,0.2167832167832167,0.0,6.970853805541992,4.455740451812744,5.170427322387695,4.854165077209473,5.741754055023193,5.859226703643799,5.996532917022705,5.509097576141357,5.588992118835449,5.636765480041504,5.713404178619385,4.747908115386963,5.438968181610107,0.35288344022589657,0.2701963898247829,0.5074954823087758,0.23729909248399295
A6_A7_test_1m,test,1m,True,43,1.0,0.994,0.4576716340028255,0.4549533203850613,0.2887806144215388,0.5125321303867996,0.1986872551916615,5.512701438023494,0.0,0.0,0.005,0.001,0.762,0.0,0.001,0.0,0.127,0.0,0.0,0.104,0.0,0.0,0.0,0.0,0.0,5.450417995452881,5.629802227020264,5.811933994293213,4.7230305671691895,5.265773296356201,5.143580436706543,4.637545108795166,5.445470333099365,5.39909029006958,7.35949182510376,5.455279350280762,5.830804347991943,5.512898921966553,0.4557496818635953,0.45495332038506137,0.45797150419880867,0.0030181838137472994
A6_A7_test_1m,test,1m,True,44,1.001,0.3386613386613387,0.0320708964065547,0.0541065778005038,0.91334037441578,0.0651060955674325,0.0215535300167875,5.065673901484563,0.1938061938061938,0.2547452547452548,0.0,0.0349650349650349,0.0,0.0029970029970029,0.0,0.0,0.0249750249750249,0.0,0.1198801198801198,0.0,0.0079920079920079,0.0789210789210789,0.0,0.0,0.2817182817182817,4.087366580963135,4.289796829223633,4.767673969268799,6.191572189331055,3.1203999519348145,5.902982234954834,5.214293479919434,4.96617603302002,5.906111717224121,5.676756381988525,5.700459003448486,5.6164093017578125,4.413763046264648,0.12487869584353112,0.0142730554748762,0.3465897441376843,0.33231668866280806
A6_A7_test_1m,test,1m,True,45,1.0,0.325,0.0726569004091944,0.072085720816436,0.8646265331441932,0.1265754920787411,0.0087979747770655,4.894003648024339,0.22,0.031,0.001,0.381,0.0,0.014,0.001,0.0,0.02,0.004,0.004,0.08,0.152,0.022,0.04,0.03,0.0,4.037374973297119,4.9205827713012695,4.121029376983643,6.100428104400635,2.3278164863586426,5.63467264175415,5.154216289520264,5.479522705078125,5.583115100860596,4.771291732788086,4.984516620635986,5.028924942016602,5.478555679321289,0.14614643178383405,0.06098174830181616,0.3662772426329882,0.3052954943311721
A6_A7_test_1m,test,1m,True,46,0.999,0.8908908908908909,0.4263990651236075,0.3842080172331842,0.3394765841423011,0.5526307972490292,0.1078926186086696,5.1635107810680685,0.0,0.0,0.005005005005005,0.0,0.3423423423423423,0.057057057057057,0.0,0.001001001001001,0.5245245245245245,0.0,0.001001001001001,0.023023023023023,0.0,0.001001001001001,0.019019019019019,0.022022022022022,0.004004004004004,5.1423020362854,5.89783239364624,6.085677146911621,4.988371849060059,1.9931128025054927,4.873245716094971,4.156313896179199,5.497895240783691,5.568408012390137,7.116794109344482,4.996557235717773,5.461202144622803,5.347927570343018,0.39579092794653953,0.38370108889368565,0.4352642822422528,0.05156319334856713
A6_A7_test_1m,test,1m,True,47,0.999,0.1381381381381381,0.4888446084884502,0.1065289071354778,0.8393395914959668,0.1082630027371102,0.0523974057669226,5.117653076465313,0.0,0.3743743743743743,0.007007007007007,0.2202202202202202,0.0,0.034034034034034,0.1251251251251251,0.007007007007007,0.013013013013013,0.001001001001001,0.0,0.0,0.0,0.052052052052052,0.053053053053053,0.1131131131131131,0.0,5.554457187652588,4.199073791503906,4.259026050567627,6.330008506774902,2.1537094116210938,4.504724025726318,5.08116340637207,5.622904300689697,5.937417984008789,7.3749260902404785,5.029675483703613,4.9312028884887695,5.551200866699219,0.2167607388535459,0.08024500229989695,0.5050522582296357,0.4248072559297388
A6_A7_test_1m,test,1m,True,48,1.0,0.7650000000000001,0.3775046191754468,0.3104804957048492,0.5569397757153124,0.2651594571596766,0.1779007671250109,5.232946267494788,0.001,0.0,0.0,0.158,0.0,0.024,0.553,0.0,0.013,0.0,0.159,0.039,0.0,0.041,0.0,0.0,0.012,5.422877788543701,6.07810115814209,4.547891139984131,6.2235026359558105,2.2675349712371826,3.910069465637207,4.856460571289063,5.038603782653809,5.840230464935303,7.333708763122559,5.579521179199219,5.6137309074401855,5.316068649291992,0.3248177465603617,0.2897867287457848,0.40808878366921686,0.11830205492343204
A6_A7_test_1m,test,1m,True,49,1.0,0.923,0.3777013736978697,0.3509713963833951,0.3344296131204102,0.6291979809923892,0.0363724058872005,5.485732243611262,0.019,0.062,0.0,0.0,0.004,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.012,0.003,0.0,4.530938625335693,4.784431457519531,6.224462032318115,6.120493412017822,4.895164489746094,4.785058975219727,3.9877002239227295,5.744490623474121,5.922719478607178,7.165298461914063,5.084003925323486,6.253481388092041,5.8162760734558105,0.36428547414533374,0.35097139638339514,0.3877074179231338,0.03673602153973865
A6_A7_test_1m,test,1m,True,50,0.999,0.4724724724724725,0.2247475655833074,0.1355953449712928,0.7697543510896471,0.18930060787812,0.0409450410322327,4.918953253672673,0.006006006006006,0.029029029029029,0.0,0.028028028028028,0.0,0.001001001001001,0.08008008008008,0.001001001001001,0.1701701701701701,0.001001001001001,0.2162162162162162,0.0,0.028028028028028,0.036036036036036,0.022022022022022,0.3513513513513513,0.03003003003003,4.864192485809326,4.938640117645264,4.538155555725098,6.132803916931152,3.897646188735962,4.465434551239014,4.552239894866943,4.869708061218262,5.789952278137207,5.295520305633545,5.049699783325195,4.641398906707764,4.91100025177002,0.1883055661573501,0.11740532271916804,0.3739863873426636,0.25658106462349556
A6_A7_test_1m,test,1m,True,51,1.0,0.578,0.0932730140603157,0.0759823993182889,0.8689030629061765,0.1102290755510691,0.0208678615427543,5.210708599824172,0.0,0.0,0.0,0.273,0.0,0.093,0.031,0.0,0.001,0.0,0.34,0.206,0.0,0.04,0.0,0.016,0.0,5.585969924926758,5.732979774475098,4.257361888885498,5.883388519287109,1.944366693496704,5.102081775665283,5.504023551940918,4.752913475036621,5.504146575927734,7.311326503753662,5.446164608001709,5.193306922912598,5.521181583404541,0.11150561940681658,0.05579335838261637,0.26814010212686246,0.21234674374424609
