dataset,role,scale,loss_observed,index,mixture_sum_raw,mapped_share_direct_near_direct,quality_score_mapped_0_1,quality_score_proxy_0_1,proxy_low_share,proxy_middle_share,proxy_high_share,loss_mean_13_domains,p_arxiv,p_freelaw,p_nih_exporter,p_pubmed_central,p_wikipedia_en,p_dm_mathematics,p_github,p_philpapers,p_stackexchange,p_enron_emails,p_gutenberg_pg_19,p_pile_cc,p_ubuntu_irc,p_europarl,p_hackernews,p_pubmed_abstracts,p_uspto_backgrounds,metric/the_pile_arxiv_val_loss,metric/the_pile_freelaw_val_loss,metric/the_pile_pubmed_central_val_loss,metric/the_pile_wikipedia_en_val_loss,metric/the_pile_dm_mathematics_val_loss,metric/the_pile_github_val_loss,metric/the_pile_stackexchange_val_loss,metric/the_pile_gutenberg_pg_19_val_loss,metric/the_pile_pile_cc_val_loss,metric/the_pile_ubuntu_irc_val_loss,metric/the_pile_hackernews_val_loss,metric/the_pile_pubmed_abstracts_val_loss,metric/the_pile_uspto_backgrounds_val_loss
A4_A5_train_1m,train,1m,True,501,1.0010000000000001,0.32667332667332666,0.020696809234225857,0.016825369277046094,0.9683814180537791,0.02958642533834969,0.002032156607871248,5.51168416096614,0.0,0.10689310689310688,0.049950049950049945,0.0,0.000999000999000999,0.10989010989010987,0.0,0.0,0.0,0.011988011988011986,0.2957042957042957,0.029970029970029965,0.0029970029970029966,0.004995004995004994,0.014985014985014982,0.000999000999000999,0.37062937062937057,7.811105728149414,4.517469882965088,6.571171283721924,5.960317134857178,1.928225040435791,6.886194705963135,6.618941307067871,4.759451389312744,5.644507884979248,6.021768093109131,5.137873649597168,5.478035926818848,4.316832065582275
A4_A5_train_1m,train,1m,True,502,0.998,0.4158316633266533,0.05372139623651959,0.02487052522463403,0.9613810634219064,0.027496822706919024,0.011122113871174516,5.310084141217745,0.003006012024048096,0.00501002004008016,0.0,0.00501002004008016,0.041082164328657314,0.23146292585170342,0.0,0.0,0.001002004008016032,0.0,0.37074148296593185,0.0,0.002004008016032064,0.0,0.0,0.04008016032064128,0.3006012024048096,5.3328857421875,5.35365104675293,5.16062068939209,5.556843280792236,1.8243658542633057,7.1334099769592285,6.43557071685791,4.727897644042969,5.869662284851074,6.336292743682861,5.669229507446289,5.240726947784424,4.389937400817871
A4_A5_train_1m,train,1m,True,503,1.0,0.893,0.038633945499311775,0.0628454862132601,0.8939674784640887,0.08637407064530238,0.019658450890608914,5.27580294242272,0.783,0.0,0.0,0.003,0.027,0.012,0.001,0.004,0.012,0.009,0.003,0.067,0.038,0.039,0.0,0.001,0.001,3.7010653018951416,6.063274383544922,5.514395236968994,5.714780807495117,2.345290422439575,5.831137180328369,5.349463939666748,5.656087398529053,5.711055755615234,5.254309177398682,5.631940841674805,6.166717529296875,5.645920276641846
A4_A5_train_1m,train,1m,True,504,1.0,0.6620000000000001,0.3374239983299791,0.2449039238930281,0.6415351716662856,0.2271218088813726,0.13134301945234184,5.0050808282998895,0.002,0.0,0.009,0.056,0.017,0.005,0.391,0.012,0.021,0.002,0.171,0.06,0.021,0.032,0.001,0.003,0.197,5.387490272521973,5.9061150550842285,4.745382785797119,5.731986045837402,2.909668207168579,4.051894664764404,4.846739292144775,4.976631164550781,5.632889747619629,5.417412757873535,5.32801628112793,5.553572654724121,4.578251838684082
A4_A5_train_1m,train,1m,True,505,0.9990000000000001,0.6506506506506505,0.2970763610261377,0.20065425343178808,0.6945442639256252,0.20960296528517344,0.09585277078920133,5.226062151101919,0.0,0.004004004004004004,0.002002002002002002,0.0030030030030030025,0.3653653653653653,0.13913913913913914,0.0030030030030030025,0.018018018018018014,0.0,0.0,0.25125125125125125,0.03103103103103103,0.014014014014014012,0.007007007007007006,0.0,0.029029029029029027,0.13313313313313313,7.001653671264648,5.314128398895264,5.336071491241455,4.960175514221191,1.8937835693359373,5.946568965911865,6.087184906005859,4.769885063171387,5.473450660705566,5.616555213928223,5.599493503570557,5.327703952789307,4.612153053283691
A4_A5_train_1m,train,1m,True,506,1.0000000000000002,0.3949999999999999,0.012666380300068626,0.04617075636138899,0.9281597493694966,0.05133898853822859,0.020501262092274687,5.2189785333780145,0.18299999999999997,0.23099999999999996,0.0,0.032999999999999995,0.0,0.004999999999999999,0.0,0.0019999999999999996,0.0,0.0,0.19199999999999995,0.019999999999999997,0.0009999999999999998,0.07699999999999999,0.0,0.17099999999999999,0.08499999999999999,4.141794204711914,4.316600322723389,4.560801982879639,6.119606971740723,2.697582960128784,6.828636169433594,6.544867515563965,4.865564823150635,5.751536846160889,6.706628322601318,5.720535755157471,4.874032974243164,4.718532085418701
A4_A5_train_1m,train,1m,True,507,0.999,0.3353353353353353,0.4474585605181939,0.16610922454745877,0.758866409363929,0.15004873217722417,0.09108485845884666,4.9429234724778395,0.03303303303303304,0.02302302302302302,0.0,0.01001001001001001,0.0,0.031031031031031032,0.29229229229229226,0.0,0.01001001001001001,0.0,0.0,0.0,0.04504504504504504,0.008008008008008008,0.01001001001001001,0.15715715715715717,0.3803803803803804,4.612977981567383,5.10741138458252,4.853340148925781,6.551396369934082,2.17337417602539,4.16841459274292,4.943353652954102,5.9379167556762695,6.05412483215332,5.329365253448486,5.3277268409729,4.882316589355469,4.316286563873291
A4_A5_train_1m,train,1m,True,508,0.999,0.9219219219219219,0.3470781409916933,0.3378440617829535,0.45959937781228344,0.40511312080952605,0.1352875013781905,5.213699120741624,0.003003003003003003,0.0,0.0,0.01001001001001001,0.18218218218218218,0.0,0.2732732732732733,0.0,0.037037037037037035,0.005005005005005005,0.0,0.4264264264264264,0.04304304304304304,0.01701701701701702,0.003003003003003003,0.0,0.0,5.263236999511719,5.590843200683594,5.250551700592041,5.139056205749512,5.282623291015625,4.159837245941162,4.7458930015563965,5.324398040771484,5.267045974731445,5.217076301574707,5.093225479125977,5.914566516876221,5.529734611511231
A4_A5_train_1m,train,1m,True,509,1.0,0.9640000000000001,0.028671745801333377,0.029314951976875624,0.9584249502739426,0.024520195498363238,0.017054854227694007,5.799065553225004,0.87,0.0,0.009,0.0,0.0,0.0,0.047,0.005,0.0,0.0,0.047,0.0,0.0,0.003,0.0,0.019,0.0,3.6722607612609854,6.346999168395996,5.87490701675415,6.652975082397461,5.7027506828308105,4.921449661254883,5.581121921539307,5.320458889007568,6.338923931121826,7.693895816802978,5.983927249908447,5.548282146453857,5.749899864196777
A4_A5_train_1m,train,1m,True,510,1.0,0.32,0.06391156432659427,0.022440004678077417,0.9556852816654436,0.04374942731295767,0.0005652910215985816,5.8304275549375095,0.138,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.109,0.0,0.0,0.0,0.0,0.0,4.32056188583374,3.963856935501098,6.40119743347168,5.99621057510376,5.7004923820495605,7.044955730438232,6.486854076385498,4.977372169494629,5.601739406585693,7.699587345123291,5.54034423828125,6.349664211273193,5.712721824645996
A4_A5_train_1m,train,1m,True,511,0.999,0.6176176176176176,0.19371979791591573,0.12407803733919825,0.7774574392378398,0.19692904684592388,0.025613513916236313,5.1176449335538425,0.12712712712712712,0.002002002002002002,0.01001001001001001,0.08008008008008008,0.09209209209209208,0.0,0.0,0.0,0.011011011011011011,0.0,0.009009009009009009,0.3783783783783784,0.016016016016016016,0.0,0.0,0.1941941941941942,0.08008008008008008,4.198707103729248,5.367340087890625,4.3105082511901855,5.204094886779785,5.52336311340332,5.792860984802246,5.307072639465332,5.197421073913574,5.254495620727539,5.662216663360596,5.335325241088867,4.736069679260254,4.639908790588379
A4_A5_train_1m,train,1m,True,512,1.0,0.9490000000000001,0.029532367404285213,0.028529138823372404,0.9570034363425854,0.028934849668084458,0.014061713989330172,6.006154610560491,0.902,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.049,3.6521496772766113,6.433090686798096,6.133265018463135,5.680899143218994,5.625946521759033,7.272746562957764,6.697713851928711,6.421703815460205,6.183892726898193,6.590915203094482,6.298652172088623,6.154739856719971,4.934294700622559
A6_A7_test_1m,test,1m,True,1,0.9990000000000001,0.44844844844844833,0.14261419143262358,0.07403577070887064,0.8541783815284674,0.1435716955253238,0.002249922946208747,5.373965153327355,0.08008008008008008,0.0,0.0,0.46446446446446443,0.0,0.0,0.0,0.0,0.0,0.0,0.015015015015015013,0.35335335335335327,0.001001001001001001,0.0,0.04204204204204204,0.039039039039039033,0.005005005005005005,4.409877777099609,5.640962600708008,4.020509719848633,5.786686897277832,5.373439788818359,6.537395000457764,6.013463020324707,5.168976306915283,5.318245887756348,6.67406177520752,4.873101711273193,4.895959377288818,5.148867130279541
A6_A7_test_1m,test,1m,True,2,1.0010000000000001,0.7632367632367631,0.19784715375783177,0.16346692896720524,0.6786163472440214,0.31583344757754644,0.005550205178431987,4.87088759128864,0.03496503496503497,0.015984015984015984,0.0,0.021978021978021973,0.0,0.03996003996003995,0.0,0.000999000999000999,0.0969030969030969,0.0,0.0,0.6313686313686313,0.06593406593406594,0.0,0.0,0.0,0.09190809190809189,4.512282848358154,4.921931266784668,4.903955459594727,5.70341682434082,2.097456693649292,5.441458225250244,4.677060604095459,5.2638750076293945,5.180474281311035,5.07625675201416,5.219114780426025,5.637612342834473,4.686643600463867
A6_A7_test_1m,test,1m,True,3,1.0,0.755,0.33096683930433374,0.2542496494802915,0.6370238496863253,0.2174530016667665,0.14552314864690824,5.0853205277369575,0.014,0.0,0.004,0.022,0.003,0.084,0.477,0.0,0.0,0.0,0.209,0.052,0.0,0.002,0.013,0.093,0.027,4.88704776763916,5.998435020446777,4.854981422424316,5.9705963134765625,2.0013649463653564,3.97126579284668,4.995669364929199,4.931246757507324,5.765591144561768,7.315047264099121,5.19017219543457,5.143716335296631,5.0840325355529785
A6_A7_test_1m,test,1m,True,4,1.001,0.7202797202797204,0.14484267918751598,0.11172283870270848,0.8033337704868578,0.1698867816208674,0.02677944789227476,5.274973685924824,0.2147852147852148,0.0,0.0,0.2377622377622378,0.01198801198801199,0.0,0.04995004995004996,0.008991008991008992,0.18581418581418582,0.0,0.2577422577422578,0.0,0.0,0.0009990009990009992,0.031968031968031975,0.0,0.0,4.036879062652588,6.015463829040527,4.318847179412842,5.785333156585693,5.331811428070068,4.567320346832275,4.527230739593506,4.84527587890625,5.847572326660156,7.271598815917969,5.007454872131348,5.406200885772705,5.613669395446777
A6_A7_test_1m,test,1m,True,5,1.0010000000000001,0.888111888111888,0.07570714134093731,0.09404301043789329,0.8391586685097183,0.13359664210477656,0.027244689385504995,5.359663541500385,0.7312687312687312,0.0,0.0,0.0,0.003996003996003996,0.02697302697302697,0.03496503496503497,0.000999000999000999,0.11288711288711288,0.003996003996003996,0.0,0.004995004995004994,0.03996003996003995,0.03696303696303696,0.0,0.0,0.0029970029970029966,3.706779718399048,6.436367034912109,6.248678684234619,6.208548545837402,2.1518425941467285,4.72908878326416,4.668031692504883,6.203099250793457,6.068567752838135,5.248656272888184,5.76575231552124,6.618337154388428,5.621876239776611
A6_A7_test_1m,test,1m,True,6,1.001,0.6543456543456544,0.3435941485494876,0.24564596457939705,0.614917189872588,0.27887369109603005,0.10620911903138203,4.832554211983314,0.02397602397602398,0.033966033966033975,0.0,0.09690309690309691,0.0009990009990009992,0.014985014985014986,0.3376623376623377,0.0,0.08891108891108891,0.0009990009990009992,0.08591408591408592,0.11688311688311691,0.004995004995004996,0.0,0.1048951048951049,0.0,0.08891108891108891,4.644917011260986,4.910858154296875,4.609317302703857,5.897330284118652,2.381981611251831,4.060787677764893,4.580908298492432,5.043715476989746,5.529768943786621,5.969555377960205,4.829987525939941,5.581846237182617,4.782230854034424
A6_A7_test_1m,test,1m,True,7,0.999,0.995995995995996,0.4961618592448464,0.4945444804607384,0.3086671278544775,0.39357678336956825,0.29775608877595433,6.1226600133455715,0.007007007007007007,0.0,0.0,0.0,0.0,0.0,0.988988988988989,0.0,0.0,0.002002002002002002,0.0,0.0,0.0,0.0,0.0,0.002002002002002002,0.0,5.291057109832764,6.862546443939209,6.629345417022705,7.166999340057373,5.400871276855469,3.6935882568359375,4.967393398284912,6.471707820892334,6.680059432983398,7.457357406616211,5.959773540496826,6.580706596374512,6.433174133300781
A6_A7_test_1m,test,1m,True,8,1.0,0.976,0.34154668176589015,0.3334282137809416,0.3670634508036536,0.5990166708308093,0.0339198783655369,5.555017544673039,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.865,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.019,5.031049728393555,6.165006160736084,5.595306396484375,6.3928656578063965,4.956005573272705,4.905417442321777,3.9965648651123047,5.04524564743042,5.949980735778809,7.211711406707764,5.451015472412109,6.330079078674316,5.1849799156188965
A6_A7_test_1m,test,1m,True,9,1.0010000000000001,0.49350649350649345,0.18306070404660368,0.09471285522903872,0.8132648283246515,0.18404463289261935,0.002690538782729061,5.278190264335046,0.0,0.0,0.020979020979020976,0.000999000999000999,0.0,0.012987012987012984,0.004995004995004994,0.000999000999000999,0.0,0.0,0.0,0.48851148851148846,0.015984015984015984,0.0,0.0,0.000999000999000999,0.4535464535464535,6.489097595214844,5.546778202056885,5.742236614227295,5.761311054229736,2.4351603984832764,5.667964935302734,5.770235538482666,5.381073951721191,5.2308030128479,5.665302753448486,5.306799411773682,5.400765419006348,4.218944549560547
A6_A7_test_1m,test,1m,True,10,1.0,0.22899999999999998,0.019000492372609597,0.009118728043139195,0.9840546913119159,0.013653161289889673,0.0022921473981943573,5.622174207980816,0.189,0.0,0.0,0.752,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.019,0.003,0.0,0.004,0.0,0.012,4.128886699676514,6.216910362243652,3.921809911727905,6.253468036651611,5.406350612640381,7.414235115051269,6.661818504333496,5.406179904937744,5.8529953956604,6.284662246704102,5.451416969299316,5.02186918258667,5.067661762237549
A6_A7_test_1m,test,1m,True,11,1.0,0.5750000000000001,0.43938022666253557,0.2593702103096045,0.5931367152468097,0.29498614888717173,0.11187713586601855,5.316068282494178,0.0,0.011,0.0,0.0,0.02,0.0,0.328,0.0,0.204,0.023,0.023,0.0,0.008,0.0,0.0,0.0,0.383,5.405319690704346,5.282281398773193,6.224606037139893,5.827968597412109,5.119053363800049,4.033261775970459,4.447871208190918,5.393258094787598,5.847929954528809,5.875129699707031,5.439520835876465,5.854355335235596,4.358331680297852
A6_A7_test_1m,test,1m,True,12,1.0,0.804,0.18645870749984517,0.15366901002301117,0.6959804045040456,0.3007011709458866,0.0033184245500678853,5.243096773441021,0.0,0.021,0.0,0.0,0.0,0.008,0.0,0.006,0.026,0.0,0.0,0.778,0.0,0.002,0.012,0.016,0.131,5.896109104156494,4.795616149902344,6.142894744873047,5.619059085845947,2.621875047683716,5.771225929260254,5.079184055328369,5.171623229980469,5.165400981903076,7.085399150848389,4.877265930175781,5.377688884735107,4.556915760040283
A6_A7_test_1m,test,1m,True,13,1.0,0.6480000000000001,0.46527083526185803,0.3031147359587775,0.5731859132240927,0.24739870163425956,0.1794153851416478,5.3679552261645975,0.0,0.004,0.0,0.331,0.037,0.001,0.562,0.015,0.0,0.0,0.039,0.01,0.0,0.0,0.0,0.001,0.0,5.580986022949219,5.622203350067139,4.285419464111328,5.707287311553955,4.191052436828613,3.917838335037232,5.036253452301025,5.33380126953125,5.9236674308776855,7.441464900970459,5.681320667266846,5.3566575050354,5.705465793609619
A6_A7_test_1m,test,1m,True,14,1.001,0.6233766233766235,0.4567883807598435,0.2858625985035291,0.558644265393892,0.3109862722051579,0.13036946240095013,5.620352524977464,0.0,0.0,0.005994005994005995,0.0,0.5064935064935066,0.0,0.0019980019980019984,0.0,0.029970029970029972,0.0,0.0009990009990009992,0.08391608391608393,0.0,0.0,0.0,0.0,0.3706293706293707,5.893779277801514,5.696706295013428,6.312638282775879,4.850355625152588,5.637340545654297,5.507870197296143,5.117123126983643,5.506552696228027,5.459989070892334,7.627058029174805,5.575377464294434,5.583060264587402,4.296731948852539
A6_A7_test_1m,test,1m,True,15,1.0,0.8300000000000001,0.4670276574544762,0.3973181002912651,0.38325954589697997,0.43884470762351024,0.17789574647950984,5.108994245529175,0.017,0.0,0.004,0.0,0.4,0.001,0.229,0.004,0.182,0.017,0.002,0.0,0.031,0.001,0.001,0.0,0.111,4.6905388832092285,5.868082046508789,6.050545692443848,5.010171890258789,3.56638503074646,4.145564079284668,4.472921371459961,5.592903137207031,5.604483604431152,5.456282615661621,5.368185997009277,5.881106853485107,4.70975399017334
A6_A7_test_1m,test,1m,True,16,0.9989999999999999,0.3803803803803804,0.08514280651935202,0.05728391237414202,0.9013880374807489,0.08265610029021812,0.01595586222903296,5.430535133068378,0.1741741741741742,0.0,0.0,0.5045045045045046,0.0,0.0,0.0,0.0,0.0810810810810811,0.0,0.12512512512512514,0.0,0.0,0.044044044044044044,0.0,0.0,0.07107107107107108,4.075926303863525,6.163503170013428,4.04384183883667,6.345938682556152,5.391704082489014,5.797766208648682,4.834705829620361,5.028318881988525,6.041892051696777,7.32139253616333,5.708514213562012,5.105025291442871,4.738427639007568
A6_A7_test_1m,test,1m,True,17,0.999,0.7417417417417417,0.06332319947713719,0.05252263902399913,0.9081488185427036,0.07865708486659442,0.01319409659070193,5.153882228411161,0.24024024024024024,0.001001001001001001,0.0,0.0,0.0,0.011011011011011011,0.038038038038038034,0.0,0.0,0.0,0.31931931931931934,0.14414414414414414,0.0,0.001001001001001001,0.022022022022022022,0.22322322322322322,0.0,4.057654857635498,5.69425630569458,5.457371234893799,5.922251224517822,2.416212797164917,5.001890659332275,5.432930946350098,4.751383304595947,5.546292781829834,7.437126159667969,5.022347927093506,4.797939777374268,5.46281099319458
A6_A7_test_1m,test,1m,True,18,0.9970000000000001,0.2808425275827482,0.3069382545921748,0.14752133518749247,0.7835874229403739,0.13778248374426696,0.07863009331535899,5.012001450245197,0.10932798395185556,0.11634904714142427,0.004012036108324975,0.0,0.0,0.160481444332999,0.17151454363089266,0.0,0.0,0.0,0.0,0.0,0.003009027081243731,0.1033099297893681,0.03510531594784353,0.031093279839518553,0.2657973921765296,4.286649703979492,4.585196495056152,5.863691806793213,6.347979545593262,1.8939253091812127,4.367530345916748,5.186124324798584,5.720988750457764,5.991843223571777,5.997579097747803,5.127335548400879,5.344841957092285,4.442332744598389
A6_A7_test_1m,test,1m,True,19,1.0,0.686,0.49459317141006753,0.34867760924677155,0.5073896309921244,0.287865519522208,0.2047448494856675,5.573129892349243,0.007,0.0,0.0,0.001,0.0,0.0,0.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.09,0.176,5.132803440093994,6.46541166305542,5.671140670776367,6.643282413482666,5.356551170349121,3.8418099880218506,4.938686847686768,5.93950080871582,6.222510814666748,7.362194538116455,5.123873710632324,5.152342319488525,4.600580215454102
A6_A7_test_1m,test,1m,True,20,0.9990000000000001,0.9159159159159159,0.19920081855019925,0.20287056537016054,0.7062307470825686,0.18179737509454172,0.1119718778228897,5.411105082585261,0.5475475475475475,0.015015015015015013,0.0,0.01101101101101101,0.0,0.0,0.33233233233233234,0.006006006006006005,0.03603603603603603,0.0,0.0,0.0,0.001001001001001001,0.03603603603603603,0.01001001001001001,0.005005005005005005,0.0,3.825753688812256,5.326462268829346,5.204957962036133,6.6664886474609375,4.506697177886963,4.103049755096436,4.76651668548584,6.022952079772949,6.234071731567383,6.519203186035156,5.3815765380859375,5.935938358306885,5.850697994232178
A6_A7_test_1m,test,1m,True,21,0.9990000000000001,0.2502502502502502,0.3545017323084554,0.13272109912833044,0.8025584030323121,0.1294409956787146,0.06800060128897313,5.185511203912588,0.0,0.1421421421421421,0.014014014014014012,0.5095095095095095,0.001001001001001001,0.002002002002002002,0.1481481481481481,0.0,0.03403403403403403,0.0,0.06206206206206206,0.005005005005005005,0.0,0.08108108108108107,0.0,0.0,0.001001001001001001,5.27518892288208,4.508422374725342,4.085028171539307,6.083395481109619,3.286208391189575,4.428317070007324,4.935534477233887,5.164412498474121,5.92173433303833,7.462247848510742,5.661258220672607,5.135101318359375,5.464796543121338
A6_A7_test_1m,test,1m,True,22,1.001,0.4405594405594407,0.46207310600444096,0.24834983996447155,0.6253882656599401,0.25252378875117665,0.12208794558888324,5.426152119269738,0.008991008991008992,0.4195804195804196,0.0,0.0,0.0,0.0,0.3426573426573427,0.004995004995004996,0.08391608391608393,0.0,0.004995004995004996,0.0,0.06993006993006995,0.06093906093906094,0.0,0.003996003996003997,0.0,4.998721122741699,4.20258903503418,6.383687496185303,6.474578857421875,5.378572463989258,4.0851731300354,4.659025192260742,5.5563483238220215,5.973258972167969,5.0413737297058105,5.588252544403076,6.2494730949401855,5.948923587799072
A6_A7_test_1m,test,1m,True,23,0.998,0.44789579158316634,0.05185487846157259,0.04821989994706938,0.9158183854120777,0.07192342928170568,0.012258185306216529,5.119761852117685,0.0,0.1062124248496994,0.0,0.14328657314629256,0.04208416833667335,0.02404809619238477,0.001002004008016032,0.01002004008016032,0.0,0.001002004008016032,0.40380761523046094,0.001002004008016032,0.12224448897795591,0.001002004008016032,0.003006012024048096,0.1412825651302605,0.0,5.974077224731445,4.5561628341674805,4.346107006072998,5.526055335998535,2.2948906421661377,6.382839202880859,6.293262958526611,4.722231864929199,5.720693111419678,4.967207431793213,5.285273551940918,4.910611629486084,5.577491283416748
A6_A7_test_1m,test,1m,True,24,1.0,0.896,0.5011978377141744,0.4530391129630446,0.3458558243872204,0.4022101252994698,0.2519340503133098,5.380604853996863,0.0,0.011,0.008,0.006,0.36,0.0,0.533,0.004,0.0,0.0,0.003,0.0,0.02,0.0,0.0,0.055,0.0,6.354084491729736,5.265047550201416,5.238595962524414,5.074743270874023,5.357925891876221,3.935701847076416,5.056411266326904,5.617358207702637,5.741121768951416,5.715027809143066,5.679369926452637,5.287684440612793,5.624790668487549
A6_A7_test_1m,test,1m,True,25,1.0,0.16599999999999998,0.1749415044453916,0.036198245789701156,0.9352664715412665,0.05707056533806456,0.007662963120668875,4.985298065038828,0.025,0.064,0.002,0.001,0.007,0.038,0.011,0.051,0.002,0.0,0.015,0.106,0.005,0.007,0.0,0.086,0.58,4.673755168914795,4.6624755859375,5.373389720916748,5.723810195922852,2.0910918712615967,5.438327312469482,5.58441686630249,5.27302360534668,5.524257659912109,5.810364246368408,5.538445949554443,4.956873893737793,4.158642768859863
A6_A7_test_1m,test,1m,True,26,1.0,0.969,0.007878073903601826,0.007777053908229491,0.9873780050424821,0.009689882098576666,0.0029321128589411575,6.030289613283598,0.961,0.0,0.0,0.0,0.0,0.001,0.001,0.03,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63838243484497,6.644392013549805,6.334427356719971,6.864594459533691,3.5105972290039062,5.90994119644165,5.627216815948486,6.7244133949279785,6.523739337921143,7.771899700164795,6.217837810516357,6.67041015625,5.955913066864014
A6_A7_test_1m,test,1m,True,27,1.0,0.091,0.3990340662630906,0.11036557532249358,0.8078210869356298,0.16362667548375312,0.028552237580617028,5.3554720145005446,0.0,0.181,0.006,0.0,0.002,0.0,0.009,0.0,0.08,0.0,0.0,0.0,0.158,0.086,0.0,0.017,0.461,5.653238296508789,4.409954071044922,6.18015718460083,6.18751859664917,5.538437843322754,5.079224586486816,4.805886268615723,5.790920257568359,5.913768768310547,4.7232184410095215,5.685388565063477,5.39720344543457,4.256219863891602
A6_A7_test_1m,test,1m,True,28,0.9990000000000002,0.5625625625625624,0.3024136935317027,0.1818882664208824,0.7263945710781285,0.18343432500197782,0.09017110391989348,4.822077512741089,0.006006006006006005,0.20720720720720714,0.0,0.10310310310310307,0.08708708708708707,0.016016016016016012,0.22022022022022017,0.0010010010010010008,0.03403403403403403,0.0010010010010010008,0.20320320320320318,0.01201201201201201,0.05705705705705705,0.0,0.0,0.005005005005005004,0.047047047047047034,5.023565769195557,4.386865615844727,4.604784965515137,5.422136306762695,2.3743984699249268,4.27716875076294,4.85537576675415,4.8738694190979,5.627602577209473,5.260054111480713,5.496301174163818,5.532416820526123,4.952467918395996
A6_A7_test_1m,test,1m,True,29,1.0,0.966,0.4172061679747451,0.4035201482876867,0.40941999364387055,0.3741197161368855,0.21646029021924396,5.511135798234206,0.0,0.001,0.0,0.0,0.0,0.024,0.717,0.003,0.0,0.0,0.0,0.249,0.0,0.0,0.002,0.0,0.004,6.494710922241211,5.776304721832275,6.525815486907959,6.077332496643066,2.2593801021575928,3.807701826095581,4.918722629547119,5.6172404289245605,5.617587089538574,7.265665531158447,5.297531127929688,6.36092472076416,5.625848293304443
A6_A7_test_1m,test,1m,True,30,0.998,0.3296593186372746,0.2533294210643475,0.09066657400767165,0.8344786822030872,0.14970948757848215,0.015811830218430578,5.3289276269766,0.003006012024048096,0.0,0.0,0.0,0.008016032064128256,0.0,0.02004008016032064,0.0,0.16733466933867736,0.0,0.10521042084168336,0.026052104208416832,0.0,0.0,0.025050100200400802,0.4498997995991984,0.19539078156312625,4.947505950927734,5.989390850067139,5.671145439147949,5.765146255493164,5.330224990844727,4.763460636138916,4.558650493621826,5.00350284576416,5.693624019622803,7.610491752624512,5.006138801574707,4.51407527923584,4.422701835632324
A6_A7_test_1m,test,1m,True,31,1.0,0.48400000000000004,0.4841850276524209,0.24016260420386845,0.6547790938674287,0.21011660385740544,0.1351043022751657,5.541824230780969,0.0,0.0,0.002,0.0,0.0,0.0,0.442,0.0,0.029,0.0,0.0,0.013,0.0,0.0,0.021,0.348,0.145,5.902873992919922,6.302437782287598,5.867735385894775,6.408310413360596,5.382725715637207,4.002618789672852,4.81737232208252,5.91068696975708,5.955560207366943,7.033232688903809,5.218817234039307,4.664252758026123,4.577090740203857
A6_A7_test_1m,test,1m,True,32,1.0,0.242,0.28754010414674114,0.08973798873294221,0.8293092794307964,0.16190546367252265,0.008785256896680893,4.942216506371131,0.061,0.007,0.0,0.367,0.0,0.106,0.0,0.0,0.18,0.008,0.001,0.0,0.086,0.001,0.0,0.001,0.182,4.309329032897949,5.44785737991333,4.134260654449463,6.326297283172607,1.912314891815185,5.23765754699707,4.545831680297852,5.985081672668457,5.943833351135254,5.076182842254639,5.672904014587402,5.153139114379883,4.504125118255615
A6_A7_test_1m,test,1m,True,33,0.9990000000000001,0.7927927927927927,0.2694721718650911,0.22035992528848902,0.6381345315024534,0.28301108641811484,0.07885438207943156,4.850861732776348,0.1481481481481481,0.001001001001001001,0.035035035035035036,0.03703703703703703,0.2582582582582582,0.06606606606606606,0.039039039039039033,0.02202202202202202,0.002002002002002002,0.0,0.0030030030030030025,0.34234234234234234,0.018018018018018014,0.0,0.015015015015015013,0.002002002002002002,0.01101101101101101,4.192681312561035,5.420831203460693,4.683298110961914,5.009446144104004,2.001476764678955,4.925670146942139,5.268683910369873,5.240689754486084,5.257004737854004,5.521758079528809,4.991066932678223,5.433222770690918,5.115372657775879
A6_A7_test_1m,test,1m,True,34,1.0,0.7250000000000001,0.3038994796712198,0.2254315976273691,0.6589202537181693,0.23129629730892323,0.10978344897290747,5.470191625448374,0.017,0.012,0.0,0.0,0.43,0.0,0.0,0.0,0.003,0.008,0.275,0.0,0.001,0.0,0.013,0.241,0.0,4.803925037384033,5.030000686645508,5.844715595245361,4.909939289093018,5.708593845367432,6.418883323669434,5.863054275512695,4.739097595214844,5.5822367668151855,6.865334987640381,5.13875675201416,4.741809368133545,5.466143608093262
A6_A7_test_1m,test,1m,True,35,1.0,0.595,0.32455325647691924,0.19933755512714363,0.6612451564250531,0.2788345768956067,0.05992026667934028,4.842583014414861,0.049,0.0,0.009,0.061,0.132,0.146,0.062,0.003,0.154,0.0,0.0,0.198,0.002,0.001,0.02,0.163,0.0,4.398528575897217,5.756601333618164,4.4216413497924805,5.203149318695068,1.8950774669647217,4.4889445304870605,4.529262542724609,5.430629730224609,5.395052433013916,6.22810697555542,4.973849773406982,4.833061218261719,5.399673938751221
