mapping_version,quality_score_version,dataset,role,scale_label,total_scale_tokens,log10_scale,index,mixture_domain,proportion,quality_domain,mapping_type,mapped,quality_model,quality_score_0_100,quality_contribution_0_100,quality_contribution_status
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,106,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,106,stackexchange,0.8191808191808192,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,50.28776836712547,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,106,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,106,gutenberg_pg_19,0.0,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,106,pile_cc,0.0769230769230769,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,4.948900765658735,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,106,ubuntu_irc,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,106,europarl,0.0019980019980019,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,106,hackernews,0.0449550449550449,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,106,pubmed_abstracts,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,106,uspto_backgrounds,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,107,arxiv,0.0399201596806387,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,2.5493955926238234,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,107,freelaw,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,107,nih_exporter,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,107,pubmed_central,0.1247504990019959,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,107,wikipedia_en,0.0059880239520958,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.3658736941342805,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,107,dm_mathematics,0.0099800399201596,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,107,github,0.0169660678642714,github,direct,True,TOPSIS_CRITIC,51.70140753241471,0.8771695888733005,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,107,philpapers,0.0009980039920159,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,107,stackexchange,0.0,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,107,enron_emails,0.0029940119760479,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,107,gutenberg_pg_19,0.0019960079840319,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,0.11184135824509102,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,107,pile_cc,0.6626746506986027,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,42.63364412092435,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,107,ubuntu_irc,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,107,europarl,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,107,hackernews,0.0079840319361277,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,107,pubmed_abstracts,0.0638722554890219,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,107,uspto_backgrounds,0.06187624750499,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,108,arxiv,0.001,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.0638623595952268,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,108,freelaw,0.003,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,108,nih_exporter,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,108,pubmed_central,0.263,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,108,wikipedia_en,0.001,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.061100906920424934,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,108,dm_mathematics,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,108,github,0.082,github,direct,True,TOPSIS_CRITIC,51.70140753241471,4.239515417658007,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,108,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,108,stackexchange,0.004,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,0.24555149334386633,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,108,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,108,gutenberg_pg_19,0.295,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,16.529593541833528,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,108,pile_cc,0.112,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,7.205599514799119,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,108,ubuntu_irc,0.002,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,108,europarl,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,108,hackernews,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,108,pubmed_abstracts,0.086,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,108,uspto_backgrounds,0.151,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,109,arxiv,0.002,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.1277247191904536,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,109,freelaw,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,109,nih_exporter,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,109,pubmed_central,0.001,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,109,wikipedia_en,0.0,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,109,dm_mathematics,0.079,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,109,github,0.01,github,direct,True,TOPSIS_CRITIC,51.70140753241471,0.5170140753241471,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,109,philpapers,0.001,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,109,stackexchange,0.0,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,109,enron_emails,0.001,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,109,gutenberg_pg_19,0.0,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,109,pile_cc,0.901,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,57.96647466816077,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,109,ubuntu_irc,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,109,europarl,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,109,hackernews,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,109,pubmed_abstracts,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,109,uspto_backgrounds,0.005,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,110,arxiv,0.001,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.0638623595952268,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,110,freelaw,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,110,nih_exporter,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,110,pubmed_central,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,110,wikipedia_en,0.0,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,110,dm_mathematics,0.046,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,110,github,0.016,github,direct,True,TOPSIS_CRITIC,51.70140753241471,0.8272225205186354,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,110,philpapers,0.013,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,110,stackexchange,0.491,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,30.14144580795959,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,110,enron_emails,0.002,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,110,gutenberg_pg_19,0.001,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,0.05603252048079162,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,110,pile_cc,0.0,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,110,ubuntu_irc,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,110,europarl,0.001,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,110,hackernews,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,110,pubmed_abstracts,0.429,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,110,uspto_backgrounds,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,111,arxiv,0.4984984984984984,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,31.835290368791735,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,111,freelaw,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,111,nih_exporter,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,111,pubmed_central,0.012012012012012,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,111,wikipedia_en,0.0,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,111,dm_mathematics,0.004004004004004,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,111,github,0.001001001001001,github,direct,True,TOPSIS_CRITIC,51.70140753241471,0.051753160693107765,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,111,philpapers,0.022022022022022,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,111,stackexchange,0.4164164164164163,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,25.562918225988078,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,111,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,111,gutenberg_pg_19,0.0,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,111,pile_cc,0.0,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,111,ubuntu_irc,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,111,europarl,0.004004004004004,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,111,hackernews,0.001001001001001,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,111,pubmed_abstracts,0.041041041041041,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,111,uspto_backgrounds,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,112,arxiv,0.006006006006006,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.3835577152866471,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,112,freelaw,0.2622622622622622,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,112,nih_exporter,0.021021021021021,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,112,pubmed_central,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,112,wikipedia_en,0.0,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,112,dm_mathematics,0.002002002002002,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,112,github,0.0,github,direct,True,TOPSIS_CRITIC,51.70140753241471,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,112,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,112,stackexchange,0.1221221221221221,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,7.496817364352274,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,112,enron_emails,0.001001001001001,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,112,gutenberg_pg_19,0.0,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,112,pile_cc,0.0,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,112,ubuntu_irc,0.1591591591591591,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,112,europarl,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,112,hackernews,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,112,pubmed_abstracts,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,112,uspto_backgrounds,0.4264264264264263,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,113,arxiv,0.0511534603811434,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,3.2667806814007676,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,113,freelaw,0.0962888665997993,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,113,nih_exporter,0.0010030090270812,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,113,pubmed_central,0.0100300902708124,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,113,wikipedia_en,0.0180541624874623,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,1.1031257016726614,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,113,dm_mathematics,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,113,github,0.1695085255767301,github,direct,True,TOPSIS_CRITIC,51.70140753241471,8.763829361061266,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,113,philpapers,0.0010030090270812,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,113,stackexchange,0.033099297893681,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,2.0318955066067144,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,113,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A6_A7_validation_1m,validation,1M,1000000,6.0,113,gutenberg_pg_19,0.1695085255767301,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,9.49798993104692,observed_mapping
