recipe,role,index,mapped_mass,unmapped_mass,q_partial_raw,q_scenario_low,q_scenario_mid,q_scenario_high,status
A6_A7_validation_1m,validation,114,0.292,0.708,17.87129812553991,54.47589465848952,61.333912447404245,63.42098077266291,conditional_scenario_only
A6_A7_validation_1m,validation,115,0.71,0.29000000000000004,45.354386157504834,60.3477943419051,63.156869424935145,64.01174204403827,conditional_scenario_only
A6_A7_validation_1m,validation,116,0.882,0.1160000000000001,54.59157834546415,60.588941619224265,61.71257165243628,62.05452070007753,conditional_scenario_only
A6_A7_validation_1m,validation,117,0.894,0.10599999999999998,54.83190244615092,60.31225164458688,61.339017019763375,61.65148770122866,conditional_scenario_only
A6_A7_validation_1m,validation,118,0.155,0.8440000000000001,8.734859811359332,52.370847768717354,60.54622490691513,63.03419901216698,conditional_scenario_only
A6_A7_validation_1m,validation,119,0.7210000000000001,0.278,43.06705280327434,57.440044097285636,60.13288159067305,60.95238017036502,conditional_scenario_only
A6_A7_validation_1m,validation,120,0.42700000000000005,0.575,26.142629677004823,55.87093900814328,61.4406568451856,63.13566290030387,conditional_scenario_only
A6_A7_validation_1m,validation,121,0.8800000000000001,0.121,48.707935951170384,54.96380626259256,56.135868624822336,56.49255685555158,conditional_scenario_only
A6_A7_validation_1m,validation,122,0.44300000000000006,0.5569999999999999,24.876750257297555,53.67443425285255,59.069795705430934,60.71174070143246,conditional_scenario_only
A6_A7_validation_1m,validation,123,0.5740000000000001,0.42500000000000004,36.04169324603835,58.01479144731461,62.13153941382415,63.384369976302864,conditional_scenario_only
A6_A7_validation_1m,validation,124,0.316,0.6839999999999999,17.57093486125852,52.93469761343018,59.56024022305966,61.576560469495995,conditional_scenario_only
A6_A7_validation_1m,validation,125,0.306,0.6930000000000001,18.206636476270305,54.03571189623371,60.74843269809515,62.79128347408986,conditional_scenario_only
A6_A7_validation_1m,validation,126,0.181,0.8180000000000001,9.703440790231745,51.995192151746984,59.91872117905241,62.33005153224675,conditional_scenario_only
A6_A7_validation_1m,validation,127,0.013999999999999999,0.984,0.8433641681380072,51.717549180034084,61.24903153072913,64.14970276244455,conditional_scenario_only
A6_A7_validation_1m,validation,128,0.645,0.355,39.78809428910216,58.14209396310939,61.5807893233703,62.627271322617226,conditional_scenario_only
A6_A7_validation_1m,validation,129,0.983,0.017999999999999905,60.53075450209625,61.46137983767971,61.63573622214364,61.68879728126039,conditional_scenario_only
A6_A7_validation_1m,validation,130,0.537,0.46299999999999997,28.731323656085998,52.66907534359401,57.15390901063852,58.51875736458592,conditional_scenario_only
A6_A7_validation_1m,validation,131,0.47200000000000003,0.528,28.54350022527597,55.841843402390936,60.956297346666325,62.512755080757536,conditional_scenario_only
A6_A7_validation_1m,validation,132,0.88,0.12,53.812508415878966,60.01667731976873,61.17905321619496,61.53279361030659,conditional_scenario_only
A6_A7_validation_1m,validation,133,0.176,0.827,9.790485204779602,52.54754923408657,60.55825645362396,62.99611733637666,conditional_scenario_only
A6_A7_validation_1m,validation,134,0.7699999999999999,0.23099999999999998,48.97744281862134,60.92046795860914,63.158041559229616,63.838991817894524,conditional_scenario_only
A6_A7_validation_1m,validation,135,0.58,0.42000000000000004,29.986816368800532,51.70140753241471,55.7697231699065,57.00781454929724,conditional_scenario_only
A6_A7_validation_1m,validation,136,0.224,0.775,13.063191618100285,53.131782455721684,60.638793453474385,62.92336683211205,conditional_scenario_only
A6_A7_validation_1m,validation,137,0.609,0.39,35.767210796998114,55.93075973463985,59.708481398025086,60.85813767888791,conditional_scenario_only
A6_A7_validation_1m,validation,138,0.78,0.22100000000000009,41.010193161976275,52.43620422663993,54.576913169224895,55.22838506171383,conditional_scenario_only
A6_A7_validation_1m,validation,139,0.989,0.01100000000000001,61.89450018744639,62.46321567030295,62.569766794142026,62.60219299693559,conditional_scenario_only
A6_A7_validation_1m,validation,140,0.175,0.8250000000000002,10.474404847843468,53.128066062085615,61.11940035001591,63.55136555953342,conditional_scenario_only
A6_A7_validation_1m,validation,141,0.881,0.118,49.152562728639964,55.2533288174649,56.39633178228402,56.74417650316046,conditional_scenario_only
A6_A7_validation_1m,validation,142,0.8360000000000001,0.16399999999999992,50.341738948561044,58.820769783877054,60.40935017565956,60.892795380945465,conditional_scenario_only
A6_A7_validation_1m,validation,143,0.489,0.51,29.06028373467267,55.428001576204174,60.36809913601563,61.87149581099008,conditional_scenario_only
A6_A7_validation_1m,validation,144,0.297,0.704,17.212850997668866,53.61064190048882,60.429913826189335,62.505190804977616,conditional_scenario_only
A6_A7_validation_1m,validation,145,0.921,0.07999999999999985,53.3313936598818,57.46750626247497,58.24242352675911,58.478250456166876,conditional_scenario_only
A6_A7_validation_1m,validation,146,0.646,0.354,39.730762422025876,58.03306068850068,61.462069582958044,62.50560374558738,conditional_scenario_only
A6_A7_validation_1m,validation,147,0.8699999999999999,0.131,50.45712187874044,57.230006265486765,58.49893328575206,58.885099882657265,conditional_scenario_only
A6_A7_validation_1m,validation,148,0.18,0.819,9.769414057737706,52.11286682678535,60.04608231989433,62.46036050970626,conditional_scenario_only
A6_A7_validation_1m,validation,149,0.709,0.29100000000000004,37.98767486851701,53.03278446044969,55.85154600928329,56.70936646500401,conditional_scenario_only
A6_A7_validation_1m,validation,150,0.09799999999999999,0.9030000000000001,6.019915961533952,52.70628696330445,61.45316558391178,64.11506204960186,conditional_scenario_only
A6_A7_validation_1m,validation,151,0.6030000000000001,0.3979999999999998,36.776787512151564,57.35394771005261,61.20916109986625,62.38240007366985,conditional_scenario_only
A6_A7_validation_1m,validation,152,0.407,0.5940000000000001,25.062326936289633,55.772963010543975,61.52672369785378,63.27773864870639,conditional_scenario_only
A6_A7_validation_1m,validation,153,0.603,0.39800000000000013,34.99807962514228,55.57523982304335,59.43045321285699,60.60369218666059,conditional_scenario_only
A6_A7_validation_1m,validation,154,0.9,0.09999999999999998,51.38693967452386,56.55708042776533,57.52572700812051,57.820510669880214,conditional_scenario_only
A6_A7_validation_1m,validation,155,0.268,0.7350000000000001,15.863251615008522,53.86378615133334,60.98333851694397,63.14999843087775,conditional_scenario_only
A6_A7_validation_1m,validation,156,0.185,0.815,11.027830680178237,53.16447781909622,61.05894744899099,63.46143429233254,conditional_scenario_only
A6_A7_validation_1m,validation,157,0.845,0.15400000000000003,50.80767993618369,58.76969669617556,60.261412429922544,60.71537926903248,conditional_scenario_only
A6_A7_validation_1m,validation,158,0.5660000000000001,0.43399999999999994,35.92730072764834,58.365711596716324,62.56963775545783,63.848998847494926,conditional_scenario_only
A6_A7_validation_1m,validation,159,0.742,0.257,38.36244438905172,51.6497061248823,54.13912783639513,54.896721847117554,conditional_scenario_only
A6_A7_validation_1m,validation,160,0.23099999999999998,0.769,12.736786622255096,52.49516901468201,59.944061217613395,62.21094757654548,conditional_scenario_only
A6_A7_validation_1m,validation,161,0.752,0.2479999999999999,48.17942274666686,61.0013718147057,63.403615333986565,64.13467881515062,conditional_scenario_only
A6_A7_validation_1m,validation,162,0.676,0.32300000000000006,35.25450103308002,51.954055666049975,55.082784120597225,56.03493534808105,conditional_scenario_only
A6_A7_validation_1m,validation,163,0.79,0.21099999999999985,48.91977049724532,59.828767486584816,61.87261177113426,62.49460529744722,conditional_scenario_only
A6_A7_validation_1m,validation,164,0.576,0.42499999999999993,34.39959375370002,56.37269195497627,60.48943992148581,61.74227048396453,conditional_scenario_only
A6_A7_validation_1m,validation,165,0.16600000000000004,0.8330000000000001,9.45701860173044,52.5242910762319,60.5931170905906,63.048664993048895,conditional_scenario_only
A6_A7_validation_1m,validation,166,0.171,0.8299999999999998,9.614828632850031,52.52699688475424,60.56676350170228,63.01346789430778,conditional_scenario_only
A6_A7_validation_1m,validation,167,0.497,0.502,28.28487125024295,54.238977831515136,59.10158366489817,60.58139764693186,conditional_scenario_only
A6_A7_validation_1m,validation,168,0.884,0.11599999999999999,53.84130928373424,59.83867255749435,60.962302590706365,61.304251638347615,conditional_scenario_only
A6_A7_validation_1m,validation,169,0.141,0.859,8.444239105381445,52.85574817572568,61.17642230097674,63.70861395549255,conditional_scenario_only
A6_A7_validation_1m,validation,170,0.628,0.3729999999999999,40.01409056229505,59.29871557188574,62.91176731661058,64.01131037497426,conditional_scenario_only
A6_A7_validation_1m,validation,171,0.747,0.253,45.720333151620196,58.800789257321114,61.251465105619744,61.99726776987178,conditional_scenario_only
A6_A7_validation_1m,validation,172,0.753,0.2460000000000001,47.29520932300216,60.01375557597619,62.39662616364995,63.1217939715788,conditional_scenario_only
A6_A7_validation_1m,validation,173,0.719,0.281,45.96321316064976,60.491308677258296,63.21320556805637,64.04154765760111,conditional_scenario_only
A6_A7_validation_1m,validation,174,0.874,0.125,47.24860782601174,53.71128376756358,54.92209199300756,55.29057157020719,conditional_scenario_only
A6_A7_validation_1m,validation,175,0.38999999999999996,0.6100000000000001,20.53163463817671,52.06949323294969,57.97823737311633,59.77641770985049,conditional_scenario_only
A6_A7_validation_1m,validation,176,0.264,0.7370000000000001,16.748505642899595,54.85244299428924,61.99136829150697,64.16392387867594,conditional_scenario_only
A6_A7_validation_1m,validation,177,0.622,0.378,39.883960559552186,59.42709260680495,63.088576680547554,64.20285892199922,conditional_scenario_only
A6_A7_validation_1m,validation,178,0.47600000000000003,0.524,27.440848505928898,54.532386052914205,59.608094133975385,61.15276052159621,conditional_scenario_only
A6_A7_validation_1m,validation,179,0.6729999999999999,0.32599999999999996,42.81341589267633,59.66807474824353,62.82586260020143,63.78685733753805,conditional_scenario_only
A6_A7_validation_1m,validation,180,0.19499999999999998,0.8060000000000002,11.563082881960664,53.234417353086926,61.04170879074974,63.417665104532915,conditional_scenario_only
A6_A7_validation_1m,validation,181,0.598,0.402,36.06255536337445,56.84652119140517,60.74048044443302,61.925510764707006,conditional_scenario_only
A6_A7_validation_1m,validation,182,0.7370000000000001,0.2639999999999998,46.54938183296416,60.19855342152163,62.75578039365932,63.53400926070493,conditional_scenario_only
A6_A7_validation_1m,validation,183,0.214,0.786,13.33837301250861,53.97567933298658,61.58924145457835,63.906241036009575,conditional_scenario_only
A6_A7_validation_1m,validation,184,0.837,0.16399999999999992,52.40965798922959,60.8886888245456,62.47726921632811,62.960714421614014,conditional_scenario_only
A6_A7_validation_1m,validation,185,0.993,0.007000000000000006,63.76022397047201,64.12213382319892,64.18993908382377,64.21057394014696,conditional_scenario_only
A6_A7_validation_1m,validation,186,0.991,0.009000000000000008,62.634246716038476,63.09955938383021,63.18673757606218,63.21326810562055,conditional_scenario_only
A6_A7_validation_1m,validation,187,0.8190000000000001,0.18099999999999994,49.792731542554215,59.150686305921276,60.90393661636416,61.437495044149216,conditional_scenario_only
A6_A7_validation_1m,validation,188,0.45499999999999996,0.5460000000000002,27.81112839800948,56.040096910707916,61.32890723944724,62.938426032655194,conditional_scenario_only
A6_A7_validation_1m,validation,189,0.7570000000000001,0.242,48.65986743349571,61.17160805634008,63.515732780799624,64.22910924225809,conditional_scenario_only
A6_A7_validation_1m,validation,190,0.6679999999999999,0.33299999999999996,41.14064723671612,58.35721594501022,61.58280905759299,62.564438651252786,conditional_scenario_only
A6_A7_validation_1m,validation,191,0.139,0.861,8.213196626216765,52.728108511625834,61.06815556848399,63.606242896234995,conditional_scenario_only
A6_A7_validation_1m,validation,192,0.643,0.3570000000000002,37.41793219071088,55.87533467978294,59.33340297165096,60.385780644133085,conditional_scenario_only
A6_A7_validation_1m,validation,193,0.8660000000000001,0.133,55.222770314109724,62.09905751592088,63.38735746779328,63.77941973793368,conditional_scenario_only
A6_A7_validation_1m,validation,194,0.997,0.0030000000000000027,63.4474323507153,63.60253657331255,63.631595970723204,63.64043948057599,conditional_scenario_only
A6_A7_validation_1m,validation,195,0.118,0.881,7.5504983476169025,53.09943838367426,61.63321475660346,64.23025881670641,conditional_scenario_only
A6_A7_validation_1m,validation,196,0.313,0.687,18.553714730660673,54.072581705429585,60.72718371246972,62.75234746875885,conditional_scenario_only
A6_A7_validation_1m,validation,197,0.8300000000000001,0.17100000000000004,50.626892026838675,59.467832714881595,61.12421836728896,61.62829842889805,conditional_scenario_only
A6_A7_validation_1m,validation,198,0.8969999999999999,0.10300000000000009,49.25807767421947,54.58332265005819,55.58102862782403,55.88465579943652,conditional_scenario_only
A6_A7_validation_1m,validation,199,0.508,0.492,29.98456558487431,55.42165809082235,60.18739926616987,61.63773488202759,conditional_scenario_only
A6_A7_validation_1m,validation,200,0.40700000000000003,0.592,23.85487205888586,54.46210531807537,60.19649307377807,61.94161235139549,conditional_scenario_only
A6_A7_validation_1m,validation,201,0.395,0.605,23.84969721283742,55.12904876994832,60.9893605810972,62.772801734743375,conditional_scenario_only
A6_A7_validation_1m,validation,202,0.07200000000000001,0.9279999999999999,4.573767986730707,52.55267417681156,61.54171444250769,64.27730682363769,conditional_scenario_only
A6_A7_validation_1m,validation,203,0.49300000000000005,0.508,30.59306405144807,56.85737907791474,61.7781037061191,63.27560470785836,conditional_scenario_only
A6_A7_validation_1m,validation,204,0.418,0.5820000000000003,25.41219645218994,55.50241563605532,61.13993873372251,62.85557964516395,conditional_scenario_only
A6_A7_validation_1m,validation,205,0.901,0.09899999999999998,56.663236902651136,61.78167624836019,62.74063636291183,63.03247218805393,conditional_scenario_only
A6_A7_validation_1m,validation,206,0.266,0.733,14.614465880349318,52.511597601609296,59.61177703561282,61.772541276311415,conditional_scenario_only
A6_A7_validation_1m,validation,207,0.561,0.43899999999999995,29.42177808498929,52.11869599171935,56.371054479478616,57.66515475460369,conditional_scenario_only
A6_A7_validation_1m,validation,208,0.742,0.258,38.36244438905172,51.70140753241471,54.20051570973109,54.961057557071115,conditional_scenario_only
A6_A7_validation_1m,validation,209,0.118,0.882,7.503178675992591,53.10382011958237,61.64728295831512,64.24727485503566,conditional_scenario_only
A6_A7_validation_1m,validation,210,0.557,0.44400000000000006,33.26875930076433,56.224184245156465,60.524975061933496,61.83381452014656,conditional_scenario_only
A6_A7_validation_1m,validation,211,0.8510000000000001,0.1479999999999999,51.75018916602453,59.401997480821905,60.83559441974758,61.271874239151934,conditional_scenario_only
A6_A7_validation_1m,validation,212,0.173,0.8260000000000001,10.62592751681874,53.331290138593296,61.33231089232714,63.76722393846225,conditional_scenario_only
A6_A7_validation_1m,validation,213,0.533,0.46699999999999997,34.02647671219307,58.17103402983074,62.694613560089465,64.07125326050726,conditional_scenario_only
A6_A7_validation_1m,validation,214,0.245,0.754,15.500719380347306,54.483580659788,61.78717587566611,64.00984468533423,conditional_scenario_only
A6_A7_validation_1m,validation,215,0.277,0.7250000000000002,17.650107197084846,55.13362765808553,62.15631536566063,64.29349691341845,conditional_scenario_only
A6_A7_validation_1m,validation,216,0.9829999999999999,0.017000000000000126,51.954967006453465,52.833890934504524,52.9985608531649,53.04867407566405,conditional_scenario_only
A6_A7_validation_1m,validation,217,0.9400000000000001,0.05999999999999994,59.13406370186111,62.23614815380599,62.8173361020191,62.99420629907492,conditional_scenario_only
A6_A7_validation_1m,validation,218,0.583,0.4179999999999999,37.21365914242583,58.82484749097518,62.87379019685986,64.1059859030154,conditional_scenario_only
A6_A7_validation_1m,validation,219,0.559,0.43900000000000017,34.11100725581161,56.80792516254168,61.060283650300946,62.35438392542602,conditional_scenario_only
A6_A7_validation_1m,validation,220,0.19100000000000003,0.8089999999999999,10.793868332245726,52.620307025969225,60.456657861042686,62.841457684678645,conditional_scenario_only
A6_A7_validation_1m,validation,221,0.064,0.938,3.6075027221913634,52.10342298759636,61.189327911328014,63.954398658633984,conditional_scenario_only
A6_A7_validation_1m,validation,222,0.9339999999999999,0.06600000000000006,57.34007881008603,60.7523717072254,61.391678450259825,61.58623566702123,conditional_scenario_only
A6_A7_validation_1m,validation,223,0.852,0.1489999999999999,49.58181733197613,57.285327054305924,58.728610459035146,59.167838115057094,conditional_scenario_only
A6_A7_validation_1m,validation,224,0.022,0.9790000000000001,1.4090165953848677,52.02469456961888,61.50774459129616,64.3936766399236,conditional_scenario_only
A6_A7_validation_1m,validation,225,0.869,0.13,53.703967211603114,60.42515019081703,61.68439074527877,62.06760950556638,conditional_scenario_only
A6_A7_validation_1m,validation,226,0.193,0.8070000000000002,11.563333749176598,53.286369627835285,61.103347531301644,63.48225168170241,conditional_scenario_only
A6_A7_validation_1m,validation,227,0.969,0.031000000000000028,54.09014889652244,55.6928925300273,55.99317296993741,56.084555905082915,conditional_scenario_only
A6_A7_validation_1m,validation,228,0.9810000000000001,0.019999999999999796,62.27480781335181,63.308835964000096,63.50256528007113,63.56152201242307,conditional_scenario_only
A6_A7_validation_1m,validation,229,0.968,0.030000000000000027,61.17925027969539,62.73029250566783,63.02088647977439,63.1093215783023,conditional_scenario_only
A6_A7_validation_1m,validation,230,0.465,0.5350000000000001,25.605219896219076,53.26547292606095,58.44773213096121,60.024824721375595,conditional_scenario_only
A6_A7_validation_1m,validation,231,0.793,0.21000000000000008,46.253990107408384,57.11128568921548,59.145443507961375,59.76448919765674,conditional_scenario_only
A6_A7_validation_1m,validation,232,0.145,0.855,8.71179326626764,52.91649670648222,61.19842496851907,63.71882527656449,conditional_scenario_only
A6_A7_validation_1m,validation,233,0.29300000000000004,0.706,15.339737197790855,51.84093091567564,58.679575772983256,60.76074842500673,conditional_scenario_only
A6_A7_validation_1m,validation,234,0.822,0.17800000000000005,52.495806287993105,61.69865682876293,63.42284774179516,63.947562659727424,conditional_scenario_only
A6_A7_validation_1m,validation,235,0.29200000000000004,0.708,18.734270457910345,55.338866990859955,62.19688477977468,64.28395310503335,conditional_scenario_only
A6_A7_validation_1m,validation,236,0.46699999999999997,0.533,25.710917071278516,53.26776728605556,58.430653559348706,60.0018504765279,conditional_scenario_only
A6_A7_validation_1m,validation,237,0.865,0.13600000000000012,47.457931729671444,54.48932315407985,55.80668250336291,56.207588283356095,conditional_scenario_only
A6_A7_validation_1m,validation,238,0.037,0.962,2.3629073050233917,52.09966135120634,61.41804145422324,64.25386028035155,conditional_scenario_only
A6_A7_validation_1m,validation,239,0.358,0.642,21.993530417674034,55.185834053484285,61.40454509936458,63.29705620786184,conditional_scenario_only
A6_A7_validation_1m,validation,240,0.713,0.28700000000000003,44.01536679446003,58.85367075626306,61.63368644188244,62.47971555113277,conditional_scenario_only
A6_A7_validation_1m,validation,241,0.8620000000000001,0.139,45.27460134356672,52.461096990572365,53.80751573726608,54.21726502711206,conditional_scenario_only
A6_A7_validation_1m,validation,242,0.625,0.375,36.91692545070559,56.30495327536111,59.93737795169306,61.04281668329193,conditional_scenario_only
A6_A7_validation_1m,validation,243,0.46499999999999997,0.535,28.835757895469435,56.49601092531131,61.67827013021156,63.255362720625946,conditional_scenario_only
A6_A7_validation_1m,validation,244,0.607,0.393,37.341476045636846,57.66012920587583,61.46691026667172,62.62541005738733,conditional_scenario_only
A6_A7_validation_1m,validation,245,0.527,0.473,33.378665400088764,57.83343116292092,62.41512948800096,63.80945620812433,conditional_scenario_only
A6_A7_validation_1m,validation,246,0.884,0.11599999999999999,52.56559699972476,58.56296027348487,59.686590306696885,60.028539354338136,conditional_scenario_only
A6_A7_validation_1m,validation,247,0.984,0.017999999999999794,55.473200261005125,56.40382559658858,56.57818198105251,56.63124304016926,conditional_scenario_only
A6_A7_validation_1m,validation,248,0.994,0.006000000000000005,60.77119533547005,61.08140378066454,61.13952257548585,61.15720959519143,conditional_scenario_only
A6_A7_validation_1m,validation,249,0.758,0.242,44.081421788841126,56.59316241168548,58.93728713614504,59.65066359760351,conditional_scenario_only
A6_A7_validation_1m,validation,250,0.7440000000000001,0.255,39.26349416855045,52.4473530893162,54.91740186922193,55.66910020670916,conditional_scenario_only
A6_A7_validation_1m,validation,251,0.33999999999999997,0.66,20.936245142067385,55.0591741134611,61.45224154380533,63.39781371141934,conditional_scenario_only
A6_A7_validation_1m,validation,252,0.539,0.4600000000000001,31.318490440045508,55.101137904956275,59.55691217459014,60.91291701868475,conditional_scenario_only
A6_A7_validation_1m,validation,253,0.272,0.7290000000000001,15.901055806420427,53.59138189755076,60.652815468340066,62.801788362568274,conditional_scenario_only
A6_A7_validation_1m,validation,254,0.429,0.571,26.73146220307191,56.25296590408071,61.783937877908826,63.46715258655671,conditional_scenario_only
A6_A7_validation_1m,validation,255,0.708,0.29100000000000004,42.60055186250851,57.645661454441196,60.46442300327479,61.32224345899551,conditional_scenario_only
A6_A7_validation_1m,validation,256,0.999,0.0010000000000000009,53.72909166265142,53.78079307018383,53.79047953598739,53.79342737260498,conditional_scenario_only
A8_A9_validation_60m,validation,1,0.44799999999999995,0.5510000000000002,28.659982188437958,57.14745773879847,62.48470039655555,64.10895837285149,conditional_scenario_only
A8_A9_validation_60m,validation,2,0.764,0.2370000000000001,48.84997499007387,61.10320857525616,63.39890097069795,64.09753824906844,conditional_scenario_only
A8_A9_validation_60m,validation,3,0.755,0.245,40.79520084612702,53.46204569156862,55.83522981343883,56.55744978475009,conditional_scenario_only
A8_A9_validation_60m,validation,4,0.7210000000000001,0.2799999999999998,42.92322329717362,57.39961740624973,60.111827831244256,60.93722208417141,conditional_scenario_only
A8_A9_validation_60m,validation,5,0.889,0.1120000000000001,56.059708351754274,61.850265995384724,62.93515016538254,63.2653078665534,conditional_scenario_only
A8_A9_validation_60m,validation,6,0.655,0.34599999999999986,36.87846883597808,54.76715584219357,58.11867301022251,59.13862447991107,conditional_scenario_only
A8_A9_validation_60m,validation,7,0.995,0.0040000000000000036,51.52802715919233,51.734832789321985,51.773578652536195,51.78536999900658,conditional_scenario_only
A8_A9_validation_60m,validation,8,0.976,0.02400000000000002,59.32012020897896,60.56095398975692,60.79342916904216,60.86417724786449,conditional_scenario_only
A8_A9_validation_60m,validation,9,0.494,0.5070000000000001,31.718669204954658,57.93128282388892,62.84232098628972,64.3368741514114,conditional_scenario_only
A8_A9_validation_60m,validation,10,0.22899999999999998,0.771,14.469047382712198,54.33083259020394,61.79909772474243,64.07187975690971,conditional_scenario_only
A8_A9_validation_60m,validation,11,0.5750000000000001,0.42499999999999993,31.991953940635913,53.96505214191217,58.0818001084217,59.334630670900424,conditional_scenario_only
A8_A9_validation_60m,validation,12,0.804,0.19599999999999995,51.64926705060759,61.78274292696087,63.68129022445704,64.25906620150604,conditional_scenario_only
A8_A9_validation_60m,validation,13,0.6480000000000001,0.35199999999999987,34.1455499875593,52.344445438969274,55.754081401819526,56.79171989121367,conditional_scenario_only
A8_A9_validation_60m,validation,14,0.624,0.3769999999999999,38.383430980379394,57.874861620099736,61.52665922803879,62.63799363287285,conditional_scenario_only
A8_A9_validation_60m,validation,15,0.8300000000000001,0.16999999999999993,48.65030319431929,57.43954247482979,59.086241661433604,59.5873738864251,conditional_scenario_only
A8_A9_validation_60m,validation,16,0.38,0.6189999999999999,23.08853336988171,55.09170463244641,61.087626964845015,62.91233783113755,conditional_scenario_only
A8_A9_validation_60m,validation,17,0.741,0.258,44.43033605577187,57.76929919913486,60.26840737645125,61.02894922379127,conditional_scenario_only
A8_A9_validation_60m,validation,18,0.28,0.7170000000000001,15.801937883922639,52.871847084664,59.81704306581069,61.93064192062772,conditional_scenario_only
A8_A9_validation_60m,validation,19,0.686,0.31399999999999995,35.552292231676184,51.786534196854404,54.82808445916969,55.75370515709514,conditional_scenario_only
A8_A9_validation_60m,validation,20,0.915,0.08400000000000007,54.307541439445544,58.65045967216838,59.46412279966674,59.711741075544886,conditional_scenario_only
A8_A9_validation_60m,validation,21,0.25,0.7490000000000001,13.595791734717563,52.32014597649619,59.57530886335654,61.783238489936686,conditional_scenario_only
A8_A9_validation_60m,validation,22,0.44100000000000006,0.5599999999999998,23.74508798260044,52.697876200752674,58.12229705074172,59.77308555659603,conditional_scenario_only
A8_A9_validation_60m,validation,23,0.447,0.5509999999999999,25.263380961902847,53.750856512263354,59.08809917002043,60.712357146316364,conditional_scenario_only
A8_A9_validation_60m,validation,24,0.896,0.10399999999999998,49.72127426757239,55.09822065094352,56.10561309451291,56.412188102743,conditional_scenario_only
A8_A9_validation_60m,validation,25,0.166,0.834,10.375829630141752,53.49480351217562,61.573315992337875,64.03181173141377,conditional_scenario_only
A8_A9_validation_60m,validation,26,0.969,0.031000000000000028,61.85314409189714,63.455887725402,63.75616816531211,63.847551100457615,conditional_scenario_only
A8_A9_validation_60m,validation,27,0.091,0.909,5.498544348509909,52.49512379547488,61.300121210903534,63.979704696299194,conditional_scenario_only
A8_A9_validation_60m,validation,28,0.562,0.43700000000000017,31.307080587245892,53.90059567891113,58.1335812350633,59.42178583695318,conditional_scenario_only
A8_A9_validation_60m,validation,29,0.966,0.03400000000000003,53.08950097917868,54.84734883528078,55.17668867260154,55.27691511759984,conditional_scenario_only
A8_A9_validation_60m,validation,30,0.329,0.669,19.522340441179566,54.11058208036501,60.59082770294121,62.56293040011359,conditional_scenario_only
A8_A9_validation_60m,validation,31,0.48400000000000004,0.516,25.46863468546666,52.14656097219265,57.14477732682542,58.665861021505464,conditional_scenario_only
A8_A9_validation_60m,validation,32,0.242,0.758,15.00145365626361,54.19112056583397,61.53346164492628,63.76792180106479,conditional_scenario_only
A8_A9_validation_60m,validation,33,0.792,0.20700000000000007,49.525704211560424,60.22789557077027,62.23299399210551,62.84319617194809,conditional_scenario_only
A8_A9_validation_60m,validation,34,0.7250000000000001,0.2749999999999999,42.95215684112716,57.1700439125412,59.83382200851797,60.64447707835714,conditional_scenario_only
A8_A9_validation_60m,validation,35,0.595,0.405,36.59226566521636,57.53133571584432,61.45435436628283,62.648228196409605,conditional_scenario_only
A8_A9_validation_60m,validation,36,0.42900000000000005,0.571,24.667738328645697,54.189242029654494,59.72021400348261,61.40342871213049,conditional_scenario_only
A8_A9_validation_60m,validation,37,0.686,0.31399999999999995,36.19553329127237,52.42977525645058,55.47132551876587,56.396946216691326,conditional_scenario_only
A8_A9_validation_60m,validation,38,0.5830000000000001,0.4159999999999999,32.300633620897244,53.80841915438176,57.83798892865934,59.06428896157968,conditional_scenario_only
A8_A9_validation_60m,validation,39,0.606,0.394,37.841985595232174,58.212340163003574,62.02880768960301,63.190255316936216,conditional_scenario_only
A8_A9_validation_60m,validation,40,0.837,0.16200000000000003,50.70651132278496,59.08213934303615,60.65134680321155,61.12889633526226,conditional_scenario_only
A8_A9_validation_60m,validation,41,0.449,0.5509999999999999,27.207025485206223,55.69450103556673,61.031743693323804,62.65600166961974,conditional_scenario_only
A8_A9_validation_60m,validation,42,0.518,0.4830000000000001,31.61295875364361,56.58473859179992,61.263301574915474,62.68710666121482,conditional_scenario_only
A8_A9_validation_60m,validation,43,0.994,0.006000000000000005,61.09776622973457,61.40797467492906,61.46609346975037,61.48378048945595,conditional_scenario_only
A8_A9_validation_60m,validation,44,0.33899999999999997,0.6619999999999999,20.64789705256816,54.8742288390267,61.28666920097803,63.23813704182724,conditional_scenario_only
A8_A9_validation_60m,validation,45,0.325,0.675,20.700164863409896,55.59861494778983,62.136979365187344,64.12676908206531,conditional_scenario_only
A8_A9_validation_60m,validation,46,0.8900000000000001,0.10899999999999999,54.599509644244556,60.23496306527776,61.29078783786491,61.612102029182985,conditional_scenario_only
A8_A9_validation_60m,validation,47,0.138,0.8610000000000001,7.260718294919405,51.77563018032848,60.11567723718664,62.653764564937646,conditional_scenario_only
A8_A9_validation_60m,validation,48,0.7650000000000001,0.23499999999999988,40.871046523022976,53.02087729314043,55.29719675697511,55.98993836211041,conditional_scenario_only
A8_A9_validation_60m,validation,49,0.923,0.07699999999999996,56.70687446236093,60.687882842356856,61.43374070923035,61.66072412878532,conditional_scenario_only
A8_A9_validation_60m,validation,50,0.472,0.5270000000000001,27.058249651129845,54.30489142071241,59.40965889918424,60.963168796657854,conditional_scenario_only
A8_A9_validation_60m,validation,51,0.578,0.42200000000000004,33.968344720744064,55.78633869942307,59.874027268521964,61.11801432114789,conditional_scenario_only
