pair,role,target,ilr_coordinate,pearson_r,absolute_r,bootstrap_ci95_low,bootstrap_ci95_high,bootstrap_reps
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_gutenberg_pg_19_val_loss,ilr_6,0.23052560233057928,0.23052560233057928,-0.03722640436950704,0.48579946540490754,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_gutenberg_pg_19_val_loss,ilr_7,0.29114978638178535,0.29114978638178535,0.06518081623229878,0.5006787940964222,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_gutenberg_pg_19_val_loss,ilr_8,-0.2735197441052354,0.2735197441052354,-0.4666724626687635,-0.07199528194581431,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_gutenberg_pg_19_val_loss,ilr_9,0.06525423348488038,0.06525423348488038,-0.1484267992256927,0.26242789509555836,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_gutenberg_pg_19_val_loss,ilr_10,0.8139253208973485,0.8139253208973485,0.7173639167111303,0.8829086743001784,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_gutenberg_pg_19_val_loss,ilr_11,0.3505234704007145,0.3505234704007145,0.12468971717413059,0.5529484514965173,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_gutenberg_pg_19_val_loss,ilr_12,-0.2914077372551039,0.2914077372551039,-0.4834595176934082,-0.06707200370363325,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_gutenberg_pg_19_val_loss,ilr_13,0.09515869394905807,0.09515869394905807,-0.14474681305280507,0.32746573490289677,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_gutenberg_pg_19_val_loss,ilr_14,0.04305668140957319,0.04305668140957319,-0.17342065514337157,0.2407500434574536,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_gutenberg_pg_19_val_loss,ilr_15,-0.08613981616706524,0.08613981616706524,-0.3207483457813355,0.18236431780091325,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_gutenberg_pg_19_val_loss,ilr_16,-0.015967486359686592,0.015967486359686592,-0.2715754428743631,0.2489340964757132,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pile_cc_val_loss,ilr_1,0.048788298436151865,0.048788298436151865,-0.16245042897708145,0.2799287060377639,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pile_cc_val_loss,ilr_2,0.11101662499959435,0.11101662499959435,-0.09612019576333923,0.2908212076918733,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pile_cc_val_loss,ilr_3,-0.19687922741005925,0.19687922741005925,-0.4079672463722245,0.0085253141267104,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pile_cc_val_loss,ilr_4,0.1795417010671218,0.1795417010671218,-0.029004532998086863,0.38455088730999354,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pile_cc_val_loss,ilr_5,-0.007468256211627177,0.007468256211627177,-0.21519846654068825,0.21622991282935058,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pile_cc_val_loss,ilr_6,-0.03545163474296473,0.03545163474296473,-0.29170046935964566,0.22228981181073054,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pile_cc_val_loss,ilr_7,0.40794860981157804,0.40794860981157804,0.15845097450067627,0.6120538232708062,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pile_cc_val_loss,ilr_8,-0.29687787766458235,0.29687787766458235,-0.4991918620226279,-0.10503378466242165,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pile_cc_val_loss,ilr_9,0.3278534102245179,0.3278534102245179,0.11969000319471772,0.5158787830751472,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pile_cc_val_loss,ilr_10,0.1482447747801944,0.1482447747801944,-0.15869697472655944,0.3869178856157276,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pile_cc_val_loss,ilr_11,0.7933734828535791,0.7933734828535791,0.6882739731588247,0.8743393450007226,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pile_cc_val_loss,ilr_12,-0.010827366794179852,0.010827366794179852,-0.21107668987633543,0.21861188388626768,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pile_cc_val_loss,ilr_13,-0.08731660885433261,0.08731660885433261,-0.3199386971351374,0.1366069302063332,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pile_cc_val_loss,ilr_14,0.21441034353002184,0.21441034353002184,-0.016131944042386923,0.4293641556544513,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pile_cc_val_loss,ilr_15,-0.11051916163233276,0.11051916163233276,-0.3265129592174478,0.1085531679755011,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pile_cc_val_loss,ilr_16,-0.133294939613045,0.133294939613045,-0.33564377752186086,0.1024926332284495,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_ubuntu_irc_val_loss,ilr_1,-0.06241524122589693,0.06241524122589693,-0.27834449235072184,0.17419573102117575,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_ubuntu_irc_val_loss,ilr_2,0.16878978192474253,0.16878978192474253,-0.09991171030783044,0.40560925412056587,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_ubuntu_irc_val_loss,ilr_3,0.161458715791992,0.161458715791992,-0.07550134979374815,0.40940123288760233,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_ubuntu_irc_val_loss,ilr_4,0.12832439531336223,0.12832439531336223,-0.11423720071907743,0.37683128140969674,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_ubuntu_irc_val_loss,ilr_5,-0.04592146182977658,0.04592146182977658,-0.300584710023853,0.2188510740172217,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_ubuntu_irc_val_loss,ilr_6,0.1231718974184475,0.1231718974184475,-0.1081907061106173,0.3583349809740232,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_ubuntu_irc_val_loss,ilr_7,0.14967991613658807,0.14967991613658807,-0.10123250680169156,0.38914471622853686,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_ubuntu_irc_val_loss,ilr_8,-0.00025542256111839664,0.00025542256111839664,-0.2580540302917805,0.2575224486035873,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_ubuntu_irc_val_loss,ilr_9,-0.09492108551421849,0.09492108551421849,-0.30803707675400965,0.13170772310102905,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_ubuntu_irc_val_loss,ilr_10,-0.28280617095199595,0.28280617095199595,-0.4773332459560468,-0.06743498806288925,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_ubuntu_irc_val_loss,ilr_11,-0.1359461276986251,0.1359461276986251,-0.3471211985359434,0.09901117061991839,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_ubuntu_irc_val_loss,ilr_12,0.9109545674472229,0.9109545674472229,0.866321168795001,0.9442613322798901,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_ubuntu_irc_val_loss,ilr_13,0.0539081146225447,0.0539081146225447,-0.19129419005928708,0.2780958580748107,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_ubuntu_irc_val_loss,ilr_14,0.04962031641735644,0.04962031641735644,-0.20271466167825025,0.3201387997558468,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_ubuntu_irc_val_loss,ilr_15,-0.21338360819686406,0.21338360819686406,-0.4340509710829514,0.017269862575491214,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_ubuntu_irc_val_loss,ilr_16,-0.13735683872952378,0.13735683872952378,-0.39146795120385214,0.1324458545738833,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_hackernews_val_loss,ilr_1,0.03591592529472705,0.03591592529472705,-0.18998294158224407,0.24546241665598081,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_hackernews_val_loss,ilr_2,0.10302070060023238,0.10302070060023238,-0.1533107507277111,0.34874184091947985,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_hackernews_val_loss,ilr_3,-0.19773738032417826,0.19773738032417826,-0.4203924325646497,0.03397359208573668,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_hackernews_val_loss,ilr_4,0.311165836705664,0.311165836705664,0.08799838946126905,0.5224302343057964,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_hackernews_val_loss,ilr_5,0.13699367697913215,0.13699367697913215,-0.11448431750183176,0.38175778489581846,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_hackernews_val_loss,ilr_6,0.04964500830114386,0.04964500830114386,-0.2093382606552617,0.29940035093177036,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_hackernews_val_loss,ilr_7,0.2948535365363672,0.2948535365363672,0.07608305934999932,0.4965104763310702,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_hackernews_val_loss,ilr_8,-0.2064501286483667,0.2064501286483667,-0.4377008642138484,0.01480734539580127,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_hackernews_val_loss,ilr_9,0.10420197345738558,0.10420197345738558,-0.12362991966963718,0.35319372350450706,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_hackernews_val_loss,ilr_10,0.08974191277954043,0.08974191277954043,-0.18991943577106762,0.34771633320618,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_hackernews_val_loss,ilr_11,0.5092507036752522,0.5092507036752522,0.3319516529620803,0.6598515062820773,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_hackernews_val_loss,ilr_12,-0.01973211648408285,0.01973211648408285,-0.273187903996712,0.263905069679943,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_hackernews_val_loss,ilr_13,-0.15646076520874877,0.15646076520874877,-0.39038072452757006,0.08524568999163604,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_hackernews_val_loss,ilr_14,0.7753755390878702,0.7753755390878702,0.6693068172425112,0.8642423635489859,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_hackernews_val_loss,ilr_15,-0.04230318008575542,0.04230318008575542,-0.2768566698115665,0.2240624663191102,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_hackernews_val_loss,ilr_16,-0.16893044828585718,0.16893044828585718,-0.39971765064916553,0.07486971451661122,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_abstracts_val_loss,ilr_1,0.11430086069665751,0.11430086069665751,-0.095604138454758,0.33823551739286006,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_abstracts_val_loss,ilr_2,0.04129510220951286,0.04129510220951286,-0.21001941441649966,0.27633866444721733,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_abstracts_val_loss,ilr_3,0.36658447024039575,0.36658447024039575,0.08135960233387717,0.578856720120726,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_abstracts_val_loss,ilr_4,-0.102262447961153,0.102262447961153,-0.32288781698083907,0.13426968175456883,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_abstracts_val_loss,ilr_5,-0.3794546256020215,0.3794546256020215,-0.5855410624852238,-0.13793351492336972,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_abstracts_val_loss,ilr_6,-0.20598402020867937,0.20598402020867937,-0.4489337865003053,0.0674955691183917,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_abstracts_val_loss,ilr_7,-0.1250844567894554,0.1250844567894554,-0.3535420717732178,0.11414360179897719,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_abstracts_val_loss,ilr_8,0.08738529529442231,0.08738529529442231,-0.175947872207074,0.3421681404278845,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_abstracts_val_loss,ilr_9,-0.09001170866600823,0.09001170866600823,-0.3135153089949078,0.12022776939076706,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_abstracts_val_loss,ilr_10,-0.10573386525333171,0.10573386525333171,-0.31398737090157103,0.10722742838811945,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_abstracts_val_loss,ilr_11,-0.0748497445560966,0.0748497445560966,-0.2998145395306473,0.1602214684379895,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_abstracts_val_loss,ilr_12,-0.08890974264987345,0.08890974264987345,-0.3447181541951584,0.15758252593965558,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_abstracts_val_loss,ilr_13,-0.1231801939216438,0.1231801939216438,-0.3412141660620037,0.10873381579531269,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_abstracts_val_loss,ilr_14,0.26016204925458203,0.26016204925458203,0.06207105504359757,0.4532238456292529,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_abstracts_val_loss,ilr_15,0.7953594058470891,0.7953594058470891,0.6833013657289435,0.8795453192050435,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_pubmed_abstracts_val_loss,ilr_16,-0.14383101807257095,0.14383101807257095,-0.33424096880943954,0.0654053534125875,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_uspto_backgrounds_val_loss,ilr_1,0.03678652531241772,0.03678652531241772,-0.2022306037849234,0.27303144142831,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_uspto_backgrounds_val_loss,ilr_2,0.036741346378380994,0.036741346378380994,-0.20851866288291937,0.2695579152444842,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_uspto_backgrounds_val_loss,ilr_3,-0.07126245043070058,0.07126245043070058,-0.2722664380726231,0.1506267350010818,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_uspto_backgrounds_val_loss,ilr_4,0.05109964424042666,0.05109964424042666,-0.21956367138487456,0.29954907448797663,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_uspto_backgrounds_val_loss,ilr_5,0.04206410431677093,0.04206410431677093,-0.18460235351232693,0.263004930995645,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_uspto_backgrounds_val_loss,ilr_6,-0.06642198621895826,0.06642198621895826,-0.29978841789650695,0.24229100084207697,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_uspto_backgrounds_val_loss,ilr_7,-0.10592085361465231,0.10592085361465231,-0.29875883993109326,0.09191647255128829,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_uspto_backgrounds_val_loss,ilr_8,-0.26547346678069383,0.26547346678069383,-0.45803839203642094,-0.02793707169527149,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_uspto_backgrounds_val_loss,ilr_9,0.10546130418839365,0.10546130418839365,-0.1515232274626339,0.332745008870179,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_uspto_backgrounds_val_loss,ilr_10,0.024694864643930513,0.024694864643930513,-0.24771138237579088,0.27734234115655143,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_uspto_backgrounds_val_loss,ilr_11,-0.09248451418947753,0.09248451418947753,-0.34798396849997326,0.15301262285894876,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_uspto_backgrounds_val_loss,ilr_12,-0.050962669365703164,0.050962669365703164,-0.3227214556758772,0.21304300512076021,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_uspto_backgrounds_val_loss,ilr_13,0.24743499544500097,0.24743499544500097,-0.02642948861991094,0.5054455318560427,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_uspto_backgrounds_val_loss,ilr_14,0.022535546639919225,0.022535546639919225,-0.23072719574743467,0.27194085166462856,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_uspto_backgrounds_val_loss,ilr_15,-0.0017426118617350104,0.0017426118617350104,-0.21946291012492442,0.22704785348564147,1000
A12_A14_10b_vs_70b,extrapolation,metric/the_pile_uspto_backgrounds_val_loss,ilr_16,0.9187161084082137,0.9187161084082137,0.8876158883103016,0.9441873661620551,1000
